#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4015//b3926//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3513//b0019//b2367//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1306//b3831//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3576//b0765//
AcrR_FNR_Fur_SoxR	b3759//
AcrR_FNR_Fur_SoxR_SoxS	b4115//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3326//
Ada_AidB_Lrp	b4033//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3315//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1892//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3749//b3314//b2660//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1761//b3831//
AdiY_H-NS_IHF	b2913//
AgaR_CRP	b4511//b0976//b3227//gadF//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0904//b2677//b1190//b2281//b1852//b0682//
AppY_ArcA_YdeO	b4071//b4151//b3320//b2308//
AraC_CRP	b0613//b1038//b0620//b2195//b3359//b0041//b3314//b3507//b3968//
AraC_CRP_XylR	b0076//b4070//b0038//
AraC_NagC	b0763//b0805//
ArcA_BetI_Cra	b3256//b1673//b3025//b3709//
ArcA_CRP_CaiF_FNR_H-NS	b3869//b1241//b2365//b4239//b2674//b0092//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4014//b0032//b2364//b0042//b4291//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3743//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2729//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2732//b4441//
ArcA_CRP_Cra_Fis	b0440//
ArcA_CRP_Cra_IHF_IclR	b0606//b1563//b3770//
ArcA_CRP_DcuR	b0871//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2198//b3318//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0762//
ArcA_CRP_DnaA_FNR	b1136//
ArcA_CRP_DpiA_FNR_NarL	b0997//b1324//b1683//b3453//b3580//b3126//
ArcA_CRP_DpiA_FlhDC	b1940//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0618//b3417//
ArcA_CRP_FNR	b1301//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4289//b2235//b2489//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3319//
ArcA_CRP_FNR_Fis_IHF_NarL	b3750//
ArcA_CRP_FNR_Fur	b4317//b2200//b4238//b2704//
ArcA_CRP_FNR_Fur_IHF	b0734//b3491//b3756//b2156//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1237//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0118//
ArcA_CRP_FNR_IHF_NarL	b1009//
ArcA_CRP_FNR_NarL	b4008//
