#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1669//b3231//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0904//b3925//b2197//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3566//b3408//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0351//b0205//
AcrR_FNR_Fur_SoxR	b1397//
AcrR_FNR_Fur_SoxR_SoxS	b1022//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0064//
Ada_AidB_Lrp	b3324//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0734//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3359//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3543//b0351//b3365//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0083//b1745//
AdiY_H-NS_IHF	b3026//
AgaR_CRP	b0450//b0605//b0335//b4111//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0578//b0826//b0682//b1761//b1761//b2500//
AppY_ArcA_YdeO	b1070//b3167//b0783//b3940//
AraC_CRP	b2663//b0929//b2156//b3666//b2669//b0036//b2428//b2308//b3038//
AraC_CRP_XylR	b1480//b0596//b0092//
AraC_NagC	b4317//b0349//
ArcA_BetI_Cra	b3565//b2719//b1748//b2159//
ArcA_CRP_CaiF_FNR_H-NS	b0351//b0083//b4311//b4131//b1651//b1904//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2224//b1387//b3750//b3480//b3772//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1850//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1852//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4357//b3315//
ArcA_CRP_Cra_Fis	b4287//
ArcA_CRP_Cra_IHF_IclR	b3453//b1563//b1622//
ArcA_CRP_DcuR	b1392//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3540//b4365//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2703//
ArcA_CRP_DnaA_FNR	b3757//
ArcA_CRP_DpiA_FNR_NarL	b1476//b1514//b0763//b0681//b4027//b1305//
ArcA_CRP_DpiA_FlhDC	b2276//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2729//b3222//
ArcA_CRP_FNR	b3518//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1617//b1684//b4152//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0623//
ArcA_CRP_FNR_Fis_IHF_NarL	b2481//
ArcA_CRP_FNR_Fur	b3506//b2994//b4068//b0596//
ArcA_CRP_FNR_Fur_IHF	b1038//b4076//b0367//b0757//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1241//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2730//
ArcA_CRP_FNR_IHF_NarL	b3566//
ArcA_CRP_FNR_NarL	b3846//
ArcA_CRP_FadR	b3313//b3117//
ArcA_CRP_FadR_HipB	b1041//
ArcA_CRP_FadR_OmpR_PhoP	b0463//
ArcA_CRP_Fis_Mlc_SoxS	b3757//
ArcA_CRP_Fis_XylR	b2508//
ArcA_CRP_Fur_GadX_MqsA	b0872//
ArcA_CRP_GatR	b2840//b1745//b1987//b3742//b0573//b2841//
ArcA_CRP_GlpR	b0606//
ArcA_CRP_IHF	b3491//
ArcA_CRP_PuuR	b4317//b3708//b4003//b3495//b0783//
ArcA_CRP_RhaS	b3265//
ArcA_CRP_TreR	b2925//b2148//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b3224//b3083//
ArcA_Cra	b1656//
ArcA_Cra_FNR_H-NS_HypT	b4383//b0853//
ArcA_CysB_FNR	b4039//
ArcA_FNR	b0573//b1715//b3451//b4072//b1334//b3035//b0819//b2428//b2803//b3511//b2799//b1617//b1511//b3583//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3478//
ArcA_FNR_Fis_IHF_NarL	b3426//b3578//b0061//b2675//b2535//b3124//b4111//b3256//b2838//b0311//b3772//b3417//b4637//
ArcA_FNR_Fur_IHF	b4467//
ArcA_FNR_IHF	b3278//b3766//b4028//
ArcA_FNR_IHF_NarL	b4592//b3333//
ArcA_FNR_NarL	b1513//b3508//b2366//b3926//
ArcA_FNR_PhoP	b1591//
ArcA_FNR_PuuR	b1306//b0757//
ArcA_FadR	b0997//b1421//b2923//
ArcA_FadR_Fis	b1308//b2996//
ArcA_Fur_Lrp_ModE	b1480//b3115//b0572//b2840//b3491//
ArcA_GlcC_IHF_PdhR	b1615//b4237//b4457//b1597//b0621//b3507//
ArcA_LexA	b4018//b1305//
ArcA_LldR	b3260//b1015//b2281//
ArcA_NarL	b3332//b2296//b3170//b4237//b3123//b1907//b3236//b0853//
ArcA_NtrC_PhoP_RutR	b3702//b0048//b0908//b0819//b1736//b4323//b0908//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1587//b0785//b1010//
ArgP_CRP_FNR_Fur_Nac	b1622//
ArgP_DnaA	b2277//b1682//b1797//
ArgP_Lrp	b3702//b3743//
ArgP_LysR	b3854//
ArgP_PhoB	b1493//
ArgR_CRP	b0044//
ArgR_CRP_Fis	b1743//b2702//b4063//b1940//b4195//b3506//b3213//b2237//
ArgR_Fis_IHF_PepA_PurR_RutR	b1617//b3324//
ArgR_H-NS_NtrC	b3418//b1617//b3725//b4267//
ArgR_NtrC	b3114//b2911//b3870//b3077//b1300//
ArgR_PhoP	b0679//
AscG_CRP	b1951//b0440//b0972//
AscG_CRP_PhoB_PrpR	b1257//
AsnC_MraZ_Nac	b3316//
AsnC_Nac	b3723//b4357//
AtoC_IHF	b0225//b4019//b3311//b2486//
BaeR_CpxR	b2804//b1011//b0036//b3037//b2591//b0428//b1334//
BaeR_CpxR_EvgA	b2367//
