#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3934//b2197//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2491//b3316//b0312//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0352//b1039//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2199//b1101//
AcrR_FNR_Fur_SoxR	b0199//
AcrR_FNR_Fur_SoxR_SoxS	b4233//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2572//
Ada_AidB_Lrp	b2075//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1805//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0679//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1257//b3320//b1650//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1796//b3567//
AdiY_H-NS_IHF	b3542//
AgaR_CRP	b4287//b1970//b3167//b0675//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1211//b4070//b2234//b1512//b1922//b1745//
AppY_ArcA_YdeO	b4014//b2715//b4016//b4068//
AraC_CRP	b3831//b3574//b0852//b2236//b1008//b4124//b0937//b3026//b0084//
AraC_CRP_XylR	b1221//b0594//b1009//
AraC_NagC	b0978//b3272//
ArcA_BetI_Cra	b2163//b3508//b3038//b2235//
ArcA_CRP_CaiF_FNR_H-NS	b2282//b1500//b3035//b3169//b3223//b2977//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0204//b1796//b1616//b1499//b3077//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2368//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2727//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4032//b3510//
ArcA_CRP_Cra_Fis	b1021//
ArcA_CRP_Cra_IHF_IclR	b3236//b4511//b1562//
ArcA_CRP_DcuR	b3126//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2760//b1224//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3751//
ArcA_CRP_DnaA_FNR	b1938//
ArcA_CRP_DpiA_FNR_NarL	b1512//b4133//b4431//b0596//b1499//b0621//
ArcA_CRP_DpiA_FlhDC	b2679//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1189//b3756//
ArcA_CRP_FNR	b1296//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0759//b4063//b3329//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1480//
ArcA_CRP_FNR_Fis_IHF_NarL	b2617//
ArcA_CRP_FNR_Fur	b0225//b1735//b1732//b3727//
ArcA_CRP_FNR_Fur_IHF	b3581//b3166//b3321//b4314//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2240//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1656//
ArcA_CRP_FNR_IHF_NarL	b3026//
ArcA_CRP_FNR_NarL	b0784//
ArcA_CRP_FadR	b0351//b1516//
ArcA_CRP_FadR_HipB	b1743//
ArcA_CRP_FadR_OmpR_PhoP	b0019//
ArcA_CRP_Fis_Mlc_SoxS	b0972//
ArcA_CRP_Fis_XylR	b3566//
ArcA_CRP_Fur_GadX_MqsA	b0124//
ArcA_CRP_GatR	b0998//b2203//b1615//b4192//b3366//b3164//
ArcA_CRP_GlpR	b4381//
ArcA_CRP_IHF	b2240//
ArcA_CRP_PuuR	b1746//b0724//b4004//b4154//b3331//
ArcA_CRP_RhaS	b1938//
ArcA_CRP_TreR	b0035//b0720//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0180//b0728//
ArcA_Cra	b3580//
ArcA_Cra_FNR_H-NS_HypT	b2673//b1904//
ArcA_CysB_FNR	b0602//
ArcA_FNR	b3428//b3479//b4026//b4396//b1395//b0388//b0312//b3278//b0682//b1392//b2730//b3261//b0088//b3275//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3603//
ArcA_FNR_Fis_IHF_NarL	b4028//b4289//b1518//b3751//b0042//b3906//b2729//b2488//b3329//b3093//b3414//b1221//b3513//
ArcA_FNR_Fur_IHF	b1038//
ArcA_FNR_IHF	b0124//b0951//b0435//
ArcA_FNR_IHF_NarL	b0349//b1951//
ArcA_FNR_NarL	b2195//b1852//b4291//b4357//
ArcA_FNR_PhoP	b2488//
ArcA_FNR_PuuR	b2977//b3026//
ArcA_FadR	b3511//b3365//b3769//
ArcA_FadR_Fis	b2677//b2979//
ArcA_Fur_Lrp_ModE	b0617//b0462//b0974//b3312//b0344//
ArcA_GlcC_IHF_PdhR	b3905//b3076//b1683//b1474//b4111//b0578//
ArcA_LexA	b4034//b1499//
ArcA_LldR	b2741//b0936//b3845//
ArcA_NarL	b2486//b0042//b1227//b1970//b1593//b4035//b0896//b0330//
ArcA_NtrC_PhoP_RutR	b3083//b2429//b3601//b2150//b1745//b2979//b2551//
