#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0064//b3702//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0998//b4111//b3415//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2911//b0678//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2535//b3324//
AcrR_FNR_Fur_SoxR	b0783//
AcrR_FNR_Fur_SoxR_SoxS	b1394//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3461//
Ada_AidB_Lrp	b0390//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0115//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3769//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0344//b4441//b3452//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1392//b4067//
AdiY_H-NS_IHF	b1521//
AgaR_CRP	b3968//b3126//b4050//b2990//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1589//b1497//b2760//b4009//b3092//b3565//
AppY_ArcA_YdeO	b4311//b2077//b3942//b2483//
AraC_CRP	b3123//b4026//b3417//b2660//b2470//b3126//b4138//b3575//b1211//
AraC_CRP_XylR	b2551//b3453//b0334//
AraC_NagC	b4115//b3540//
ArcA_BetI_Cra	b0366//b2237//b3025//b2499//
ArcA_CRP_CaiF_FNR_H-NS	b2344//b3575//b2490//b1396//b3752//b4139//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0334//b0754//b4316//b3313//b0203//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3214//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4457//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4016//b3578//
ArcA_CRP_Cra_Fis	b2591//
ArcA_CRP_Cra_IHF_IclR	b3756//b2280//b1516//
ArcA_CRP_DcuR	b1891//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1987//b3275//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3405//
ArcA_CRP_DnaA_FNR	b3417//
ArcA_CRP_DpiA_FNR_NarL	b2703//b2703//b2091//b0226//b3366//b4324//
ArcA_CRP_DpiA_FlhDC	b3236//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2535//b2679//
ArcA_CRP_FNR	b3413//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2590//b0979//b1891//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2663//
ArcA_CRP_FNR_Fis_IHF_NarL	b2781//
ArcA_CRP_FNR_Fur	b2203//b3852//b0083//b0088//
ArcA_CRP_FNR_Fur_IHF	b3333//b0344//b3335//b3167//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2241//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2905//
ArcA_CRP_FNR_IHF_NarL	b0889//
ArcA_CRP_FNR_NarL	b1007//
ArcA_CRP_FadR	b0973//b4007//
ArcA_CRP_FadR_HipB	b0063//
ArcA_CRP_FadR_OmpR_PhoP	b0931//
ArcA_CRP_Fis_Mlc_SoxS	b0451//
ArcA_CRP_Fis_XylR	b3868//
ArcA_CRP_Fur_GadX_MqsA	b2731//
ArcA_CRP_GatR	b2284//b3207//b1475//b3577//b1480//b0594//
ArcA_CRP_GlpR	b3214//
ArcA_CRP_IHF	b1951//
ArcA_CRP_PuuR	b3583//b2804//b2913//b3230//b0973//
ArcA_CRP_RhaS	b1256//
ArcA_CRP_TreR	b2980//b0726//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1101//b3800//
ArcA_Cra	b2286//
ArcA_Cra_FNR_H-NS_HypT	b1012//b2782//
ArcA_CysB_FNR	b4030//
ArcA_FNR	b0390//b0980//b4004//b2662//b2221//b0613//b3868//b4324//b3221//b4237//b3567//b3476//b1535//b0928//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2206//
ArcA_FNR_Fis_IHF_NarL	b1671//b0197//b3169//b0221//b1304//b0429//b3601//b3083//b3357//b4068//b0038//b2241//b1733//
ArcA_FNR_Fur_IHF	b2106//
ArcA_FNR_IHF	b1246//b3076//b2741//
ArcA_FNR_IHF_NarL	b0202//b4151//
ArcA_FNR_NarL	b3770//b0431//b3478//b3495//
ArcA_FNR_PhoP	b4032//
ArcA_FNR_PuuR	b2711//b2912//
ArcA_FadR	b3495//b3709//b2713//
ArcA_FadR_Fis	b0330//b0781//
ArcA_Fur_Lrp_ModE	b2155//b2393//b3479//b0572//b2718//
ArcA_GlcC_IHF_PdhR	b0084//b4471//b0553//b2151//b3077//b4154//
