#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3332//b0313//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1987//b0583//b3908//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2482//b0602//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4316//b2717//
AcrR_FNR_Fur_SoxR	b3164//
AcrR_FNR_Fur_SoxR_SoxS	b2975//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3600//
Ada_AidB_Lrp	b4030//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0570//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4018//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0118//b1021//b1651//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1009//b1182//
AdiY_H-NS_IHF	b2838//
AgaR_CRP	b2342//b0347//b1715//b3970//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2199//b2323//b3748//b0929//sroD//b1851//
AppY_ArcA_YdeO	b2720//b4120//b4070//b0976//
AraC_CRP	b1246//b3581//b1247//b4400//b4125//b0945//b1160//b0679//b0950//
AraC_CRP_XylR	b4067//b1532//b3800//
AraC_NagC	b1656//b2712//
ArcA_BetI_Cra	b0602//b1715//b3725//b2703//
ArcA_CRP_CaiF_FNR_H-NS	b3070//b0428//b0429//b3906//b3491//b4357//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1515//b3320//b2222//b0315//b4050//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2149//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1493//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3567//b4124//
ArcA_CRP_Cra_Fis	b3114//
ArcA_CRP_Cra_IHF_IclR	b1591//b2926//b2487//
ArcA_CRP_DcuR	b1748//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0811//b3579//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4321//
ArcA_CRP_DnaA_FNR	b2669//
ArcA_CRP_DpiA_FNR_NarL	b2759//b1244//b2535//b1732//b3332//b2723//
ArcA_CRP_DpiA_FlhDC	b4471//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4117//b1285//
ArcA_CRP_FNR	b0826//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0578//b0333//b1797//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3927//
ArcA_CRP_FNR_Fis_IHF_NarL	b3418//
