#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b0192//b0574//
Ada-Methylated_pos	b2905//b1658//b1224//b3449//
AlaS-L-alanine_neg	b1037//
AllS-allantoin_pos	b3603//b1015//b3668//
AraC-L-arabinose_neg	b0759//b0597//b4160//b0460//b2841//b3939//b0183//b1136//
AraC-L-arabinose_pos	b1225//b1243//b3544//b1501//b3005//b3164//b1207//b2415//b3222//b3722//
ArcA-Phosphorylated_neg	b4095//b2482//b4254//b3571//b3076//b0450//b3318//b1109//b0191//b0201//b2801//b2957//b0167//b2570//b3533//b2852//b2703//b1682//b0451//b2570//efeU_2//b4102//b1706//b0586//b0036//b0896//b3273//b0463//b0349//b0724//b4292//b3368//b1902//b3905//b4172//b0929//b1900//b4119//b2155//b2224//b2234//b3132//b0734//b2241//b1590//b1682//b1851//b0675//b4168//b1009//b4266//b1672//b0598//b3934//b3276//b2208//b0721//b0031//b1746//b3328//b3326//b0575//b1818//b1038//b3315//b3231//b0125//b0571//b3393//b3165//b0724//b4120//b2975//b2975//b1511//b4039//b3540//b4097//b4074//b2152//b1704//b0515//b2977//b1208//b1796//b4099//b0110//b3321//b0756//b2804//b1674//b0613//b3477//b2341//b4030//b2367//b2208//b4268//b3458//b1514//b1475//b2554//b4392//b2726//b2588//b3167//b4024//b1220//b3330//b0783//b4417//b0675//b1040//b0783//b4154//b0557//b0199//b4039//b0777//b3405//b0588//b2239//b3904//b3132//b0979//b0207//b1246//
ArcA-Phosphorylated_pos	b4132//b3756//b1546//b0339//b1210//b0201//b4321//b1265//b3134//b3749//b2207//b3077//b3365//b3365//b2308//b0033//b1109//b1300//b3326//b2750//b0048//b1038//ilvG_2//b4018//b0934//b0031//b1243//b3672//b2415//b3567//b1548//b3167//b3971//b2923//b1398//b3312//b1907//b3441//b1223//b1531//b1746//b4195//b2697//b2912//b4094//b3452//b0037//b1891//b2085//b3758//b0077//b1858//b4095//b4151//b2241//b1062//b0587//b3450//
ArgP-L-arginine_neg	b2671//
ArgP-L-arginine_pos	b1715//b3114//b0034//b2904//b4198//b2143//b2925//b1337//b4177//b1810//b2551//b2222//b1022//b0061//b2756//
ArgR-L-arginine_neg	b3511//b1210//b0763//b0998//b0970//b3076//b1493//b4313//b0570//b2094//b3461//b4062//b0928//b0904//b1513//b4118//b4015//b0398//b3332//b2223//b3853//b2992//b2718//b4670//b4172//b2840//b0340//b0998//b0564//b3728//b0781//b3846//b2660//b3758//
ArgR-L-arginine_pos	b3329//b4040//b4289//b3314//b3006//
AtoC-phosphorylated_pos	b4290//b3096//b1211//b4237//
BaeR-Phosphorylated_pos	b0241//b3096//b1817//b3127//b2707//b3600//b2469//b0675//
BirA-bio-5-AMP_neg	b0937//b4291//b0043//b3853//b1745//
CRP-cAMP_neg	b2204//b0616//b0781//b0333//b0441//b3532//b3335//b3117//b0827//b2421//b2213//ilvG_1//b4062//b1588//b2802//b2306//b0383//b2508//b4238//b4129//b2708//b0974//b0192//b2364//b0763//b2201//b2799//b2961//b4054//b2572//b2675//b4175//b1889//b0593//b2143//b3049//b4406//b0590//b0605//b1015//b0588//b2977//b0041//b0970//b0873//b3359//b4289//yegZ//b0860//b2421//b3772//b2280//b0620//b0192//b4702//b1264//b1881//b2759//b3172//b3124//b4000//b3123//b0945//b0048//b0622//b3479//b0759//b2276//b1040//b0107//b0398//b1733//b1475//b3830//b1130//b4417//b3409//b4101//b1717//b2422//b1885//b3236//b2213//b1008//b0112//b2285//b3213//b2421//b1132//b0880//b1850//b1920//b3091//b2075//b2721//b2716//b1336//b2805//b4291//b0621//b4314//b4309//b3769//b3926//b4111//b2722//b3864//b1798//b3166//b3905//b2215//b0826//b3454//b0997//b1850//b4024//b3569//b2490//b4637//b3405//b0606//b3364//b2669//b0681//b2203//b4309//b0775//b3165//b2284//b3908//b0622//b3076//b3456//
CRP-cAMP_pos	b3134//b4671//b4202//b1415//b3508//b3925//b2925//b1190//b4171//b2499//b0296//b2925//b1127//b2551//b3311//b2728//b4008//b0273//b2205//b0221//b0179//b1002//b0107//b0106//b0311//b2241//b0398//b2290//b0048//b0564//b4032//b2762//b4254//b3905//b1136//b0588//b2725//b1680//b2962//b2724//b3863//b4039//b2414//b0432//b0605//b3749//b0613//b3611//b2206//b1717//b3728//b4195//b0728//b2912//b0034//b2276//b3726//b3456//b4196//b3327//b0201//b2993//b3317//b1211//b2943//b0896//b0957//b3366//b0820//b2530//b2706//b2152//b0040//b1846//b0342//b2243//b4290//b0461//b1988//b1671//b1516//b2171//b1531//b0205//b0115//b3430//b4019//b2469//b1609//b2282//b4315//b2203//b3025//b3511//b3266//b4167//b3410//b2996//b1500//b1674//b4663//b3672//b2224//b2344//b2916//b2196//b2307//b2552//b2313//b2732//b0241//b0826//b1210//b3542//b0908//b0431//b4237//b4310//b2240//b3161//b0156//b2727//b2283//b4092//b2146//b1265//b4241//b2196//b2904//b2199//b3035//b0887//b3170//b0565//b3828//b2943//b4355//b0975//b4196//b1493//b1641//b0592//b3005//b2148//b3569//b1207//b4014//b0116//b4406//b1407//b2365//b0124//b3851//b4092//b2200//b3853//b1737//b0678//sroD//b1887//b0152//b3005//b0889//b2195//b2725//b2943//b1392//b4476//b4367//b3441//b4133//b1884//b0775//b2716//b3670//b4013//b1881//b2866//b2063//b0682//b0365//b0593//b0034//b3860//b2498//b1385//b2485//b3969//b4326//b0399//b4132//b2717//b2212//b2235//b3725//b0152//b2726//b3934//b0377//b3394//b2078//b3453//b1429//b0190//b4201//b2867//b2092//b0039//b1546//b3330//b0776//b1062//b3568//b0959//b1674//b3904//b4058//b1245//b0182//b1038//b1009//b3725//b1398//b1613//b3113//b3164//b2095//b3413//b1883//b2498//b3321//b2606//b3037//b3828//b3971//b4152//b0168//b2422//b3769//b1680//b0733//b2076//b0063//b2979//b4239//b4431//b3671//b1252//b1209//b1846//b2990//b4006//b1111//b1532//b0894//b0827//b3242//b1322//b0783//b3854//b0116//b2309//b3315//b0959//b2671//b3574//b1826//b2370//b2703//b1062//b1514//b1883//b1007//b1256//b4393//b1211//b3368//b1743//b4467//b3126//b1109//b1276//b0615//b0183//b2729//b1182//b0048//b2488//b4160//b3214//b3510//b0345//b0759//b2675//b2630//b3700//b2224//b0353//b4067//b0106//b0388//b1779//b4005//b2296//b2278//b2421//b2804//b4196//ilvG_2//b0616//b2096//b3709//b4426//b2721//b0397//b1322//b0182//b1130//b3508//b2758//b1886//b3072//b0161//b4398//b3366//b4240//b3759//b1062//b1655//b3166//b4567//b1819//b1415//b2392//b1211//b3418//b4177//b4663//b3243//b4249//b0617//b4119//b1430//b2560//b3395//b4018//b1210//b4426//b3903//b3773//b0384//b2715//b1587//b0450//b2195//b0349//b2758//b1393//b0339//b2205//b1189//b0721//b4313//b0565//b3701//b2758//b4268//b1846//b2076//b2150//b2213//b4249//b2277//b3912//b3124//b0585//b1540//b3700//b3508//b1024//b4392//b4075//b1546//b1131//b0341//b1987//b0583//b4005//b4120//b3845//b2731//b4073//b2234//b0341//b0724//b4172//b0111//b0346//b3831//b3450//b0734//b2150//b1547//b0934//b3167//b3242//b0936//b0111//b2712//b0959//b0805//b0998//b0679//b4098//b2287//b4104//b2422//b2727//b4120//b2366//b4016//b0109//b2509//b2669//b1111//b1719//b4059//b0331//b0863//
ChbR-Monoacetylchitobiose-6P_neg	b0723//b3688//b4468//b1892//b1670//b0347//
ChbR-Monoacetylchitobiose-6P_pos	b2309//b2365//b3906//b0377//b3207//b3165//
CpxR-Phosphorylated_neg	b4439//b3831//b3770//b2757//b3781//b1609//b1669//b1883//b2554//b4124//b3334//b3367//b3756//b2987//b1010//b2107//b2341//b2818//b3588//b4705//b3934//b4152//b2155//b0616//
CpxR-Phosphorylated_pos	b1850//sroD//b4599//b1782//b1846//b3543//b3237//b0192//b0032//b0616//b2063//b4381//b2758//b1336//b2756//b4160//b0342//b3479//b2559//b1430//b3006//b2213//b1041//b0390//b3356//b2106//b2758//b1337//b3363//b3456//b1817//b4319//b0204//b3601//b3316//b1655//b0586//b4079//b2943//b3700//b0617//b2591//b4133//b3726//b0995//
CreB-Phosphorylated_neg	b3168//b2912//b1421//
CreB-Phosphorylated_pos	b3905//b2312//b0110//b4010//b0191//b2366//
CueR-Ag_neg	b1299//b0726//b1207//b2488//b1597//
CueR-Ag_pos	b0564//b0880//
CueR-Cu+_neg	b2375//b0873//b2757//b0784//b2993//
CueR-Cu+_pos	b1111//b2406//
CuerR-Au_neg	b2606//b0463//b2029//b2288//b2415//
CuerR-Au_pos	b3334//b2507//
CusR-Pasp_pos	b0183//b3752//b2370//b3958//b4102//b0039//b1588//b0618//b3852//b0614//b0112//b3223//
CynR-Cyanate_neg	b3863//
CynR-Cyanate_pos	b1298//b2731//b2430//
CysB-N-acetyl-L-serine_neg	b2091//b2719//b2241//b1321//b4367//b2803//b0872//
CysB-N-acetyl-L-serine_pos	b3460//b4313//b2976//b4292//b0720//b2375//b4058//b1781//b0728//b3599//b0862//b2721//b2291//b3418//b1706//b0399//b1062//b2662//b2913//b3317//b2722//b4063//b2913//
CysB-O-acetyl-L-serine_neg	b3133//b0178//b4122//b0063//b2904//b1225//b3126//
CysB-O-acetyl-L-serine_pos	b3312//b4058//b4702//b1407//b1160//b0179//b2485//b2421//b4123//yegZ//b0183//b3721//b1209//b2198//b0112//b0167//b0189//b1224//b0078//b2213//b2199//b2591//b4289//b2588//
DcuR-Phosphorylated_pos	b1221//b2375//b0615//b1591//b0241//b2669//b3169//b4438//b3357//
DnaA-ATP_neg	b3392//b0183//b2703//b1038//b2286//b2923//b3852//b0296//b3688//b2106//b1421//
DnaA-ATP_pos	b2938//b2079//b0109//b1296//b2589//b2078//b2994//
DpiA-Pasp_neg	b2713//
DpiA-Pasp_pos	b1246//b4268//b1519//b2373//b0570//b2344//b0778//b3457//b0221//b3601//
DsdC-D-serine_neg	b3971//
DsdC-D-serine_pos	b4105//b3845//
EvgA-Phosphorylated_pos	b1682//b1846//b4008//b3688//b2095//b2666//b0945//b4003//b0429//b4123//b3317//b0727//b0377//b1129//b0463//
FNR-Fe_neg	b1597//b0873//b0296//b2607//b1222//b0889//b3567//b0781//b3416//b4322//b2600//b3417//b0684//b3324//b4131//b2818//b4506//b2152//b3395//b2344//b2725//b1296//b2277//b3530//b2487//b1224//b3452//b2203//b2916//b1656//b3221//b4071//b0754//b3533//b4397//b2996//b2235//b1324//b3904//b0181//b2406//b1475//b0757//b1020//b0812//b3132//b1905//b4311//b0678//b4201//b3038//b2078//b0431//b3395//b3123//b4311//b2674//b2235//b4198//b4292//b2308//b2415//b2583//b2407//b1881//b0726//b3603//b4671//b2560//b3749//b0179//b3456//b2614//b2368//b4238//b0805//b1500//b1717//b3601//b0042//b3315//b0734//b0860//b2497//b3092//b2482//b0192//b1712//b2421//b2290//b1892//b4073//b1226//b2369//b4309//b2584//b4173//b2926//b2943//b2079//b0342//b0602//b1208//b1540//b0166//b3432//b2706//b1189//b4168//b0273//b0598//b0959//b1892//b4309//b2208//b2077//b3315//b1970//b0765//b0602//
