#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4309//b0591//
Ada-Methylated_pos	b3748//b3938//b1390//b3036//
AlaS-L-alanine_neg	b2726//
AllS-allantoin_pos	b0592//b3243//b4118//
AraC-L-arabinose_neg	b1247//b1387//b3170//b2912//b2607//b0564//b1970//b1973//
AraC-L-arabinose_pos	b3125//b3008//b4599//b0605//b3261//b0118//b0841//b4698//b2204//b0450//
ArcA-Phosphorylated_neg	b0996//b2579//b4237//b3759//b1714//b0575//b3727//b2092//b0168//b0682//b2580//b1622//b2992//b3329//b3770//b2153//b1160//b3869//b1716//b2763//b3241//b4670//b2725//b4567//b0461//b0061//b1673//b2279//b3870//b3852//b4241//b2597//b2957//b0957//b0108//b0593//b3567//b2207//b0615//b2905//b3728//b0880//b4313//b0431//b4074//b3037//b0365//b3759//b1798//b2171//b4195//b2742//b1298//b0621//b3403//b3134//b3455//b2841//b1397//b1516//b2241//b4010//b4139//b2553//b2313//b2529//b4159//b3481//b3261//b2308//b3854//b2203//b0953//b4291//b0575//b3759//b3749//b2277//b3329//b3588//b1225//b2995//b0462//b1385//b2937//b1920//b3571//b2710//b3117//b3006//b2712//b2666//b1907//b0814//b1819//b0557//b4198//b0594//b2212//b1613//b2729//b4151//b0337//b2200//b3748//b1111//b4290//b2913//b0623//b4068//b2712//b1262//b3071//b2313//b0398//b3243//b3123//b3409//b2728//b1260//b2803//b0945//b1518//b4381//b2580//b1501//b1042//
ArcA-Phosphorylated_pos	b1335//b1323//b2709//b2313//b4073//b1682//b4309//b1247//b1037//b0594//b2741//b0874//b2724//b3071//b3276//b0583//b4441//b1683//b3766//b1041//b0451//b4039//b3242//b4698//b3925//b2964//b4637//b4502//b0365//b2671//b0683//b0411//b1421//b1415//b4441//b4101//b0587//b1780//b3543//b1814//b2990//b1476//b0516//b0167//b3667//b3365//b1209//b3870//b2559//b0341//b1256//b4079//b4400//b1011//b3116//b0586//b2805//b0039//
ArgP-L-arginine_neg	b1379//
ArgP-L-arginine_pos	b0619//b3851//b1263//b0945//b1275//b1012//b2243//b0113//b0723//b2589//b1846//b0397//b1852//b3454//b3265//
ArgR-L-arginine_neg	b2414//b0765//b0755//b2617//b1227//b0313//b3114//b2148//b3725//b1226//b1296//b0352//b3319//b0734//b0463//b2429//b4058//b3942//b0936//b2280//b2911//b1102//b0311//b1038//b4392//b4309//b4460//b3854//b3617//b3671//b0063//b4033//b0156//b2800//
ArgR-L-arginine_pos	b2659//b4072//b1207//b1656//b4705//
AtoC-phosphorylated_pos	b2231//b3095//b1276//b0880//
BaeR-Phosphorylated_pos	b2674//b2580//b2417//b2559//b1010//b3908//b4467//b2222//
BirA-bio-5-AMP_neg	b2283//b0734//b1298//b1397//b1101//
