#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b3945//
C0299	b4379//
C0362	b2638//
C0465	b0623//
C0614	b3901//
C0664	b4084//
C0719	b0492//
IS128	b1752//
aaeR	b0353//
aaeXAB	b3156//b1473//b4118//
aas-lplT	b3614//b2526//
aat	b4440//
abgABT-ogt	b0866//b3707//insCD-2//b3273//
abgR	b0399//
abpAB	b2037//b3881//
abrB	b1583//
accA	b4378//
accBC	b4023//insCD-3//
accD	b4031//
aceBAK	b3193//b3116//b1929//
aceEF	b1913//b3985//
aceK	b4121//
ackA	b1643//
ackA-pta	b3211//b2675//
acnA	b2847//
acnB	b2669//
acpH	b3155//
acpP	b3787//
acpP-fabF	b1782//b4097//
acpT	b0416//
acrAB	b4234//b2785//
acrB	b2829//
acrD	molR_2//
acrEF	b0254//b3403//
acrR	b4384//
acrZ	b0330//
acs-yjcH-actP	b3346//b0678//b1806//
actP	b1027//
ada-alkB	b3580//b1615//
add	b1366//
adeD	ybfG//
adeP	b4239//
adeQ	b1882//
adhE	b4484//
adhP	b3615//
adiA	b0797//
adiC	b2007//
adiY	b1671//
adk	b1896//
aegA	b2896//
aer	b2048//
aes	b2767//
agaR	b4031//
agaS-kbaY-agaBCDI	b1032//b0212//b0187//b1597//b1712//b3446//
agp	b1299//
agrA	b1660//
agrB	b1035//
ahpCF	b0974//b4108//
ahpF	b3701//
ahr	b0529//
aidB	b2568//
ais	b1517//
alaA	b1590//
alaA-yfbR	b3687//b1139//
alaC	b0569//
alaE	b2749//
alaS	b0278//
alaWX	b3284//b2691//
aldA	b1663//
aldB	b4466//
alkA	b0759//
alkB	b4179//
allA	b3459//
allDCE	b1702//b0882//b2808//
allR	b2594//
allS	b2262//
alpA	b2632//
alr	b2792//
alsBACE	qseG//b2750//b1321//b3388//
alsK	b1908//
alx	b2703//
amiA-hemF	b4285//b0207//
amiC	b1654//
amn	b2304//
ampC	b1509//
ampDE	b4005//b1762//
ampG	b4434//
ampH	b0295//
amyA	b1329//
anmK	b3208//
ansA-pncA	b2008//b2062//
ansB	b1193//
ansP	b4303//
apaGH	b2245//b1258//
aphA	b2158//
appA	b2462//
appCBXA	b2736//b0716//b2994//b1927//
appY	b4287//
apt	b2439//
aqpZ	b1585//
araBAD	b3575//b0341//b0528//
araC	b2405//
araE	b0722//
araE-ygeA	b2503//b0627//
araFGH	b3621//b0530//b1196//
araJ	b2576//
arcA	b1848//
arcB	b4458//
arcZ	b4514//
arfA	b0927//
argA	b4157//
argCBH	b0312//b2585//b3337//
argD	b2659//
argE	b4407//
argF	b2090//
argG	b1171//
argI	yfaS_2//
argO	b2938//
argP	b1680//
argQ	b4385//
argR	b4037//
argS	b1843//
argT-hisJQMP	b4179//b3761//b1136//b0586//b3009//
argU	b0881//
argW	b3196//
argX-hisR-leuT-proM	b3357//b4111//b0999//b4385//
ariR	b2095//
arnBCADTEF	b1099//b2593//b3893//b0327//b4518//b4049//b4542//
aroF-tyrA	b1608//b2568//
aroG	b2330//
aroH	b2580//
aroKB-damX-dam-rpe-gph-trpS	b1589//b3024//b4112//b3167//b1104//b0966//b4190//
aroL-yaiA-aroM	b2409//b3592//b4233//
aroP	b3516//
arpA	b1795//
arpB_1B_2	b4432//b3850//
arrS	b3321//
arsRBC	b0752//b2991//b2256//
artJ	b2478//
artPIQM	b3343//b1410//b4031//b2293//
ascB	b1844//
ascFB	b2249//b1497//
ascG	b0019//
asd	b0313//
aslA	b0002//
aslB	b4420//
asmA	b2615//
asnA	b4306//
asnB	b1109//
asnC	b2811//
asnC-mioC	b0191//b3240//
asnC-mioC-mnmG	b1648//b1360//b1817//
asnS	b4232//
asnT	b1267//
asnU	b4532//
asnV	b0757//
asnW	b1529//
aspA	b3438//
aspA-dcuA	b3080//b0380//
aspC	b0592//
aspS	b1698//
aspT	b1794//
aspU	b1495//
aspV	b4292//
asr	b0136//
astCADBE	b3987//b3332//b0772//b0198//b1832//
atl	b2310//
atoDAEB	b1048//b1377//b2058//b1491//
atoSC	b1668//b2642//
atpBEFHAGDC	b1231//b0047//b0128//b3017//b0781//b2524//b1429//b2485//
atpIBEFHAGDC	b2405//b0156//b2496//b3835//b2709//b0670//b2499//b0798//b1992//
avtA	b1829//
azoR	b1300//
azuC	b2814//
bacA	b1715//
baeSR	b4254//b3009//
bamA	b0481//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	yghE//ftp//b2136//b4206//b3596//b4345//b2594//b1668//
bamB-der	b4094//b4339//
bamC	b2204//
bamD	b3896//
bamE	b0854//
barA	b2199//
basRS	b3084//b4036//
bax	b4428//
bcp	b1847//
bcr	b3417//
bcsABZC	b4085//b1312//b4167//b2006//
bcsBZ	b0037//b2527//
bcsEFG	b4299//b4043//b1289//
bcsQ	b3365//
bdcA	rhmD//
bdcR	b0039//
bdm-sra	b3803//b3356//
bepA-yfgD	b3536//b1106//
betIBA	b3276//b4382//b2591//
betT	b2067//
bfd-bfr	b3281//b1227//
bglA	b2338//
bglG	b3461//
bglGFB	b3490//b0759//b4116//
bglH-yieLK	b1735//b2355//lafU//
bglX	b3172//
bhsA	b1496//
bioA	b2344//
bioBFCD	b0863//b1128//b3889//b2365//
bioH	b1657//
bipA	b0186//
bisC	b4004//
blc	b0408//
blr	b1347//
bluF	b0092//
bluR	b3331//
bolA	b2614//
borD	b3475//
brnQ-proY	b3963//b2833//
bsmA	b0659//
bssR	b2941//
bssS	b0051//
btuB-murI	b1830//b1492//
btuCED	C0614//b4081//b1585//
cadA	b0352//
cadBA	b0629//b2384//
cadC	b4080//
caiCDE	b2381//b0348//b3148//
caiF	b4184//
caiTABCDE	b3778//b2787//b2492//b0730//b1426//b1289//
can	b2611//
carAB	b2433//b4449//
carB	b3810//
cas2	b4349//
cas3	b2998//
casABCDE12	b3631//b4354//b2377//b3032//b0989//b0901//b2753//
casDE12	b3738//b0533//b0277//b0580//
cbl	b0905//
cbpAM	b2254//b1178//
cbrA	b3041//
cbrB	b4311//
cbrBC	b2714//b0103//
cbrC	b3955//
ccmABCDEFGH	b2898//b2985//b3551//b3313//b3320//b2627//b3505//b2975//
cdaR	b3846//
cdd	b1378//
cdgI	b2108//
cdh	b0188//
cdsA	b4164//
