#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2374//b3625//
AcrR_neg	b1398//phnE_2//b0462//b1782//b4267//b0722//b3934//b2720//b4013//b2364//b0616//
Ada_neg	b1672//b3860//
Ada_pos	b0388//b4400//b2665//b4016//
AdiY_pos	b0475//b2705//b1564//b1078//b0575//b2661//b2789//b3905//
AgaR_neg	b0435//b4279//b1879//b0696//b4030//b3127//b3418//b3869//b0450//b0683//b2373//
AidB_neg	b2201//
AlaS_neg	b0597//
AllR_neg	b2923//b0605//b0970//b2702//b4097//b4539//b0987//b1513//b1779//
AllS_pos	b2604//b3525//b0390//
AlsR_neg	b3583//b1943//b0161//b0293//b3008//b2789//
AppY_pos	b0226//b2725//b0850//b0067//b4523//b3723//b4087//b0975//b1714//b3095//
AraC_neg	b2754//b1655//b0352//b3057//b2407//b0860//b4239//b1265//
AraC_pos	b1498//b1184//b3269//b2684//b3092//b3036//b0708//b2392//b0678//b3170//
ArgP_neg	b0240//
ArgP_pos	b3431//b1622//b4089//b3940//b4195//b2078//b1684//b0928//b1501//b0655//b3268//b4513//b1429//
ArgR_neg	b1745//b0958//b0020//b2665//b1518//b0593//b0613//b2074//b4383//b2660//b2728//b3728//b4153//b1078//b1890//b2029//b1276//b2752//b4408//b1077//b2060//b1078//b0084//b4265//b2725//b3237//b0062//b2342//b1650//b1670//b3426//b3709//b2313//
ArgR_pos	b4093//b3624//b1252//b3576//b1680//
ArsR_neg	b0123//b0591//b4393//
AscG_neg	b2823//b3363//b2416//b0068//b4099//
AsnC_neg	b3067//b0795//b1948//
AsnC_pos	b0750//
AtoC_pos	b0826//b3037//b3942//b3728//
BaeR_pos	b0064//b3744//b1618//b0575//b0795//b0758//b2684//b1654//
BasR_neg	b4702//b1384//
BasR_pos	b2990//b1244//b1781//b1072//b0757//b4457//b2206//b0123//b1384//b2895//b4016//
BetI_neg	b0751//b0756//b2342//b2757//
BirA_neg	b3330//b0179//b2364//b3268//b4096//
BluR_neg	b3188//b1973//b2370//b2529//
BolA_neg	b3076//b1656//
BolA_pos	b1136//b1761//
CadC_pos	b2491//b3749//b4705//
CaiF_pos	b4698//b2481//b4475//b1415//b4016//b3095//b0793//b3919//b2706//b2801//
Cbl_pos	b2551//b0044//b2061//b2373//b1987//b0303//b0232//b2060//b1263//
CdaR_pos	b0515//b2206//b2838//b3221//b2712//b3741//b1924//b2705//b1618//b2500//
CecR_neg	b4037//b1259//b0232//b1304//b1887//
ChbR_neg	b3702//b0588//b4290//b4471//b2392//b1013//
ChbR_pos	b0759//b0388//b3701//b2704//b4193//b1443//
ComR_neg	b0293//
CpxR_neg	b0514//b1486//b0819//b2800//b0654//b4159//b0872//b4357//b1736//b2379//b0997//b2762//b2799//b2201//b2500//b2485//b2309//b3571//b2553//b4506//b0593//b4209//b2942//b3453//
CpxR_pos	b4467//b1852//b0443//b1940//b3905//b2417//b3926//b1734//b3093//b3729//b3905//b2560//b0336//b2240//b0366//b4098//b3773//b1564//b1303//b3491//b3624//b4132//b2287//b3227//b2372//b2997//b0333//b4357//b1391//b2097//b3270//b2721//b1245//b0366//b4592//b1129//b3421//b1040//b0890//b2152//b4443//b3583//b4381//molR_1//b2507//b3365//
Cra_neg	b3013//b4209//b1948//b1093//b4322//b3329//b3166//b1481//b2428//b1797//b3517//b4238//b2750//b2075//b1379//b2923//b2282//b1954//b3330//b0613//b0116//b3506//sroD//b4240//b2422//b4106//b1846//b3911//b1680//b1516//b4101//b3903//b1483//b3624//b4072//b3365//b0385//b3165//b2000//b1858//b3831//b0874//b0350//b2666//b3907//b0776//b2698//b4476//b4072//b0330//b2980//b0073//b2429//b3571//b2754//b1780//b0397//b3495//b3868//
Cra_pos	b0763//b4089//b1733//b0156//b1719//b0430//b0937//b0880//b1508//b2723//b0504//b3125//b3680//b0777//b0945//b0853//b1076//b1782//b4036//b0613//b1891//b2417//b0873//
CreB_neg	b4396//b1483//b0854//
CreB_pos	b2208//b1224//
CsgD_neg	b2760//b0384//b2276//b4118//b4398//b4384//b2150//b4484//b2991//b2551//b3070//b3071//b3916//b1265//b4095//
CsgD_pos	b2059//b0584//b4367//b4063//b4662//b3903//b4411//b0987//b2994//b3923//b0313//b2841//b3269//
CsiR_neg	b2231//b3170//b3138//b2284//b0590//
CspA_pos	b2964//b4460//
CueR_neg	b0507//b2706//b1327//b0185//b1817//
CueR_pos	b2278//b2801//
CusR_pos	b0812//b1654//b4322//b3167//b1296//b4393//b2994//b1041//b4062//b0088//b1649//b4408//
CynR_neg	b0507//
CynR_pos	b1714//b0150//b0512//
CysB_neg	b3469//b2964//b3784//b2977//b1112//b3223//b1384//
CysB_pos	b3224//b1674//b0162//b1130//b2169//b1712//b4073//b1547//b2370//b3491//b3580//b2168//b1744//b2801//b0681//b1257//b2242//b1260//b4094//b1244//b4058//b4037//b4095//b4397//b4115//
CytR_neg	b0688//b1334//b0430//b0076//b1287//b3831//b4705//b0557//b2341//b0509//b2061//b3171//b3577//
Dan_pos	b2097//b2289//b0296//b0864//
DcuR_pos	b3925//b0810//b1399//b0341//b1396//b0461//b3906//b0904//b1501//
DeoR_neg	b3748//b3126//b2573//b0652//b2757//b0849//
DhaR_neg	b2601//
DhaR_pos	b3479//b0515//b0857//
DicA_neg	b1321//b3919//b1415//b3363//b0114//b0087//b3366//b1264//
DinJ-YafQ_neg	b1914//b4058//b3022//
DnaA_neg	b4159//b2277//b2754//b2507//b3605//b4280//b1061//b4039//b2724//b4054//b2393//
DnaA_pos	b0068//b3907//b0995//b3607//b0860//b2528//b4102//
DpiA_neg	b4096//
DpiA_pos	b1684//b0553//b2393//b2559//b2706//b2205//b1588//b2507//b0062//b1288//
DsdC_neg	b4705//
DsdC_pos	b3957//b3558//
EbgR_neg	b0382//b1718//
EnvR_neg	b0732//b1276//
EnvY_pos	b1430//b3185//
EvgA_pos	b3036//b1511//b0895//b1859//b1113//b2306//b0592//b0854//b2685//b0428//b2994//b0085//b1861//b3083//b1590//b3414//b0873//b3431//b0086//
ExuR_neg	sroA//b3956//b0935//b3157//b4397//b4400//b3083//b0970//b1593//
FabR_neg	b2709//b3507//
FadR_neg	b3332//b0061//b0073//b0934//b1261//b2818//b2425//b0075//b1676//b1748//b0081//
FadR_pos	b3421//b3036//b1224//b4702//b1796//b2224//b3190//b3508//b4098//b0614//b1973//b4443//
FeaR_pos	b4090//b2530//
FhlA_pos	b1656//b2224//b0462//b2601//b2058//b0090//b0574//b2078//b3329//b3172//b0337//b0090//b0839//b3905//b4322//b3025//b4354//b2341//b2824//b1942//b1082//b2062//b1535//b0385//b1207//b1920//b1277//b1038//b4241//b0604//
FlhDC_neg	b2570//b1949//b2726//b1954//
FlhDC_pos	b2531//b0156//b3461//b4087//b0464//b1014//b2529//b0696//b2804//b1391//b1951//b0447//b3057//b1852//b1590//b4288//b2800//b3414//b4016//b2722//b1951//b2200//b0811//b3794//b2574//b4511//b0616//b1043//b4150//b4399//b1199//b4702//b3934//b3959//b2231//b1783//b3934//b2149//b2903//b2819//b3528//b2529//b3011//b1484//b1475//b0784//b3403//b3688//b0819//b1042//b4014//b4539//b4323//b0517//b2711//b0851//b2373//b4094//b0871//b3237//b3461//b3410//b1129//b0889//b2600//b4381//b2207//b2287//b1072//b1641//b3773//b1480//b3784//b4415//b0998//b0570//b3480//b0441//
FliZ_neg	b4392//b1488//b2702//b0180//b1892//b1987//b4441//b3115//b0511//b4196//b0583//b3568//b1530//b2422//b1482//b3791//b0112//b2344//b3410//b0873//b4513//
FucR_pos	b4105//b3011//b4050//b4415//b2756//b0903//b3186//
