#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0154//b0592//
AcrR_neg	b1880//b4074//b0774//b0048//b2665//b4040//b3607//b0181//b3070//b2059//b4705//
Ada_neg	b1532//b3725//
Ada_pos	b1888//b2366//b0067//b1481//
AdiY_pos	b4018//b4115//b3579//b0784//b0565//b3421//b2168//b1480//
AgaR_neg	b4383//b1779//b1567//b0565//b4458//b1480//b2751//b0887//b0089//b4288//b0727//
AidB_neg	b2675//
AlaS_neg	b3512//
AllR_neg	b1307//b1023//b3784//b3326//b3212//b1944//b2603//b0805//b0849//
AllS_pos	b4198//b0070//b2484//
AlsR_neg	b1092//b2630//b3846//sroC//b0764//b1132//
AppY_pos	b2574//b4133//b3135//b2987//b1182//b3437//b3599//b1926//b3092//b0522//
AraC_neg	b1378//b3604//b2710//b4513//b2685//b2926//b4577//b4476//
AraC_pos	b3558//b3477//b2572//b1015//b1398//b2309//b2711//b0619//b0975//b1258//
ArgP_neg	b0392//
ArgP_pos	b3334//b4439//b4154//b3363//b0721//b3207//b4054//b4019//b1512//b2152//b2937//b0273//b4396//
ArgR_neg	b3005//b2725//b1187//b0048//b2821//b1513//b1243//b1165//b1298//b0757//b1078//b3008//b1861//b3426//b3749//b1552//b1532//b2805//b2222//b0032//b4435//b0114//b2289//b2560//b1022//b0987//b2913//b1493//b0887//b3449//b4662//b3188//b1198//
ArgR_pos	b2488//b0977//b0777//b1923//b1222//
ArsR_neg	b1040//b3161//b2313//
AscG_neg	b0954//b1597//b2373//b0827//b4131//
AsnC_neg	b3516//b3794//b1712//
AsnC_pos	b2991//
AtoC_pos	b3325//b2997//b0853//b1326//
BaeR_pos	b0604//b1536//b2169//b0681//b2732//b2764//b2662//b3426//
BasR_neg	b2242//b3256//
BasR_pos	b2153//b4238//b1744//b2938//b4513//b2427//b3190//sroA//b2542//b3661//b0439//
BetI_neg	b1938//b2757//b3940//b3329//
BirA_neg	b3188//b1615//b3410//b2465//b4382//
BluR_neg	b2601//b3788//b4105//b2799//
BolA_neg	b3408//b1568//
BolA_pos	b3070//b1530//
CadC_pos	b3942//b1922//b1334//
CaiF_pos	b3331//b3604//b2943//b0826//b1041//b3925//b1399//b2281//b3477//b1810//
Cbl_pos	b4040//b3790//b1590//b4196//b1385//b2286//b0484//b1392//b4471//
CdaR_pos	b0064//b3752//b0726//b3329//b4003//b3403//b1246//b0980//b1484//b3207//
CecR_neg	b0602//b2373//b0583//b2224//b0199//
ChbR_neg	b1036//b2242//b2106//b2491//b1797//b3330//
ChbR_pos	b0035//b0933//b1779//b2202//b3416//b0785//
ComR_neg	b0678//
CpxR_neg	b2281//b1973//b4192//b4102//b2242//b0511//b3907//b4072//b3514//b4452//b3919//b3741//b3222//b1857//b3461//b4033//b2789//b1022//b2943//b0064//b2912//b2464//b1926//b2964//
CpxR_pos	b0060//b1901//b1511//b2221//b1061//b3092//b3324//b4254//b3902//b4670//b4254//b3115//b2366//b1943//b1136//b3708//b1333//b0583//gadF//b0152//b1399//b1589//b4132//b1914//b3225//b3919//b3190//b4062//b4240//b2539//b1277//b1224//b4035//b1741//b0683//b2276//b1741//b3335//b2313//b4089//b1672//b0081//b4311//b0178//b0698//b2284//
Cra_neg	b3579//b2719//b3960//b0061//b2994//b0751//b4481//b0933//b2977//b2107//b2684//b4260//b4194//b2370//b3957//b1743//b3599//b3605//b2231//b2732//b4249//b1442//b2424//b0872//b0296//b3908//b1532//b1679//b4443//b2705//b0350//b2470//b4139//b2553//b4123//b3831//b0151//b4089//b1389//b3126//b2203//b4035//b2223//b1937//b4153//b4105//b3518//b0996//b2163//b4438//b2199//b1016//b0795//b3157//b0863//b2096//b2197//b1818//b4037//
Cra_pos	b3959//b1386//b4101//b1395//b3495//b0507//b3421//b4002//b3115//b2237//b1616//b1245//b4484//b1577//b0676//b2507//yegZ//b0779//b1131//b4192//b2097//b3789//b3256//
CreB_neg	b3429//b0368//b4670//
CreB_pos	b0504//b4347//
CsgD_neg	b3223//b1452//b1519//b3025//b2703//b1564//b3813//b0067//b0338//b1377//b2222//b0403//b0987//b4087//b0037//
CsgD_pos	b2716//b0447//b2528//b1474//b1714//b0724//b0338//b0805//b3607//b3521//b2723//b3506//b1040//
CsiR_neg	b3512//b4291//b0934//b3790//b1300//
CspA_pos	b2557//b3006//
CueR_neg	b4098//b0987//b2414//b1547//b3566//
CueR_pos	b3786//b1077//
CusR_pos	b1861//b1719//b2203//b3511//b2573//b2784//b0304//b0696//b2204//b1187//b4002//b0366//
CynR_neg	b0799//
CynR_pos	b3093//b3168//b1326//
CysB_neg	b0727//b2803//b0508//b1072//b1745//b0070//b0792//
CysB_pos	b0037//b3364//b1299//b2820//b4397//b1007//b0464//b4392//b1483//b1252//b3325//b3907//b0351//b4383//b0950//b2529//b1712//b4279//b4032//b2852//sroD//b2725//b1304//b1246//b0085//
CytR_neg	b1132//b3525//b3786//b0086//b2280//b2995//b2488//b0972//b2148//b1901//b4096//b4523//b4058//
Dan_pos	b2782//b2415//b4367//b0428//
DcuR_pos	b4028//b2756//b3408//b0294//b2721//b4240//b3437//b0758//b0233//
DeoR_neg	b3062//b1608//b2665//b2163//b0086//b1548//
DhaR_neg	b0153//
DhaR_pos	b2237//b0330//b2717//
DicA_neg	b0759//b2763//sroA//b0385//b4265//b0505//b3367//b1852//
DinJ-YafQ_neg	b3141//b4267//b1082//
DnaA_neg	b0344//b2706//b0724//b0181//b3011//b3227//b2492//b1080//b0620//b4118//b0293//
DnaA_pos	b1296//b4043//b1790//b1335//b0150//b4092//b0783//
DpiA_neg	b1308//
DpiA_pos	b4411//b1887//b4289//b1707//b4076//b2421//b3869//b0150//b2312//b0871//
DsdC_neg	b0277//
DsdC_pos	b1007//b0313//
EbgR_neg	b2698//b3574//
EnvR_neg	b0687//b2760//
EnvY_pos	b1943//b1474//
EvgA_pos	b0087//b3580//b0698//b3708//b2079//b0353//b2662//b0068//b2558//b1923//b0604//b3156//b2017//b1514//b2224//b3083//b0153//b0347//b4280//
ExuR_neg	b1745//b0463//b0782//b0575//b0473//b2491//phnE_2//b0063//b2373//
FabR_neg	b1481//b1880//
FadR_neg	b2737//b1858//b3188//b1547//b3413//b1391//b0207//b3729//b1243//b0795//b1391//
FadR_pos	b3908//b1322//b1038//b0033//b4015//b1486//b2151//b0975//b2127//b0034//b2240//b3426//
FeaR_pos	b0432//b3829//
