#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0365//b4131//
AcrR_neg	b2068//b1877//b0779//b4124//b4481//b1163//b3237//b3118//b3333//b0675//b4309//
Ada_neg	b2732//b1082//
Ada_pos	b2703//b0784//b0397//b1515//
AdiY_pos	b4475//b0511//b4070//b1946//b0751//b3614//b1260//b1164//
AgaR_neg	b0507//b0584//b0061//b1889//b0226//b3907//b2058//b0729//b1940//b1237//b0075//
AidB_neg	b4513//
AlaS_neg	b1391//
AllR_neg	b1597//b1093//b0970//b1736//b0850//b1132//b1735//b3613//b3212//
AllS_pos	b3750//b2751//b3495//
AlsR_neg	b0841//b1797//b3868//b1546//b1942//b3116//
AppY_pos	b1385//b0606//b2207//b3605//b1676//b2728//b0855//b1082//b4197//b3083//
AraC_neg	b0312//b1902//b0572//b0679//b1482//b4123//b2788//b3789//
AraC_pos	b2168//b0964//b1041//b1796//b1062//b3729//b1129//b4637//b0778//b2616//
ArgP_neg	b3133//
ArgP_pos	b2235//b1321//b4194//b3431//b3612//b1259//b0384//b0451//b1921//b2237//b3270//b2285//b3035//
ArgR_neg	b1492//b0313//b0827//b2616//b1641//b1429//b4088//b1411//b2582//b0997//b0037//b2365//b1521//b1673//b1288//b0178//b1738//b1858//b3432//b0775//b3906//b4523//b2060//b4154//b0207//b3270//b0841//b2721//b0553//b4393//b0514//b1024//b1706//
ArgR_pos	b2491//b3188//efeU_2//b0755//b2728//
ArsR_neg	b2763//b2283//b4073//
AscG_neg	b0890//b3625//b1164//b2291//b4072//
AsnC_neg	b2423//b0731//b0958//
AsnC_pos	b1879//
AtoC_pos	b2660//b3511//b0886//b2895//
BaeR_pos	b1225//b1493//b3613//b1387//b2722//b2976//b3942//b4400//
BasR_neg	b3605//b1244//
BasR_pos	b2943//b1564//b4096//b2143//b1004//b1400//b3582//b4033//gadF//b0805//b1299//
BetI_neg	b3925//b0750//b1194//b4365//
BirA_neg	b0443//b0069//b0385//b0698//b0123//
BluR_neg	b1257//b1020//b4268//b2207//
BolA_neg	b0977//b1299//
BolA_pos	b2912//b0041//
CadC_pos	b4481//b2937//b2155//
CaiF_pos	b2094//b0087//b3213//b0226//b1682//b2492//b1201//b2483//b4381//b4209//
Cbl_pos	b4439//b3707//b4523//b1259//b2537//b0849//b2979//b4417//b2529//
CdaR_pos	b2127//b3026//b2724//b3509//b0826//b3083//b0096//b0777//b0073//b2728//
CecR_neg	b0512//b1714//b2528//b4396//b2212//
ChbR_neg	b1784//b1399//b0604//b0894//b2702//b4152//
ChbR_pos	b2237//b0615//b0428//b0617//b1257//b3800//
ComR_neg	b3518//
CpxR_neg	b3904//b0167//b4006//b3449//b0676//b3324//b0486//b2202//b4397//b3512//b2839//b0851//b3612//b3613//b4033//b0514//b3415//b2719//b3328//b4197//b1277//b3414//b1485//b3509//
CpxR_pos	b4613//b0861//b4313//b0871//b2840//b1568//b1407//b2923//b4004//b2721//b0063//b0731//b1224//b4030//b1591//b4400//b0890//b1415//b2666//b2722//b1246//b1649//b0301//b3512//b0697//b1913//b3786//b1925//b1937//b0060//b0572//b0763//b4239//b1782//b3365//b0571//b2282//b0180//b1890//b1715//b0167//b2196//b3926//b1715//b1902//b2169//
Cra_neg	b2310//b2388//b0615//b2223//b0889//b0301//b3600//b4435//b0042//b0653//b3786//b0857//b4431//b2287//b1860//b3403//b0392//b4036//b0040//b1594//b3868//b4567//b3333//b2706//b4187//b0933//b3128//b0225//b3166//b1954//b2197//b3421//b3334//b1887//b1322//b4131//b0622//b0945//b1203//b2369//b0591//b2719//b0819//b0763//efeU_2//b4431//b2710//b0617//b2913//b2222//b2241//b3224//b1848//b1010//b2379//b2994//b2096//b0388//b1325//
Cra_pos	b4160//b2852//b3908//b3268//b2751//b0153//b2078//b1322//b0972//b2662//b4323//b0584//b0728//b0860//b3565//b1298//b2685//b3927//b0197//b2476//b2423//b1092//b3568//
CreB_neg	b1388//b2079//b2316//
CreB_pos	b2710//b0066//
CsgD_neg	b3183//b0763//b4106//b3324//b4476//b3061//b0397//b3359//b0726//b3367//b0676//b4086//b2240//b1130//b2783//
CsgD_pos	b3501//b2665//b3791//b1307//b1745//b3224//b0443//b3359//b0750//b2500//b0757//b0090//b1395//
CsiR_neg	b2078//b2782//b4104//b1535//b2423//
CspA_pos	b0116//b0754//
CueR_neg	b3564//b4289//b1298//b1513//b1012//
CueR_pos	phnE_2//b0615//
CusR_pos	b0729//b3035//b4444//b1706//b0732//b0987//b2579//b2937//b3188//b1924//b3082//b0571//
CynR_neg	b2388//
CynR_pos	b2825//b1904//b1492//
CysB_neg	b2485//b4094//b3503//b4415//b3327//b2388//b1552//
CysB_pos	b3073//b0937//b3521//b3722//b3575//b0060//b0564//b3114//b4233//b3661//b1302//b3022//b1513//b1263//b4177//b0750//b4439//b2731//b3688//b2107//b2196//b1877//b3708//b0606//b2710//
CytR_neg	b2911//b0461//b1577//b3701//b3452//b2379//b2964//b0031//b1265//b4119//b3911//b1611//b1498//
Dan_pos	b2417//b1578//b2500//b2372//
DcuR_pos	b0584//b0997//b0069//b2194//b1651//b1308//b0976//b3613//b2996//
DeoR_neg	b1521//b2197//b1920//b1306//b3237//b2311//
DhaR_neg	b3511//
DhaR_pos	b2485//b2243//b3368//
DicA_neg	b0758//b0973//b0587//b1939//b2311//b4254//b2713//sroD//
DinJ-YafQ_neg	b2661//b3335//b3605//
DnaA_neg	b1476//b1073//b3071//b4050//b3331//b4079//b2840//b3603//b0473//b1680//b3479//
DnaA_pos	b1167//gadF//b3750//b0856//b1949//b2366//b0757//
DpiA_neg	b0774//
DpiA_pos	b1429//b4238//b4100//b1512//b2542//b2724//b0734//b1878//b1301//b4321//
DsdC_neg	b3481//
DsdC_pos	b0820//b4451//
EbgR_neg	b4117//b3517//
EnvR_neg	b4445//b2308//
EnvY_pos	b3868//b2241//
EvgA_pos	b2107//b2499//b4367//b2722//b4120//b0076//b2289//b1826//b2105//b4539//b1735//b0774//b4397//b1852//b0976//b0782//b3437//b1946//b3574//
ExuR_neg	b3225//b0118//b1102//b2105//b1578//b1440//b0473//b3156//b1514//
FabR_neg	b2675//b0094//
FadR_neg	b3829//b0337//b0724//b0596//b2711//b2787//b1396//b2500//b0430//b2905//b2507//
FadR_pos	b4062//b2308//b3813//b1513//b1679//b3500//b1484//b1515//b3188//b2059//b0367//b0758//
FeaR_pos	b0860//b1713//
FhlA_pos	b0623//b0892//b3625//b1738//b3461//b3092//b0794//b0096//b3073//b2764//b3902//b3927//b1716//b3922//b3453//b0088//b0588//b1042//b3331//b2697//b1389//b3515//b2481//b0925//b3157//b1904//b3036//b0782//efeU_2//b1890//
FlhDC_neg	b2085//b1518//b3093//b2721//
FlhDC_pos	b1411//b3568//b3365//b2987//b3451//b1796//b2425//b4027//b0987//b1714//b2665//b0185//b4085//b2937//b0570//b2560//b0793//b0019//b4265//b0031//b1074//b4104//b2538//b1797//b1378//b0553//b1187//gadF//b3332//b1737//b2078//b3707//b0652//b4698//b3113//b0450//b2804//b0156//b0976//b2992//b1761//b3236//b4310//b4525//b2285//b2751//b3227//b3576//b2573//b0331//b0841//b3568//b1728//b2579//b0076//b2427//b0573//b0873//b3958//b0347//b2074//b0504//b2168//b4193//b4265//b2235//b2203//b1006//b2673//b1400//b4088//b0313//b1818//b2782//b2392//b3134//b2724//b0340//
FliZ_neg	b3959//b4039//b1223//b1616//b2605//b1951//b2406//b0071//b0515//b4106//b0889//b2311//b3368//b3213//b2763//b1651//b0615//b3166//b1706//b0439//b4088//
FucR_pos	b0339//b1263//b2093//b1475//b2286//b3495//b1411//
Fur_neg	b3800//b1943//b1540//b4266//b1943//b2422//b1257//b0383//b2239//b3701//b3025//b0296//b0039//b3793//b1277//b2715//b3506//b3934//b0485//b1486//b3127//b3786//b0890//b4400//b0928//b0936//b0042//b0096//b3904//b2308//b3967//b3449//b0886//b2666//b1475//b3518//b2371//b0774//b4063//b1165//b0336//b0505//b3207//b2374//b1394//b1400//b2077//b1514//b0596//b4197//b1377//b1207//b4397//b0233//b0076//b2151//b0080//b1707//b2818//b2904//b4415//b3518//b0849//b1616//b0509//b3939//b0674//b1392//b1167//b2852//b1888//b1276//b3452//b3730//b2279//b1563//b0511//b2316//b2483//b0093//b1738//b1256//b2893//b0617//b1093//b4044//b1669//b2722//b2093//b3011//b2284//b1081//b0980//b4268//b1810//b3331//b2752//b3157//b1258//b1593//b2893//b0514//b2671//b1747//b0038//b2718//b4382//b2603//b1257//b2979//b0116//b2558//b4662//b2096//b0604//
Fur_pos	b1517//b2388//b3919//b0852//b2150//b0341//b2212//b1132//b2707//b0575//b4151//b4577//b2686//b1943//b1817//b3792//b0403//b3269//b1588//b4120//b2063//
GadE-RcsB_pos	b4014//b2802//b1390//b2407//b0509//b2676//b4260//b4476//b1670//
GadE_pos	b4037//b1184//b2964//b2240//b3117//b1244//b3753//b0853//b3126//b2312//b3011//b0336//b1305//b0849//b1297//b0233//b2277//b4177//b1850//b1851//b1498//b3477//b3366//b1430//b3331//b3792//b0072//b4033//b2368//
GadW_neg	b0573//b0207//b3906//b2093//b1398//b0185//b0931//b1021//b4034//b1681//b1225//
GadW_pos	b2406//b2279//b2201//b0113//b3331//b1982//b2942//b1475//b4195//b0980//b1713//
GadX_neg	b4393//b3432//b0431//b1819//b1683//b1589//
GadX_pos	b0020//b4460//b4233//b0928//b2168//b1779//b3583//b2727//b0604//b3958//b1562//b1946//b1736//b0428//b2017//b2009//b1015//b0431//b2537//b1241//b1530//b1492//b3359//b0894//b2422//b2487//b0571//
