#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1246//b0781//
AcrR_neg	b4471//b1306//b0451//b3131//b3325//b0080//sroD//b2068//b1399//b3332//b4431//
Ada_neg	b0485//b3118//
Ada_pos	b2821//b1715//b0891//b0805//
AdiY_pos	b1714//b4266//b3326//b1079//b2997//b0674//b4522//b2163//
AgaR_neg	b0435//b1481//b1076//b1577//b4365//b0605//b0591//b2490//b0199//b2758//b2000//
AidB_neg	phnE_2//
AlaS_neg	b3721//
AllR_neg	b4382//b4042//b4097//b1243//b0088//b1430//b1074//b0873//b1410//
AllS_pos	b3062//b1430//b0591//
AlsR_neg	b3082//b1020//b0976//b0810//b0311//b2542//
AppY_pos	b1308//b4133//b3791//b3580//b4039//b2913//b1511//b2239//b1263//b3138//
AraC_neg	b3481//b3330//b1077//b0036//b1397//b4266//b1102//b4355//
AraC_pos	b2716//b4484//b4039//b0464//b2483//b3787//b1507//b0615//b2571//b4522//
ArgP_neg	b1891//
ArgP_pos	b4192//b4268//b3115//b3784//b4059//b1136//b1261//b3071//b0954//b2427//b0763//b1183//b3603//
ArgR_neg	b2277//b2234//b0978//b2009//b2235//b1577//b0605//b3787//b1921//b4070//b1681//b2942//b3212//b1716//b1517//b3506//b3270//b1041//b4367//b1304//b3501//b2373//molR_1//b1475//b2788//b4241//b2366//b3025//b2149//b0096//b2913//b3503//b0463//
ArgR_pos	b0841//b2665//b0044//b2152//b0451//
ArsR_neg	b2708//b2558//b0776//
AscG_neg	b1393//b1988//b4074//b4367//b0384//
AsnC_neg	b0048//b3426//b1716//
AsnC_pos	b3792//
AtoC_pos	b4085//b1512//b3600//b4264//
BaeR_pos	b0350//b0382//b0553//b0698//b4451//b1244//b2499//b2916//
BasR_neg	b2369//b0336//
BasR_pos	b0233//b1299//b0783//b4400//b4194//b3334//b2202//b1564//b1734//b0333//b3236//
BetI_neg	b0594//b0073//b3171//b0450//
BirA_neg	b1259//b4124//b2750//b2560//b3828//
BluR_neg	b2925//b3870//b2990//b3785//
BolA_neg	b1334//b1245//
BolA_pos	b3268//b2285//
CadC_pos	b4018//b3956//b4097//
CaiF_pos	b3225//b0841//b1441//b1101//b2291//b1676//b3428//b4291//b1907//b0809//
Cbl_pos	b2840//b0067//b1334//b2721//b3414//b2223//b0759//b2783//b1440//
CdaR_pos	b0785//b2234//b3330//b3967//b2803//b2729//b2150//b1618//b0583//b1497//
CecR_neg	b1391//b4040//b0439//b1300//b1780//
ChbR_neg	b2150//b1040//b0617//b2603//b0687//b4039//
ChbR_pos	b3923//b0751//b1579//b1515//b1987//b3168//
ComR_neg	b0970//
CpxR_neg	b1907//b0871//b4381//sroC//b0681//b1540//b3509//b3224//b2285//b0352//b1970//b2224//b1880//b3117//b0860//b4415//b3773//b4460//b0620//b0385//b3911//b0333//b1588//b0341//
CpxR_pos	b2291//b4287//b3513//b1743//b3083//b0724//b1182//b1015//b3829//b0514//b2499//b3624//b1521//b2787//b2240//b0904//b0758//b0344//b4002//b3331//b0389//b1889//b0891//b0765//b3125//b0616//b3939//b3600//b0069//b3096//b0733//b2163//b3214//b0765//b2068//b3845//b0233//b1073//b0091//b2287//b1201//b2763//b0034//b4323//b0080//b2893//
Cra_neg	b4416//b4399//b2406//b1377//b3071//b4070//b4287//b2364//b0066//b4016//b2487//b3792//b2895//b0197//b4016//b2529//b1441//b2600//b2570//b4411//b2676//b2423//b1012//b3025//b0348//b3916//b0199//b2722//b0614//b2367//b2488//b0430//b4152//b0087//b3128//b0086//b1578//b3334//b4238//b0225//b2483//b0447//b2373//phnE_2//b1891//b3135//b4415//b3366//b1261//b1670//b2201//b1515//b1409//b1817//b0605//b2366//b1589//b4347//b0776//
Cra_pos	b2822//b3786//b4033//b1745//b2306//b4087//b1656//b2224//b0751//b3073//b1846//b1746//b3905//b4443//b0979//b1022//b0775//b2085//b3449//b1914//b4159//b3512//b1704//
CreB_neg	b4408//b0514//b1003//
CreB_pos	b3773//b3845//
CsgD_neg	b0075//b0061//b1260//b4058//b1070//b2150//b1409//b0378//b2242//b2063//b1797//b4408//b2938//b2818//b2603//
CsgD_pos	b1275//b1014//b4033//b0614//b0623//b0507//b0996//b3432//b4034//b0754//b4347//b4085//b3607//
CsiR_neg	b0976//b0595//b1493//b2756//b0086//
CspA_pos	b1194//b4192//
CueR_neg	b1892//b1680//b3624//b1296//b3367//
CueR_pos	b0428//b0335//
CusR_pos	b2464//b4196//b1129//b2805//b2085//b0167//b3410//b4034//b4637//b1070//b4093//b1591//
CynR_neg	b2757//
CynR_pos	b2281//b2196//b0951//
CysB_neg	b2706//b2235//b2582//b4097//b1298//b0812//b0389//
CysB_pos	b2508//b4035//b4476//b1597//b1715//b0185//b0857//b3902//b0776//b1076//b2541//b0810//b2752//b2631//b2530//b3027//b3126//b0894//b2107//b1590//b2540//b0315//b1702//b3558//b2379//
CytR_neg	b1970//b3013//b0977//b3091//b2675//b2242//b3416//b0225//b2424//b1013//b2893//b3222//b4249//
Dan_pos	b4443//b0597//b0070//b0475//
DcuR_pos	b1300//b2284//b1008//b2912//b1673//b3038//b2105//b3137//b2364//
DeoR_neg	b4036//b3477//b3207//b1299//b0342//b2750//
DhaR_neg	b1325//
DhaR_pos	b0330//b2704//b1285//
DicA_neg	b1513//b1622//b2552//b4396//b2601//b1597//b1327//b3579//
DinJ-YafQ_neg	b1939//b4050//b4033//
DnaA_neg	b0839//b1080//b0516//b4026//b1262//b0161//b1486//b2416//b1514//b3076//b4019//
DnaA_pos	b3214//b0462//b1973//b2470//b3517//b3625//b3903//
DpiA_neg	b3366//
DpiA_pos	b2820//b1719//b2895//b2726//b1950//b3508//b1160//b0891//b1669//b4097//
DsdC_neg	b0595//
DsdC_pos	b2764//b0697//
EbgR_neg	b1616//b4118//
EnvR_neg	b3124//b3236//
EnvY_pos	b0681//b4029//
EvgA_pos	b2704//b2631//efeU_2//b2579//b3934//b1817//b3578//b4150//b1322//b1513//b4365//b3367//b0312//b1761//b3730//b1305//b3227//b4260//b3774//
ExuR_neg	b3127//b3774//b3959//b0587//b4118//b3409//b1131//b4209//b4102//
FabR_neg	b4237//b2078//
FadR_neg	b3081//b2616//b3569//b0207//b3514//b1256//b2204//b4024//b0697//b3480//b2242//
FadR_pos	b2280//b3516//b2279//b2731//b3083//b1507//b1658//b1252//b0972//b3036//b1265//b1037//
FeaR_pos	b0785//b3869//
FhlA_pos	b4408//b4074//b0035//b0778//b0388//b4411//b3113//b3773//b2163//b0090//b3688//b1669//b1481//b0903//b4125//b1485//b2234//b1301//b2717//b0035//b3430//b2371//b2416//b0166//b1322//b4399//b1071//b1577//b4102//b3167//
FlhDC_neg	b3416//b0951//b0606//b3185//
FlhDC_pos	b0070//b3237//b2660//b4037//b1443//b3722//b1540//b0820//b2482//b1287//b3331//b2531//b3558//b2078//b3005//b3095//b4288//b0089//b1275//b3333//b2148//b1399//b2661//b3829//b0873//b0429//b1257//b1440//b2406//b1579//b1385//b1617//b1671//b4059//b3748//b1892//b3330//b1006//b2763//b4026//b3429//b3599//b2344//b0020//b0304//b0207//b4698//b4312//b1379//b0486//b1590//b3784//b1796//b0512//b2804//b0073//b1082//b2222//b1379//b3724//b4266//b1515//b2127//b0441//b3452//b2756//b4197//b0590//b3065//b1940//b3966//b3212//b0729//b1276//b0033//b1944//b3403//b3938//
FliZ_neg	b3061//b3124//b3785//b2708//b3095//b2666//b2234//b0826//b2717//b4382//b3916//b2243//b3516//b1187//b1901//b0979//b3410//b2975//b2374//b1430//b0072//
FucR_pos	b1706//b1796//b1260//b2673//b1782//b0891//b1669//
Fur_neg	b3334//b1013//b4484//b2423//b2374//b0616//b4036//b4085//b4003//b2417//b1734//b1683//b4138//b2803//b4004//b2938//b1615//b0344//b1499//b1039//b2923//b2911//b2617//b1038//b0197//b2374//b4392//b0811//b3574//b1308//b1568//b0366//b1093//b3469//b2674//b1577//b1641//b1481//b3787//b0892//b0390//b3912//b3065//b2223//b1941//b0698//b4539//b1790//b1713//b2539//b0036//b3183//b1481//b0754//b2996//b3743//b0880//b3569//b3256//b1501//b3036//b0523//b0950//b2579//b0086//b1589//b0954//b4058//b0198//b1200//b2729//b2202//b1654//b0605//b2425//b1611//b2150//b2801//b1706//b1531//b1567//b3568//b4197//b0198//b1783//b1762//b1850//b0313//b2552//b2107//b3185//b0839//b2508//b3113//b2579//b0439//b1734//b1684//b1430//b0390//b0684//b3791//b1877//b0841//b1593//b0779//b1016//b2240//b0583//b1443//b2194//b1014//b3709//b2927//b4117//
Fur_pos	b3813//b2903//b0861//b2662//b4102//b3517//b0783//b4438//b1514//b4460//b0892//b1567//b2803//b4079//b2076//b3135//b4015//b3332//b0754//b2725//b2659//
GadE-RcsB_pos	b2825//b2662//b2997//b1680//b3071//b1715//b2720//b1563//b0086//
GadE_pos	b2912//b1070//b0511//b1198//b0368//b3831//b4076//b1608//b1552//b4265//b1285//b0178//b1848//b1492//b4265//b1452//b1987//b1589//b3183//b3784//b3518//b2365//b1384//b0594//b1852//b0931//b1655//b3725//b2499//
GadW_neg	b1492//b3702//b2281//b3022//b1902//b4133//b1564//b2964//b3845//b2280//b2284//
GadW_pos	b1950//b0676//b2414//b2764//b2663//phnE_2//b1390//b1203//b0887//b2291//b0972//
GadX_neg	b1299//b3580//b4093//b0934//b0774//b3528//
GadX_pos	b1577//b4093//b3502//b2571//b0073//b0343//b1237//b2559//b3785//b3569//b2923//b0073//b2600//b3124//b2756//b4383//b2926//b2484//b2540//b0461//b0595//b3707//b2415//b0083//b3860//b0461//b0564//
GalR_neg	b3268//b3117//b0073//b0696//b1944//b1307//b3517//b1683//b3516//b2195//
GalR_pos	b2243//b3749//b2199//b0043//
GalS_neg	b0517//b1649//b4376//b0366//b4197//b3076//b4005//b4240//b4024//b2194//
GalS_pos	b0904//b1387//b0350//b0774//
GatR_neg	b1878//b2281//b0313//b2990//b0583//b3115//
GcvA_neg	b0342//b1923//b4522//b0225//
GcvA_pos	b0594//b0294//b0343//b2727//
GlcC_neg	b3092//
GlcC_pos	b1444//b4484//b1203//b2223//b4034//b4092//
GlpR_neg	b2911//b2508//b0851//b2574//b4311//b0811//b4092//b0296//b3212//
GlrR_pos	b2068//b0094//b1888//b3073//b2425//
GntR_neg	b4003//b1513//b1714//b0596//b4382//b0365//b2570//b2895//b3905//b0880//b2152//b1530//
GutM_pos	b2912//b1486//b3091//b3093//b0763//b1261//b1079//
GutR_neg	b3441//b1132//b4673//b1165//b4321//b2926//b2341//
HU_neg	b0894//b3926//b2428//b2993//b0758//b1923//b2757//b3027//
HU_pos	b1301//
HcaR_neg	b2553//
HcaR_pos	b0708//b3408//b0447//b1743//b4266//
HdfR_neg	b0348//b3062//
HdfR_pos	b0185//b2286//b4074//
HigA_neg	b4313//b1943//
HigB-HigA_neg	b3190//b0514//
HipAB_neg	b0181//b1308//b4187//b0903//b4287//
HipB_neg	b2579//b3138//b0895//b4019//b1515//b3076//
HyfR_pos	b3789//b1680//b3133//b4018//b1641//b3828//b1164//b2312//b3508//b1950//b2306//b0754//
HypT_neg	b1517//b3749//b1452//b2699//b0153//
HypT_pos	b1670//b0864//b2499//b3748//b4117//b3116//b3829//b3070//
IclR_neg	b0871//b0675//b0301//b3905//
IdnR_neg	b0113//b0461//
IdnR_pos	b1641//b0727//b1408//b4467//b3709//
IlvY_neg	b2553//
IlvY_pos	b1020//
IscR_neg	b1597//b2752//b0390//b4094//b0891//b0293//b3564//b1922//b1203//b3161//b4099//b2155//b3170//b0331//b0553//b1779//b2731//b3453//b0730//b2529//b1762//
IscR_pos	b1335//b3959//b3925//b1257//b0574//b2237//b0403//b4138//b4160//b4238//b3137//
KdgR_neg	b0978//b2528//
KdpE_pos	b2719//b4445//b1092//b0997//
LacI_neg	b3859//b3582//b3605//
LeuO_neg	b0064//b2705//b1377//
LeuO_pos	b4354//b2990//b1227//b2904//b1307//b0874//b4698//b0226//b3509//b3325//b1379//b3006//b2316//b0586//b2508//b1091//b1037//b1940//
LexA_neg	b1563//b3959//b0083//b3934//b1734//b2838//b1308//b2156//b1901//b1072//b1738//b0403//b3491//b0153//b2074//b1923//b1306//b0590//b1109//b2571//b1593//b3134//b0698//b2196//b1387//b2913//b3113//b1388//b0730//b3071//b1878//b0084//b1224//b2415//b4384//b3565//b4024//b0980//b0827//b1641//b2288//b3026//b1283//b4153//b3324//b1743//b3515//b1391//b2938//b3750//b3188//b4015//b4347//b2196//b3168//b0819//b2715//b0447//b3743//
LldR_neg	b2710//b1285//b0734//
LldR_pos	b1081//b4093//b3165//
LrhA_neg	b0605//b1590//
LrhA_pos	b0462//b0504//
LsrR_neg	b0366//b0179//b2987//b4195//b2058//b1546//b3794//b0509//b1408//
LysR_neg	b2760//
LysR_pos	b0338//
MalI_neg	b3364//b3461//b2674//
MalT_pos	b0998//b0972//b1221//b1913//b1947//b2755//b4267//b3212//b0084//b1303//
MarA_neg	b4354//b4238//b2760//b0441//b0118//b1073//b1132//
MarA_pos	b3859//b3860//b4125//b4131//b3368//b2925//b0872//b0730//b1299//b3011//b1004//b3221//b0515//b0504//b0044//b0087//b1905//b1782//b3057//b0854//b4187//b0951//b2698//b2707//b2406//b1136//b1389//b3092//b0980//b2224//b0827//
MarR_neg	b3065//b3115//b1547//
MatA_neg	b3959//b0979//b0826//b2367//b1040//b1013//
MatA_pos	b2156//b0350//
MazE-MazF_neg	b0792//b1221//b2573//
MazE_neg	b1861//b2732//b0509//
McbR_neg	b3067//
McbR_pos	b0350//b0336//b4705//
MelR_neg	b3813//b2724//b1748//
MelR_pos	b2281//b3365//b0368//
MetJ_neg	b0181//b1944//b2197//b0852//b4291//b4196//b0313//b2715//b3576//b3942//b4043//b0507//b2759//b1939//b0516//
MetR_neg	b3461//b0676//
MetR_pos	b1080//b2379//b0178//b2579//
MhpR_pos	b2687//b0091//b3135//b1299//b0398//b0602//
