#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1021//b2240//
AcrR_neg	b1591//b0073//b0382//b0750//b2537//b0450//b1579//b0334//b4133//b0678//b2285//
Ada_neg	b2819//b2574//
Ada_pos	b4106//b3167//b2751//b4240//
AdiY_pos	b3268//b3605//b2370//b1593//b1939//b4523//b2417//b3207//
AgaR_neg	b2234//b3845//b4238//b0390//b3184//b4198//b0794//b0945//b0485//b2616//b0365//
AidB_neg	b1441//
AlaS_neg	b0871//
AllR_neg	b0586//b4323//b3413//sroA//b2839//b1889//b3506//b2143//b0342//
AllS_pos	b4074//b0886//b2212//
AlsR_neg	b3082//b0441//b2313//b1265//b1658//b1852//
AppY_pos	b3453//b4471//b1609//b1536//b1654//b4036//b1926//b2730//b3166//b0439//
AraC_neg	b0811//b0033//b3792//b4196//b3082//b0384//b0810//b2416//
AraC_pos	b2560//b3792//b2826//b4702//b3753//b1335//b4198//b4100//b0696//b0161//
ArgP_neg	b1102//
ArgP_pos	b3477//b1408//b1335//b4098//b2976//b2488//b0392//b1297//b2804//b0090//b0616//b1237//b1016//
ArgR_neg	b0974//b4209//b3417//b3813//b1588//b4034//b3700//b0729//b2660//b0565//b2200//b3903//b2789//b2789//b1715//b4063//b2061//b0232//b2367//b0365//b3906//b4289//b4125//b4018//b4025//b4105//b4365//b4062//b3518//b0557//b0781//b3357//b1679//
ArgR_pos	b1634//b0809//b3789//b1716//b1719//
ArsR_neg	b0931//b2489//b3794//
AscG_neg	b0781//b2201//b0150//b2721//b1682//
AsnC_neg	b2541//b0505//b3268//
AsnC_pos	b2903//
AtoC_pos	b2149//b2824//b0294//b0724//
BaeR_pos	b4029//b0041//b1399//b0113//b4460//b2722//b0234//b3161//
BasR_neg	b1183//b3607//
BasR_pos	b0591//b2706//b3925//b1530//b0068//b4192//b0083//b1575//b4005//b2571//b0688//
BetI_neg	b2017//b0382//b1797//b3156//
BirA_neg	b1682//b4239//b4089//b1946//b0623//
BluR_neg	b1183//b1940//b4264//b1746//
BolA_neg	b0757//b2234//
BolA_pos	b0951//b3021//
CadC_pos	b2703//b1392//b3906//
