#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2708//b0207//
AcrR_neg	b2153//b2571//b3564//b2560//b4381//b0855//b4702//b4254//b2710//b1303//b3213//
Ada_neg	b0570//b3190//
Ada_pos	b0750//b2484//b2731//b1327//
AdiY_pos	b1706//b1109//b0958//b4152//b4177//b2926//b3083//b0411//
AgaR_neg	b3565//b2720//b2291//b1441//b4159//b2425//b0975//b3516//b0091//b0313//b3938//
AidB_neg	b0590//
AlaS_neg	b2852//
AllR_neg	b0368//b1707//b3450//b3525//b0616//b1130//b2822//b1892//b1394//
AllS_pos	b1131//b3615//b1008//
AlsR_neg	b3582//b0724//b3939//b1576//b0403//b1540//
AppY_pos	b0731//b3725//b3416//b1796//b2507//b0207//b0156//b3904//b2017//b1716//
AraC_neg	b1299//b1879//b0347//b4484//b3134//b2306//b1040//sroC//
AraC_pos	b0043//b3723//b1497//b2195//b3600//b0040//b4458//b1938//molR_1//b4415//
ArgP_neg	b2697//
ArgP_pos	b0682//b2724//b2818//b0886//b4400//b4100//b3581//b1608//b1618//b1182//b1203//b0724//b4698//
ArgR_neg	b1578//b1521//b2789//b3510//b2756//b4070//b2725//b2728//b3911//b3517//b1736//b2905//b0779//b0593//b1546//b4124//b2062//b1728//b0792//b4015//b2728//b2482//b2665//b0676//b2674//b1444//b3170//b4288//b1501//b4079//b1654//b0048//b1481//
ArgR_pos	b3907//b3580//b3558//b3870//b0655//
ArsR_neg	b2278//b2727//b0613//
AscG_neg	b1163//b2822//b1784//b4086//b4193//
AsnC_neg	b4354//b0390//b0020//
AsnC_pos	b4513//
AtoC_pos	b2923//b1429//b2730//b1163//
BaeR_pos	b2428//b2710//b2242//b1304//b1682//b2096//b0683//b1914//
BasR_neg	b2726//b2237//
BasR_pos	b2676//b3141//b0945//b1015//b0461//b4435//b3727//b2660//b1333//b0197//b0333//
BetI_neg	b2199//b4139//b2674//b1074//
BirA_neg	b0872//b4322//b1102//b1511//b1399//
BluR_neg	b0976//b1078//b2912//b1658//
BolA_neg	b4460//b2731//
BolA_pos	b3437//b1517//
CadC_pos	b0894//b1384//b1488//
CaiF_pos	b1395//b3071//b4074//b3912//b1429//b3753//sroC//b0615//b1761//b4118//
Cbl_pos	b2997//b2762//b0036//b2631//b4160//b4539//b4014//b3512//b3666//
CdaR_pos	b3870//b1400//b1387//b3026//b2236//b2106//b0856//b1924//b0348//b1041//
CecR_neg	b0334//b3062//b2407//b3115//b2085//
ChbR_neg	b3066//b3096//b1922//b2727//b0512//b1430//
ChbR_pos	b4193//b1160//b0975//b1299//b1396//b2684//
ComR_neg	b4132//
CpxR_neg	b0339//b3906//b1013//b0315//b3568//b1245//b3511//b2289//b1747//b0872//b3451//b2373//b0450//b0313//b3688//b2997//b0403//b3225//b1483//b0334//b1672//b0602//b1061//b1877//
CpxR_pos	b0594//b3011//b2486//b1734//b2197//b3967//b0950//b1020//b0886//b4237//b1761//b1945//b1487//b0682//b1393//b3787//b2167//b0688//b1879//b2342//b1879//b2206//b0277//b1288//b0350//b3565//b2422//b0485//b0696//b1634//b2800//b3709//b2557//b0198//b2486//b1514//b4013//b1942//b0368//b0728//b3721//b0460//b2417//b3528//b0296//b1081//
Cra_neg	b4150//b0385//b2364//b1508//b1594//b3115//b4090//b4092//b3514//b1258//b2093//b0185//b3518//b1398//b0799//b2286//b2105//b3906//b2000//b0314//b4266//b3721//b1385//b2582//b0933//b2427//b1182//b0094//b0085//b3037//b1407//b1658//b3481//b1970//b3603//b2313//b1617//b0353//b1591//b2278//b4367//b0392//b0796//b0597//b2925//b2923//b3624//b2106//b4099//b1223//b2687//b2731//b0069//b1187//b1396//b3521//b1396//b0696//b2559//
Cra_pos	b3171//b1515//b0782//b1093//b3363//b1037//b3792//b0733//b2713//b2808//b4059//b0294//b0060//b0231//b3752//b2741//b2708//b1024//b2286//b2373//b1276//b1112//b0150//
CreB_neg	b0763//b3363//b4288//
CreB_pos	b0441//b1245//
CsgD_neg	b4324//b3613//b0604//b4399//b0116//b3603//b3721//b2980//b1077//b0041//b1440//b3751//b3027//b1395//b2709//
CsgD_pos	b1287//b2912//b0597//b1674//b4059//b3334//b4062//b2707//b4467//b0062//b3326//b3680//b3096//
CsiR_neg	b1038//b4393//b0475//b2977//b0795//
CspA_pos	b1410//b0342//
CueR_neg	b0697//b3092//b1947//b4098//b1641//
CueR_pos	b0677//b4417//
CusR_pos	b3430//b1679//b2464//b0860//b1650//b1184//b2712//b0019//b0936//b2666//b0225//b2852//
CynR_neg	b1011//
CynR_pos	b1943//b4152//b0041//
CysB_neg	b1508//b2169//b3061//b1736//b2687//b3859//b0892//
CysB_pos	b4062//b3583//b1707//b3136//b2373//b3125//b1587//b4087//efeU_2//b0197//b0806//b0123//b0199//b0688//b4384//b1562//b2148//b4698//b1940//b4506//b2465//b0793//b4637//b1080//b0794//
CytR_neg	b0951//b4471//b1594//b3702//b3133//b0508//b3077//b0226//b0682//b0090//b2372//b2276//b1704//
Dan_pos	b1223//b3941//b1244//b3800//
DcuR_pos	b3721//b4088//b2722//b3324//b2764//b1390//b1452//b1748//b1988//
DeoR_neg	b2169//b4290//b0430//b1037//b3528//b3708//
DhaR_neg	b4471//
DhaR_pos	b1102//b3171//b2784//
DicA_neg	b2997//b3367//b2732//b3743//b0681//b0799//b2313//b0075//
DinJ-YafQ_neg	b2284//b2712//b2291//
DnaA_neg	b1101//b2464//b0811//b1880//b0572//b1683//b3967//b1429//b1950//b0722//b3365//
DnaA_pos	b0352//b0785//b2485//b1530//b2373//b3578//b1444//
DpiA_neg	b0975//
DpiA_pos	b3547//b3749//b3171//b0903//b4018//b0564//b3451//phnE_2//b2704//b2465//
