#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2926//b3066//
AcrR_neg	b1493//b3093//b0066//b2979//b1733//b0820//b1530//b3507//b0594//b2821//b0934//
Ada_neg	b2671//b4289//
Ada_pos	b2706//b2707//b1620//b4312//
AdiY_pos	b0758//b2727//b1609//b1988//b4451//b0390//b1300//b1745//
AgaR_neg	b2277//b2365//b3507//b0796//b2802//b3926//b1655//b3726//b2063//b2286//b3006//
AidB_neg	b1333//
AlaS_neg	b0756//
AllR_neg	b3441//b2486//b1535//b0945//b0162//b0811//b0460//b4094//b3502//
AllS_pos	b1562//b0806//b0614//
AlsR_neg	b3255//b3512//b1288//b4085//b0338//b3528//
AppY_pos	b3408//b3751//b3860//b1860//b1092//b0042//b0232//b2289//b2553//efeU_2//
AraC_neg	b3741//b2820//b3408//b1112//b1200//b2311//b2215//b0048//
AraC_pos	b2751//b2942//b1009//b0037//b3416//b0350//b1852//b4153//b3500//b1020//
ArgP_neg	b1891//
ArgP_pos	b2483//b4539//b0616//b3957//b4152//b2156//b4506//b3726//b3547//b1796//b1201//b1011//b2726//
ArgR_neg	b4090//b2344//b2927//b4033//b1385//b4241//b1914//b3860//b3168//b4123//b0759//b1008//b3581//b3491//b3723//b4577//b0462//b3190//b0344//b1452//b3081//b0060//b1287//b2197//b0154//b3902//b0032//b4018//b1022//b3785//b4002//b2163//b3509//
ArgR_pos	b3169//b1982//b1741//b0809//b2306//
ArsR_neg	b4662//b3169//b0850//
AscG_neg	b1728//b2804//b0557//b3722//b1226//
AsnC_neg	b2852//b0683//b0811//
AsnC_pos	b4016//
AtoC_pos	b1706//b2913//b3728//b0730//
BaeR_pos	b1617//b4662//b3095//b2208//b0313//b4287//b3221//b3708//
BasR_neg	b0812//b1943//
