#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3452//b0382//
AcrR_neg	b2234//b1276//b0679//b3908//b3528//b3429//b2224//b0727//b0854//b0365//b1679//
Ada_neg	b0083//b2751//
Ada_pos	b3784//b3580//b1102//b3138//
AdiY_pos	b0553//b1038//b2060//b0504//b0339//b1562//b2993//b2708//
AgaR_neg	b3924//b0082//b2483//b3793//b0032//b4028//b2838//b0336//b3576//b0116//b2923//
AidB_neg	b1535//
AlaS_neg	b2371//
AllR_neg	b0722//b4090//b0853//b2417//b1851//b4152//b1748//b2231//b0853//
AllS_pos	efeU_2//b3429//b1006//
AlsR_neg	b4133//b1071//b3603//b0353//b1547//b4458//
AppY_pos	b1563//b1591//b0062//b2425//b2486//b1443//b0377//b2078//b3575//b1474//
AraC_neg	b0240//b3168//b0031//b0153//b1167//b2428//b3906//b0565//
AraC_pos	b1784//b0874//b2204//b1259//b2821//b3509//b0347//b4040//b1973//b1948//
ArgP_neg	b3428//
ArgP_pos	b0679//b4104//b2202//b3036//b0796//b2307//b1655//b0820//b3514//b3461//b2127//b3432//b2063//
ArgR_neg	b0429//b1252//b1921//b4026//b3060//b0112//b4599//b0584//b2580//b2369//b4092//b3426//b3575//b1397//b0350//b0606//b1575//b1622//b2200//b0588//b3123//b0231//b4567//b3183//b1259//b3927//b4196//b3083//b1070//b0378//b1276//b1485//b3324//
ArgR_pos	b1587//b0653//b0338//b3169//b2507//
ArsR_neg	b1081//b4321//b0339//
AscG_neg	b1012//b0154//b0856//b0161//b0167//
AsnC_neg	b2163//b3269//b3324//
AsnC_pos	b3409//
AtoC_pos	b2222//b4467//b0377//b2904//
BaeR_pos	b1615//b3748//b2373//b2805//b0655//b3409//b4321//b2206//
BasR_neg	b3070//b2155//
BasR_pos	b1008//b0384//b4411//b0880//b1007//b2508//b1900//b1914//b4058//b4070//b4366//
BetI_neg	b3123//b2759//b2686//b1303//
BirA_neg	b3750//b2997//b1160//b1283//b1440//
BluR_neg	b1321//b0040//b1476//b4354//
BolA_neg	b1006//b4702//
BolA_pos	b3726//b2996//
CadC_pos	b0226//b3742//b4365//
CaiF_pos	b1484//b1947//b2095//b0083//b4099//b3957//b3164//b1623//b3748//b4468//
Cbl_pos	b3510//b2542//b3599//b0366//b1781//b4025//b4138//b1569//b4237//
CdaR_pos	b0377//b4265//b4445//b1714//b2824//b0696//b1940//b4119//b0783//b2605//
CecR_neg	b2078//b1091//b1618//b0398//b2762//
ChbR_neg	b2487//b0349//b2200//b0088//b3332//b2061//
ChbR_pos	b3749//b1201//b0895//b3183//b0383//b2205//
ComR_neg	b4393//
CpxR_neg	yegZ//b3409//b1938//b2801//b0864//b0890//b1385//b3863//b1567//b2528//b0614//b0460//b2726//b2235//b4382//b0806//b3172//b1131//b3688//b3903//b4460//b1575//b4018//b3517//
CpxR_pos	b2107//b4513//b0048//b4090//b1283//b0758//b2085//b4100//b2375//b0606//b1488//b2240//b0301//b1397//b3956//b1530//b1926//b3517//b4096//b4293//b3749//b0964//b1334//b3919//b4073//b1578//b4039//b2156//b1578//b0113//b2725//b0462//b2392//b2492//b0368//b1443//b3256//b2751//b4153//b2541//b2421//b0688//b1408//b0343//b0750//b3214//
Cra_neg	b2976//b2168//b4523//b1308//b0060//b0590//b0349//b2996//b0685//b3025//b4036//b0654//b2489//b4458//b2489//b3357//b1039//b2702//b1041//b1860//b1167//b4613//b0683//b3547//b1656//b0185//b0333//b1487//b3368//b3184//b2975//b3709//b2912//b2500//b4268//b1074//b0864//b3680//b1735//b3480//b0652//b1165//b0594//b2717//b3613//b2236//b3511//b1003//b2486//b0856//b3503//b0805//b0296//b4476//b3363//b0593//b4013//b4249//b3922//
Cra_pos	b1902//b3223//b0221//b4592//b4151//b0987//b0034//b4132//b4027//b0112//b0730//b1672//b3185//b1262//b2196//b2852//b3574//b2841//b1131//b3268//b0677//b0595//b3408//
CreB_neg	b1016//b3709//b0151//
CreB_pos	b1223//b0036//
CsgD_neg	b1016//b4266//b2150//b0118//b1951//b3566//b1498//b0400//b1679//b0389//b4073//b3421//b1733//b3035//b1734//
CsgD_pos	b1904//b1519//b3863//b4133//b4266//b4313//b2107//b2393//b0622//b4237//b2992//b0586//b2205//
CsiR_neg	b2281//b0511//b0565//b0226//b3063//
CspA_pos	b4092//b0754//
CueR_neg	b3491//b0685//b2925//b2732//b0590//
CueR_pos	b2838//b2997//
CusR_pos	b0032//b3480//b1011//b0293//b2095//b2379//b2731//b4354//b1257//b4089//b4233//b1650//
CynR_neg	b1615//
CynR_pos	b3237//b2604//b0397//
CysB_neg	b1783//b2715//b2429//b1476//b4043//b0895//b0083//
CysB_pos	b3183//b1889//b4618//b0850//b0042//b3788//b3846//b0855//b1200//b2699//b2729//b1481//b1500//b2235//b3580//b3961//b0998//b0069//b3453//b3495//b2818//b1587//b4266//b3331//b2601//
CytR_neg	b3083//b0809//b1536//b1521//b2421//b3451//b0682//b3503//b1923//b0783//b2802//b4063//b1497//
Dan_pos	b0083//b0035//b3912//b1817//
DcuR_pos	b0277//b3227//b4445//b1567//b1858//b2551//b4089//b0841//b2824//
DeoR_neg	b0976//b2757//b0071//b0987//b3113//b4698//
DhaR_neg	b1288//
DhaR_pos	b3117//b3479//b3792//
DicA_neg	b2538//b3957//b2997//b0722//b4035//b2491//b4577//b0509//
DinJ-YafQ_neg	b2722//b2721//b3113//
DnaA_neg	b0073//b1746//b0314//b0090//b0152//b3828//b3911//b4151//b1676//b1942//b3128//
DnaA_pos	b3011//b1650//b3133//b3907//b2464//b3924//b0841//
DpiA_neg	b0067//
