#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3077//b4287//
AcrR_neg	b1707//b2489//b1819//b2852//b2207//b1288//b2704//b3213//b0809//b3961//b0602//
Ada_neg	b3905//b0575//
Ada_pos	b2630//b0792//b2366//b2097//
AdiY_pos	b3828//b3791//b2685//b2476//b2528//b0035//b2825//b2203//
AgaR_neg	b0622//b1943//b4468//b1609//b0855//b4238//b4101//b0849//b2201//b4195//b0152//
AidB_neg	b0794//
AlaS_neg	b1589//
AllR_neg	b0311//b4033//b1101//b2572//b4195//b2143//b1012//b3846//b0430//
AllS_pos	b3511//b2203//b1746//
AlsR_neg	b1165//b3525//b1334//b0676//b3324//b1669//
AppY_pos	b2789//b0931//b0756//b1941//b2671//b2283//b4592//b3190//b0513//b3117//
AraC_neg	b4034//b3076//b0778//b4347//b4152//b2421//b1943//b4357//
AraC_pos	b2820//b2913//b1634//b1038//b1530//b2231//b3138//b1797//b1074//b4138//
ArgP_neg	b3961//
ArgP_pos	b2500//b2719//b2669//b3170//b2212//b0894//b1672//b1516//b2552//b1784//b1221//b1519//b2309//
ArgR_neg	b0839//b4264//b1398//b3510//gadF//b3829//b0759//b1563//b4460//b0684//b1297//b3774//b1805//b1819//b1783//b2223//b4237//b4123//b1246//b2721//b2719//b0118//b2631//b2724//b4120//b1164//b0366//b4411//b0226//b0809//b4452//b0037//b1091//
ArgR_pos	b1160//b4099//b1714//b0995//b0970//
ArsR_neg	b2617//b3708//b2417//
AscG_neg	b0776//b3941//b4034//b2484//b1901//
AsnC_neg	b3558//b1679//b1591//
AsnC_pos	b0589//
AtoC_pos	b3331//b0572//b3364//b3708//
BaeR_pos	b1589//b3094//b0515//b1388//b1252//b3558//b1745//b0349//
BasR_neg	b0936//b1061//
BasR_pos	b0330//b1078//b2323//b3515//b1805//b2943//b1943//b4096//b1818//b0777//b1939//
BetI_neg	b1622//b1669//b0070//b3403//
BirA_neg	b2091//b0774//b4393//b0167//b2723//
BluR_neg	b0623//b2764//b2009//b1113//
