#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3428//b0093//
AcrR_neg	b0853//b4194//b1791//b0857//b2063//b3565//b0062//b3124//b3115//b0987//b0071//
Ada_neg	b2685//b2540//
Ada_pos	b3863//b3828//b3923//b2464//
AdiY_pos	b0880//b3271//b1683//b2531//b1521//b1536//b0958//b1973//
AgaR_neg	b1163//b0618//b3480//b2823//b4396//b3774//b1501//b4076//b1379//b2705//b3365//
AidB_neg	b0584//
AlaS_neg	b1791//
AllR_neg	b2710//b0575//b0167//b1913//b3236//b1225//b4079//b3940//b4027//
AllS_pos	b1617//b3426//b0397//
AlsR_neg	b4513//b0331//b2278//b4539//b0933//b0450//
AppY_pos	b4242//b0043//b3415//b2283//b0441//b0066//b2215//b3366//b0841//b0301//
AraC_neg	b2752//b0504//b2482//b4036//b1782//b1244//b0517//b1925//
AraC_pos	b1101//b2802//b0934//b1552//b1620//b0596//b1244//b3256//b2341//b4415//
ArgP_neg	b0399//
ArgP_pos	b3724//b3480//b3366//b1201//b2994//b3070//b2756//b1222//b2289//b0040//b2243//b3026//b2717//
ArgR_neg	b4124//b3730//b3213//b0778//b2286//b2665//b1039//b2485//b2279//b2306//b3431//b0681//b0044//b1877//b2987//b2716//b0161//b2079//b2369//b0756//b0153//b3271//b2580//b1521//b3792//b2285//b0037//b3792//b2718//b0063//b1011//b0935//b3426//
ArgR_pos	b3093//b0827//b4309//b0460//b0039//
ArsR_neg	b2840//b2531//b1021//
AscG_neg	b3723//b1387//b3481//b1101//b4004//
AsnC_neg	b3366//b4119//b0484//
AsnC_pos	efeU_2//
AtoC_pos	b3139//b1074//b1256//b1914//
BaeR_pos	b2168//b3166//b2727//b1113//b1941//b3512//b0997//b2760//
BasR_neg	b4443//b1712//
BasR_pos	b1817//b1805//b1761//b0334//b4311//b1518//b4015//b0522//b3128//b1379//b1036//
BetI_neg	b1588//b1888//b0383//b1041//
BirA_neg	b2075//b2539//b2096//b2617//b4396//
BluR_neg	b0277//b0088//b1389//b1608//
BolA_neg	b0429//b0447//
BolA_pos	b2316//b2781//
CadC_pos	b2283//b1222//b2938//
CaiF_pos	b0604//b3600//b1483//b2169//b1944//b0335//sroD//b3123//b1848//b0757//
Cbl_pos	b2414//b4154//b0513//b1074//b1658//b1563//b1682//b0226//b2717//
CdaR_pos	b3741//b2822//b3788//b3461//b4093//b3414//b0605//b2927//b3579//b0273//
CecR_neg	b0397//b2476//b4637//b2977//b4073//
ChbR_neg	b3367//b2852//b1043//b0241//b1410//b0564//
ChbR_pos	b3124//b0655//b3723//b2241//b1671//b0116//
ComR_neg	b0933//
CpxR_neg	b1009//b4042//b0685//b0954//b3127//b1475//b3157//b1719//b2374//b0854//b0062//b1131//b1327//b1877//b1512//b4098//b1951//b0751//b0827//b0995//b0896//b2371//b0928//b0622//
CpxR_pos	b3792//b2713//b4347//b2231//b3416//b2310//b1617//b1387//b3903//b1024//b1484//b1852//b0350//b2697//b1594//b1684//b4239//b0484//b3027//b3846//b1296//b2237//b2276//b0333//b2406//b0974//b1301//b0784//b0431//b2779//b0153//b3452//b2699//b0382//b0181//b2342//b2824//b3749//b4291//b3186//b0034//b2222//b0565//b2485//b1562//b0997//
Cra_neg	b3165//b1673//b3961//b0781//b1669//b1245//b3452//b3236//b3022//b3911//b2913//b0366//b4670//b0591//b4050//b4089//b3926//b4154//b2760//b3702//b4439//b1674//b2428//b0197//b2106//b0724//b0090//b3076//b4384//b1949//b4037//b0463//b3255//b0765//b4324//b2725//b0557//b0067//b2779//b3800//b4197//b0583//b2732//b3331//b2388//b4050//b2288//b1846//b4290//b1732//b0152//b2725//b2427//b1061//b0681//b1091//b0447//b3094//b3188//
Cra_pos	b1243//b0343//b0179//b3365//b3138//b4042//b0087//b0150//b3579//b2937//molR_1//b3026//b1398//b3511//b2938//b0891//b1879//b1091//b2241//b1732//b0115//b3270//b2208//
CreB_neg	b0464//b0085//b2208//
CreB_pos	b3164//b0301//
CsgD_neg	b3941//b4238//b1377//b2762//b2202//b3225//b2926//b2276//b0081//b2276//b1083//b1890//b1006//b2760//b3966//
CsgD_pos	b0080//b1182//b0311//b1674//b2580//b2779//b0019//b3364//b0894//b2789//b0092//b2487//b0653//
CsiR_neg	b1160//b2993//b0571//b2374//b3547//
CspA_pos	b3575//b1182//
CueR_neg	b3137//b1379//b1132//b2068//b1040//
CueR_pos	b1821//b1243//
CusR_pos	b1305//b0861//b0585//b3509//b4313//b2781//b0810//b3860//b4398//b2207//b1819//b0301//
CynR_neg	b1588//
CynR_pos	b1076//b1852//b0151//
CysB_neg	b3743//b2242//b0123//b3912//b0892//b2366//b3750//
CysB_pos	b4015//b2542//b3680//b3701//b2782//b1743//b4079//b3749//b3008//b3213//b2213//b3368//b1167//b0575//b1741//b2167//b2727//b0207//b0857//b2558//b0775//b1738//b4076//b2927//b2282//
CytR_neg	b2212//b1902//b0811//b3574//b4240//b2676//b1716//b2231//b2757//b2730//b0950//b0573//b2029//
Dan_pos	b3722//b0041//b3547//b1745//
DcuR_pos	b0032//b1674//b4506//b1676//b1783//b0976//b0042//b1010//b4150//
DeoR_neg	b2841//b1683//b0075//b1518//b1738//b3184//
DhaR_neg	b0620//
DhaR_pos	b1203//b0522//b2312//
DicA_neg	b0333//b1261//b0400//b1946//b3140//b4240//b1850//b1672//
DinJ-YafQ_neg	b1738//b2323//b1398//
DnaA_neg	b2316//b2240//b1080//b1136//b3517//b4431//b0594//b0872//b2542//b1476//b2980//
DnaA_pos	b3961//b1622//b1513//b1207//b4029//b1260//b2819//
DpiA_neg	b4070//
DpiA_pos	b3403//b0852//b4019//b4290//b1511//b2666//b2159//b0996//b2243//b4267//
DsdC_neg	b2987//
DsdC_pos	b2422//b3184//
EbgR_neg	b0860//b4090//
EnvR_neg	b4063//b1073//
EnvY_pos	b0368//b3185//
EvgA_pos	b3846//b0597//b1589//b0619//b3578//b1012//b2095//b0586//b3083//b1779//b0178//b2698//b2631//b0676//b0730//b2095//b0062//b4705//b0513//
ExuR_neg	b1589//b0618//b1386//b3518//b2803//b2372//b4279//b2282//b2995//
FabR_neg	b3957//b3141//
FadR_neg	b3904//b3077//b3269//b0995//b2309//b0382//b3912//b0975//b0793//b2240//b4238//
FadR_pos	b2224//b1262//b1386//b0301//b2724//b3166//b1199//b2674//b0723//b4662//b2737//b3707//
FeaR_pos	b1500//b2997//
FhlA_pos	b4195//b0384//b0793//b2091//b0353//b2344//b2675//b2762//b3709//b3414//b2715//b1620//b0964//b0352//b1745//b4705//b3403//b4050//b1536//b4024//b1940//b4196//b3790//b0682//phnE_2//b4187//b0903//b3565//b1252//b0595//
FlhDC_neg	b3721//b1782//b4025//b4032//
FlhDC_pos	b2212//b0778//b3615//b3005//b0819//b0722//b1892//b1951//b0384//b4015//b2309//b0679//b4266//b4322//b2374//b1781//b1704//b4347//b2169//b0864//b1846//b1302//b0096//b0863//b2713//b2676//b2538//b1004//b3364//b0041//b1037//b4187//b1241//b0759//b1970//b2702//b3094//b3359//b0338//b0087//b1223//b4313//b0460//b1076//b2276//b0590//b2732//b2196//b3605//b0277//b1386//b4019//b3222//b2365//b1377//b4366//b0785//b3528//b1846//b1334//b2528//b3077//b3268//b2841//b2242//b1024//b2722//b3166//b3601//b0031//b3774//b3186//b2852//b4291//b2344//b1575//b2723//b1003//
FliZ_neg	b3027//b3469//b2196//b4019//b0428//b2724//b0311//b4310//b4054//b0973//b1513//b0976//b0040//b2107//b2789//b3547//b0075//b0035//b3481//b1735//b1594//
FucR_pos	b3599//b0156//b0754//b4013//b4092//b1655//b1521//
