#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3414//b2150//
AcrR_neg	b0618//b0763//b2427//b3513//b4133//b1501//b4071//b2659//b0513//b2799//b1500//
Ada_neg	b3038//b0048//
Ada_pos	b0088//b2202//b0895//b0849//
AdiY_pos	b0584//b2617//b2782//b0504//b0571//b1848//b0513//b0854//
AgaR_neg	b2825//b0687//b3869//b0088//b4074//b2703//b0812//b0810//b4322//b3139//b1923//
AidB_neg	b2482//
AlaS_neg	b4209//
AllR_neg	b2675//b0071//b2491//b3645//b2713//b1444//b4357//b0178//b2093//
AllS_pos	b2491//b0461//b1022//
AlsR_neg	b2197//b4151//b0618//b0081//b1081//b1679//
AppY_pos	b0779//b1241//b3081//b4513//b3908//b0687//b1093//b1817//b1397//b2285//
AraC_neg	b0347//b1136//b2204//b0068//b3022//b2758//b2804//b0367//
AraC_pos	b2781//b1024//b1497//b1717//b1591//b3165//b0782//b3565//b3139//b2763//
ArgP_neg	b2094//
ArgP_pos	b2424//b2925//b1109//b2240//b4117//b2009//b4367//b3939//b2675//b0586//b1429//b1243//b2571//
ArgR_neg	b2559//b1258//b1948//b1475//b2824//b4313//b0782//b0514//b1091//b1719//b1926//b3076//b4033//b2721//b0366//b0758//b2787//b3325//b0937//b4118//b2068//b1074//b1200//b3131//b2392//b3599//b2764//b3599//b1038//b3186//b3479//b0674//b4354//
ArgR_pos	efeU_2//b1326//b1398//b4662//b1684//
ArsR_neg	b4670//b0864//b3223//
AscG_neg	b1166//b1410//b0722//b2000//b2782//
AsnC_neg	b3330//b2212//b1717//
AsnC_pos	b4289//
AtoC_pos	b1982//b0390//b1022//b0819//
BaeR_pos	b3726//b1641//b0441//b2277//b4044//b2224//b2277//b1221//
BasR_neg	b1387//b0486//
BasR_pos	b1784//b1783//b1796//b0070//b1669//b0048//b3904//b0035//b0505//b2803//b0083//
BetI_neg	b3222//b2168//b4481//b0428//
BirA_neg	b1300//b4097//b2662//b1009//b3326//
BluR_neg	b0071//b0854//b0036//b1277//
BolA_neg	b4451//b1285//
BolA_pos	b2709//b4044//
CadC_pos	b3190//b2990//b3428//
CaiF_pos	b1858//b1594//b3481//b0516//b3961//b2283//b0036//b4292//b0392//b1307//
Cbl_pos	b0652//b1078//b1480//b2705//b3752//b2755//b2698//b0199//b3057//
