#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b4119//b2756//
AcrR_neg	b2215//b0794//b1082//b1591//b4481//b2370//b1515//b2492//b1333//b1735//b4094//
Ada_neg	b1937//b1672//
Ada_pos	b3666//b1880//b2422//b1226//
AdiY_pos	b4096//b2169//b2779//b0812//b2365//b4096//b2943//b1712//
AgaR_neg	b1900//b2976//b2579//b2281//b1246//sroA//b0935//b3829//b1682//b0617//b3571//
AidB_neg	b0782//
AlaS_neg	b4198//
AllR_neg	b0450//b2150//b2731//b2558//b1379//b2423//b0570//b2756//b2706//
AllS_pos	b4104//b2414//b1407//
AlsR_neg	b0871//b3432//b3515//b4347//b4075//b2675//
AppY_pos	b3125//b1199//b3751//b3166//b2197//b0684//b2537//b3096//b3906//b4354//
AraC_neg	b0614//b0522//b1391//b3503//b0179//b3035//b0864//b3363//
AraC_pos	b3724//b0765//b3725//b2488//b0889//b1889//b0904//b1540//b4287//b2839//
ArgP_neg	b1136//
ArgP_pos	b3157//b4087//b4290//yegZ//b1552//b1326//b1947//b4092//b4577//b3060//b4150//b1517//b3581//
ArgR_neg	b2541//b2366//b2926//b1499//b0588//b1244//b2758//b2150//b0723//b0461//b1937//b2213//b1300//b3125//b1075//b4468//b1920//b0929//b1388//b2323//b2369//b1225//b2994//b4040//b0758//b0586//b3428//b0890//b1434//b3709//b2757//b1623//b3517//
ArgR_pos	b0389//b4705//b3137//b1012//b3583//
ArsR_neg	b0435//b3729//b1948//
AscG_neg	b1540//b1187//b1567//b3063//b2671//
AsnC_neg	b1577//b4152//b3749//
AsnC_pos	b3863//
AtoC_pos	b1061//b2824//b0042//b4592//
BaeR_pos	b1079//b2076//b3742//b3057//b2309//b1194//b4192//b3509//
BasR_neg	b1951//b0614//
BasR_pos	b3502//b2750//b0113//b4025//b2992//b0571//b3508//b0793//b0682//b1821//b3870//
BetI_neg	b0330//b4122//b2673//b1826//
BirA_neg	b1009//b1817//b3503//b2375//b4015//
BluR_neg	b3567//b3751//b2393//b0234//
BolA_neg	b3451//b1112//
BolA_pos	b2702//b2313//
CadC_pos	b3571//b0161//b1038//
CaiF_pos	b1805//b2392//b0585//b0366//b0973//b0221//b2669//b4032//b3418//b1303//
Cbl_pos	b3065//b1618//b3912//b1415//b0225//b2223//b0034//b1546//b1039//
CdaR_pos	b4366//b1130//b0085//b0514//b4249//b3601//b3912//b2923//b3125//b3666//
CecR_neg	b2388//b1734//b1187//b4073//b1081//
ChbR_neg	b2604//b1714//b0116//b0061//b2017//b4209//
