#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3793//b2485//
AcrR_neg	b2234//b0697//b3168//b0781//b4151//b3966//b0517//b0793//b1683//b1222//b1222//
Ada_neg	b2541//b3753//
Ada_pos	b3956//b4043//b4138//b0851//
AdiY_pos	b3912//b3599//b3118//b4036//b3773//b3956//b1674//b3774//
AgaR_neg	b1184//b0588//b0929//b2573//b0776//b1391//b3576//b0587//b0583//b2942//b2213//
AidB_neg	b1258//
AlaS_neg	b4102//
AllR_neg	b0367//b2551//b3269//b3329//b0450//b3429//b4016//b0929//b0820//
AllS_pos	b0855//b4260//b2671//
AlsR_neg	b4467//b0430//b0675//b4029//b3188//b2085//
AppY_pos	b4384//b4131//b2710//b3185//b0751//b0304//b0733//b0398//b3185//b1578//
AraC_neg	b1222//b0368//b0839//b1260//b0430//b2943//b0925//b4062//
AraC_pos	b3480//b4090//b4058//b0385//b4063//b3517//b1258//b1015//b1082//b2096//
ArgP_neg	b0723//
ArgP_pos	b2723//b1243//b4398//b2580//b1039//b2530//b1942//b2236//b4098//b0485//b3607//b3940//b1578//
ArgR_neg	b1790//b2470//b0951//b2061//yegZ//b3077//b3961//b1164//b2819//b0872//b4399//b0586//b2222//b2729//b1623//b3451//b3907//b3164//b0751//b2205//b0038//b3135//b3366//b1378//b2009//b3701//b2699//b3092//b3787//b1393//b4506//b1880//b0389//
ArgR_pos	b2540//b3741//b1091//b4396//b3792//
ArsR_neg	b4439//b3966//b3366//
AscG_neg	b2366//b2078//b3132//b0683//b3784//
AsnC_neg	b1669//b3268//b1036//
AsnC_pos	b1810//
AtoC_pos	b2277//b3938//b2751//b0793//
BaeR_pos	b0304//b0036//b1562//b0450//b3480//b0925//b2062//b4321//
BasR_neg	molR_1//b1257//
BasR_pos	b2704//b3575//b1486//b3831//b1589//b0388//b4393//b2407//b1299//b2976//b3934//
BetI_neg	b2730//b0594//b0759//b3008//
BirA_neg	b3869//b3601//b0076//b0153//b1620//
BluR_neg	b1615//b0934//b0034//b3601//
BolA_neg	b1681//b3237//
BolA_pos	b1429//b2730//
CadC_pos	b4311//b3437//b1672//
CaiF_pos	b1390//b3565//b1303//b1385//b4698//b0092//b0620//b0757//b1021//b4209//
Cbl_pos	b4355//b1080//b4043//b1276//b1043//b2368//b2224//b0221//b1305//
CdaR_pos	b1244//b4072//b2788//b2552//b2923//b1548//b0854//b2975//b2092//b2153//
CecR_neg	b1650//b0687//b0441//b1287//cpxQ//
ChbR_neg	b3186//b3416//b1945//b2415//b1302//b0758//
ChbR_pos	b3925//b3938//b0390//b0958//b1040//b1846//
ComR_neg	b2237//
CpxR_neg	b0595//b1474//b1429//b2580//b2558//b1396//b4233//b0368//b1101//b2751//b0039//b1562//b3432//b0339//b3476//b2094//b3327//b0382//b0872//b0757//b1263//b0234//b1671//b3127//
CpxR_pos	b2195//b1243//b2077//b1656//b0762//b2662//b2762//b0435//b2095//b2837//b1501//b2821//b1182//b2751//b4003//b2804//b2666//b2722//b0619//b0573//b3941//b0344//b2308//b2422//b3136//b4154//b0775//b2464//b1008//b0071//b4239//b1535//b3167//b1091//b2728//b4324//b1006//b2601//b0578//b2369//b2698//b1200//b0338//b2539//b0937//b0151//
Cra_neg	b1184//b1487//b0207//b2421//b3967//b0463//b3961//b3701//b2979//b0996//b2737//b3577//b2499//b2476//b1587//b0377//b1411//b2905//b1452//b1761//b4637//b1718//b4670//b4240//b0095//b0587//b2821//b4028//b2310//b0764//b2572//b1386//b1288//b0095//b0792//b3565//b4468//b2980//b0615//b3567//b1608//b4242//b3403//b3565//b1848//b1015//b2286//b4444//b2925//b4050//b1008//b2127//b1744//b2323//b2975//b0084//b3787//b2994//b0396//
Cra_pos	b3565//b3227//b1038//b4177//b1589//b0082//b3514//b3567//b2839//b2752//b0507//b4159//b2726//b2699//b2406//b0652//b3477//b2801//b3564//b4131//b1102//b1673//b1101//
CreB_neg	b1857//b4242//b0762//
CreB_pos	b0977//b0987//
CsgD_neg	b4705//b1070//b4312//b2215//b1578//b2414//b1226//b1821//b0762//b0403//b4393//b2937//b4086//b3025//b3580//
CsgD_pos	b1623//b1683//b1487//b1481//b2660//b0462//b1102//b1861//b2079//b1006//b2685//b4417//b0619//
CsiR_neg	b3750//b3453//b2764//b2508//b0873//
CspA_pos	b1861//b1577//
CueR_neg	b4457//b1223//b3729//b2756//b1616//
CueR_pos	b0674//b3096//
CusR_pos	b0180//b0185//b2818//b2105//b3571//b1483//b1072//b3138//b3135//b3574//b3579//b2551//
CynR_neg	b2709//
CynR_pos	b1101//b3702//b3919//
CysB_neg	b3011//b0775//b0112//b3923//b4613//b1500//b4525//
CysB_pos	b2143//b2727//b0751//b3502//b2306//b1877//b0613//b4698//b1519//b2605//b1304//b2470//b0594//b2369//b2097//b3139//b0886//b2367//b3789//b1508//b0353//b2538//b4102//b2711//b0595//
CytR_neg	b2818//b4025//b0853//b0935//b3224//b1782//b4698//b0784//b0975//b0774//b2429//b1301//b0755//
Dan_pos	b2483//b1283//b2085//b1907//
DcuR_pos	b0903//b3547//b3828//b3501//b0338//b4139//b4411//b0233//b0504//
DeoR_neg	b1707//b1547//b0792//b0596//b0681//b0874//
DhaR_neg	b3012//
DhaR_pos	b3071//b1396//b3784//
DicA_neg	b1736//b0587//b2236//b0945//b4439//b0779//b2662//b1684//
DinJ-YafQ_neg	b0096//b2823//b1321//
DnaA_neg	b0783//b2758//b3140//b4015//b1857//b1006//b0377//b4445//b3270//b0783//b0399//
DnaA_pos	b1441//b3751//b4115//b1385//b0973//b2530//b0399//
DpiA_neg	b1024//
DpiA_pos	b1306//b1452//b1322//b0076//b1109//b3902//b3516//b0792//b0081//b2095//
DsdC_neg	b2666//
DsdC_pos	b2239//b3581//
EbgR_neg	b1042//b1275//
EnvR_neg	b0150//b2221//
EnvY_pos	b4242//b3574//
EvgA_pos	b3942//b4443//b3081//b3450//b2903//b0820//b3237//b0431//b1307//b0343//b0076//b0397//b2278//b0388//cpxQ//b1038//b2107//b1902//b0096//
ExuR_neg	b1006//b1546//b3186//b0221//b1588//b2279//b1227//b3787//b3956//
FabR_neg	b0812//b3113//
FadR_neg	b2224//b4506//b1256//b3749//b0383//b1673//b1184//b2823//b0728//b2839//b0335//
FadR_pos	b2371//b2573//b2308//b0031//b1130//b0863//b4322//b4090//b4085//b0945//b0850//b3902//
FeaR_pos	b0156//b4039//
FhlA_pos	b0396//b1562//b3558//b2617//b0606//b0366//b3961//b3510//b4312//b2486//b0351//b1080//b2990//b0019//b2571//b4086//b3506//b1393//b0352//b2194//b2425//b2686//b1004//b1569//b2414//b1904//b3083//b1429//b1301//b1587//
FlhDC_neg	b4240//b2289//b3190//b0277//
FlhDC_pos	b2207//b0083//b1440//b0795//b4511//b0505//b2096//b3709//b3904//b0515//b2741//b2416//b1575//b4324//b3743//b4451//b3785//b3077//b0277//b3905//b4097//b2287//b1008//b4085//b2666//b1014//b1012//b1536//cpxQ//b0871//b2732//b0377//b2709//b3751//b1826//b3326//b1669//b0855//b0151//b4106//b0073//b0080//b4291//b2821//b1261//b2239//b3416//b2423//b3579//b2169//b3212//b2231//b0075//b4094//b1900//b3722//b4670//b3528//b3511//b3421//b0976//b3426//b3165//b1655//b0972//b0179//b2149//b4365//b0293//b0349//yegZ//b2573//b1923//b2213//b0400//b2169//b2838//b3083//
FliZ_neg	b2553//b3574//b2539//b2464//b2841//b4076//b2213//b0508//b2416//b2490//b0565//b3831//b0839//b1078//b0697//b0934//b1924//b1892//b1904//b0504//b0304//
FucR_pos	b2207//b2531//b4004//b3567//b1379//b2106//b1411//
Fur_neg	b0997//b4279//b2838//b0303//b1591//b2840//b1203//b1498//b2196//b4357//b0970//b1718//b0074//b4139//b0073//b2572//b1921//b3521//b3161//b0082//b3431//b4522//b0723//b4416//b1397//b4441//b1702//b2787//b1732//b2306//b0303//b4398//b3501//b3418//b3916//b2368//b2344//b2195//b4324//b1672//b0389//b2781//b1071//b1073//b1508//b3476//b3364//b1079//b0721//b2242//b0889//b0060//b2279//b1061//b3066//b3829//b3224//b1819//b0083//b3859//b1246//b0461//b2707//b1429//b1888//b0931//b4417//b0954//b0036//b2572//b1532//b2980//b1618//b1507//b0819//b0181//b4098//b1518//b3062//b0681//b4160//b3067//b4118//b1880//b1655//b3012//b0925//b2788//b4131//b1277//b0880//b2671//b3906//b1826//b2285//b2344//b3363//b0162//b3960//b4133//b3774//b1441//b2241//b0081//b3116//b0565//b4152//b3005//b0951//b1658//b1621//b3123//b0085//b3517//b0880//
Fur_pos	b1082//b3134//b2091//b4033//b1732//b1499//b2751//b3960//b0330//b3125//b3141//b0892//b1378//b1390//b1987//b1241//b3845//b4382//b2579//b0150//b0072//
GadE-RcsB_pos	b2200//b1014//b1782//b4438//b3038//b4153//b1223//b1130//b4267//
GadE_pos	b3599//b2196//b1042//b4028//b1684//b2903//b4239//b1736//b4367//b4539//b0975//b2741//b0067//b1589//b1277//b1615//b3940//b3124//b2573//b0335//b1288//b0904//b1500//b4280//b1408//b1452//b0997//b1530//b1658//
GadW_neg	b1083//b4029//b0368//b4289//b2663//b4036//b2017//b3614//b0336//b2201//b0095//
GadW_pos	b0890//b2060//b3066//b0733//b2729//b1101//b0574//b2754//b0733//b1409//b3270//
GadX_neg	b1712//b3748//b0349//b3451//b3800//b0429//
GadX_pos	b4193//b1973//b4705//b2709//b3905//b2911//b2417//b0826//b2697//b2758//b3357//b3961//b4322//b2489//b0185//b4484//b3614//b2373//b3575//b2369//b4399//b3547//b3441//b1378//b0301//b3939//b0855//
GalR_neg	b3432//b1747//b3156//b1160//b1949//b0819//b0679//b4004//b0863//b1511//
GalR_pos	b0060//b3357//b4322//b1492//
GalS_neg	b2539//b1246//b0076//b0038//b2155//b3184//b2674//b1748//b2601//b2127//
GalS_pos	b1014//b0073//b1921//b0383//
GatR_neg	b0392//b2711//b4313//b3214//b4476//b1683//
GcvA_neg	b3037//b3702//b1400//b0839//
GcvA_pos	b1400//b4138//b3165//b2671//
GlcC_neg	b1521//
GlcC_pos	b0819//b0973//b1165//b1296//b0727//b0430//
GlpR_neg	b0411//b1679//b0197//b3924//b3924//b1609//b3452//b4044//b2675//
GlrR_pos	b0950//b0654//b0975//b0929//b3961//
GntR_neg	b3845//b2476//b4443//b0874//b2676//b0338//b2091//b2979//b3751//b1201//b3567//b4539//
GutM_pos	b0925//b4075//b1914//b0674//b2364//b0945//b3171//
GutR_neg	b0390//b1225//b1136//b1132//b1938//b1923//b3773//
HU_neg	b1082//b1848//b3437//b2570//b2600//b0654//b1307//b0734//
HU_pos	b0936//
HcaR_neg	b2278//
HcaR_pos	b2662//b0863//b2991//b0998//b2105//
HdfR_neg	b0060//b4192//
HdfR_pos	b4400//b0199//b2060//
HigA_neg	b4435//b2893//
HigB-HigA_neg	b1333//b2942//
HipAB_neg	b1072//b1200//b0019//b3212//b2367//
HipB_neg	b2732//b3566//b3912//b2737//b0964//b2719//
HyfR_pos	b0678//b0619//b1618//b0976//b3502//b2762//b4193//b3615//b1805//b3661//b3581//b2551//
HypT_neg	b0606//b4260//b3774//b4079//b4567//
HypT_pos	b1536//b3743//b3076//b0113//b3912//b0032//b3516//b4099//
IclR_neg	b0583//b0779//b1183//b0179//
IdnR_neg	b4471//b0890//
IdnR_pos	b3942//b4451//b2529//b3166//b1072//
IlvY_neg	b3357//
IlvY_pos	b0683//
IscR_neg	b2707//b2818//b2808//b0074//b3035//b4577//b4192//b1303//b1563//b3624//b4539//b1516//b4089//b1821//b1040//b3846//b1781//b0019//b0504//b0161//b0733//
IscR_pos	b1132//b4039//b1588//b3680//b2802//b1671//b1265//b1715//b0811//b3138//b1009//
KdgR_neg	b0980//b4075//
KdpE_pos	b2925//b2558//b0687//b3092//
LacI_neg	b2529//b2529//b1517//
LeuO_neg	b3207//b2364//b3123//
LeuO_pos	b2826//b1012//b1857//b1391//b0979//b0504//b4567//b1264//b2600//b4457//b0507//b3431//b2482//b2699//b2482//b0860//b1564//b4237//
LexA_neg	b1511//b2470//b0225//b1577//b0069//b4159//molR_1//b3367//b0378//b1548//b1746//b0062//b3507//b1306//b0820//b0153//b3722//b3919//b4187//b2943//b2764//b0934//b0033//b1593//b3743//b1681//b1516//b3645//b2423//b3525//b3788//b3061//b3957//b2287//b3845//b4287//b3326//b1260//b2760//b0089//b1781//b1938//b1535//b3859//b4117//b2284//b3558//b0557//b1225//b3500//b1486//b4072//b3942//b1296//b1226//b0995//b0572//b1669//b1982//
LldR_neg	b1384//b1655//b2240//
LldR_pos	b1327//b0112//b4312//
LrhA_neg	b0557//b1200//
LrhA_pos	b1010//b2093//
LsrR_neg	b0082//b2095//b1165//b3708//gadF//b4279//b4054//b3333//b0793//
LysR_neg	b4445//
LysR_pos	b3188//
MalI_neg	b1620//b0979//b2476//
MalT_pos	b0123//b1717//b2424//b0565//b2571//b2470//b0574//b4613//b1590//b1548//
MarA_neg	b3966//b0365//b3922//b0350//b2373//b3941//b4035//
MarA_pos	b1826//b1041//b4032//b4445//b3702//b0353//b2488//b2196//b2107//b4289//b0861//b0397//b2168//b3502//b0152//b1408//b0031//b2205//b1226//b0775//b1072//b2095//b1166//b1497//b2222//b0273//b2531//b0564//b2711//b1593//b4481//
MarR_neg	b4075//b2787//b3418//
MatA_neg	b2476//b2699//b2425//b3959//b2367//b1517//
MatA_pos	b4280//b4381//
MazE-MazF_neg	b1237//b3138//b1805//
MazE_neg	b2312//b3364//b0806//
McbR_neg	b2163//
McbR_pos	b3164//b4115//b3940//
MelR_neg	b0462//b3077//b1012//
MelR_pos	b2755//b1623//b3138//
MetJ_neg	b0987//b2388//b4151//b1735//b0951//b4347//b2500//b0675//b2824//b3938//b3364//b3221//b1015//b0794//b1611//
MetR_neg	b3721//b0093//
MetR_pos	b2091//b1243//b0593//b0733//
MhpR_pos	b2485//b4577//b3813//b4026//b1926//b2344//
Mlc_neg	b3831//b2553//b3334//b3583//b4004//b0396//b4026//b2079//b0043//b0331//
MlrA_pos	b4193//b3547//b1306//b2236//b2414//b1743//b1547//b2818//b0512//b3124//
MngR_neg	b0954//b4452//b0067//
MntR_neg	b2819//b2977//b1859//b1167//
MntR_pos	b3495//
ModE_neg	b1587//b2975//b0572//b1200//b3661//b1761//b3008//b1591//b3170//b3911//b4197//b1101//b4705//b2605//b3414//
ModE_pos	b0980//b3330//b4139//b3428//b3115//b0890//b1296//b0723//b2095//b0161//b0615//b1391//b0951//b0366//b0293//b0443//b4100//b2234//b1797//b0578//b3223//b0385//b4265//b2728//b3008//b2241//b0350//b1430//b0731//b3787//sroC//
MprA_neg	b3324//b1203//b2465//b4118//b0861//b0388//
MqsA_neg	b3128//b2760//b1658//b4154//b4525//b4151//b1717//b4415//
MraZ_neg	b1888//b4577//b1391//b3578//b1728//b3934//b0092//b1623//b4133//b0721//b1658//b2674//b4102//b2926//b1298//b2481//b2540//
MtlR_neg	b1889//b2063//b2000//
MurR_neg	b0655//b4086//b2756//
MurR_pos	b4618//
Nac_neg	b3748//b0505//b0852//b0429//b2582//b0819//b1821//b2476//b4662//
Nac_pos	b2600//b2075//b3188//b2406//b1224//b2684//b4030//b1392//b1923//b3270//b1243//b1303//
NadR_neg	b1321//b0951//b2707//b3934//
NagC_neg	b1920//b0871//b2491//b1514//b3431//b3612//b1257//b2755//b0998//b3426//b2076//b3062//b2197//b0400//b3451//b4151//b4264//b1246//b1298//b1080//b0928//b4039//b1016//b4059//b1620//b2278//b3923//b3916//b0085//b1508//b1399//b3859//b0592//
NagC_pos	b2822//b1021//b3368//
NanR_neg	b2557//b4019//b3011//b2663//b3117//b1658//b1591//b4237//b0891//b3604//
NanR_pos	b1901//
NarL_neg	b1429//b4177//b0860//b2312//b1488//b2222//b3859//b2669//b1303//b2750//b0754//b1498//b0096//b1265//b4513//b1493//b2604//b1492//b0730//b0874//b1241//b4097//b2059//b2484//b2673//b2699//b2530//b0312//b2204//b0589//b0311//b1261//b1890//b4444//b4237//b2687//b4139//b2200//b1223//b0150//b1791//b3721//b4698//b2060//b0774//b3413//b0515//b4577//b2288//b4131//b0396//b0368//b2537//b3083//b4105//b1588//b0722//b2724//b3907//b1790//b2732//b0697//b3794//b1287//b0344//b3517//b1904//b1591//b4006//b1736//b1783//b1684//b4392//efeU_2//b0575//b2425//b3168//b3615//b2702//b4032//b3224//b3451//b1654//b0964//b1641//b0972//b3256//
NarL_pos	b1443//b1038//b4150//b2684//b1676//b0061//b0980//b3124//b2205//b1621//b2204//b3923//b0463//b3744//b2365//b1474//molR_1//b2916//b2239//b3036//b1762//b1407//b4357//b3157//b1567//b3600//b2994//b1042//b4397//b2726//b2726//b4187//b1043//b3326//b4441//b3327//b1136//b2370//b1038//b3859//b0509//b4238//b1641//
NarP_neg	b4087//b3729//b1475//b2085//b2617//b2741//b2341//b1080//b1938//b1384//b1597//b1016//b1715//b2531//b2977//b1682//b2240//b0039//b0073//b2839//b0116//b2163//b1136//b2078//b2097//b1182//b1744//b0225//b0850//b3831//b1042//b1670//b1988//
NarP_pos	b2291//b4024//b2604//b0092//b4471//b3431//b3081//b2369//b3409//b1902//b3625//b0038//b3065//b1072//b3185//b1481//b2291//b2721//b2601//b2310//b2058//b3515//b3905//b0296//b4070//b0085//b3567//b1901//b1410//b1288//b2208//b2485//
NemR_neg	b0730//b3956//b1514//
NhaR_pos	b2429//b0034//b0723//b3332//b0353//b1136//b3123//
NikR_neg	b1514//b0044//b4670//b0178//b1706//b2197//
NimR_neg	b1623//b3469//
NorR_neg	b4311//
NorR_pos	b1409//b1444//
NrdR_neg	b0996//b3363//b1761//b4177//b1680//b2393//b1386//b3057//b0033//
NsrR_neg	b3357//b4018//b4075//b1244//b4122//b3528//b0116//b2223//b0096//b1905//b4032//b1203//b2990//b2406//b3171//b0860//b2802//b3774//b1649//b0515//b2407//b2557//b0076//b4396//b4384//b3748//b2107//b1780//b1589//b0153//b0069//b1747//b4030//b4003//b4310//b2573//b1165//b1263//b2499//b3271//b2702//b3168//b0048//b1109//b1951//b1198//b2105//b3185//b0179//b3416//b0233//b4460//b2283//b1256//b1395//b0903//b3828//b2127//b0904//b2705//b4354//b0400//b1327//b3908//b2415//b3752//b3094//b2669//b3167//b0428//b2280//b0934//b2372//b2423//b3426//b0273//b4042//b1221//b0852//b2198//b1905//b3688//b3131//
NtrC_neg	b1552//b2196//b3221//b2553//b2476//b3923//
NtrC_pos	b2415//b0505//b1004//b0863//b3934//b4093//b1441//b2675//b3752//b1810//b1182//b0154//b1443//b1706//b4014//b1265//b0575//b2155//b2240//b0903//b4311//b0977//b3092//b3512//b3729//b2720//b0241//b3413//b1563//b2107//b0115//b2537//b2169//b4100//b0066//b0931//b2371//b0758//b3156//b0353//b2660//b4354//b0976//b0578//b3271//b2726//b4481//b0431//b1924//
OmpR_neg	b3501//b4460//b4072//b1396//b2075//b4592//b4398//b1622//b2711//b2839//b1226//b1593//
OmpR_pos	b3334//b3574//b3919//b1301//b1262//b2755//b3364//b3908//b4468//b0812//
OxyR_neg	b4467//b3956//b1512//b2029//b2239//b2243//b3966//b1821//b1590//b1617//b1073//b0937//
