#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0722//b0151//
AcrR_neg	b0894//b3012//b2307//b3006//b4187//b2852//b3364//b2539//b4042//b0976//b2916//
Ada_neg	b2715//b1945//
Ada_pos	b1513//b1499//b3742//b4239//
AdiY_pos	b1501//b4043//b2240//b1819//b4033//b3268//b0233//b2673//
AgaR_neg	b3271//b0596//b4076//b1922//b0805//b1400//b0732//b2279//b2063//b0085//b1926//
AidB_neg	b2375//
AlaS_neg	b4476//
AllR_neg	b2571//b2759//b2726//b2279//b1588//b0399//b3702//b1879//b2196//
AllS_pos	b2826//b1378//b0198//
AlsR_neg	b0618//b0696//b3403//b1334//b1394//b3236//
AppY_pos	b1264//b0431//b1163//b2732//b2392//b1674//b3429//b2278//b4099//b1011//
AraC_neg	b3566//b2196//b2488//b2993//b4004//b3748//b1452//b3774//
AraC_pos	b1042//b0606//b2369//yegZ//b0681//b3326//b0857//b3117//b4034//b0087//
ArgP_neg	b1410//
ArgP_pos	b1299//b2803//b2710//b4539//b4014//b2059//b4662//b1943//b0116//b2783//b3067//b2234//b3038//
ArgR_neg	b4238//b2288//b1901//b4239//b3066//b3082//b3919//b4398//b1735//b2997//b1024//b2751//b3359//b3828//b1182//b3569//b1517//b2993//b0827//b3744//b2205//b0073//b3517//b0484//b3126//b0076//b2464//b0068//b3012//b1131//b3701//b1487//b2763//
ArgR_pos	b1780//b2559//b0311//b2631//b4431//
ArsR_neg	b2912//b1015//b3625//
AscG_neg	b2169//b1476//b0934//b1201//b4037//
AsnC_neg	b2663//b2500//b4324//
AsnC_pos	b1482//
AtoC_pos	b3495//b2205//b0167//b4567//
BaeR_pos	b0759//b1012//b0618//b1306//b0178//b3571//b4384//b0597//
BasR_neg	b1817//b0620//
BasR_pos	b3035//b2369//b2723//b1623//b3480//b0485//b2316//b3138//b0764//b3607//b4291//
BetI_neg	b2231//b1817//b2212//b0035//
BirA_neg	b3128//b4381//b2805//b0085//b4396//
BluR_neg	b1913//b4079//b1707//b2801//
BolA_neg	b2551//b0685//
BolA_pos	b2196//b0785//
CadC_pos	b3186//b0334//b4063//
CaiF_pos	b1434//b3453//b4511//b1042//b2464//b0617//b0937//b2573//b0366//b3967//
Cbl_pos	b3645//b0234//b4249//b1578//b0033//b4119//b4475//b0733//b3126//
CdaR_pos	b1023//sroC//b2732//b2819//b2763//b3430//b4476//b0038//b3172//b0891//
CecR_neg	b3793//b3026//b1593//b3576//b4079//
ChbR_neg	b3744//b1547//b0431//b1516//b2093//b2732//
ChbR_pos	b0032//b2991//b3911//b3164//b3708//b4063//
ComR_neg	b0505//
CpxR_neg	b1521//b2601//b1387//b2283//b1043//b3227//b1982//b3061//b2573//b1498//b0978//b0653//b0756//b0067//b1745//b3413//b0032//b0861//b0150//b1415//b3156//b2201//b2604//b1043//
CpxR_pos	b2707//b3170//b1620//b2243//b0896//b0795//molR_1//b0513//b4122//b0623//b4120//b0095//b1013//b3869//gadF//b1907//b2429//b1715//b0304//b3565//b0344//b0588//b4268//b2698//b1237//b1004//b1043//b1296//b1569//b3580//b0756//b3135//b2206//b1300//b1679//b0095//b1712//b3236//b4439//b3579//b1323//b2975//b2996//b1132//b4592//b3752//
