#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2570//b3368//
AcrR_neg	b1276//b2414//b0432//b1415//b1779//b2152//b3813//b2313//b3752//b4290//b3518//
Ada_neg	b2481//b3224//
Ada_pos	b3006//b3366//b1926//b1889//
AdiY_pos	b3845//b1851//b1071//b4122//b3750//b2427//b4131//b3061//
AgaR_neg	b1937//b0447//b2674//b1131//b1298//b2368//b2424//b3564//b1649//b2762//b3432//
AidB_neg	b1394//
AlaS_neg	b0723//
AllR_neg	b2837//b2712//b2707//b3123//b3025//b2737//b0583//b4005//b3845//
AllS_pos	b2662//b3845//b1920//
AlsR_neg	b4006//b3115//b0871//b1092//b2763//b1015//
AppY_pos	b4122//b1878//b0593//b1326//b0181//b0311//b0995//b3688//b3904//b2758//
AraC_neg	b1781//b3124//b4139//b0682//b1081//b0754//b1888//b0429//
AraC_pos	b1507//b2486//b3021//b2787//b0613//b0377//b4239//b0382//b1160//b1575//
ArgP_neg	b1616//
ArgP_pos	b3501//b3908//b4444//b2789//b0871//b0074//b0384//b3167//b1102//b3661//b1041//b2571//b4242//
ArgR_neg	b1023//b1163//b1679//b4133//b3911//b4392//b1513//b3508//b0392//b1486//b2926//b0755//b3743//b2838//b4484//b3124//b0575//b1783//b0378//b4019//b3269//b0861//b2127//b2424//b2364//b2342//b0855//b1562//b2764//b2342//b4592//b3333//b1071//
ArgR_pos	b3271//b0067//b3863//b1081//b3582//
ArsR_neg	b2729//b1305//b2231//
AscG_neg	b0311//b0861//b1386//b2490//b0688//
AsnC_neg	b0783//b2490//b1546//
AsnC_pos	b0154//
AtoC_pos	b3022//b1779//b2481//b4289//
BaeR_pos	b4100//b0588//b4313//b3037//b2993//b3067//b2991//b0778//
BasR_neg	b4062//b1482//
BasR_pos	b0400//b0428//b2486//b0347//b3415//efeU_2//b3429//b0367//b1532//b0587//b1326//
BetI_neg	b4092//b3426//b1649//b4670//
BirA_neg	b1641//b4096//b1715//b0080//b1623//
BluR_neg	b3013//b1718//b1488//b1949//
BolA_neg	b0461//b1736//
BolA_pos	b3863//b2285//
CadC_pos	b0873//b4019//b2485//
CaiF_pos	b3169//b4096//b3615//b0619//b1301//b1264//b1704//b0384//b3828//b2716//
Cbl_pos	b2094//b4260//b4599//b1241//b1485//b3410//b0687//b4132//b1187//
CdaR_pos	b3792//b0304//b1003//b0033//b0439//b0198//b0348//b3919//b1761//b1483//
CecR_neg	b4074//b2675//b0588//b0751//b1327//
ChbR_neg	b1245//b0786//b1071//b1132//b2236//b2208//
ChbR_pos	b2371//b2342//b2291//b3859//b0880//b2486//
ComR_neg	b2720//
CpxR_neg	b0933//b0592//b0585//b1442//b3450//b0588//b3903//b4037//b4193//b2821//b4599//b0792//b0385//b1857//b4132//b2991//b4106//b0856//b2423//b0782//b4280//b0586//b3509//b4313//
CpxR_pos	b0861//b0118//b4460//b3022//b3578//b2757//b0067//b2308//b3907//b1609//b0048//b3334//b2407//b2393//b1942//b0032//b1623//b1444//b4291//b3366//b2541//b0782//b2492//b4266//b2616//b2704//b0734//b2759//b3749//b0032//b3515//b2787//b3515//b2074//b1681//b1072//b2476//b2937//b4522//b2685//b2079//b3863//b3268//b1846//b3751//b2720//
Cra_neg	b0154//b0589//b0443//b3269//b0040//b3773//b2759//b2289//b0031//b4458//b4095//b4290//b1221//b3558//b0074//b2852//b1410//b3124//b1194//b1540//b3661//b3172//b0344//b0352//b3138//b0653//b1225//b4044//b3227//b0871//b1567//b2168//b1892//b0688//b1101//b1852//b1914//b3186//b3726//b3076//b2092//b4311//b1042//b2913//b1501//b3942//b2234//b3128//b0343//b0066//b3169//b1243//b1083//b1728//b4260//b0853//b4029//b0447//b0428//
Cra_pos	b3132//b0615//b1716//b0615//yegZ//b1391//b4054//b2194//b2528//b2660//b1857//b4431//b2369//b4239//b2152//b1736//b4238//b1187//b1071//b1954//b0080//b0020//b2943//
CreB_neg	b2826//b4013//b0565//
CreB_pos	b4058//b0978//
CsgD_neg	b1943//b2660//b3418//b1784//b0958//b1198//b4242//b0348//b1567//b0484//b2202//b0655//b4087//b4150//b1519//
CsgD_pos	b1680//b0605//b4613//b4312//b1222//b0151//b1540//b0796//b3925//b0060//b0344//b3575//b3364//
CsiR_neg	b0570//b2787//b0273//b2289//b4613//
CspA_pos	b0925//b2789//
