#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1024//b0273//
AcrR_neg	b3863//b0352//b4154//b3478//b3773//b0734//b1257//b0162//b4035//b1575//b2697//
Ada_neg	b3724//sroA//
Ada_pos	b0851//b0087//b0811//b1988//
AdiY_pos	b0606//b4003//b3583//b2310//b3256//b2341//b4095//b0432//
AgaR_neg	b3503//cpxQ//b3415//b0857//b3506//b2427//b2092//b4124//b0430//b0389//b1590//
AidB_neg	b4355//
AlaS_neg	b3461//
AllR_neg	b4311//b3333//b0231//b2204//b0617//b4670//b3363//b0756//b2808//
AllS_pos	b0349//b2604//b0378//
AlsR_neg	b0678//b1684//b1655//b2311//b0151//b0958//
AppY_pos	b1187//b4092//b1531//b0934//b4233//b1276//b1859//b1718//b3006//b0937//
AraC_neg	b3363//b2630//b4160//b4095//b3547//b2713//b0732//b1296//
AraC_pos	b4481//b0084//b3859//b0623//b2416//b0342//b4195//b2803//b1717//b1411//
ArgP_neg	b0777//
ArgP_pos	b0064//b3500//b0450//b4392//b3022//b0892//b3136//b3117//b0384//b3426//b4357//b0031//b0896//
ArgR_neg	b0786//b0724//b1129//b2168//b1621//b3750//b1285//b0864//b3743//b3528//b2840//b1302//b2539//b3645//b1546//b0221//b1902//b3325//b2221//b0240//b3417//b2579//b3076//b0652//b1333//b1672//b2819//b3828//b3165//b2697//b0162//b1398//b2979//
ArgR_pos	b3453//b2416//b3005//b0954//b1846//
ArsR_neg	b2240//b0385//b2582//
AscG_neg	b2488//b2143//b3480//b2580//b1497//
AsnC_neg	b3137//b2074//b1072//
AsnC_pos	b3367//
AtoC_pos	b1946//b2852//b0794//b1784//
BaeR_pos	b3138//b3800//b1323//b0856//b2373//b0619//b0945//b1243//
BasR_neg	b1223//b3035//
BasR_pos	b3491//b4125//b1287//b4076//b3831//b1388//b0891//b4293//b2310//b1920//b2822//
BetI_neg	b3564//b4323//b4098//b0429//
BirA_neg	b3774//b0509//b1093//b3117//b3417//
BluR_neg	b1712//b1654//b1187//b4613//
BolA_neg	b4198//b0366//
BolA_pos	b2375//b0390//
CadC_pos	b2992//b1732//b1440//
CaiF_pos	b1921//b3091//b1925//b1947//b2159//b4673//b4705//b3515//b0484//b0115//
Cbl_pos	b1263//b0338//b0061//b3568//b3600//b0515//b1303//b4279//b2996//
CdaR_pos	b1010//b1514//b3666//b1810//b1623//b4264//b2676//b0036//b1388//b3188//
CecR_neg	b2062//b4310//b2808//b1276//b3730//
ChbR_neg	b2789//b2316//b3502//b2788//b1182//b1779//
ChbR_pos	b1747//b2379//b1007//b1519//b3578//b2737//
ComR_neg	b0688//
CpxR_neg	b2540//b0043//b0864//b2074//b0080//b1712//b3700//b0093//b3612//b2603//b0178//b1011//b3476//b2764//b0676//b0679//b3725//b0679//b3581//b4324//b1790//b2427//b3905//b2559//
CpxR_pos	b1015//b0116//sroA//b0301//b4599//b3582//b3117//b1333//b3170//b0341//b2484//b4618//b0039//b0756//b2237//b0855//b0042//b1878//b0116//b1552//b1475//b2662//b1532//b4287//b1226//b1395//b2570//b3927//b1243//b0523//b2414//b3183//b0676//b1738//b2916//b3577//b1532//b0964//b1308//b2482//b0931//b1285//b1389//b0443//b4311//b0571//
Cra_neg	b3491//b1973//b2799//b3478//b3500//b0484//b0849//b4035//b1012//b2487//b2223//b2291//b0076//b1102//b3791//b2784//b1782//b0199//b3511//b4076//b1611//b2802//b0070//b2823//b1748//b4089//b0085//b1729//b1481//b0152//b2169//b3614//b0595//b0349//b0080//b3227//b1734//b1092//b3357//b1791//b1521//b0351//b3725//b1937//b1207//b0806//b1265//b1006//b1729//b2724//b3008//b2779//b1728//b2707//b2617//b1508//b2068//b2728//b1594//
Cra_pos	b1567//b4187//b2912//b0378//b4002//b3134//b0785//b1850//b0221//b1859//b3415//b0796//b0793//b2476//b1589//b0040//b3165//b0020//b2671//b3469//b3604//b1617//b1781//
CreB_neg	b1939//b0093//b0178//
CreB_pos	b3511//b1818//
CsgD_neg	b2726//b3437//b1244//b3449//b3730//b4070//b0587//b1655//b3908//b2152//b0061//b3939//b1562//b0154//b2207//
CsgD_pos	b3140//b0038//b1651//b0864//b4411//b0731//b3956//b1397//b2075//b0578//b0485//b0975//b2127//
CsiR_neg	b1531//b0871//b0509//b2825//b2414//
CspA_pos	b3170//b4042//
CueR_neg	b3940//b3789//b1327//b0509//b1658//
CueR_pos	b3583//b1203//
CusR_pos	b3521//b0571//b2558//b0033//b3927//b1717//b2703//b1391//b0486//b1679//b1442//b1102//
CynR_neg	b2287//
CynR_pos	b2605//b3133//b0063//
CysB_neg	b1224//b0185//b2706//b3168//b1287//b2312//b1821//
CysB_pos	b2311//b2490//b2143//b2558//b2758//b2852//b4254//b4209//b3183//b0996//b0365//b3603//b2822//b1014//b0091//b1334//b2366//b0887//b2152//b2784//b3789//b3408//b2062//b0754//b0378//
CytR_neg	b0522//b2763//b3469//b0997//b3038//b2838//b0886//b2093//b3367//b1591//b1681//b1925//b1651//
Dan_pos	b4313//b4366//b2221//b1942//
DcuR_pos	b3518//b2205//b4347//b3859//b1576//b1398//b0166//b3071//b2371//
DeoR_neg	b3131//b1024//b4268//b3224//b1395//b4132//
DhaR_neg	b2992//
DhaR_pos	b1650//b3451//b1707//
DicA_neg	b3255//b4698//b3081//b0841//b4092//b0805//b4090//b1547//
DinJ-YafQ_neg	b1263//b3503//b0892//
DnaA_neg	b2017//b1073//b1080//b4249//b4443//b3449//b3357//b1783//b3927//b4198//b2800//
DnaA_pos	b4322//b1946//b2009//b4439//b0872//b2560//b1548//
DpiA_neg	b0071//
DpiA_pos	b1323//b0090//b4264//b2707//b1307//b0513//b2062//b3860//b0758//b0728//
DsdC_neg	b2821//
DsdC_pos	b2489//b4092//
EbgR_neg	b2241//b2000//
EnvR_neg	b3185//b2713//
EnvY_pos	b3136//b1609//
EvgA_pos	b2201//b4125//b1222//b0368//b3062//b1444//b3368//b4471//b1203//b4115//b2313//b1905//b3156//cpxQ//b3116//b2415//b0523//b1779//b3060//
ExuR_neg	b0035//b2697//b1729//b1306//b0365//b4025//b2631//b2393//b1194//
FabR_neg	b1223//b3566//
FadR_neg	b0806//b4233//b2077//b0041//b1748//b0156//b1620//b1308//b2826//b1943//b3794//
FadR_pos	b0934//b2169//b2558//b1925//b1878//b2570//b3169//b2673//b4290//b2234//b4125//b1851//
FeaR_pos	b1621//b1515//
FhlA_pos	b0677//b4120//b1783//b4321//b0573//b1655//b0331//b3600//b1165//b1166//sroA//b1515//b2787//b3708//b2149//b1987//b1733//b3603//b1004//b2699//b4293//b4160//b2729//b1227//b0068//b1719//b4105//b4071//b2617//b2107//
FlhDC_neg	b2366//b2616//b4267//b1187//
