#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0928//b2483//
AcrR_neg	b0336//b0723//b4117//b0973//b2076//b0166//b3190//b3558//b4100//b3022//b1733//
Ada_neg	b0895//b2718//
Ada_pos	b0019//b0311//b3788//b4104//
AdiY_pos	b1622//b3510//b0972//b1378//b2537//b3904//b4058//b4085//
AgaR_neg	b0810//b0975//b2195//b3661//b3071//b1275//b2203//b2243//b1493//b4439//b2538//
AidB_neg	b4415//
AlaS_neg	b0411//
AllR_neg	b1736//b1515//b3800//b4260//b0197//b0839//b1900//b4003//b3751//
AllS_pos	b0783//b1536//b0515//
AlsR_neg	b0484//b2068//b4013//b2470//b3906//b4151//
AppY_pos	b3022//b3038//b3140//b1247//b4119//b2307//b2344//b1902//b0342//b2366//
AraC_neg	b1713//b1514//b3506//b4525//b2278//b0072//b0351//b0653//
AraC_pos	b4131//b2097//b2822//b4637//b1335//b1850//b0979//b3025//b0892//b0682//
ArgP_neg	b4481//
ArgP_pos	b1900//b1287//b2208//b3902//b3480//b1225//b1745//b2538//b3961//b1891//b0460//b3224//b4063//
ArgR_neg	b0730//b3450//b2291//b1608//b1618//b4233//b0352//b3709//b1010//b2757//b2702//b0684//b3116//b3070//b2762//b1562//b1264//b4025//b3789//b1900//b3331//b3429//b4018//b2424//b0231//b3476//b0512//b3503//b3859//b1817//b4618//b0778//b1308//
ArgR_pos	b2283//b3726//b0428//b4075//b4324//
ArsR_neg	b3515//b1182//b0340//
AscG_neg	b2488//b3092//b3911//b2841//b3333//
AsnC_neg	b0925//b2406//b1938//
AsnC_pos	b0511//
AtoC_pos	b1515//b1323//b2573//b1488//
BaeR_pos	b1784//b3081//b3184//b2487//b1877//b0795//b3060//b4249//
BasR_neg	b2222//b2000//
BasR_pos	b4187//b0574//b2779//b3137//b4312//b0399//b2200//b1485//b2127//b2673//b1389//
BetI_neg	b0758//b0118//b1563//b0091//
BirA_neg	b1384//b3190//b2617//b2278//b0334//
BluR_neg	b1321//b1732//b0754//b3330//
BolA_neg	b1922//b3515//
BolA_pos	b3403//b3614//
CadC_pos	b4005//b3908//b3614//
CaiF_pos	b1129//b3568//b0034//b1263//b0895//b3793//b4265//b1783//b0062//b0231//
Cbl_pos	b4365//b3268//b0441//b3083//b2758//b1221//b1013//b0114//b3615//
CdaR_pos	b3725//b1890//b0090//b2787//b0462//b3726//b3790//b3430//b0435//b0403//
CecR_neg	b1415//b4233//b1434//b0389//b0806//
ChbR_neg	b1077//b4030//b0507//b0397//b4539//b3331//
ChbR_pos	b0793//b1535//b3707//b4384//b1039//b2464//
ComR_neg	b1852//
CpxR_neg	b1452//b2206//b1518//b1716//b0351//b3236//b0070//b1225//b4079//b4195//b1073//b2159//b4354//b3753//b3066//b2800//b2943//b4467//b0675//b3831//b3117//b2375//b0178//b2760//
CpxR_pos	b3581//b1501//b0935//b1130//b3942//b3741//b0198//b0758//b0851//b3207//b1092//b1199//b4150//b2551//b2223//b2379//b3139//b4435//b1224//b2492//b0301//b2151//b3256//b1221//b3366//b3170//b3113//b4151//b3413//b0042//b0153//b1164//b2068//b1441//b0678//b2407//b2750//b2208//b0086//b4177//b2942//b3330//b3578//b1325//b2684//b0593//
Cra_neg	b2203//b4018//b0315//b0862//b3612//b4266//b4089//b0936//b2805//b4241//b2821//b2799//b0954//b2976//b1016//b0508//b2060//b0389//b2284//b4062//b1131//b2373//b2762//b0722//b0035//b3938//b0606//b2674//b2904//b1655//b4567//b0509//b0758//b3431//b0400//b1791//b0443//b4014//b2996//b0574//b4444//b2017//b2987//b0602//b0759//b2964//b3429//b1737//b3615//b4100//b1377//b0382//b3461//b3743//b2422//b4467//b3469//b4355//b3481//
Cra_pos	b3125//b1080//b4354//b2388//b3450//b1399//b0450//b0964//b2163//b2557//b3071//b0575//b4357//b4094//b4415//b0903//b3224//b2093//b3161//b0781//b2528//b3070//b4399//
CreB_neg	b1532//b0765//b4702//
CreB_pos	b0066//b4043//
CsgD_neg	b3906//b0605//b3006//b1102//b1634//b4194//b1061//b0429//b2741//b4120//b2822//b0385//b1081//b0841//b2990//
CsgD_pos	b1530//b0378//b2993//b0048//b3095//b1938//b1398//b2307//b0936//b3508//b0336//b4119//b0304//
CsiR_neg	b2150//b4293//b3500//b3752//b2530//
CspA_pos	b1387//b1641//
CueR_neg	b4511//b1507//b4662//b0733//b2368//
CueR_pos	b2309//b0585//
CusR_pos	b0353//b0565//b4476//b3600//b1287//b3076//b2751//b2371//b0978//b3481//b1224//b0088//
CynR_neg	b1132//
CynR_pos	b0351//b4613//b1199//
CysB_neg	b3013//b1386//b0904//b3785//b0485//b3495//b0094//
CysB_pos	b2801//b1264//b4444//b1012//b3432//b1781//b1913//b0517//b1712//b3603//b1618//b2279//b2852//b1714//b0820//b3132//b2243//b1333//b0066//b0198//b1388//b3013//b0586//b0504//b4019//
CytR_neg	b0462//b2207//b1887//b2699//b4030//b1658//b0887//b2659//b4115//b3359//b0460//b3328//b2309//
Dan_pos	b1536//b0089//b2167//b2488//
DcuR_pos	b4102//b1394//b2605//b0853//b3134//b1508//b0903//b3137//b3625//
DeoR_neg	b3430//b0950//b1669//b4347//b0340//b4322//
DhaR_neg	b1199//
DhaR_pos	b1719//b3124//b4267//
DicA_neg	b3237//b1004//b3902//b0565//b0044//b2605//b1846//b0820//
DinJ-YafQ_neg	b2094//b0602//b3125//
DnaA_neg	b4309//b2199//b1704//b0765//b1728//b2662//b1594//b3237//b1950//b3268//b3508//
DnaA_pos	b3359//b1741//b3114//b1194//b0462//b3666//b2709//
DpiA_neg	b1684//
DpiA_pos	b2222//b1521//b1003//b0733//b4698//b3334//b2407//b1950//b1203//b0385//
DsdC_neg	b2841//
DsdC_pos	b4475//b2601//
EbgR_neg	b3528//b3903//
EnvR_neg	b3907//b0241//
EnvY_pos	b0096//b4099//
EvgA_pos	b1075//b1940//b2196//b3517//b1395//b1650//b1379//b1578//b2425//b3514//b1900//b2374//b1846//b0890//b3453//b1951//b2893//b0871//b0485//
ExuR_neg	b3025//b2289//b1563//b0314//b1237//b0765//b1475//b0622//b2286//
