#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b2726//b3093//
AcrR_neg	b1500//b4471//b2476//b1398//b3366//b3413//b0889//b0294//b2283//b1892//b3063//
Ada_neg	b2686//b4323//
Ada_pos	b2313//b4092//b4309//b4618//
AdiY_pos	b2673//b4289//b3601//b0975//b3126//b1587//b4484//b1132//
AgaR_neg	b2722//b0082//b4097//b2728//b0592//b0181//b2392//b3481//b1712//b1684//b0019//
AidB_neg	b4237//
AlaS_neg	b0849//
AllR_neg	b4025//b0936//b0696//b4062//b1487//b1982//b2281//b1615//b0723//
AllS_pos	b3495//b2823//b2713//
AlsR_neg	b2406//b1062//b0889//b3925//b1552//b1593//
AppY_pos	b1938//b2150//b2752//b3701//b3326//b2148//b1072//b1530//b4444//b2481//
AraC_neg	b3512//b0513//b1913//b3784//b1077//b3870//b3729//b0112//
AraC_pos	b0653//b1987//b2709//b1762//b2759//b3481//b2528//b0864//b3221//b0154//
ArgP_neg	b4417//
ArgP_pos	b0161//b3171//b1519//b0896//b1729//b4239//b1259//b2159//b2992//b0198//b3325//b1791//b0688//
ArgR_neg	b1484//b1892//b3753//b0594//b3517//b0890//b3860//b2841//b4311//b2838//b1858//b4525//b1487//b1497//b0856//b1397//b0588//b0486//b0812//b1564//b1203//b0399//b0349//b3332//b3035//b3575//b1187//b1681//b0095//b4192//b3328//b0975//b2803//
ArgR_pos	b0312//b4618//b1378//b4293//b1275//
ArsR_neg	b1130//b3510//b3141//
AscG_neg	b2992//b3786//b2205//b0517//b3156//
AsnC_neg	b2342//b0754//b1073//
AsnC_pos	b4280//
AtoC_pos	b0514//b4040//b3325//b3449//
BaeR_pos	b2729//b1617//b1609//b3607//b2476//b4075//b0853//b1848//
BasR_neg	b1130//b0894//
BasR_pos	b2060//b1474//b0509//b1020//b1006//b3421//b0039//b1531//b3268//b2759//b1946//
BetI_neg	b2717//b2674//b1513//b0221//
BirA_neg	b1071//b1810//b0732//b0852//b1575//
BluR_neg	b0314//b3751//b2995//b0086//
BolA_neg	b1187//b2530//
BolA_pos	b0839//b0507//
CadC_pos	b0620//b0684//b3793//
CaiF_pos	b1746//b0075//b3268//b2789//b0729//b1182//b1943//b3117//b3730//b2097//
Cbl_pos	b0872//b3116//b1907//b2757//b0392//b0153//b3748//b3161//b2925//
CdaR_pos	b4062//b1443//b2818//b2485//b1531//b2364//b2741//b1597//b1512//b3141//
CecR_neg	b0721//b1988//b2699//b1511//b0799//
ChbR_neg	b4266//b0509//b3908//b4393//b2284//b4438//
ChbR_pos	b2204//b4513//b0504//b1335//b1623//b3271//
ComR_neg	b0617//
CpxR_neg	b0398//b0075//b2604//b1165//b0615//b0782//b2168//b2215//b3168//b4435//b2757//b1004//b3060//b4265//b4034//b1476//b0350//b3578//b3063//b0726//b3063//b0588//b1262//b0153//
CpxR_pos	b0509//b0575//b4118//b0850//b0341//b3509//b1747//b0038//b4073//b1411//b0304//b2826//b0734//b0602//b0681//b0060//b2424//b1858//b1621//b0388//b1015//b2728//b1407//b1588//b4043//b2559//b1386//b0755//b0241//b2552//b0605//b2729//b4265//b4467//b3021//b1276//b1241//b1516//b0273//b4044//b2194//b1988//b4094//b3773//b2760//b4125//
Cra_neg	b1588//b1900//b0575//b0207//b2964//b0810//b4093//b3967//b3702//b2716//b0303//b0616//b4376//b2938//b3256//b1399//b3725//b1243//b0462//b3786//b1501//b1818//b2528//b0874//b1263//b3166//b2741//b0116//b4192//b0925//b0313//b1400//b3415//b0429//b0221//b4310//sroA//b2895//b0207//b3501//b4014//b1385//b2551//b0654//b1488//b2061//b0429//b4079//b3828//b3012//b1482//b1954//b4100//b0091//b0654//b1037//b4444//b1950//b1950//
Cra_pos	b1441//b3166//b2751//b4240//b1591//b4122//b1796//b0277//b0514//b4233//b1062//b2987//b2826//b0062//b1484//b1715//b1012//b1408//b1038//b0156//b3934//b0447//b4063//
CreB_neg	b0979//b3481//b2421//
CreB_pos	b1576//b1901//
CsgD_neg	b2406//b1716//b1061//b2573//b2923//b2699//b3117//b2393//b2673//b4471//b2760//b2287//b1012//b3093//b3863//
CsgD_pos	b1949//b3083//b1593//b4287//b3325//b0312//b0314//phnE_2//b1670//b3624//b3091//b1982//b3702//
CsiR_neg	b2223//b1791//b2674//b2840//b3426//
