#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3123//b0723//
AcrR_neg	b1430//b0850//b1081//b0892//b3792//b0161//b1136//b3925//b2601//b2938//b3829//
Ada_neg	b0722//b4266//
Ada_pos	b2096//b2476//b4705//b2280//
AdiY_pos	b3800//b3328//b0377//b0463//b4088//b1682//b3576//b0092//
AgaR_neg	b2375//b1779//b2976//b3481//b0854//b4471//b0383//b3661//b4238//b1109//b0786//
AidB_neg	b4037//
AlaS_neg	b2600//
AllR_neg	b0241//b4592//b1683//b1224//b2804//b2579//b0974//b2078//b0031//
AllS_pos	b0330//b4673//b4197//
AlsR_neg	b1850//b2582//b2782//b3421//b3577//b3325//
AppY_pos	b0333//b3415//b3528//b3167//b3574//b1082//b2825//b3169//b2009//b0179//
AraC_neg	b2464//b1620//b0697//b0584//b0679//b0853//b1062//b4139//
AraC_pos	b2837//b0199//b3565//b0795//b4471//b0338//b1852//b1805//b2150//b3748//
ArgP_neg	b1227//
ArgP_pos	b2106//b1203//b4397//b2787//b4237//b4392//b0504//b1651//b1880//b4034//b3409//b2206//b1283//
ArgR_neg	b2153//b3364//b4365//b1160//b3495//b2697//b2373//b2757//b1163//b0382//b1298//b4662//b1548//b1519//b0779//b2416//b2541//b1982//b0786//b3430//b0754//b3432//b3741//b3574//b1951//b3521//b3967//b2236//b1061//b3940//b2310//b1818//b3916//
ArgR_pos	b4016//b1163//b0032//b0019//b2698//
ArsR_neg	b2698//b0684//b0032//
AscG_neg	b2223//b4013//b0786//b4411//b4355//
AsnC_neg	b1024//b2058//b1300//
AsnC_pos	b3787//
AtoC_pos	b1061//b0652//b1733//b1715//
BaeR_pos	b2308//b1222//b3451//b3091//b2600//b4151//b4037//b1658//
BasR_neg	b2687//b3512//
BasR_pos	b0998//b2992//b0793//b2789//b1078//b0037//phnE_2//b2392//b2852//b0995//b0933//
BetI_neg	b3916//b2666//b1011//b1729//
BirA_neg	b0750//b2697//b1441//b4445//b2788//
BluR_neg	b2718//b3860//b2221//b3328//
BolA_neg	b2507//b0061//
BolA_pos	b1323//b2169//
CadC_pos	b0792//b1016//b3729//
CaiF_pos	b1951//b3790//b1247//b2529//b1061//b3114//b1378//b1334//b2283//b3748//
Cbl_pos	b0048//b3070//b4117//b0086//cpxQ//b3942//b4098//b0450//b1304//
CdaR_pos	b2756//b4292//b1378//b3161//b2964//b2976//b4411//b2719//b3186//b2492//
CecR_neg	b3165//b0067//b0731//b4105//b2000//
ChbR_neg	b2580//b3131//b0795//b0571//b2840//b1198//
ChbR_pos	b2243//b3749//b2201//b3367//b1303//b2665//
ComR_neg	b3578//
CpxR_neg	b3748//b1227//b2727//b4018//b3188//b1488//b0729//b0564//b1130//b3578//b0754//b3702//b3185//b1587//b3829//b1386//b0069//b2202//b1016//b4347//b0682//b2716//b2364//b3255//
CpxR_pos	b2704//b3071//b2148//b3966//b1333//b2367//b1265//b4457//b1588//b2095//b0674//b3791//b3789//b1398//b1377//b0553//b1257//b4131//b1925//b4159//b1562//b0564//b2759//b2801//b2926//b3786//b3134//b1394//b2093//b3403//b2062//b0513//b0509//b3773//b1741//b0061//b2540//b1728//b1779//b3082//b4266//b2980//b1669//b2557//b3791//b0338//
Cra_neg	b2168//b0593//b1611//b4408//b3828//b4131//b3904//b1076//b2465//b4381//b1166//b1075//b2926//b2980//b2722//b0936//b4513//b3256//b1388//b2311//b0038//sroA//b3870//b1569//b3613//b3547//b2368//b3786//b4347//b1547//b4481//b4471//sroA//b3605//b1517//b0826//b4154//b4444//b2542//b1131//b0066//b3207//b2716//b1922//b2712//b1498//b0594//b2537//b2673//b2704//b1308//b2093//b4355//b3773//b4287//b0935//b2312//b2223//b3124//
Cra_pos	b0382//b2369//b2000//b4567//b3161//b4152//b3614//b0522//b2916//b1887//b1988//b3335//b4063//b0237//b0785//b2393//b0504//b0071//b2153//b3923//b1386//b1092//b4417//
CreB_neg	b3680//b3330//b2223//
CreB_pos	b2782//b3268//
CsgD_neg	b2091//b1590//b3582//b0762//b0352//b0378//b2760//b2367//b0335//b1939//b4096//b1038//b1409//b2987//b0765//
CsgD_pos	b3576//b4125//b3506//b3188//b0722//b2068//b1501//b1410//b0810//b1009//b0763//b3365//b0871//
CsiR_neg	b2713//b1061//b2665//b3357//b3169//
CspA_pos	b0301//b0977//
CueR_neg	b3752//b1716//b4124//b4323//b1222//
CueR_pos	b0852//b0758//
CusR_pos	b0904//b0687//b4291//b0779//b1039//b1260//b3417//b1540//b4096//b0861//b0034//b4194//
CynR_neg	b3959//
CynR_pos	b4100//b2979//b4288//
CysB_neg	b0441//b2553//b2937//b3786//b2492//b1859//b0162//
CysB_pos	b3515//b2206//b4034//b3126//b3224//b1166//b1003//b3135//b2572//b0892//b0365//b2803//b4096//b1747//b4266//b3237//b2241//b1275//b4441//b1024//b3417//b0075//b2895//b3268//b0388//
CytR_neg	b1023//b1511//b1878//b2713//b3708//b4018//b0730//b1160//b4089//b0583//b1734//b3212//b2741//
Dan_pos	b2310//b2823//b0093//b2531//
DcuR_pos	b3925//b0504//b2213//b1947//b1222//b3060//b0573//b1796//b1621//
DeoR_neg	b4398//b1415//b1987//b4238//b2200//b2061//
DhaR_neg	b1014//
DhaR_pos	b3934//b0237//b2017//
DicA_neg	b0987//b0799//b0619//b4044//b2718//b3510//b3224//b2707//
DinJ-YafQ_neg	b2236//b0684//b1287//
DnaA_neg	b1198//b0570//b0891//b2706//b1902//b0517//b3481//b3477//b4124//b0334//b0331//
DnaA_pos	b3432//b2659//b1386//b1588//b1973//b2787//b1408//
DpiA_neg	b1594//
DpiA_pos	b1797//b2710//b1113//b1578//b2728//b0721//b1576//b3073//b0975//b3960//
DsdC_neg	b0237//
DsdC_pos	b0652//b0431//
EbgR_neg	b0461//b4457//
EnvR_neg	b1920//b2617//
EnvY_pos	b0591//b0353//
EvgA_pos	b0349//b3753//b1593//b2824//b4070//b3083//b2751//b1187//b2803//b3922//b3750//b2529//b1022//b0975//b1681//b0688//b1285//b0511//b2312//
ExuR_neg	b0505//b2425//b2492//b2194//b2075//b2580//b3451//b3501//b2841//
FabR_neg	b1674//b1481//
FadR_neg	b0511//b0403//b1499//b3513//b2724//b3708//b0976//b1943//b2821//b3607//b1452//
FadR_pos	b3169//b3908//b0115//b0792//b1717//b2198//b2720//b2783//b3571//b4468//b4673//b3574//
FeaR_pos	b2660//b3221//
FhlA_pos	b2484//b1819//b1736//b4150//b1326//b3136//b0750//b0779//b1004//b1484//b2631//b2492//b0756//b3421//b0397//b2425//b4279//b1167//b2149//b2313//phnE_2//b4443//b2977//b1923//b0812//b1335//b4264//b4004//b4242//b4079//
FlhDC_neg	b2235//b0779//b3172//b2997//
FlhDC_pos	b4159//b0389//b3256//b0763//b2789//b2148//b0799//b0156//b4193//b3431//b2425//b4120//b4106//b1298//b1302//b4289//b1905//b0067//b1379//b0368//b1671//b0115//b1970//b4132//b3006//b3221//b1388//b0616//b4026//b3094//b1262//b4411//b2838//b1260//b0068//b1486//b4063//b3437//b3065//b2943//b0861//b4265//b1225//b3558//b1907//b0653//b3118//b3095//b3082//b2659//b1715//b2029//b4290//b0594//b4019//b4092//b1649//b1187//b4071//b1408//b0513//b3093//b1738//b3501//b1476//b4100//b2553//b1568//b0996//b3863//b1389//b1004//b3077//b0778//b1728//b3518//b1728//b1061//
FliZ_neg	b2710//b1535//b1575//b3271//b2369//b1518//b0827//b2570//b4460//b4266//b3481//b3741//b0696//b1037//b0151//b1563//b4445//b1075//b0166//b3134//b4288//
FucR_pos	b1651//b4154//b0572//b3792//b2208//b2992//b4324//
Fur_neg	b1988//b0343//b0841//b0403//gadF//b2730//b3164//b1041//b4093//b3700//b0080//b1670//b4197//b0167//b1563//b1729//b1015//efeU_2//b2911//b1302//b3021//b0708//b1718//b1485//b0450//b4030//b4397//b0508//b1487//b0161//b0765//b2199//b0301//b1083//b3171//b0688//b1536//b2341//b0826//b3508//b0347//b0048//b0931//b4043//b1735//b2152//b3515//b0620//b0654//b0586//b0348//b1562//b4104//b3725//b0889//b2491//b0382//b3702//b0856//b1762//b1013//b4032//b2803//b3214//b4044//b0774//b3067//b2993//b4087//b4138//b1493//b3793//b3744//b0731//b0156//b1013//b2800//b0578//b1671//b1082//b0486//b3410//b2977//b3568//b2424//b4567//b1946//b4411//b3476//b4662//b2289//b4484//b1743//b3941//b2163//b0511//b0333//b0037//b4002//b1481//b1951//b2283//b1716//b4288//b2531//b0573//b2661//b1080//b4264//b2764//b0430//b1391//b3124//b3919//b3062//
Fur_pos	b2630//b0377//b4662//b3269//b0432//b0431//b3926//b2379//b2737//b4099//b3165//b4193//b1564//b1497//b0068//b0339//b3580//b2719//b3327//b0339//b4525//
GadE-RcsB_pos	b2762//b1386//b1651//b0231//b0613//b2804//b0682//b1408//b3753//
GadE_pos	b0951//b2913//b0586//b4100//b0303//b2686//b1597//b3773//b3035//b1900//b3418//b0852//b3011//b2553//b3966//cpxQ//b1738//b1905//b0431//b0353//b1223//b0763//b0348//b1023//b0861//yegZ//b4015//b4460//b0762//
GadW_neg	b1682//b0978//b0060//b2673//b1039//b0197//b0485//b0795//b1003//b1888//b0756//
GadW_pos	b0774//b2203//b3744//b2127//b0903//b0574//b3224//b1941//b0854//b3615//b1074//
GadX_neg	b2573//b0314//b3363//b3161//b2976//b4513//
GadX_pos	b3547//b3453//b4254//b0435//b1902//b2630//b0756//b0198//b2235//b1747//b4118//b1706//b0892//b4042//b0677//b4044//b1671//b3414//b1761//b1246//b0162//b3726//b0093//b3094//b2997//b1944//b2975//
GalR_neg	b3268//b2601//b4043//b1252//b0602//b2417//b3065//b4088//b0429//b0697//
GalR_pos	b0091//b3063//b0335//b1237//
GalS_neg	b2726//b3680//b1651//b1222//b2788//b1674//b4194//b4289//b0430//b3922//
GalS_pos	b1954//b0653//b0862//b2824//
GatR_neg	b1791//b4005//b1187//b2287//b2199//b0783//
GcvA_neg	b2342//b2061//b2152//b3461//
GcvA_pos	b2196//b3934//b2148//b0303//
GlcC_neg	b2009//
GlcC_pos	b4376//b3938//b1264//b2150//b1276//b2716//
GlpR_neg	b0851//b1950//b0731//b4460//b3062//b1880//b4513//b3793//b3008//
GlrR_pos	b4118//b3744//b2893//b2703//b4397//
GntR_neg	b0399//b1589//b0451//b1905//b4467//sroA//b1672//phnE_2//b0602//b3911//b1850//b0805//
GutM_pos	b3748//b2309//b0377//b3418//b1036//b1260//b0775//
GutR_neg	b4511//b2662//b4383//b2994//b3367//b0392//b0352//
HU_neg	b2570//b3599//b4117//b2287//b0732//b4195//b4268//b1590//
HU_pos	b0233//
HcaR_neg	b2717//
HcaR_pos	b3481//b3410//b0301//b1736//b0377//
HdfR_neg	b3134//b3364//
HdfR_pos	b1308//b0367//b0619//
HigA_neg	b0762//b2541//
HigB-HigA_neg	b0304//b0232//
HipAB_neg	b3127//b4438//b3958//b3773//b0399//
HipB_neg	b4618//b3409//b0779//b0729//b0070//b1093//
HyfR_pos	b0618//b3124//b0852//b2237//b1245//b2373//b3185//b2009//b0574//b3907//b2107//b1728//
HypT_neg	b3324//b3863//b2537//b3093//b2365//
HypT_pos	b2236//b3414//b0676//b0827//b1611//b0583//b4119//b4376//
IclR_neg	b0570//b4411//b0726//b2508//
IdnR_neg	b0303//b2078//
IdnR_pos	b0827//b4194//b3091//b0197//b0037//
IlvY_neg	b3728//
IlvY_pos	b4400//
IscR_neg	b4209//b0674//b0066//b1938//b0340//b3138//b1650//b0757//b1388//b2307//b0113//b3600//b0620//b0616//b3566//b2242//b2424//b4415//b4151//b2631//b2995//
IscR_pos	b3329//b2741//b1748//b4013//b0156//b2278//b3123//b0620//b1024//b0067//b0936//
KdgR_neg	b0796//b0388//
KdpE_pos	b1954//b4233//b2730//b0758//
LacI_neg	b1298//b3749//b4292//
LeuO_neg	b1474//b2367//b2977//
LeuO_pos	b1395//b0460//b2713//b2916//b3131//b0684//b3225//b1022//b1325//b0812//b1389//b2284//b2669//b2997//b1892//b3800//b3421//b2604//
LexA_neg	b1389//b4054//b1937//b0162//b3568//b3061//b0039//b0855//b3134//b3688//b2662//b2240//b0696//b2407//b2127//b2760//b4092//b1004//b0675//b0350//b1112//b3333//b3006//b1650//b3271//efeU_2//b4193//b3140//b2993//b0778//b0871//b2741//b3966//b3476//b0925//b3503//b2758//sroD//b3328//b0032//b0895//b1415//b2570//b1858//b3131//b1611//b3327//b0333//b1716//b4242//b3061//b1082//b0751//b3727//b0088//b0602//b3008//b1409//b1389//
LldR_neg	b0085//b1514//b0315//
LldR_pos	b4383//b0722//b2558//
LrhA_neg	b4043//b0185//
LrhA_pos	b0975//b1194//
LsrR_neg	b0076//b4124//b1440//b1905//b0076//b3868//b2799//b2149//b1552//
LysR_neg	b3478//
LysR_pos	b2486//
MalI_neg	b2470//b3115//b0435//
MalT_pos	b1016//b1805//b3476//b3869//b4435//b1499//b0564//b3268//b2997//b1277//
MarA_neg	b1307//b1892//b2201//b1304//b2979//b1616//b3829//
MarA_pos	b0799//b2824//b3613//b3453//b4290//b1243//b0081//b1203//b1277//b2310//b0677//b3131//b1651//b4476//b1738//b1938//b4322//b0696//b0112//b3008//b0199//b0335//b4096//b2075//b1779//b4523//b2407//b3012//b0872//b3094//b4120//
MarR_neg	b2167//b1617//b1948//
