#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b1718//b0592//
AcrR_neg	b0723//b2905//b1260//b2684//b0113//b2752//b2196//b3730//b4382//b4460//b1611//
Ada_neg	b2728//b2153//
Ada_pos	b1718//b4059//b0795//b1184//
AdiY_pos	b2572//b1305//b2202//b4029//b1483//b2076//b0781//b1224//
AgaR_neg	b2997//b1163//b1591//b3728//b1676//b2215//b3787//b3503//b4027//b1562//b0080//
AidB_neg	b4029//
AlaS_neg	b0799//
AllR_neg	b0304//b1003//b0872//b2097//b3022//b2559//b0586//b1163//b0895//
AllS_pos	b1395//b2840//b2077//
AlsR_neg	b0806//b4280//b0652//b2705//b2541//b3624//
AppY_pos	b2094//b2665//b1082//b4367//b2470//b0841//b3092//b1198//b2406//b4085//
AraC_neg	b0504//b2061//b4123//b3157//b0682//b1514//b2482//b4233//
AraC_pos	b0066//b1880//b2717//b0687//b4367//b1299//b3926//b1805//b0439//b4039//
ArgP_neg	b2482//
ArgP_pos	b1223//b0084//b1888//b0179//b3503//b2163//b4152//b1575//b0565//b4198//b1940//b3831//b3432//
ArgR_neg	b1852//b1531//b3785//b2702//b2905//b1083//b4443//b3429//b0792//b3255//b3166//b3077//b1546//b1113//b1392//b0485//b3441//b4075//b0344//b1650//b1597//b3568//b2541//b3613//b1941//b3938//b0776//b3156//b4264//b0485//b1672//b3940//b4599//
ArgR_pos	b3645//b3911//b3449//b1797//b3171//
ArsR_neg	b0512//b0403//b1670//
AscG_neg	b1988//b0096//b2799//b1877//b0096//
AsnC_neg	b1732//b2704//b3859//
AsnC_pos	b2078//
AtoC_pos	b1333//b0333//b2702//b0475//
BaeR_pos	b0586//b0429//b1907//b3331//b1182//b2540//b1924//b1888//
BasR_neg	b0995//b2222//
BasR_pos	b1641//b2927//b1287//b1392//b1132//b2281//b3525//b4324//b0092//b1306//b4209//
BetI_neg	b1736//b1946//b2106//b2926//
BirA_neg	b0871//b0151//b2805//b0613//b0461//
BluR_neg	b2492//b2703//b1805//b4705//
BolA_neg	b1937//b3912//
BolA_pos	b0240//b1323//
CadC_pos	b2204//b2805//b1482//
CaiF_pos	b4030//b1385//b3021//b4071//b0044//b0860//b4525//b0084//b0978//b0887//
Cbl_pos	b1482//b0606//b1947//b3707//b3612//b3709//b1732//b2423//b0895//
CdaR_pos	b4637//b0935//b0723//b2488//b3513//b1790//b2661//b2938//b2242//b4292//
CecR_neg	b1222//b3077//b0087//b0294//b3859//
ChbR_neg	b1003//b0871//b0180//b1880//b1298//b3907//
ChbR_pos	b1719//b3414//b1948//b3845//b0754//b2824//
ComR_neg	b2207//
CpxR_neg	b3331//b0754//b2557//b2276//b0048//b2540//b3785//b2236//b1608//b0509//b2604//b3614//b1388//b1713//b3093//b4115//b0033//b0871//b2801//b0516//b3863//b2818//b1746//b0441//
CpxR_pos	b1907//b0891//b3096//b1075//b4016//b0273//b3451//b2482//b2482//b3167//b2392//b1718//b4024//b2068//b1877//b0180//b4153//b4192//b2207//b3790//b3785//b0070//b0484//b3860//b2344//b0512//b2573//b2223//b0060//b2666//b0181//b0019//b0784//b1735//b2715//b4567//b0590//b0728//b0462//b1654//b1303//b2076//b4124//b2751//b4441//b0931//
Cra_neg	b4092//b4376//b1009//b3026//b4032//b4070//b2975//b2491//b3576//b1072//b1497//b2207//b0863//b2309//b3908//b0475//b3327//b1649//b2663//b4417//b1669//b3753//b3753//b2060//b3564//b1717//b0616//b2758//b0428//b1706//b0564//b1887//b0044//b4400//b2075//b2224//b4040//yegZ//b2529//b0970//b2169//b1568//b2572//b1954//b3958//b0185//b0724//b0683//b0676//b3509//b0857//b1165//b0997//b1921//b1492//b3666//b4138//b3095//b4249//
Cra_pos	b4039//b3666//b2239//b2507//b0505//b1904//b1302//b1988//b2666//b4408//b2000//b3613//b4313//b4036//b1546//b2277//b0464//b1859//b2078//b1015//b1562//b1712//b1536//
CreB_neg	b3558//b1187//b3752//
CreB_pos	b3255//b0088//
CsgD_neg	b0698//b3934//b3012//b3417//b1547//b1743//b2839//b1305//b0697//b2686//b1198//b3518//b2344//b3418//b2779//
CsgD_pos	b3721//b0166//b1038//b3789//b2309//b1160//b1609//b0950//b2665//b0795//b3429//b1857//b3333//
CsiR_neg	b2423//b3061//b4196//b1207//b3063//
CspA_pos	b2017//b3863//
CueR_neg	b3366//b0044//b2706//b2311//b0995//
CueR_pos	b4249//b2665//
CusR_pos	b4702//b2711//b3334//b0396//b2239//b1621//b3135//b1728//b1184//b3565//b2840//b1260//
CynR_neg	b1396//
CynR_pos	b2484//b0348//b0443//
