#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b0296//b3581//
AcrR_neg	b2570//b1160//b3132//b1552//b0792//b2392//b4237//b0762//b2674//b4037//b0115//
Ada_neg	b0805//b2156//
Ada_pos	b2423//b2573//b4511//b4043//
AdiY_pos	b4592//b4132//b0485//b1285//b2711//b4705//b2153//b0181//
AgaR_neg	b2913//b1508//b4101//b0303//b2757//b2713//b2283//b1954//b3008//b1654//b2476//
AidB_neg	b4151//
AlaS_neg	b1396//
AllR_neg	b0378//b1518//b4577//b0793//b4094//b4138//b1747//b1184//b3916//
AllS_pos	b3666//b4383//b4195//
AlsR_neg	b1507//b3502//b4117//b2675//b0721//b3011//
AppY_pos	b1070//b1564//b2393//b0929//b3133//b0368//b1388//b3035//b2788//b0075//
AraC_neg	b0575//b1761//b3325//b0861//b3571//b1536//b1924//b3141//
AraC_pos	b3207//b0486//b0605//b2699//b2075//b0330//b3207//b4288//b0234//b3227//
ArgP_neg	b1444//
ArgP_pos	b4094//b2537//b0314//b4392//b1305//b3331//b2723//b3183//b1075//b4280//b4525//b1008//b2979//
ArgR_neg	b2485//b1954//b4322//b3114//b0863//b1132//b2279//b3800//b1391//b1390//sroD//b4133//b3725//b0070//b1083//b3172//b1948//b0031//b1848//b1481//b1937//b2531//b2529//b3525//b2241//b0684//b2964//b0162//b3966//b4035//b3603//b1880//b1569//
ArgR_pos	b0596//b3792//b4071//b1622//b0034//
ArsR_neg	b1296//b4192//b0294//
AscG_neg	b2060//b1821//b2663//b4087//b3907//
AsnC_neg	b3558//b0903//b1482//
AsnC_pos	b1024//
AtoC_pos	b3186//b3870//b3096//b2570//
BaeR_pos	b1246//b1891//b3615//b1285//b0351//b2557//b0762//b2311//
BasR_neg	b3221//b3939//
BasR_pos	b4059//b3408//b2674//b1617//b4321//b4313//b1203//b3410//b0928//b0850//b1535//
BetI_neg	b2993//b3612//b3774//b0116//
BirA_neg	b1568//b1387//b4192//b2148//b4096//
BluR_neg	b2665//b1748//b0591//b0615//
BolA_neg	b2241//b4094//
BolA_pos	b3334//b2702//
CadC_pos	b3115//b1434//b0062//
CaiF_pos	b1187//b4460//b1476//b2487//b1748//b4416//b3477//b1441//b3603//b3334//
Cbl_pos	b3518//b3903//b0225//b4043//b2223//b2764//b4476//b1656//b1288//
CdaR_pos	b3124//b4034//b4416//b0336//b4088//b4670//b3604//b2723//b2727//b3409//
CecR_neg	b2222//b2990//b4471//b2551//b3127//
ChbR_neg	b1714//b1942//b1487//b3368//b1797//b0860//
ChbR_pos	b0929//b4101//b2726//b1011//b4279//b3792//
ComR_neg	b2009//
CpxR_neg	b0315//b2720//b4397//b1530//b1761//b1307//b1136//b1078//b2727//b4197//b2943//cpxQ//b4323//b4376//b3515//b3415//b1797//b2789//b1043//b4287//b0583//b3702//b3136//b0330//
CpxR_pos	b4085//b2062//b0860//b2818//b3096//b4187//b3750//b1015//b2500//b3503//b3184//b0507//b0463//b2106//b1482//b3164//b0654//b3919//b3942//b2987//b2755//b4357//b2976//b4445//b1611//b4444//b3645//b4034//b3829//b1394//b1684//b3605//b0352//b3750//b0033//b2666//b2552//b3125//b0233//b0950//b4042//b1987//b4043//b2529//b3908//b2895//
Cra_neg	b0400//b0464//b1741//b2092//b1741//b2722//b2205//b2660//b0754//b1518//b2603//b1062//b1704//b3325//b1487//b0805//b0513//b0964//b0522//b2713//b1203//b3116//b3416//molR_1//b2323//b1327//b3453//b3577//b1973//b1907//b1474//b3061//b4383//b4150//b2987//b0997//b3709//b2316//b0312//b2731//b1719//b1076//b3601//b1513//b1674//b2077//b1042//b1011//b1577//b2559//b4382//b1597//b1187//b1634//b2285//b3363//b3787//b1733//b4398//
Cra_pos	b2676//b2697//b2823//b0041//b1081//b2799//b1852//b2169//b1943//b1070//b1679//b0782//b0587//b3709//b4150//b0112//b2808//b4481//b3062//b1022//b0730//b4698//b2196//
CreB_neg	b1821//b2711//b3167//
CreB_pos	b1396//b0037//
CsgD_neg	b1387//b3726//b0892//b0782//b3868//b1889//b1530//b4381//b2215//b0937//b1288//b1588//b3828//b3680//b1043//
CsgD_pos	b0197//b1781//b3011//b1040//b1716//b0461//b2307//b2370//b2500//b4124//b2980//b2105//b2976//
CsiR_neg	b0383//b0088//b1508//b4005//b1395//
CspA_pos	b3749//b1394//
CueR_neg	b1846//b1388//b1634//b4034//b1071//
CueR_pos	b0231//b2904//
CusR_pos	b0896//b0035//b4119//b3924//b4592//b4287//b0348//b4097//b2168//b3117//b4030//b1608//
CynR_neg	b2756//
CynR_pos	b2223//b2414//b3066//
CysB_neg	b4196//b0038//b3172//b0034//b4034//b1441//b1326//
CysB_pos	b1200//b3037//b2169//b2788//b2476//b3516//b3013//b2095//b2994//b1518//b1256//b3450//b1483//b1008//b0755//b3566//b0349//b1925//b3008//b4192//b1682//b1970//b4260//b3927//b2489//
CytR_neg	b2485//b1590//b0684//b0339//b1014//b0507//b4018//b4090//b0341//b1673//b2207//b4151//b0162//
Dan_pos	b3414//b4366//b2415//b0162//
DcuR_pos	b1440//b0784//b1622//b3500//b0886//b0392//b2709//b4099//b4002//
DeoR_neg	b3417//sroD//b0511//b4072//b1516//b3359//
DhaR_neg	b3141//
DhaR_pos	b4289//b2717//b1481//
DicA_neg	b3127//b3081//b1390//b4398//b1079//b2280//b1880//b0620//
DinJ-YafQ_neg	b3603//b1394//b0678//
DnaA_neg	b2076//b2852//cpxQ//b4024//b1743//b0861//b4154//b1475//b1617//b2195//b0730//
DnaA_pos	b2904//b4099//b2571//b0892//b2697//b4018//b4441//
DpiA_neg	b4397//
DpiA_pos	b2215//b4400//b2428//b4309//b1130//b4043//b1784//b2728//b4460//b2422//
DsdC_neg	b0333//
DsdC_pos	b1674//b0315//
EbgR_neg	b4525//b0156//
EnvR_neg	b0509//b2286//
EnvY_pos	b4025//b2029//
EvgA_pos	b2706//b2169//b0584//b4196//b0998//b2151//b2366//b2937//b1408//b1948//b1243//b0349//b1651//b2201//b1305//b3800//b2763//b2029//b1892//
ExuR_neg	b0811//b2223//b2580//b0757//b1224//b0826//b3688//b0035//b4131//
FabR_neg	b4240//b4398//
FadR_neg	b2762//b0602//b2722//b1101//b1083//b3169//b1850//b4138//b0795//b4239//b1325//
FadR_pos	b1674//b2750//b4198//b2127//b3065//b1861//b0403//b3136//b4194//b4115//b2277//b0232//
FeaR_pos	b2507//b4192//
FhlA_pos	b2485//b2987//b1013//b0039//b2307//b2702//b1384//b1256//b2224//b0226//b0755//b2223//b2573//b3510//b1394//b3094//b1745//b1245//b2727//b3165//b0811//b4237//b3136//b0082//b3403//b2758//b0573//b0841//b0758//b0083//
FlhDC_neg	b1160//b3161//b2660//b0688//
FlhDC_pos	b1043//b2529//b2805//b4441//b0516//b1673//b3021//b1377//b0674//b3082//b4152//b0435//b2788//b3708//b4268//b1004//b3005//b3702//b0081//b0792//b2819//b3450//b1925//b0675//b0020//b2732//b0721//b1327//b2212//b1535//b3869//b2674//b0734//b4032//b3680//b0081//b4099//b3599//b2975//b0605//b1258//b2236//b0031//b0473//b2582//b1622//b2093//b1616//b0314//b1575//b0315//b1514//sroD//b0929//b1532//b2925//b0586//b4096//b1283//b4005//b2009//b2093//b3167//b1925//b3957//b0850//b1515//b3580//b1397//b1004//b0069//b0093//b1062//b3730//b3905//b4367//b1860//b3784//
FliZ_neg	b3615//b3021//b4003//b1650//b1850//b3774//b4279//b3744//b0698//b0428//b3123//b3869//b2489//b0578//b3161//b1163//b1326//b2091//b3961//b1079//b3131//
FucR_pos	b2195//b3364//b1246//b1880//b3846//b1441//b4131//
Fur_neg	b4452//b1900//b0514//b2143//b2062//b0616//b0342//b1621//b2280//b0085//b0602//b1010//b1891//b0390//b0723//b4032//b1004//b2666//b3727//b1241//b3829//b4087//b1588//b1892//b3743//b2905//b4005//b4192//b4324//b2379//b2573//b3564//b0392//b0734//b2573//b0904//b3728//b1482//b3227//b4458//sroD//b2423//b1748//b2732//b0019//b3902//b4132//b2094//b0975//b1078//b0522//b3062//b2278//b4006//b4233//b0995//b2789//b3461//b3479//b0038//b0683//b0233//b4481//b0622//b3418//b1901//b3037//b4397//b1265//yegZ//b1287//b1130//b0619//b1102//b0167//b4698//b2424//b0347//b4365//b2379//b0390//b2750//b3410//b1970//b3410//b1922//b0156//b0857//b4384//b0460//b3169//b2369//b3926//b1407//b3172//b2727//b0368//b2429//b4705//b1301//b3432//b3752//b1164//b4292//b0337//b2284//b4102//b0090//b3156//b3325//b0575//b1386//b2096//b2904//b4075//
Fur_pos	b3185//b1656//b3133//b3363//b2715//b1937//b4003//b0623//b3128//b1717//b4392//b2288//b1221//b4006//b2911//b0166//b0166//b3583//b0856//b2235//b3565//
GadE-RcsB_pos	b1791//b0512//b3335//b0970//b2092//b0754//b0403//b0334//b2388//
GadE_pos	b3334//b1734//b1728//b3133//b2207//b0113//b3959//b0351//b0462//b0655//b4152//b1718//b2617//b0958//b3495//b1237//b0075//sroC//b3357//b3708//b3141//b2482//b4431//b2200//b1513//b3927//b1130//b0081//b4105//
GadW_neg	b2841//b3213//b1594//b4132//b4062//b1858//b1887//b2559//b1907//b1400//b0240//
GadW_pos	b0153//b1901//b1200//b1327//b0330//b3666//b2367//b0583//b3785//b2979//b4435//
GadX_neg	b0123//b4033//b0841//b0860//b4399//b2204//
GadX_pos	b3237//b2095//b2105//b4015//b4506//b1183//b3578//b3139//b2077//b2708//b3091//b4075//b1093//b1575//b1379//b4280//b1782//b4292//b2723//b3919//b4150//b2223//b1511//b2239//b1672//b0073//b3461//
GalR_neg	b3123//b3164//b2803//b0604//b2560//b2710//b1747//b2916//b1308//b4151//
GalR_pos	b3916//b1080//b0762//b4160//
GalS_neg	b4240//b0069//b4484//b2482//b3728//b2291//b1276//b2839//b1728//b1589//
GalS_pos	b0428//b2661//b3727//b2061//
GatR_neg	b3967//b4102//b0060//b0035//b1476//b0378//
GcvA_neg	b1658//b1782//b1077//b2783//
GcvA_pos	b3967//b1398//b0231//b0076//
GlcC_neg	b2996//
GlcC_pos	b4415//b2895//b3924//b4152//b0036//b2234//
GlpR_neg	b3753//b2282//b2671//b0241//b2221//b3514//b1547//b1256//b2674//
GlrR_pos	b2289//b2235//b2313//b4539//b3722//
GntR_neg	b2371//b1654//b4698//b0234//b1718//b3912//b4196//b0675//b0180//b3508//b0485//b4443//
GutM_pos	b1304//b3702//b0063//b2684//b2489//b3500//b1655//
GutR_neg	b2203//b0928//b4705//b1074//b2085//b1040//b3926//
HU_neg	b4310//b0461//b3773//b0931//b2406//b1511//b3859//b3083//
HU_pos	b0751//
HcaR_neg	b3521//
HcaR_pos	b3516//b2234//b2481//b1299//b0093//
HdfR_neg	b0390//b3127//
HdfR_pos	b2706//b3333//b2715//
HigA_neg	b3800//b2481//
HigB-HigA_neg	b1944//b0557//
HipAB_neg	b1012//b1902//b1877//b2499//b4033//
HipB_neg	b3750//b0385//b1907//b3748//b3502//b0350//
