#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/strict_regulons_bnum.txt
AccB_neg	b3413//b0617//
AcrR_neg	b1790//b3518//b4399//b4037//b1925//b0726//b3188//b0654//b2308//b3331//b2068//
Ada_neg	b0925//b0166//
Ada_pos	b2062//b1782//b0653//b0677//
AdiY_pos	b3114//b0179//b2492//b1393//b3516//b1409//b3437//b1082//
AgaR_neg	b1323//b3137//b2223//b0462//b2685//b4567//b3270//b2279//b3941//b2150//b4016//
AidB_neg	b3011//
AlaS_neg	b0978//
AllR_neg	gadF//b2560//b2313//b3701//b3025//b1741//b3359//b4411//b3831//
AllS_pos	b3924//b0225//b2826//
AlsR_neg	b0080//b1043//b2705//b1512//b1394//b1733//
AppY_pos	b3903//b0118//b2222//b1987//b0333//b0151//b3036//b4094//b4152//b0397//
AraC_neg	b0972//b0606//b4152//b1859//b1442//b0033//b0226//b1684//
AraC_pos	b3829//b0779//b2060//b4193//b3188//b0074//b4312//b4705//b4383//b1305//
ArgP_neg	b3940//
ArgP_pos	b3566//b2223//b3729//b0972//b0777//b0974//b0114//b3073//b4120//b3480//b1277//b0951//b4035//
ArgR_neg	b0778//b2665//b1243//b2759//b1861//b2092//b0439//b1492//b1004//b2407//b4599//b1079//b1298//b3139//b2169//sroD//b3661//b0296//b2311//b2284//b3645//b1039//b3742//b3580//b4034//b0303//b2661//b1676//b3430//b2206//b4194//b0974//b2980//
ArgR_pos	b4152//b1654//b1594//b1012//b1003//
ArsR_neg	b0383//b2368//b4523//
AscG_neg	b2537//b4099//b0585//b1877//b1941//
AsnC_neg	b1410//b3513//b2580//
AsnC_pos	b2757//
AtoC_pos	b0389//b2207//b0343//b3366//
BaeR_pos	b1500//b2616//b2289//b3961//b0731//b1745//b1851//b4268//
BasR_neg	b4117//b3077//
BasR_pos	b2406//b0733//b1658//b0698//b1483//b2093//b0398//b4365//b3941//b1334//b2559//
BetI_neg	b3135//b4035//b0613//b1577//
BirA_neg	b2911//b3724//phnE_2//b2312//b2787//
BluR_neg	b2406//b0861//b4347//b3577//
BolA_neg	b0925//b2078//
BolA_pos	b1297//b2286//
CadC_pos	b2106//b1735//b1036//
CaiF_pos	b2704//b1321//b4040//b0820//b1129//b3967//b2992//b3924//sroD//b0067//
Cbl_pos	b0727//b2905//b4030//b0353//b3368//b3927//b1377//b2823//b3237//
CdaR_pos	b1072//b0330//b1008//b1061//b0841//b1440//b4104//b4015//b3860//b2277//
CecR_neg	b0180//b1307//b1277//b4254//b4033//
ChbR_neg	b0333//b3959//b0929//b0588//b3868//b4032//
ChbR_pos	b4063//b4092//b3437//b2344//b0041//b3794//
ComR_neg	b1655//
CpxR_neg	b4089//b4523//b1264//b2281//b2095//b1617//b3166//b2783//b4613//b1784//b0856//b3793//b0450//b3183//b4195//b3600//b1223//b3207//b1379//b0350//b2911//b0162//b3680//b2977//
CpxR_pos	b2789//b1707//b1112//b3800//b4592//b2062//b0765//b3564//b1043//b4393//b1484//b2224//b1781//b4033//b2713//b1101//b2825//b2706//b1901//b0513//b1784//b1500//b3613//b2198//b3137//b4475//b0411//b1683//b2200//b4613//b1790//b0040//b1003//b0081//b3580//b3480//b0485//b0221//b3166//b2076//b2500//b3168//b0860//b0066//b4075//b0226//
Cra_neg	b0388//b1093//b4511//b4439//b1590//b1333//b0347//b0399//b0167//b1113//b3157//b1669//b0620//b3773//b0154//b2201//b2313//b1440//b0398//b0180//b3127//b1074//b0954//b3958//b0113//b0861//b1164//b1430//b0019//b2091//b3513//b3236//b1618//b3138//b4293//b1901//b0439//b2687//b3060//b1201//b1227//b1042//b4033//b0181//b1080//b1260//b3452//b0113//b1408//b1736//b2199//b1576//b3908//b1762//b3753//b2926//b0951//b2277//b4073//
Cra_pos	b2763//b1322//b1569//b1575//b2718//b2492//b1092//b0403//b2582//b4417//b4192//b2570//b3126//b0485//b2151//b2711//b2488//b0594//b0675//b3868//b0675//b2307//b0081//
CreB_neg	b3926//b0226//b2725//
CreB_pos	b3140//b2241//
CsgD_neg	b2801//b1021//b1672//b3156//b3414//b0240//b3904//b1499//b2553//b0294//b2316//b2150//b2717//b0685//b1016//
CsgD_pos	b3183//b2195//b1113//b2373//b0237//b2559//b1926//b4193//b2665//b2201//b4293//b0180//b0037//
CsiR_neg	b3207//b4506//b3132//b2789//b1303//
CspA_pos	b4097//b1734//
CueR_neg	b2465//b4098//b4040//b2663//b3578//
CueR_pos	b3787//b1388//
CusR_pos	b1252//b0341//b3773//b1184//b4310//b1091//b2204//b3368//b1552//b4197//b2572//b1207//
CynR_neg	b2702//
CynR_pos	b2369//b2202//b3960//
CysB_neg	b0654//b0367//b1203//b0450//b4124//b0240//b0037//
CysB_pos	b2342//b0034//b1683//b4592//b3904//b2105//b0384//b3325//b1259//b0450//b4355//b4044//b2000//b2826//b2488//b2470//b0513//b0935//b1797//b0486//b2484//b1654//b1399//b0950//b0315//
CytR_neg	b3365//b0998//b0895//b1387//b0463//b2763//b3565//b0683//b1285//b1536//b0679//b2240//b1393//
Dan_pos	b0733//b0237//b1335//b0684//
DcuR_pos	b4431//b1650//b2715//b2061//b1879//b3786//b4366//b2762//b1042//
DeoR_neg	b1880//b0365//b4313//b1070//b0342//b1386//
DhaR_neg	b1389//
DhaR_pos	b2482//b2913//b1512//
DicA_neg	b3037//b1810//b4032//b2092//b1878//b1256//b4417//b2429//
DinJ-YafQ_neg	b2759//b3403//b1183//
DnaA_neg	b4151//b2980//b3515//b4154//b2000//b4310//b0400//b0084//b4104//b3905//cpxQ//
DnaA_pos	b2824//b1922//b4637//b3012//b3479//b4523//b4138//
DpiA_neg	b1441//
DpiA_pos	b3255//b2240//b0653//b1531//b3576//b0931//b1386//b2995//b4237//b1081//
DsdC_neg	b1302//
DsdC_pos	b1672//b0784//
EbgR_neg	b3038//b4089//
EnvR_neg	b0337//b3521//
EnvY_pos	b3500//b3469//
