#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3026//b0765//
AcrR	b2106//b1164//b0934//b2105//b3513//b1987//b0687//b3517//b3170//b2783//b4511//
Ada	b0294//b2488//b1949//b3512//
AdiY	b0854//b0973//b2782//b3113//b3021//b0750//b3006//b3271//
AgaR	b0443//b1513//b4093//b4027//b0964//b2149//b0785//b1719//b3700//b0794//b3923//
AidB	b1970//
AlaS	b3569//
AllR	b4522//b4019//b2489//b2215//b4088//b3357//b0091//b3958//b1879//
AllS	b4476//b0597//b1676//
AlsR	b0240//b1818//b3528//b0162//b2913//b2208//
AppY	b2085//b1857//b4027//b2367//b4085//b3728//b2284//b1223//b1301//b0086//
AraC	b2750//b3451//b3599//b0733//yegZ//b2371//b0618//b3794//b4059//b1075//b0954//b3566//b3571//b2276//
ArgP	b2342//b0975//b0827//b1277//b3513//b4444//b3478//b1082//b0475//b0855//b1082//b2553//b1321//b1303//
ArgR	b2937//b2085//b1926//b2687//b0048//b4197//b0429//b4024//b0070//b3082//b4293//b1674//b1621//b2194//b4287//b1568//b3137//b0729//b3528//b3027//b0573//b3410//b0092//b3123//b2800//b0411//b0398//b2316//b0977//b2194//b1321//b3188//b2800//b0727//b4115//b0462//b0353//b1325//
ArsR	b3365//b0935//b0075//
AscG	b0575//b1783//b2539//b1656//b4196//
AsnC	b0095//b0339//b0890//b1516//
AtoC	b3904//b1859//b3480//b0311//
BaeR	b4312//b1384//b3426//b1257//b3751//b1713//b0435//b4476//
BasR	b0342//b3800//b3583//b1641//b2223//b4025//b0508//b3417//b1408//b0333//b0043//b0042//b2486//
BetI	b2369//b1540//b2674//b1497//
BirA	b4311//b4036//b1131//b3925//b2741//
BluR	b2370//b1923//b4039//b1024//
BolA	b1514//b1485//
CadC	b2276//b1078//b2979//
CaiF	b2573//b1303//b1262//b2278//b1224//b2698//b2895//b3503//b2752//b1440//
Cbl	b3860//b2127//b2752//b2421//b2492//b2127//b1203//b1237//b2167//
CdaR	b1515//b0166//b2992//b3063//b1288//b0162//b4310//b1609//b3749//b0861//
CecR	b2199//b1913//b1306//b3166//b1924//
ChbR	b2752//b1669//b2499//b2600//b2369//b1198//
ComR	b4396//
CpxR	b4192//b0400//b0806//b4063//b0221//b4408//b4036//b2105//b1515//b2574//b0596//b3625//b1791//b1861//b1130//b2964//b3331//b2291//b3025//b1444//b2893//b1257//b2808//b3601//b0085//b2075//b3134//b0451//b1194//b1852//b2499//b3601//b0403//b1950//b1392//b0352//b1392//b3725//b1296//b0864//b0765//b3082//b2719//b1737//b1732//b0088//b2481//b3605//b0367//b3171//b0038//b3012//b4125//b2323//b0721//b0931//b4002//b1564//b4441//b2661//b0849//b0082//b3409//b2997//b2151//b0396//b0931//b4289//b1390//b0594//
Cra	b3512//b3094//b2574//b4670//b0366//b1805//b1074//b1942//b0162//b3123//b1333//b1308//b1409//b0032//b1943//b3161//b1481//b3125//b2106//b1302//b2541//b1305//b4003//b3491//b2490//b2407//b4264//b1091//b2756//b3859//b1430//b1276//b1734//b0565//b3225//b0730//b0199//b1564//b2240//b1397//b0116//b3476//b3583//b0721//b0578//b3333//b3478//b2674//b2291//b1093//b2705//b4698//b3577//b4443//b3227//b0460//b0303//b1227//b4475//b1288//b1334//b3903//b3750//b3661//b4054//b2278//b0504//b1515//b2196//b1729//b2242//b0826//b1396//b4033//b1020//b1256//b3793//b2196//b0974//
CreB	b2476//b1535//b4417//b2095//b1728//
CsgD	b2085//b2309//b1821//b2481//b3366//b4097//b0061//b0973//b0595//b1907//b0312//b2423//b2718//b1937//b0464//b1038//b0342//b3922//b4267//b2476//b3789//b3421//b2666//b2341//b0303//b1411//b1589//b2709//
CsiR	b4354//b4267//b3709//b3571//b0161//
CspA	b4074//b0043//
CueR	b0349//b0964//b0998//b3902//b0515//b0080//b1408//
CusR	b2964//b2603//b3363//b1041//b3140//b4044//b2704//b1184//b0087//b0089//b4618//b2712//
CynR	b3509//b2470//b3070//b2964//
CysB	b1890//b3702//b4193//b0233//b4034//b0623//b0751//b3156//b3006//b0764//b0974//b1015//b3164//b3418//b1430//b4702//b3525//b2582//b1325//b0755//b1387//b3168//b4475//b2927//b4159//b1184//b4435//sroD//b4198//b4098//b3506//b2726//
CytR	b2558//b0069//b4095//b2712//b1914//b1245//b3748//b3506//b0178//b2676//b3081//b0792//b0199//
Dan	b3791//b0036//b0892//b4239//
DcuR	b2151//b0762//b1500//b0234//b0584//b3157//b1399//b1738//b4452//
DeoR	b1734//b2156//b2801//b0565//b2751//b3126//
DhaR	b4097//b3863//b0343//b4511//
DicA	b3335//b1780//b0652//b0675//b0934//efeU_2//b3432//b2616//
DinJ-YafQ	b2938//b2201//b1650//
DnaA	b0089//b3906//b2553//b2537//b0070//b0652//b0517//b1038//b1007//b3967//b2151//b0792//
DpiA	b1039//b0584//b4119//b0392//b3726//b1673//b2370//b3708//b2617//b0731//b0509//
DsdC	b1564//b4322//b2215//
EbgR	b2755//b1160//
EnvR	b2942//b3790//
EnvY	b2779//b0886//
EvgA	b0677//b3666//b1302//b0593//b3035//b0081//b2068//b1101//b0684//b0234//b1182//b4311//b0750//b3214//b0863//b3792//b1738//b0114//b2993//
ExuR	b1970//b4044//b3062//b2491//b1546//b1076//b2756//b4290//b2208//
FabR	b2803//b4293//
FadR	b1258//b3749//b3726//b4004//b0863//b1501//b1609//b2221//b3167//b2838//b0088//b0929//b0038//b3477//b3581//b3481//b1388//b2490//b2662//b0069//b3140//b0094//b3164//
FeaR	b4396//b2203//
FhlA	b3547//b2528//b2285//b3625//b3057//b2541//b4028//b1743//b3927//b3271//b3726//b3547//b1623//b1277//b0504//b0596//b3846//b1530//b2980//b3624//b1946//b1102//b0810//b3729//b1247//b1878//b0734//b1275//b0623//b0368//
FlhDC	b0594//b1302//b3441//b4079//b0399//b0399//b2905//b1826//b3509//b2464//b0564//b0312//b3227//b2821//b3751//b0347//b2661//b1608//b2424//b1681//b1926//b1079//b4159//b1890//b2756//b1717//b4013//b1852//b0179//b1591//b3025//b1615//b0185//b1501//b1575//b0890//b1546//b0604//b3128//b3169//b3236//b0849//b3863//b3071//b0928//b0461//b2221//b1321//b1650//b0507//b3744//b3067//b3432//b0312//b0273//b0207//b4441//b0044//b2369//b2717//b0852//b3417//b1079//b0594//b3140//b4195//b2202//b0805//b2559//b1744//b0674//b1113//b3330//b0796//phnE_2//b1434//b2284//b2312//b4058//b3727//b4242//b2312//
FliZ	b0730//b0378//b3516//b3221//b4523//b2388//b1308//b1781//b1536//b3613//b1199//b1023//b1704//b0782//b1779//b1014//b3752//b3166//b2206//b1501//b1732//
FucR	b2151//b1746//b2236//b3426//b4513//b4115//b0928//
Fur	b2476//b0349//b0343//b0237//b3859//b3022//b0970//b0592//b2482//b2750//b1576//b0076//b3753//b1393//b1167//b1081//b1819//b4028//b1259//molR_1//b3613//b1012//b1577//b0330//cpxQ//b2284//b0995//b4196//b1036//b1947//b3726//b0933//b0523//b1071//b1621//b3604//b3118//b2726//b3421//b1878//b0584//b4119//b0082//b4287//b0810//b2557//b4044//b1021//b3583//b3005//b1187//b2388//b2311//b1728//b0301//b0084//b2712//b2344//b1576//b2091//b4018//b1947//b0116//b1611//b3408//b0892//b1488//b4154//b1622//b4196//b1608//b3967//b3907//b3748//efeU_2//b3367//b3117//b0852//b2727//b4119//b1674//b3038//b3368//b2903//b2905//b2684//b2105//b4309//b0782//b0484//b3138//b1716//b3184//b1037//b1914//b1327//b1442//b3614//b1576//b1519//b0031//b0162//b1743//b1334//b3328//b3528//b2676//b0083//b2371//b1092//b2721//b0583//b1014//b0231//b1198//b1073//b1858//b0732//b0338//b4241//b1389//b4384//b4618//b0721//b3708//b1905//b2927//b4415//b3076//b1782//
GadE	b3073//b1201//efeU_2//b1713//b1304//b0385//b0936//b1012//b3366//b2204//b0342//b2903//b0351//b3700//b1501//b2312//b2715//b0820//b0850//b4705//b2424//b3581//b4005//b1430//b1744//b3227//b0855//b3038//b2092//
GadE-RcsB	b2895//b0595//b2231//b0687//b1532//b2802//b2726//b2062//b1225//
GadW	b0978//b0590//b0512//b1738//b4118//b1252//b1297//b3751//b1810//b3571//b3063//b4471//b4670//b4311//b2725//
GadX	b2364//b1907//b1226//b2708//b4133//b2553//b2728//b3788//b2601//b2708//b1568//b1552//b0891//b2286//b0615//b0886//b1673//b1276//b2558//b3268//b1498//b4287//b3115//b2107//b0389//b4097//b1481//b0810//b1735//
GalR	b2990//b2414//b2093//b4197//b3256//b0350//b1227//b4233//b3135//b1588//
GalS	b3127//b4106//b2421//b1901//b3005//b0342//b4475//b3749//b0758//b1608//
GatR	b3774//b0484//b0793//b1072//b1023//b2826//
GcvA	b1488//b0337//b0335//b4288//b2077//
GlcC	b1616//b1497//b4132//b3743//b4438//b3363//b2344//
GlpR	b2239//b0082//b1261//b3723//b3403//b2153//b3168//b2603//b2993//
GlrR	b2573//b1733//b3907//b0727//b3057//
GntR	b0365//b4025//b3625//b2371//b1746//b1201//b1012//b2762//b1306//b0945//b4124//b1430//
GutM	b0980//b2820//b0095//b1377//b0886//b1784//b1163//
GutR	b1729//b0653//b3092//b2977//b4193//b3924//b1779//
HU	b0462//b2221//b2235//b0089//b3008//b2143//b0841//b3959//b0060//
HcaR	b4435//b0338//b0315//b4539//b0151//b1515//
HdfR	b0294//b2699//b3919//b4032//b2168//
HigA	b3224//b2764//
HigB-HigA	b1683//b1277//
HipAB	b2476//b4102//b4018//b0331//b0390//
HipB	b1484//b3331//b3156//b2718//b2659//b1129//
HyfR	b4124//b3428//b0166//b0602//b2684//b0708//b0178//b4160//b1578//b1535//b0207//b2539//
HypT	b3167//b2407//b0304//b3959//b0972//b2095//b0507//b2061//b2579//b4266//b3327//b2916//b0509//
IclR	b0688//b3742//b0756//b1779//
IdnR	b1746//b0060//b3495//b3449//b3327//b1950//b1200//
IlvY	b3184//b2617//
IscR	b4382//b1568//b0039//b0048//b4160//b4249//b1669//b3789//b4383//b0071//b1587//b1497//b2149//yegZ//b1021//b0484//b1016//b4396//b3451//b1275//b1020//b4670//b1713//b4075//b1670//b1890//b0336//b2076//b1500//b4131//b3188//b1109//
KdgR	b1733//b4115//
KdpE	b3114//b2711//b3326//b0653//
LacI	b1738//b0584//b0976//
LeuO	b0731//b2601//b4096//b1392//b2323//b4194//b2531//b1396//b0123//b4396//b1737//b2660//b2276//b0339//b0347//b4313//b0756//b2685//b1587//b4025//
LexA	b1641//b0081//b2782//b0933//b4027//b3451//b0616//b2977//b2483//b1306//b3701//b1160//b1672//b1878//b2839//b4670//b1390//b0180//b0234//b1671//b1511//b1500//b2392//b2617//b1942//b0064//b3363//b1385//b3037//b1444//b1074//b1004//b2675//b0592//b3091//b1390//b2309//b0734//b4441//b3140//b2755//b1945//b2573//b3869//b3026//b1852//b0041//b2212//b0384//b4035//b4367//b2085//b4024//b2751//b3126//b2666//b3038//b2481//b1038//
LldR	b0873//b4097//b0042//
LrhA	b2379//b3183//b0042//b1743//
LsrR	b2092//b3624//b1579//b4431//b1474//b0514//b1901//efeU_2//b1207//
LysR	b4105//b3794//
MalI	b0273//b3255//b3027//
MalT	b0460//b0755//b2819//b1655//b0795//b0575//b0595//b3133//b1622//b4131//
MarA	b2058//b1719//b3437//b0400//b2837//b2760//b2756//b3919//b1879//b0973//b4115//b0682//b3728//b3071//b0571//b3813//b4291//b3813//b0087//b3518//b1944//b3095//b1761//b0874//b4705//b0862//b4539//b2579//b2369//b3725//b2414//b1092//b1623//b1515//b3903//b2291//cpxQ//b2687//
MarR	b2106//b2987//b1043//
MatA	b3508//b4260//b0277//b3501//b4033//b0075//b2663//b2697//
MazE	b3792//b0273//b2818//
MazE-MazF	b4400//b0805//b3165//
McbR	b4177//b2541//b4075//b3073//
MelR	b2927//b2417//b2058//
MetJ	b1488//b4452//b3366//b4132//b0890//b2490//b0880//b3008//b2282//b0931//b2574//b2779//b4384//b2725//b3502//
MetR	b1258//b1779//b3437//b2630//b3508//
MhpR	b1488//b0123//b4451//b2224//b0614//b2686//
Mlc	b0776//b1890//b4239//b4439//b0073//b0894//b1497//b3071//b2062//b2237//
MlrA	b2783//b2287//b0696//b2491//b3223//b1858//b2800//b2017//b1706//b1409//
MngR	b0439//b3513//b2559//
MntR	b3507//b2151//b2476//b3065//b3569//
ModE	b4096//b4280//b1880//b0654//b1819//b0152//b1564//b1737//b1004//b3134//b1452//b3421//b0048//b2149//b2093//b1386//b2465//b1588//b3227//b2559//b2838//b0734//b1741//b0731//b1392//b3939//b4029//b2151//b4458//b3502//b2716//b0179//b0586//b4093//b3508//b4039//b0688//b0588//b1092//b1430//b0895//b1246//b1982//b4392//b3605//b0385//
MprA	b2153//b4523//b3512//b3726//b1810//b2062//
MqsA	b3793//b1589//b3846//b1129//b0606//b3666//b1858//b2784//
MraZ	b2723//b2800//b1160//b3800//b0793//b0093//b3926//b2392//b2660//b4267//b2789//b2529//b2911//b0031//b3525//b1744//b3501//
MtlR	b1719//b4042//b3409//
MurR	b0080//b0973//b2163//
Nac	b1889//b4098//b3073//b4312//b0461//b3907//b0654//b2284//b1083//b1938//b3067//b3911//b0810//b0977//b2741//b2819//b2722//b3331//b3868//b4324//b2997//
NadR	b3214//b4089//b0618//b2600//
