#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0068//b3577//
AcrR	b2492//b1517//b2204//b0429//b2732//b0590//b4513//b0594//b0031//b1988//b1716//
Ada	b0987//b2373//b1081//b1387//
AdiY	b3916//b3568//b3332//b0684//b3067//b1728//b2572//b0751//
AgaR	b0623//b4471//b2483//b0734//b0091//b3582//b0428//b0240//b1941//b4043//b2697//
AidB	b0880//
AlaS	b1443//
AllR	b2371//b0073//b1062//b2560//b3813//b2234//b2277//b4705//b2710//
AllS	b1851//b3958//b1298//
AlsR	b0855//b3508//b1021//b4151//b4159//b3502//
AppY	b2429//b2309//b2152//b3432//b2540//b0034//b2198//b2821//b3057//b3222//
AraC	b0652//b1588//b2730//b2195//b3607//b1860//b1259//b3724//b0896//b0853//b4013//b3116//b2159//b1391//
ArgP	b1579//b4441//b0067//b4013//b2542//b0398//b2538//b3859//b0507//b1183//b1481//b1288//b1890//b3076//
ArgR	sroD//b2977//b2800//b0085//b2061//b1914//b2994//b3792//b0573//b4279//b4468//b1728//b1658//b1308//b4115//b2279//b2242//b1394//b1043//b4019//b1024//b1715//b0584//b2707//b1411//b0890//b2911//b1378//b1947//b1283//b0590//b0979//b4092//b0033//b3956//b0683//b1275//b3057//
ArsR	b0312//b3709//b1621//
AscG	b2059//b3268//b2826//b3095//b1890//
AsnC	b3414//b2752//b2975//b4416//
AtoC	b0398//b3941//b4106//b0587//
BaeR	b0081//b1260//b4090//b0590//b2685//b1263//b1810//b4237//
BasR	b3070//b2789//b1609//b3449//b4028//b4003//b0785//b3359//b4240//b2756//b0031//b3568//b4291//
BetI	b3919//b0862//b3566//b3368//
BirA	b4523//b4382//b2927//b2417//b2306//
BluR	b1516//b0726//b1442//b2368//
BolA	b3185//b0904//
CadC	b3583//b3625//b1093//
CaiF	b0091//b1805//b3491//b3959//b0889//b1020//b0152//b4484//b3506//b3212//
Cbl	b2674//b3414//b0937//b1669//b3227//b3500//b1729//b2837//b3707//
CdaR	b1227//b1649//b2344//b0513//b1072//b2212//b3367//b3368//b4468//b1092//
CecR	b0974//b0180//b3167//b0513//b3567//
ChbR	b4291//b2759//b2379//b3565//b0156//b4013//
ComR	b2975//
CpxR	b3907//b0763//b1658//b1608//b3613//b0462//b3125//b0781//b0750//b2424//b1889//b1300//b1941//b1658//b1384//b1493//b2741//b1322//b1021//b3172//b2912//b4435//b2058//b4376//b2424//b1021//b0403//b3748//b1670//b3477//b3368//b3956//b0685//b0995//b2711//b0987//b3224//b0674//b4522//b3615//b0730//b4193//b0517//b2741//b0156//b0366//b3432//b3114//b0384//b0378//b3025//b0623//b1519//b3787//b0585//b4086//b3506//b1850//b1039//b4702//b2728//b3707//b2991//b1579//b1036//b4197//b1546//b1300//b3416//b1283//
Cra	b1715//b2996//b1164//b1042//b1299//b0880//b0221//b1540//b1410//b4484//b1878//b1165//b2741//b2964//b0806//b0432//b0084//b3749//b0447//b1076//b4100//b2206//b2726//b2703//b0854//b4321//b1385//b0485//b0080//b2804//b0894//b3061//b0850//b1307//b3903//b3073//b2372//b0929//b0333//b0384//b2659//b4102//b1246//b4119//b2728//b0233//b4036//b0071//b0723//b0340//b0602//b4187//b0037//b0964//b0726//b2702//b3066//b1674//b4238//b2699//b1129//b4092//yegZ//b1716//b0595//b1243//b2722//b2289//b0460//b1410//b3700//b1378//b0074//b2393//b2149//b0384//b3021//b2370//b0972//
CreB	b3025//b1649//b3367//b4024//b1481//
CsgD	b3037//b0351//b3661//b2306//b2980//b4138//b3911//b0613//b4117//b3255//b3960//b4198//b1746//b0799//b0072//b0973//b1475//b0178//b4089//b0343//b3916//b0232//b0041//b2674//b4392//b3574//b2143//b1004//
CsiR	b0964//b0755//b4187//b4443//b1166//
CspA	b0365//b0085//
CueR	b4662//b1022//b3429//b1222//b1926//b1762//b0616//
CusR	b0589//b3061//b2414//b4194//b1780//b1587//b3410//b0726//b0392//b1263//b1508//b2416//
CynR	b3118//b0339//b3416//b4397//
CysB	b0388//b1672//b3363//b0399//b3829//b3941//b0234//b2323//b1194//b4451//b4058//b1113//b2557//b2895//b0432//b0035//b1578//b0112//b0972//b2127//b2911//b3224//b4354//b3748//b0067//b3481//b3071//b1904//b3451//b1552//b0514//b1744//
CytR	b4152//b0338//b4242//b4289//b1411//b0089//b0115//b0863//b2802//b4382//b4384//b3567//b1300//
Dan	b1713//b3726//b3480//b0515//
DcuR	b1407//b2374//b2709//b0350//b4133//b4042//b0605//b1861//b0349//
DeoR	b0115//b2975//b0367//b3558//b1387//b0653//
DhaR	b4050//b4289//b4042//b4392//
DicA	b2306//b2085//b4090//b1890//b1641//b0979//b3724//b3359//
DinJ-YafQ	b4197//b1391//b4118//
DnaA	b4396//b1671//b0083//b1221//b0785//b1335//b1782//b4287//b3661//b3225//b0344//b2730//
DpiA	b0429//b2208//b2559//b3908//b0849//b3477//b3688//b2163//b1307//b2893//b1734//
DsdC	b3700//b0161//b2163//
EbgR	b3013//b3564//
EnvR	b1732//b2729//
EnvY	b2542//b2937//
EvgA	b1497//b3365//b0733//b1779//b1500//b2489//b1518//b0151//b2717//b0233//b0043//b2991//b0396//b0653//b2508//b0784//b1010//b0995//b1702//
ExuR	b0040//b0857//b3773//b2393//b3911//b2374//b2425//b0997//b4032//
FabR	b1093//b2096//
FadR	b3934//b2195//b2095//b0179//b3428//b1303//b1492//b3076//b0516//b2392//b0460//b3027//b3509//b1728//b0602//b1074//b0063//b2802//b1497//b3421//b2507//b2375//b3132//
FeaR	b0778//b0729//
FhlA	b4159//b1389//b0517//b1946//b2718//b3269//b0460//b0593//b0485//b2825//b3167//b2370//b2926//b2148//b3940//b1670//b1782//b1079//b0061//b1747//b2721//b3126//b1072//b2241//b0162//b1540//b2278//b4087//b0461//b0757//
FlhDC	b0886//b3517//b0088//b1260//b0653//b1654//b0084//b4662//b2925//b1410//b1076//b1634//b3437//b1597//b4036//b1761//b0652//b3566//b0698//b4123//b4098//b2995//b2282//b4381//b1131//b3614//b1411//b2369//b2721//b2284//b0430//b1532//b0115//b2582//b0461//b3227//b3139//b0341//b1040//b0378//b4417//b2416//b1399//b1013//b0392//b3788//b4239//b3566//b2344//b2938//b2063//b2708//b3903//b4122//b1482//b0430//b2231//b2721//b2278//b3615//b3132//b1852//b0779//b0447//b3418//b0812//b3907//b2091//b1737//b3332//b3869//b3008//b1076//b4003//b1950//b2059//b4039//b0432//b3452//b3093//b0389//b3095//
FliZ	b4070//b0296//b0443//b3409//b2926//b4239//b0996//b1738//b1620//b0034//b0073//b1987//b0384//b3477//b1719//b0094//b1160//b0515//b0043//b0366//b0484//
FucR	b0781//b4040//b3237//b3125//b0776//b3613//b0181//
Fur	b3941//b1442//b1715//b0032//b1276//b2286//b0588//b1487//b1323//b2368//b4324//b1536//b1037//b0150//b0044//b0330//b2997//b0075//b3082//b0887//b3661//b1394//b0862//b4458//b0035//b2486//b0806//b2215//b1858//b2231//b0820//b4416//b0154//b0553//b1484//b1944//b3169//b2341//b2222//b0786//b1937//b3008//b2344//b2718//b1517//b0863//b1988//b1109//b3513//b3800//b0799//b0091//b1252//efeU_2//b1247//b2424//b3451//b0116//b1887//b1924//b0880//b2150//b1578//b0199//b4120//b3582//b0970//b3613//b1597//b2551//b0750//b3091//b0583//b1020//b4095//b2663//b3186//b4123//b2852//b4431//b1194//b2365//yegZ//b1247//b3126//b2788//b0031//b2486//b2720//b0384//b0451//b1288//b4037//b1024//b3083//b1670//b3451//b2684//b0931//b1634//b4452//b2000//b2911//b0681//b1716//b0441//b1540//b1579//b2392//b1940//b0616//b1476//b1080//b4071//b0351//b4400//b4392//b2911//b3721//b0812//b2801//b2719//b1442//b3601//b1684//b2093//b4006//b2571//b1620//b1093//
GadE	b4042//b3417//b3604//b2285//b4073//b4193//b2424//b3190//b1609//b0604//b4209//b0620//b1532//b2824//b0655//b3724//b3136//b1623//b3721//b1579//b0377//b1521//b2213//b2779//b3083//b0854//b1093//b0890//b0978//
GadE-RcsB	b3190//b3727//b2927//b1323//b2712//b0849//b0996//b2492//b4513//
GadW	b2097//b1920//b1679//b1737//b0708//b0605//b4018//b0951//b1184//b3558//b3601//b1076//b4539//b3788//b0151//
GadX	b1905//b2995//b2286//b3127//b0112//b1609//b2199//b3223//b3227//b3513//b2234//b1684//b3525//b2722//b4196//b4028//b0810//b2942//b2423//b0616//b2712//b2716//b0486//b0061//b0616//b2370//b0435//b1199//b1302//
GalR	b0161//b2660//b4280//b0873//b0233//b4280//b1265//b4151//b0950//b0351//
GalS	b2222//b1300//b0855//b3476//b3135//b1398//b2994//b2285//b3065//b1004//
GatR	b4481//b2721//b1702//b0729//b4444//b4153//
GcvA	b3958//b1563//b1258//b3408//b3752//
GlcC	b1530//b0934//b3364//b0894//b3792//b2852//b3511//
GlpR	b1224//b1950//b4089//b1288//b2476//b4567//b2310//b1201//b1944//
GlrR	b0676//b2310//b1245//b1852//b2155//
GntR	b0428//b4090//b3547//b1713//b4120//b4115//b2530//b2822//b3037//b4397//b3333//b3511//
GutM	b4133//b2716//b3437//b2508//b2416//b0221//b0564//
GutR	b4015//b3924//b2661//b1852//b3577//b1950//b3613//
HU	b0698//b3940//b1658//b1590//b2819//b1579//b2662//b3168//b0996//
HcaR	b0925//b0070//b0073//b2603//b3076//b0428//
HdfR	b0619//b0904//b0588//b2697//b4089//
HigA	b4347//b0508//
HigB-HigA	b0726//b1568//
HipAB	b1442//b2283//b0398//b0396//b0072//
HipB	b2719//b0653//b0575//b0584//b0430//b4118//
HyfR	b1102//b0464//b4382//b1043//b1222//b4016//b2364//b1408//b2206//b2481//b2414//b1716//
HypT	b0734//b3860//b0430//b4292//b0403//b4525//b3035//b0314//b2481//b4118//b1409//b0574//b1443//
IclR	b3335//b3021//b3091//b2424//
IdnR	b0113//b3073//b2631//b2759//b4150//b1077//b4289//
IlvY	b2979//b2424//
IscR	b2617//b2705//b2992//b3728//b0301//b3702//b1947//b1547//b0620//b1112//b3037//b0179//b2724//b4028//b2288//b0486//b1499//b3512//b2630//b0775//b0575//b2758//b1327//b3332//b2215//b1518//b2675//b3688//b2279//b0368//b2285//b2788//
KdgR	b1391//b1552//
KdpE	b3134//b3919//b1301//b2942//
LacI	b3645//b0515//b4310//
LeuO	b1513//b4028//b1651//b3709//b3924//b2483//b0619//b1407//b1634//b4076//b1547//b1951//b1384//b4249//b0998//b3902//b2197//b3453//b4451//b1497//
LexA	b1411//b2783//b2075//b4035//b1946//b1102//b2819//b2076//b1385//b0973//b1946//b1440//b3908//b2784//b1536//b0508//b3785//b1943//b0754//b0904//b2287//b1257//b0330//b2499//b3021//b2757//b1892//b3081//b0652//b0894//b3904//b4119//b4481//b3924//b0820//b4102//b1568//b0112//b4289//b4018//b0074//b3508//b3600//b4567//b3958//b4095//b1306//b3516//b2167//b1821//b0430//b2284//b3518//b4034//b2676//b1109//b3461//b3335//b3270//
LldR	b1609//b0777//b3038//
LrhA	b4511//b1076//b0903//b0293//
LsrR	b0032//b0156//b1129//b4118//b0333//b0783//b3117//b2805//b1719//
LysR	b0199//b3574//
MalI	b4018//b3270//sroA//
MalT	b1942//b0850//b2751//b1878//b3491//b3615//b2994//b0685//b1487//b3131//
MarA	b1618//b0945//b0484//b1395//b2464//b2979//b0781//b2991//b1988//b0819//b1702//b3940//b4177//b2671//b0678//b2234//b4032//b2559//b3166//b0871//b1860//b1591//b2093//b0722//b2407//b3906//b1540//b3063//b1041//b2665//b0696//b1183//b4637//b3428//b2428//b2662//b2213//b2207//
MarR	b2724//b1634//b0338//
MatA	b1860//b0977//b2724//b3846//b0584//b0464//b1012//b0684//
MazE	b0799//b4392//b2912//
MazE-MazF	b4159//b3688//b3113//
McbR	b0934//b4439//b4415//b2365//
MelR	b2539//b0044//b0151//
MetJ	b3117//b2286//b2715//b3426//b3077//b2372//b4040//b2499//b2560//b1258//b3723//b4292//b2093//b0557//b3478//
MetR	b3134//b1501//b2994//b3904//b3603//
MhpR	b1201//b3860//b3005//b0439//b1717//b1224//
Mlc	b1321//b1904//b2720//b0241//b3141//b2310//b2143//b0827//b0367//b0683//
MlrA	b2538//b2751//b2760//b2732//b2824//b2840//b2531//b1562//b0112//b1578//
MngR	b2207//b4139//b0341//
MntR	b2964//b0225//b1323//b3223//b1536//
ModE	b3742//b1942//b1656//b1039//b0734//b1014//b0792//b3569//b0578//b4309//b1501//b2223//b1649//b2287//b3902//b0293//b4241//b2852//b1070//b1821//b2990//b1080//b0083//b2415//b2707//b1207//b1480//b3161//b2417//b3006//b4367//b3904//b0484//b3500//b0654//b3509//b2078//b1008//b1378//b0367//b2492//b3450//b0039//b2201//b0075//b0392//
MprA	b0564//b0616//b0076//b4044//b0508//b0181//
MqsA	b0572//b3958//b0074//b3094//b1482//b2241//b3741//b4095//
MraZ	b4192//b2531//b1187//b3128//b3115//b4539//b3516//b2364//b4075//b1245//b1007//b3452//b3790//b3480//b1043//b3904//b2708//
MtlR	b3170//b1452//b2737//
MurR	b0903//b3939//b0199//
Nac	b1593//b3800//b0755//b1323//b0082//b0605//b4122//b0035//b4444//b3722//b2213//b0396//b1131//b1914//b1225//b1548//b2059//b4034//b4309//b0093//b2486//
NadR	b3183//b1442//b2074//b0071//
NagC	b0037//b0060//b3624//b3577//b3190//b2600//b1578//b1441//b3115//b2287//b1744//b3751//b3063//b3005//b2416//b1498//b4015//b1132//b0118//b1892//b1920//b0755//b0763//b0945//b1879//b4445//b2078//b1925//b0589//b2485//b3625//b0311//b0839//b3131//b0763//b2221//b4398//
NanR	yegZ//b2617//b1780//b0861//b0197//b2808//b3172//b2097//b1077//b0296//b0382//
