#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2722//b2808//
AcrR	b1040//b2374//b0377//b2465//b2530//b1442//b2311//b3091//b3961//b0889//b0811//
Ada	b1043//b2980//b2105//b0069//
AdiY	b1575//b1256//b1900//b2570//b4032//b3700//b1744//b0975//
AgaR	b1394//b4415//b0935//b2489//b1511//b0585//b1900//b1062//b2723//b2539//b2470//
AidB	b2374//
AlaS	b1263//
AllR	b1790//b2423//b3065//b1263//b4087//b0431//b0570//b2729//b4098//
AllS	b3005//molR_1//b1260//
AlsR	b0277//b2995//b1737//b0620//b1237//b1713//
AppY	b1718//b3123//b1536//b2754//b0886//b2663//b1080//b2685//b2716//b1500//
AraC	b3036//b3461//b1082//b2992//b0890//b1944//b2574//b0296//b1858//b4242//b1682//b0622//b2215//b0849//
ArgP	b0073//b2685//b3021//b0241//b1954//b0197//b4073//b3512//b0585//b1508//b0929//b4040//b4085//b2308//
ArgR	b0350//b1252//b3501//b2994//b4106//molR_1//b4072//b0087//b2686//b0432//b1748//b1819//b0303//b4441//gadF//b0156//b4015//b0036//b1887//b4006//b4115//b1298//b1517//b1257//b2372//b3925//b3082//b4249//b3477//b1623//b2687//b2143//b0727//b1287//b2687//b2075//b0595//b0890//
ArsR	b3905//b2368//b0311//
AscG	b0505//b1475//b4105//b1946//b0997//
AsnC	b2837//b1949//b1797//b0034//
AtoC	b4266//b4119//b4151//b0765//
BaeR	b1303//b0934//b1410//b2278//b0114//b1594//b3431//b1939//
BasR	b2617//b1717//b0573//b4209//b0060//b4417//b3926//b3701//b2151//b1531//b3268//b0862//b2801//
BetI	b3578//b1923//b3082//b3077//
BirA	b2476//b3725//b1536//b2825//b1716//
BluR	b0511//b3707//b4435//b3558//
BolA	b1861//b0096//
CadC	b0123//b0067//b4365//
CaiF	b2943//b1547//b2732//b2092//b1113//b0178//b0396//b3960//b4102//b3730//
Cbl	b2911//b3364//b0178//b4511//b1003//b0854//b1620//b1078//b0564//
CdaR	b0241//b2487//b2557//b4029//b0313//b4397//b2306//b3700//b2542//b1163//
CecR	b2151//b3601//b1790//b3605//b2979//
ChbR	b3502//b0037//b4637//b0588//b2557//b4025//
ComR	b2601//
CpxR	b3328//b1926//b3863//b0277//b2698//b0040//b1075//b0040//b1112//b2788//b2821//b1222//b0812//b2942//b0928//b1287//b2062//b1006//b0199//b3157//b1615//b2029//b3061//b2757//b4287//b2987//b1887//b2802//b4044//b0886//b1287//b1949//b1392//b2538//b2159//b1407//b1905//b1194//b3741//b2538//molR_1//b3926//b1889//b4042//b2716//b2208//b0516//b3813//b2895//b4071//b0578//b2582//b0565//b4233//b2196//b2673//b4266//b4613//b3513//b1442//b1410//b0072//b4003//b0033//b1492//b4029//b1008//b0894//b4260//b2288//
Cra	b0515//b1073//b0708//b1890//b0936//b4445//b2291//b2236//b0071//b2531//b3449//b0973//b2824//b0037//b0033//b1858//b3728//b1562//b4119//b1300//b3413//b0118//b0785//b3701//b0987//b0951//b4398//b1241//b2167//b2818//b4087//b4019//b4481//b2964//b2388//b0162//b0857//b0685//b2429//b1892//b0516//b0461//b1669//b1093//b2804//b0584//b1611//b0072//b3063//b3469//b2757//b1262//b0730//b3183//b1926//b4154//b2062//b3418//b3185//b0505//b3213//sroD//b0785//b4240//b3137//b2149//b4438//b0750//b2201//b1737//b2242//b2605//b1859//b1623//b1569//b3784//b4035//b0037//b4088//
CreB	b0683//b1536//b0975//b0849//b1398//
CsgD	b2698//b2282//b4287//b3567//b1939//b4323//b3785//b1594//b1817//b3478//b0605//b2937//b3256//b1684//b4093//b0570//b0385//b0070//b2937//b3959//b3924//b0593//b3076//b0513//b1485//b4087//b3237//b2201//
CsiR	b2840//b2808//b0185//b1891//b4028//
CspA	b1888//b3509//
CueR	b3127//b1563//b0928//b2344//b0683//b4471//b1519//
CusR	b3512//b3481//b1513//b1937//b1398//b0151//b0570//b2508//b0604//b0207//b4471//b3615//
CynR	b1009//b0975//b4431//b4133//
CysB	b1434//b0594//b3011//b2492//b3726//b2730//b4100//b1227//b3558//b0511//b4381//b4484//b3421//b1892//b1954//b2276//b4467//b0347//b4471//b2365//b2825//b1655//b0092//b0826//b0727//b2923//b2724//b1680//b1004//b0152//b0683//b0623//
CytR	b2801//b0588//b4132//b2000//b1888//b0522//b1716//b4089//b4209//b1182//b2708//b0039//b3567//
Dan	b2558//b2572//b3327//b4209//
DcuR	b4310//b0083//b1716//b1621//b0451//b0871//b1299//b0777//b3363//
DeoR	b3831//b3938//b2427//b1593//b1817//b0895//
DhaR	b2242//b3061//b0731//b0776//
DicA	b1923//b3612//b3748//b0041//b3134//b0508//b0162//b4397//
DinJ-YafQ	b1093//b3579//b4092//
DnaA	b2223//b2148//b3022//b4267//b2630//b2572//b2755//b1892//b0435//b0428//b2306//b0812//
DpiA	b3790//b4357//b3367//b1948//b3328//b0040//b0089//b3528//b4042//b0342//b1634//
DsdC	b3481//b1078//b3271//
EbgR	b3794//b0557//
EnvR	b2729//b2373//
EnvY	b3127//b1009//
EvgA	b2406//b0116//b0123//b1041//b2782//b0382//b2685//b4071//b3868//b2840//b1160//b0889//b2731//b0605//b3831//b1548//b3036//b1568//b1199//
ExuR	b2424//b0623//b4033//b4458//b2840//b4321//b2286//b1578//b1071//
FabR	b0777//b1649//
FadR	b3514//b0153//b0793//b1920//b3507//b0757//b0852//b1136//b2203//b1784//b2987//b1921//b2168//b0377//b4376//b4476//b0429//b2149//b3800//b2752//b3786//b1016//b2367//
FeaR	b3327//b3680//
FhlA	b1167//b2366//b1564//b4070//b2752//b0066//b0937//b0153//b0615//b4240//b0231//b4484//b3828//b0447//b3437//b1201//b1597//b0750//b1061//b3506//b0653//b0850//b1888//b2062//b2938//b0513//b2491//b0378//b4313//b4014//
FlhDC	cpxQ//b0064//b0933//b1782//b3958//b1942//b3558//b1012//b1676//b1492//b1244//b2720//b1790//b3922//b2215//b0784//b0075//b2662//b1943//b1743//b1713//b2759//b3416//b2364//b4033//b1486//b4366//b3575//b2712//b3452//b1160//b2977//b0933//b2675//b0166//b0721//b1946//b1430//b0035//b1481//b1476//b1022//b0197//b1226//b0368//b2235//b0113//b1076//b0758//b3829//b3518//b0348//b4122//b4238//b3863//b2709//b3426//b2570//b4637//b1552//b4471//b4357//b3139//b0462//b0880//b0087//b0778//b0826//b1738//b3126//b0795//b1243//b2198//b0508//b1609//b1548//b0517//b0207//b2096//b4475//b0950//b1921//
FliZ	b3794//b2666//b2424//b0820//b0382//b2925//b1784//b2371//b2528//b0950//b4018//b0682//phnE_2//b3728//b1164//b1221//b1434//b1805//b2755//b1781//b3707//
FucR	b1609//b2417//b3093//b3688//b2421//b3547//b2825//
Fur	b1547//b2060//b1183//b4076//b2990//b0403//b2557//b1617//b3688//b0863//b2665//b1132//b4076//b1784//b4357//b0688//b2280//b3165//b2060//b2737//b2757//b0116//b4028//b2663//b0759//b3117//b0827//b3578//b3167//b1091//b2307//b3574//b4004//b2784//b4599//b2417//b0853//b0073//b2704//b2839//b1850//b3774//b1954//b2074//b2990//b0758//b3125//b1634//b4094//b1482//b3469//b2763//b0723//b0277//b0593//b2709//b0973//b1877//b2207//b3959//b4287//b3912//b3569//b4279//b0731//b4100//b1072//b3421//b1257//b4193//b0887//b2307//b3578//b2151//b0020//b0862//b0315//b4102//b0508//b0511//b2537//b0096//b3744//b3749//b2912//b1922//b0687//b0450//b2058//b2697//b3956//b1988//b3599//b3501//b0972//b3185//b0154//b1308//b2706//b4411//b3580//b0517//b4443//b1736//b1071//b3081//b1848//b1733//b2407//b3791//b1393//b1011//b3564//b0067//b1392//b1634//b2285//b4266//b0698//b2507//b3581//b4567//b3094//b3688//b2059//b2825//b4451//b2150//molR_1//b2697//
GadE	b0063//b1243//b2992//b3960//b0154//b0614//b1860//b0115//b1285//b4098//b1587//b4187//b0074//b1621//b3491//b4381//b3926//b0397//b0964//b1942//b1706//b2312//b1914//b0311//b3008//b0602//b2574//b1082//b4079//
GadE-RcsB	b0071//b0583//b2393//b1670//b4085//b2309//b4457//b2281//b1780//
GadW	b3171//b0698//b2366//b1039//b4522//b0511//b1481//b4153//b0513//b4062//b0933//b1515//b1074//b2307//b2925//
GadX	b1597//b3077//b0708//b1859//b0093//b1593//b3568//b1037//b4115//b0586//b3430//b4075//b1323//b0623//b1302//b3270//b2406//b1305//b3092//b0043//b0575//b1568//b1184//b1852//b3334//b3476//b2661//b3330//b2540//
GalR	b0584//b0304//b3481//b1736//b2703//b2993//b1075//b3511//b1970//b4467//
GalS	b3923//b3742//b3645//b1062//b0114//b0116//b1922//b3912//b2236//b2424//
GatR	b3753//b1259//b0064//b4015//b3791//b3514//
GcvA	b1920//b0517//b1676//b2783//b0756//
GlcC	b2755//b0785//b2009//b4468//b0851//b0592//b1333//
GlpR	b0571//b2284//b4475//b4196//b1851//b0654//b0854//b2704//b3367//
GlrR	b4101//b1079//b2905//b3134//b1621//
GntR	b1634//b4698//b0871//b3774//sroD//b1385//b1222//b3727//b1300//b2684//b2212//b1246//
GutM	b2288//b0653//b2708//b2787//b0343//b1650//b4032//
GutR	b1569//b1818//b2489//b4196//b1649//b4058//b4058//
HU	b0399//b1779//b3332//b4119//b2751//b2490//b2364//b1444//b2242//
HcaR	b1091//b3751//b2277//b2913//b1982//b0367//
HdfR	b2284//b4268//b3845//b1879//b3615//
HigA	b2904//b2705//
HigB-HigA	b2987//b3073//
HipAB	b1982//b3365//b0785//b3083//b1926//
HipB	b2279//b4198//b2312//b2393//b1041//b0775//
HyfR	b0353//b1092//b4417//b0020//b3127//b3961//b2540//b0233//b0517//b3942//b3062//b1075//
HypT	b2489//b1041//b3785//b4347//b2702//b3476//b0954//b4015//b4280//b1532//b1532//b1070//b1780//
IclR	b3967//b3566//b0161//b4132//
IdnR	b1737//b0044//b1006//b4104//b4513//b2942//b3116//
IlvY	b0081//b0234//
IscR	b0089//b0473//b1184//b0153//b2558//b0484//b2710//b2465//b3509//b0076//b0450//b4618//b1243//b3521//b3491//b1591//b1745//b3701//b1039//b3403//b1300//b3828//b0889//b3330//b0035//b0123//b1878//b0516//b0181//b3333//b4355//b2822//
KdgR	b1194//b3624//
KdpE	b4125//b0925//b3813//b2375//
LacI	b4095//b1488//b2285//
LeuO	b3791//b4637//b4511//b0722//b4032//b4354//b0776//b3564//b1070//b2421//b3451//b2923//b3410//b3723//b0516//b2779//b2153//b2313//b2194//b3784//
LexA	b0778//b1285//b0655//b1920//b2203//b0093//b0774//b1014//b3569//b3184//b4506//b0460//b2169//b4105//b2726//b2803//b1905//b2276//b3938//b0862//b0377//b0588//b1024//b1245//b0348//b2820//b3742//b1649//b3328//b1951//b1275//b0678//b3421//b1651//b1888//b2976//b3961//b2407//b4279//b0179//b2715//b0507//b1223//b2422//b2787//b1498//b1518//b2282//b2310//b0504//b2841//b0154//b0861//b0507//b4618//b2905//b1707//b0507//b0304//
LldR	b3503//b3236//b1704//
LrhA	b0522//b2492//b1222//b0118//
LsrR	b3421//b2601//b2241//b2156//b2558//b4441//b1014//b1325//b0903//
LysR	b4599//b3845//
MalI	b1488//b0301//b1257//
MalT	b2167//b3328//b1207//b1826//b2737//b1587//yegZ//b3904//b0090//b2819//
