#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3666//b1442//
AcrR	b1386//b0392//b0904//b2763//b0330//b1982//b0574//b0383//b4365//b4074//b2152//
Ada	b0096//b0338//b3568//b0755//
AdiY	b0604//b2424//b2367//b4618//b2992//b1071//b1706//b3083//
AgaR	b3793//b3941//b3432//b0763//b1485//b3566//b1167//b0197//b2781//b2838//b0383//
AidB	b0350//
AlaS	b0975//
AllR	b1167//b0031//b4006//b3022//b2465//b3748//b0075//b2558//b3961//
AllS	b2537//b1941//b3743//
AlsR	b3774//b2237//b3082//b0430//b0233//b3614//
AppY	b1444//b1907//b0161//b3957//b1747//b3432//b4099//b0091//b4160//b4467//
AraC	b0759//b3421//b1093//b3477//b1394//b0874//b2752//b1132//b1297//b4117//b0092//b3421//b1243//b1735//
ArgP	b0197//b1092//b0118//b0783//b0234//b1252//b0333//b1297//b0765//b0729//b0850//b1042//b2839//b1552//
ArgR	b3426//b3515//b3583//b1245//b3021//b2582//b0891//b3136//b2201//b1718//b1487//b4192//b0618//b0785//b2423//b0512//b2942//b1408//b2913//b0933//b3057//b1914//b1443//b3417//b2375//b3574//b3702//b1283//b0377//b3567//b0041//b4063//b1588//b3431//b1475//b2570//b0571//b1390//
ArsR	b0592//b0031//b2707//
AscG	b0677//b3414//b3787//b3566//b2676//
AsnC	b0062//b3940//b0925//b0849//
AtoC	b0153//b3067//b3503//b1040//
BaeR	b4194//b0166//b2754//b1441//b0198//b1258//b0987//b3903//
BasR	b1390//b1335//b1681//b1987//b3331//b2823//b0936//b1945//molR_1//gadF//b1485//b4032//b2684//
BetI	b3958//b2283//b4637//b1136//
BirA	b1567//b3961//b0389//b1729//b0964//
BluR	b1093//b0080//b3927//b0777//
BolA	b2574//b0974//
CadC	b3753//b3367//b2156//
CaiF	b0863//b0353//b4004//b3645//b1501//b0331//b0589//b2661//b0067//b0152//
Cbl	b0675//b4197//b0616//b3516//b0979//b3061//b4443//b0891//b0728//
CdaR	b0860//b3774//b0084//b3067//b2153//b1563//b1782//b0896//b0231//b3859//
CecR	b2341//b1905//b2699//b4198//b0040//
ChbR	b0839//b3135//b1386//b3332//b2703//b0792//
ComR	b1008//
CpxR	b3021//b4355//b4086//b4062//b3730//b2964//b2291//b0383//b0237//b4618//b0517//b2904//b3366//b2429//b0678//b3753//b4018//b3934//b0463//b3502//b3082//b3070//b1988//b2323//b0683//b3135//b1410//b1322//b2342//b2076//b4076//b3368//b0683//b3753//b1706//b2215//b3959//b1321//b0977//b0314//b0730//b1388//b0759//b3185//b0731//b1384//b2718//b2212//b0081//b0081//b1004//b1444//b2995//b3255//b3605//b2204//b0485//b3357//b3334//b0508//b2283//b0613//b3791//b0340//b4467//b3787//b2308//b2307//b0033//b4097//
Cra	b1615//b0679//b0925//b2852//b1712//b4382//b1552//b3666//b2388//b1378//b0777//b1925//b1062//b0075//b4037//b0061//b0331//b2392//b2994//b0806//b2243//b1608//b1167//b0904//b0976//b3599//b0732//b1547//b0505//b1015//b0313//b3271//b4159//b4567//b1948//b4131//b1590//b1257//b1333//b2341//b3788//b0450//b2893//b0595//b2552//b2202//b2838//b1184//b0353//b1536//b2993//b2572//b3415//b3185//b1641//b3491//b0887//b0039//b4030//b0061//b3237//b3224//b2551//b1547//b1077//b3166//b4383//b0073//b0759//b2675//b3012//b3140//b0091//b0330//b0589//b0887//b0894//b3364//b2009//
CreB	b0234//b0335//b2713//b1618//b0863//
CsgD	b0854//b1615//b0095//b4321//b1516//b4058//b1946//b1492//b2802//b0903//b3942//b1597//b2223//b3566//b3139//b0933//b0995//sroC//b4254//b3268//b2155//b2415//b4451//b0679//b1070//b3092//b0759//b0043//
CsiR	b3793//b0084//b1023//b4042//b1923//
CspA	b3580//b4376//
