#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0031//b3077//
AcrR	b1672//b0979//b1476//b4192//b1377//b2310//b2996//b4122//b1326//b3077//gadF//
Ada	b2156//b4399//b1706//b1673//
AdiY	b0072//b2201//b3907//b0674//b0335//b4138//b1487//b1669//
AgaR	b2660//b0086//b2091//b4099//b3518//b0038//b0074//b3073//b3135//b4131//b1783//
AidB	b0303//
AlaS	b2808//
AllR	b3366//b2058//b2277//b4476//b3934//b3428//b0038//b4095//b2092//
AllS	b0925//b3791//b4138//
AlsR	b2913//b2392//b4416//b1719//b0975//b2825//
AppY	b4408//b1951//b4392//b3600//b1950//b3481//b1043//b1938//b1877//b0874//
AraC	b0997//b2824//b0037//b0039//b1939//b0312//b3721//b2731//b2163//b2687//b2091//b4452//b2537//b1261//
ArgP	b3188//b2242//b0588//b0032//b2207//b1892//b4322//b2487//b4444//b2913//b3828//b2824//b2151//b0388//
ArgR	b2662//b4467//b3169//b3036//b2754//b3038//b3568//b0896//b3025//b1552//b0428//b2311//b3787//b2943//b2060//b1166//b1719//b3367//b0301//b3036//b3516//b0604//b3125//b3904//b0604//b0083//b4105//b2904//b0315//b1924//b3092//b0207//b3415//b1679//b3416//b2092//b3725//b1493//
ArsR	b0588//b0153//b1797//
AscG	b2784//b2237//b4376//b1944//b3612//
AsnC	b0392//b3575//b1398//b3791//
AtoC	b3624//b3959//b0678//b0764//
BaeR	b0613//b4662//b0064//b0350//b0383//b2062//b3183//b3859//
BasR	b1797//b0378//b3062//b1914//b0593//b1452//b0080//b0565//b1920//b1040//b2541//b1434//b4070//
BetI	b4367//b2223//b3579//b3171//
BirA	b1791//b1023//b0857//b2282//b3184//
BluR	b1184//b0860//b1547//b1203//
BolA	b0112//b0411//
CadC	b0587//b1203//b3912//
CaiF	b0435//b3270//b2976//b1198//b1733//b2151//b0623//b3788//b2604//b2787//
Cbl	b3167//b2741//b0342//b1671//b2370//b0443//b3748//b0594//b1707//
CdaR	b3124//b1165//b0031//b2373//b2202//b3794//b3221//b1198//b1531//b0750//
CecR	b0979//b0485//b1264//b0954//b2388//
ChbR	b4468//b0304//b2764//b4106//b0975//b2499//
ComR	b1734//
CpxR	b3939//b0891//b3525//b1747//b3773//b0972//b1164//b3906//b4026//b3328//b2406//b3428//b0886//b4443//b4249//b0682//b1851//b0353//b1260//b1012//b0233//b3452//b1597//b0781//b3414//b1501//efeU_2//b4032//b0118//b4322//b0758//b1923//b2574//b2977//b1707//b0688//b3329//b4312//b0584//b4014//b3625//b3600//b3271//b1615//b1706//b0043//b2311//b0048//b1296//b1203//b4115//b4392//b1277//b2904//b0033//b1076//b0929//b1003//b2291//b3748//b0334//b2213//b3027//b1237//cpxQ//b4522//b2703//b4106//b3333//b3569//
Cra	b1947//b1681//b4159//b1393//b1410//b0337//b0978//b3508//b3709//b4287//b4122//b1023//b2427//b0724//b1901//b1285//b3829//b0589//b4567//b2368//b2017//b4381//b1333//b3959//b0980//b4099//b2762//b2307//b3036//b2684//b3576//b1082//b2541//b3502//b0778//b0352//b1821//b1887//b3461//b1857//b2717//b1429//b2470//b2096//b1519//b1024//b3751//b3786//b3868//b1615//b0759//b3403//b1547//b2207//b4475//b1946//b0757//b2283//b3359//b3207//b3268//b3845//b0035//b1429//b0383//b1900//b4036//b3081//b0037//b2223//b3624//b1074//b1535//b1680//b3752//b1481//b2803//b1575//b3863//
CreB	b1943//b1649//efeU_2//b2601//b0512//
CsgD	b1514//b3164//b1733//b3325//b4028//b0447//b3441//b0618//b2364//b2392//b0793//b3576//b3077//b4525//b4024//b1499//b0809//b1672//b1298//b4310//b2507//b2414//b1008//b4097//b0874//b0034//b2820//b2541//
CsiR	b3449//b2755//b0557//b4467//b0504//
CspA	b1258//b3450//
CueR	b1531//b2803//b2286//b0197//b4058//b1264//b0509//
CusR	b3721//b0060//b2500//b0819//b3845//b0089//b3418//b2308//b1943//b1715//b2068//b3268//
CynR	b4291//b2280//b4267//b3912//
CysB	b4441//b1165//b4193//b1531//b0575//b1014//b2203//b1074//b3605//b1321//b2097//b3137//b4539//b2242//b1483//b2818//b0591//b1257//b3863//b3859//b4323//b4050//b1563//b2530//b2698//b2421//b2570//b2574//b0722//b2616//b2994//b2724//
CytR	b0185//b2415//b0964//b2993//b4408//b2704//b3430//b1014//b1905//b3480//b1563//b2721//b1733//
Dan	b3903//b4237//b4118//b4160//
DcuR	b1575//b2237//phnE_2//b1016//b1385//b3326//b3752//b2631//b0785//
DeoR	b1946//b1597//b3701//b0721//b4071//b2282//
DhaR	b2712//b0619//b2375//b4392//
DicA	b4120//b4393//b2601//b2923//b0765//b1023//b1079//b3721//
DinJ-YafQ	b0759//b0806//b3092//
DnaA	b2198//b1954//b1826//b2841//b2559//b2107//b2684//b2726//b3171//b0343//b2737//b3328//
DpiA	b1734//b3139//b2729//b2895//b1597//b3600//b1712//b0095//b2242//b0115//b2825//
DsdC	b3171//b1384//b3785//
EbgR	b1203//b1101//
EnvR	b3449//b1578//
EnvY	b3138//b1082//
EvgA	b1905//b0504//b4460//b4034//b1616//b2905//b1182//b3067//b0368//b2659//b3368//b2825//b3789//b1587//b0089//b1241//b0826//b0654//b1684//
ExuR	b3165//b2285//b3645//b1821//b0486//b2204//b2601//molR_1//b4309//
FabR	b3604//b0730//
FadR	b2237//b0827//b1184//b0367//b2143//b4399//b1970//b0197//b4396//b4102//b2379//b4254//b3902//b4438//b3508//b1384//b1261//b3478//b2341//b0507//b1818//b0040//b0181//
FeaR	b2560//b3183//
FhlA	b3161//b2803//b2782//b3790//b1780//b2755//b1326//b3066//b2093//b3418//b2091//b1783//b0303//b1298//b3324//b0964//b2167//b0048//b3008//b4106//b4019//b3925//b1656//b0764//b0062//b3421//b1611//b3748//b0980//b1669//
FlhDC	b0441//b3749//b0805//b0614//b0809//b2094//b2091//b4118//b0934//b1783//b0185//b3256//b2762//b1732//b1552//b3183//b2709//b0397//b0856//b2759//b4097//b4322//b3135//b2212//b1078//b3956//b4123//b0512//b2911//b1791//b1679//b3927//b4241//b3515//b1517//b2234//b3432//b0293//b0933//b0093//b0880//b2311//b0975//b0090//b4003//b3077//b1194//b0826//b2552//b3958//b0751//b3268//b2789//b1904//b2237//b4071//b2997//b4192//b4481//b1670//b2916//b1681//b0031//b4019//b1741//b1797//b3752//b1302//b2824//b2375//b0507//b1398//b2820//b4431//b4513//b1262//b0805//b3426//b0583//b4279//b1716//b0682//
