#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3429//b1902//
AcrR	b0366//b0933//b1112//b0595//b1247//b0152//b1716//b0874//b1304//b2159//b2365//
Ada	b2481//b2368//b3190//b0303//
AdiY	b3071//b3726//b4264//b4443//b1499//b3727//b0231//b4266//
AgaR	b1729//b2276//b1010//b3742//b2582//b4484//b2428//b4264//b0161//b3236//b1516//
AidB	b0090//
AlaS	b4138//
AllR	b2079//b4187//b0486//b1519//b2414//b1562//b3723//b1567//b2728//
AllS	b0072//b1805//b1325//
AlsR	b1020//b0507//b2159//b0343//b0605//b3066//
AppY	b2537//b3172//b3326//b0150//b0792//b1817//b2601//b3125//b0512//b0074//
AraC	b1819//b0590//b2617//b4438//b1247//b0778//b0751//b0118//b2417//b1201//b1782//b2754//b2091//b3082//
ArgP	b1951//b0896//b0348//b2713//b2239//b1130//b4457//b0687//b2221//b0351//b2288//b2788//b1877//b0572//
ArgR	b2208//b2488//b1003//b0039//b3091//b3128//b4187//b0429//b2237//b1712//b1716//b3721//b2737//b1890//b0486//b2197//b1656//b2482//b4264//b3612//b1076//b1548//b3082//b1036//b1182//b3722//b2818//b4452//b4705//b4035//b0277//b0330//b4238//b2779//b3599//b1621//b2937//b1385//
ArsR	b3568//b1476//b4577//
AscG	b2106//b0068//b2631//b0507//b0096//
AsnC	b2923//b2724//b2674//b2925//
AtoC	b4013//b0368//b0509//b0341//
BaeR	b0516//b0241//b1818//b1276//b1160//b2712//b2213//b2726//
BasR	b2560//b4513//b1256//b1819//b3721//b0505//b2996//b2573//b2716//b2601//b0461//b1264//b0604//
BetI	b1609//b1658//b2686//b1226//
BirA	b2388//b2208//b0755//b1083//b1717//
BluR	b4025//b4132//b0338//b0348//
BolA	b4124//b4106//
CadC	b2375//b4079//b3491//
CaiF	b0731//b2287//b0231//b0805//b2074//b1702//b4393//b0872//b1951//b3416//
Cbl	b4026//b3432//b0343//b4458//b2094//b3868//b3582//b0351//b3959//
CdaR	b0681//b0154//b2808//b1594//b1902//b0593//b4133//b2893//b0723//b2684//
CecR	b2760//b0887//b4194//b3512//b1287//
ChbR	b1093//b0513//b3908//b3365//b1669//b1322//
ComR	b1397//
CpxR	b0764//b1683//b3013//b1241//b0516//b0367//b2364//b4698//b0076//b4357//b3140//b4279//b4071//b2758//b4071//b3870//b4451//b0392//b4260//b1007//b1224//b3612//b2370//b2289//b0162//b3451//b2490//b1670//b3036//b1022//b0987//b1949//b3727//b0093//b1857//b4117//b0604//b0294//b3138//b1818//b2367//b1579//b1713//b4040//b1679//b0342//b0861//b0304//b0095//b2428//b0792//b0115//b3748//b1519//b2202//b3521//b3036//b2075//b1670//b0935//b2342//b2802//b3702//b0339//b2540//b3430//b2323//b2486//b2344//b1905//
Cra	b1303//b3167//b1576//b4323//b3418//b3332//b3363//b3752//b1846//b2571//b3753//b3414//b1258//b0862//b0198//b3846//b3749//b2379//b1568//b4481//b3057//b0514//b0512//b2239//b4280//b3961//b2151//b3025//b4441//b1521//b0277//b2155//b2155//b0347//b4194//b0334//b4063//b1729//b3748//b1396//b1546//b0092//b1221//b0681//b3666//b0764//b4039//b0826//b1389//b4525//b1683//b1535//b3332//b1164//b3118//b0225//b2804//b3141//b2078//b2964//b2825//b2276//b1003//b0839//b3828//b4018//b2424//b4288//b1298//b0517//b1617//b2559//b0827//b2708//b0032//b3794//b4287//b0092//b0516//
CreB	b3558//b2711//b0931//b0344//b0756//
CsgD	b1245//b4131//b2312//b0977//b2285//b3792//b0349//b3787//b1275//b1076//b3613//b2699//b1681//b1388//b4475//b3213//b0461//b0754//b1245//b2837//b0750//b4311//b4154//b1535//b4381//b2712//b2288//b0826//
CsiR	b4089//b2675//b2537//b2097//b4435//
CspA	b0090//b0688//
CueR	b1949//b1042//b1102//b3479//b2240//b1241//b1265//
CusR	b0616//b1714//b1243//b2580//b2159//b2486//b1408//b0507//b4095//b3325//b0041//b1308//
CynR	b2153//b3141//b0507//b1682//
