#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2422//b0073//
AcrR	b1334//b4265//b1623//b2197//b3065//b2977//b2781//b2371//b3603//b1947//b1261//
Ada	b2288//b4018//b1223//b1183//
AdiY	b3614//b4075//b4567//b0696//b0044//b3269//b2029//b3513//
AgaR	b0311//b3478//b1914//b2416//sroC//b1265//b4481//b3480//b2017//b2105//b2060//
AidB	b2737//
AlaS	b3577//
AllR	b3508//b0812//b4071//b1780//b0615//b0041//b2374//b4241//b0083//
AllS	b2094//b3225//b1617//
AlsR	b4398//b1277//b3429//b3513//b2234//b4381//
AppY	b0622//b1408//b0655//b1302//b3831//b0301//b0687//b2782//b1079//b1301//
AraC	b1444//b4043//b4187//b1508//b1388//b2017//b1623//b1081//b0154//b2203//b4354//b3507//b3326//b3661//
ArgP	b3511//b1717//b3709//b2306//b4577//b1308//b0060//b2235//b1241//b1297//b1578//b4522//b1546//b0399//
ArgR	b1746//b0684//b4522//b2709//b2987//b4522//b2484//b0762//b2721//b3117//b3190//b1223//b3813//b3168//b3132//b4086//b0403//b2235//b3922//b0573//b1577//b0038//b2143//b3067//b1483//b2009//b3708//b0827//b1577//b3077//b4267//b1704//b3092//b1079//b1540//b1973//b1781//b2757//
ArsR	b2718//b2235//b4396//
AscG	b4408//b2308//b0330//b1165//sroC//
AsnC	b3578//b0571//b4002//b2224//
AtoC	b3813//b3093//b1184//b3117//
BaeR	b3787//b3908//b2239//b4100//b1679//b2993//b3793//b3723//
BasR	b0340//b2508//b4194//b2500//b1101//b4209//b1514//b4196//b0389//b4613//b3092//b1061//b2085//
BetI	b0315//b3860//b0970//b0031//
BirA	b1781//b2169//b1861//b2820//b1589//
BluR	b1078//b4355//b2291//b1946//
BolA	b3680//b0156//
CadC	b3437//b1511//b1519//
CaiF	b0485//b0763//b0067//b1651//b1283//b4097//b0343//b0343//b1741//b1810//
Cbl	b2017//b0150//b4088//b0951//b3185//b0179//b1734//b3723//b2486//
CdaR	b2342//b0241//b1062//b1109//b0068//b0589//b1852//b0273//b3165//b4511//
CecR	b1892//b0974//b2417//b4637//b2697//
ChbR	b0385//b1429//b3958//b1263//b4367//b0872//
ComR	b3328//
CpxR	b4347//b1594//b2151//b3186//b0620//b0826//b0185//b4484//b2528//b2943//b1924//b0903//b0987//b1684//b2685//b2802//b0602//b4451//b3063//b1136//b2092//b1880//b2580//b0043//b3860//b3604//b0809//b4095//b2482//b2717//b0167//b3223//b0118//b0573//b2406//gadF//b1517//b3006//b3510//b0179//b4291//b3512//b4087//b3528//b0040//b2803//b0294//b1761//b3125//b0841//b2803//b3451//b0796//b1536//b3957//b1889//b1651//b4484//b3082//b0403//b4019//b1183//b4150//b3870//b0411//b2927//b1615//b2719//b1905//b0759//
Cra	b0758//b1948//b1718//b2669//b1083//b0463//b1591//b4118//b2406//b0564//b1061//b0339//b1950//b3035//b0075//b1567//b4039//b2732//b2665//b4443//b4439//b0461//b1013//b0241//b1817//b3863//b1913//b2905//b2751//b0075//b3161//b0116//b1810//b2150//b2079//b0972//b2093//b3846//b3325//b0441//b1485//b1608//b3725//b1080//b2710//b2757//b2308//b0864//b2276//b3036//b2482//b3366//b1674//b3081//b1892//b1113//b4637//b2995//b1616//b1587//b0349//b0484//b3418//b1040//b4050//b1536//b4194//b1810//b0841//b1892//b2491//b4439//b0871//b1379//b3481//b0996//b1334//b3607//b0116//
CreB	b3213//b2818//b2799//b2235//b1780//
CsgD	b1530//b2723//b0987//b3222//b0198//b1167//b3868//b3095//b1082//b2202//b4159//b1391//b4452//b1684//b4618//b3940//b0887//b4198//b2242//b3863//b3601//b2572//b3688//b0935//b4324//b1620//b1597//b0794//
CsiR	b0731//b3582//b1444//b2996//b4267//
CspA	b3567//b1905//
CueR	b0237//b0516//b3960//b1396//b1890//b0553//b1130//
CusR	b2280//b4024//b4099//b4467//b4322//b1391//b2366//b1037//b3615//b0613//b1187//b2235//
CynR	b0684//b1480//b0796//b3227//
CysB	b2487//b3125//b2964//b1970//b4484//b0086//b2368//b1480//b1391//b2722//b1039//b1379//b1199//b4100//b4032//b2288//b3912//b1078//b4289//b1434//b0937//b3902//b0674//b3335//b1021//b4476//b3414//b4132//b3328//b3916//b2163//b1113//
CytR	b1712//b1530//b3428//b1943//b0344//b0180//b0592//b4471//b2312//b4673//b0588//b1061//b0198//
Dan	b4138//b1226//b0429//b2979//
DcuR	b4187//b4072//b1617//b4240//b2717//b2059//b3113//b3868//b2063//
DeoR	b0197//b0886//b4355//b3786//b1674//b1379//
DhaR	b0799//b4673//b4599//b3503//
DicA	b1384//b3661//b1941//b0473//b2097//b0234//b1394//b2097//
DinJ-YafQ	b4036//b1395//b1575//
DnaA	b1562//b1623//b3057//b4150//b3067//b3357//b1246//b3332//b0197//b0112//b0237//b3518//
DpiA	b0775//b3452//b1987//b1285//b3612//b1548//b3479//b3421//b3773//b2235//b0857//
DsdC	b4101//b4102//b1307//
EbgR	b1684//b0067//
EnvR	b1591//b3415//
EnvY	b0450//b0785//
EvgA	b0082//b3183//b3568//b4471//b0522//b1391//b4506//b0873//b4138//b0178//b3564//b3701//b3509//b4120//b1391//b0522//b4355//b3169//b3517//
ExuR	b1395//b3367//b0954//b4398//b1715//b1888//b1076//b3661//b2241//
FabR	b0084//b4637//
