#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0590//b2925//
AcrR	b1022//b3599//b1576//b2127//b1902//b3575//b1683//b3140//b3870//b1672//b3124//
Ada	b4093//b4451//b0774//b1392//
AdiY	b1036//b1011//b1713//b4098//b1441//b4088//b1476//b2196//
AgaR	b3792//b2684//b4099//b2366//b3578//b4152//b3870//b0759//b1263//b0623//b2074//
AidB	b0777//
AlaS	b3728//
AllR	b3135//b0782//b1779//b0342//b0385//b4098//b1859//b1937//b1562//
AllS	b1245//b3118//b0339//
AlsR	b2530//b3518//b0365//sroA//b2804//b3702//
AppY	b1851//b4019//b4124//b0896//b0618//b2372//b0504//b3161//b0435//b4195//
AraC	b0764//b0652//b0782//b3081//b2712//b0226//b0677//b2937//b2149//b3709//b4415//b4036//b4153//b4383//
ArgP	b4193//b0398//b1488//b1073//b0688//b1728//b1516//b4024//b1729//b1476//b4104//b2060//b2306//b4035//
ArgR	b2709//b4383//b2852//b3070//b0035//b0653//b4313//b1878//b3547//b0377//b4044//b3327//b1914//b0064//b0731//b3784//b1536//b1288//b0350//b1516//b1247//b0588//b4187//b0432//b1132//b0441//b0655//b3271//b0038//b2964//b0619//b0069//b1745//b0116//b3957//b2284//b1245//b2713//
ArsR	b3227//b3429//b2752//
AscG	b0344//b2093//b0116//b0351//b0123//
AsnC	b2542//b0076//b4399//b3094//
AtoC	b1021//b3453//b3680//b1265//
BaeR	b3625//b0451//b2993//b0075//b3748//b1237//b3507//b2487//
BasR	b3751//b1379//b1237//b3081//b3073//b1259//b1781//b2143//b4014//b4384//b3363//b4618//b3723//
BetI	b1010//b2716//b3515//b3567//
BirA	b0296//b0516//b2429//b3788//b2281//
BluR	b2757//b0198//b0593//b4101//
BolA	b1247//b0116//
CadC	b2205//b3957//b3115//
CaiF	b0721//b3131//b0806//b3863//b1429//b1782//b0931//b2222//b1113//b1160//
Cbl	b0895//b1308//b3528//b0722//b3860//b2542//b0809//b4268//sroD//
CdaR	b1623//b3583//b1745//b1850//b0954//b4026//b2800//b0095//b0074//b0931//
CecR	b3071//b2287//b1913//b0207//b1671//
ChbR	b2987//b1256//b0167//b1393//b4313//b3957//
ComR	b4088//
CpxR	b2341//b3509//b4443//b2987//b3701//b2374//b1014//b1391//b0565//b1082//b1039//b2757//b3934//b0399//b3368//b2213//b4475//b0199//b0509//b1982//b4476//b1920//b1948//b3118//b4120//b1409//b0553//b0314//b4194//b0764//b0722//b0777//b2782//b0759//b2060//b1597//b2483//b2202//b0087//b0860//b2414//b1782//b3008//b2838//b1237//b2221//b0383//b0754//b0508//b0296//b3408//b0654//b1335//b1547//b3413//b1333//b2730//b0084//b2964//b2159//b1501//b4104//b4097//b0277//b2427//b0759//b2925//b4322//b0862//b1858//
Cra	b1987//b2427//b2840//b3076//b3334//b0733//b3612//b3600//b1440//b1901//b3071//b1385//b2557//b1562//b1388//b0207//b2687//b1079//b0091//b2801//b4435//b1940//b4004//b3700//b1285//b3255//b1858//b4115//b3722//b4397//b0061//b4097//b2215//b1781//b1283//b2574//b1492//b1861//b2616//b0622//b0080//b3083//b1475//b3503//b2367//b3325//b0975//b0891//b3441//b2763//b1308//b4599//b0167//b3021//b1702//b3124//b3073//b2508//b0995//b4059//b1392//b1577//b2758//b1037//b1260//b2987//b3582//b1411//b3076//b3957//b2808//b3752//b0020//b4117//b0619//b1061//b3916//b3788//b3908//
CreB	b0964//b4071//b2605//b0782//b1941//
CsgD	b2750//b2980//b1737//b1923//b1074//b1221//b1407//b2752//b0075//b2927//b2661//b1925//b1397//b0084//b2470//b2306//b3869//b1113//b1713//b0622//b1015//b1264//b1301//b4233//b0929//b2804//b1887//b0075//
CsiR	b1651//b1945//b0764//b2155//b1167//
CspA	b1023//b1532//
CueR	b2060//b1397//b1207//b1748//b3212//b4087//b3225//
CusR	b2168//b0799//b1226//b1947//b1400//b0708//b3131//b2278//b0683//b3967//b2163//b3905//
CynR	b1518//b3073//b0754//b3140//
CysB	b2308//b2486//b0428//b1673//b0776//b1398//b2837//b1400//b3959//b4085//b4198//b1283//b2685//b0774//b3133//b1277//b0450//b1306//b2074//b0088//b2368//b2781//b2559//b2721//b2732//b2541//b3330//b0792//b1071//b0978//b2741//b1943//
CytR	b3137//b1913//b0118//b1512//b4467//b3126//b3960//b1519//b2705//b2552//b4177//b1442//b1658//
Dan	b2684//b4132//b3170//b1207//
DcuR	b2703//b0043//b2732//b1016//molR_1//b1945//b2424//b3707//b1577//
DeoR	b2485//b4241//b3859//b2553//b0605//b4292//
DhaR	b1950//b1655//b4523//b3707//
DicA	b2819//b1391//b0447//b0073//b1715//b1747//b2236//b0083//
DinJ-YafQ	b2286//b0565//b3749//
DnaA	b4043//b3569//b1714//b4124//b4292//b0764//b0461//b3942//b0484//b1518//b0602//b0484//
DpiA	b0464//b1741//b1501//b3828//b0463//b0400//b4086//b4054//b2824//b0071//b3645//
DsdC	b3022//b3027//b1443//
EbgR	b4043//b3038//
EnvR	b0778//b4254//
EnvY	b0977//b3868//
EvgA	b3957//b2709//b4471//b4033//b4513//b0166//b3583//b3859//b3702//b1891//b4467//b1061//b2789//b1407//b3076//b2370//b0114//b4393//b1258//
ExuR	b2912//b3212//b3366//b0432//b1221//b2313//b2542//b1187//b4475//
FabR	b2994//b2752//
