#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0399//b0090//
AcrR	b2063//b3831//b4095//b3752//b3169//b1397//b0035//b0977//b3136//b2671//b2092//
Ada	b4005//b3784//b2992//b0153//
AdiY	b4006//b0655//b4004//b1303//b0724//b2068//b2490//b0232//
AgaR	b0199//b4039//b2724//b1226//b2234//cpxQ//b2342//b3037//b2697//b4431//b0995//
AidB	b0937//
AlaS	b2839//
AllR	b0123//b3790//b0805//b0852//b0935//b3067//b2486//b1500//b3190//
AllS	b3025//b2150//b3515//
AlsR	b4160//b3403//b1498//b3036//b3601//b1593//
AppY	b4196//b2541//b2425//b2731//b1304//b0998//b1817//b2017//b0089//b1591//
AraC	b3575//b2726//b2559//b3161//b1493//b2729//b0514//b1241//b2987//b0232//b1322//b4254//b3752//b1305//
ArgP	b1913//b4115//b1073//b1184//b3902//b0033//b1492//b0765//b3939//b2106//b1499//b1308//b0207//b3911//
ArgR	b2912//sroC//b2839//b3846//b0088//b1194//b0331//b0799//b3500//b3327//b0889//b0403//b2485//b2893//b1737//b0586//b3026//b0850//b2240//b1821//b0873//b1650//b0154//b3516//b3227//b4513//b2805//b3907//b0653//cpxQ//b2427//b0199//b1283//b3071//b0614//b3582//b1942//b1747//
ArsR	b1622//b2686//b1568//
AscG	b2341//b2487//b4347//b1782//b4014//
AsnC	b3863//b2323//b2234//b0974//
AtoC	b0207//b2078//b2616//b2603//
BaeR	b1488//b0392//b0810//b1949//b1102//b3161//b3924//b2553//
BasR	b3784//b0091//b1684//b1982//b0606//b2552//b4310//b1408//b2017//b0891//b3794//b2416//b2716//
BetI	b4618//b1737//b1887//b0522//
BirA	b2203//b3787//b0998//b0861//b4592//
BluR	b4322//b2552//b0063//b1497//
BolA	b1384//b0763//
CadC	b3408//b4460//b0443//
CaiF	b3478//b2096//b3429//b0623//b2789//b4313//b4132//b3227//b1590//b3364//
Cbl	b4029//b4033//b1987//b2686//b1649//b4150//b3429//b3491//b1081//
CdaR	b2423//b4233//b0389//b1682//b1221//b1429//b4670//b4417//b0432//b1620//
CecR	b0894//b4451//b2223//b1486//b4467//
ChbR	b0074//b1879//b2213//b4290//b3418//b2699//
ComR	b0970//
CpxR	b1183//b1576//b3961//b1797//b3255//b1670//b3094//b1905//b0809//b4118//b1167//b3750//b0731//b3607//b4513//b0443//b4071//b4309//b0273//b2194//b2990//b3066//b3565//b0839//b2407//b0553//b3012//b4104//b2754//b2342//b3188//b2987//b1070//b1674//b3183//b4264//b0473//b1071//b3846//b2323//b4249//b4159//b2800//b0687//b3127//b2722//b2905//b0810//b2574//b1303//b2558//b0687//b2926//b0042//b0351//b0759//b2573//b0727//b3091//b1656//b4613//b1113//b2764//b0039//b2366//b4439//b1080//gadF//b2499//b2782//
Cra	b3582//b1532//b2169//b1411//b2725//b2470//b0304//b0873//b0460//b3329//b1081//b1746//b0352//b3792//b0590//b1007//b0776//b2198//b0096//b0809//b4287//b0849//b1923//b3613//b2278//b2821//b2605//b2603//b0166//b2000//b1848//b2344//b3605//b0431//b3613//b3091//b0759//b4310//b1669//b0066//b0779//b0123//b1298//b4599//b1706//b0979//b3680//b4033//b1945//b1113//b1022//b0352//b4400//b2235//b2804//b3495//b3403//b0678//b0294//b3916//b4637//b0301//b3902//b3507//b4265//b0166//b4265//b0197//b4392//b1851//b0852//b0089//b0516//b3451//b0447//b2673//b3183//b3579//b0396//
CreB	b2423//b4698//b0764//b1475//b2732//
CsgD	b3568//b1011//b0591//b0429//b1015//b2167//b1713//b2234//b1516//b1536//b1474//b1679//b3502//b2676//b2207//b4096//b0350//b1938//b0762//b1516//b2075//b2152//b0475//b1198//b1377//b4072//b0976//b0343//
CsiR	b0925//b0344//b1136//b3207//b2994//
CspA	b0397//b3582//
