#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1410//b4098//
AcrR	b3330//b1587//b1888//b3907//b2752//b0094//b0347//b0726//b1672//b2107//b2000//
Ada	b3062//b0697//b2718//b4293//
AdiY	b0339//b2822//b3938//b1940//b1245//b2997//b0688//b3922//
AgaR	b3127//b4293//b3510//b0683//b2943//b2713//b0334//b2373//b4122//b2540//b3125//
AidB	b2783//
AlaS	b1480//
AllR	b1923//b1109//b0072//b0392//b3961//b4115//b0447//b4266//b2424//
AllS	b2659//b2718//b1712//
AlsR	b4154//b4076//b3724//b1102//b3038//b3700//
AppY	b1062//b3510//b3365//b2604//b2149//b1673//b1475//b1247//b4003//b0197//
AraC	b2710//b3902//b2490//b1498//b3013//b0977//b0094//b1641//b0089//b1493//b2207//b1308//b1944//b4195//
ArgP	b1530//b1535//b2159//b2987//b1023//b1407//b2508//b2107//b3368//b1712//b3368//b1922//b2508//b0226//
ArgR	b0722//b4099//b0674//b4115//b1805//b3450//b1081//b2207//b0033//b2784//b0313//b3096//b1132//b4411//b3461//b1015//b3324//b0429//b2537//b2552//b4089//b2379//b0764//b3599//b0863//b4037//b3791//b0727//b3083//b2758//b3183//b2663//b1200//b1649//b0042//b0116//b3859//b4124//
ArsR	b4026//b0793//b3615//
AscG	b4592//b4014//b2000//b2603//b2996//
AsnC	b4445//b1091//b4293//b2703//
AtoC	b1683//b2702//b4354//b1393//
BaeR	b3431//b0733//b2995//b3709//b2539//b2762//b3131//b2540//
BasR	b3166//b4381//b3169//b2107//b1514//b3569//b1443//b2916//b1907//b3787//b0810//b1009//b1483//
BetI	b2926//b1818//b2852//b4670//
BirA	b1567//b3956//b4104//b1092//b1476//
BluR	b1483//b1669//b0516//b2760//
BolA	b4599//b4015//
CadC	b2406//b3092//b2093//
CaiF	b0040//b0903//b1733//b1913//b3037//b0400//b3437//b3924//b4088//b4177//
Cbl	b1441//b2727//b2078//b0485//b2616//b1377//b0570//b3956//b1761//
CdaR	b3451//b1075//b0936//b0820//b2818//b0089//b2000//b2364//b2484//b1623//
CecR	b2730//b0523//b2737//b2342//b0853//
ChbR	b0696//b3521//b4105//b2152//b3480//b3096//
ComR	b3509//
CpxR	b3794//b1407//b4400//b1733//b0675//b2763//b1452//b3093//b1948//b0841//b0447//b4239//b0512//b3325//b2231//b2779//b2388//b3005//b3724//b4058//b1132//b4094//b1200//b2278//b0522//b4030//b1716//b3603//b0036//b3607//b2281//b0687//b4198//b0904//b2705//b0516//b2194//b1299//b1012//b0505//b1411//b2169//b0031//b3123//b2995//b1074//b3327//b3741//b3461//b0353//b2365//b3165//b0557//b2729//b0093//b2582//b3131//b4070//b2841//b0443//b2542//b3271//b2222//b1199//b2821//b1244//b1618//b0726//b1074//b1892//
Cra	b2488//b4392//b3709//b0337//b1444//b4071//b1308//b2665//b4090//b3942//b2729//b0904//b0033//b4099//b3869//b3429//b3429//b4392//b3207//b1925//b2789//b3800//b4460//b0880//b2222//b1441//b4187//b4392//b1588//b3511//b3578//b2605//b3410//b3518//b3021//b2903//b1745//b4016//b0590//b2980//b1260//b0781//b4355//b0594//b1296//b4416//b1184//b0785//b0945//b3788//b1288//b1945//b0687//b4475//b2009//b3172//b3269//b1892//b3728//b0234//b0775//b2241//b1136//b4254//b0655//efeU_2//b2557//b2719//b2375//b1743//b3333//b1022//b0578//b0166//b4242//b1335//b1732//b2630//b4004//
CreB	b1514//b0856//b1020//b0604//b1285//
CsgD	b1016//b4054//b4398//b3792//b0681//b1476//b0237//b3428//b0929//b0933//b4287//b2286//b3453//b4383//b0221//b3959//b1080//b4254//b2368//b1288//b2731//b3332//b1518//b2719//b0123//b2529//b4705//b2528//
CsiR	b1004//b3904//b3005//b1655//b3418//
CspA	b3441//b2206//
CueR	b2490//b1434//b2482//b2709//b1848//b4024//b0123//
CusR	b0979//b4122//b2414//b0336//b3167//b0974//b2751//b4058//b0400//b1501//b3416//b3813//
CynR	b0756//b3961//b2484//b0344//
CysB	b0443//b3927//b0653//b0199//b1674//b2234//b1591//b2938//b1207//b4366//b2730//b0033//b4290//b3728//b3500//b2341//b2754//b2200//b2669//b2616//b2063//b0429//b0114//b4452//b2993//b3813//b0351//b1655//b2096//b0811//b1791//b3132//
