#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3066//b4431//
AcrR	b4005//b0464//b1892//b0113//b3164//b3008//b0687//b3413//b0461//b4292//b1621//
Ada	b3271//b3065//b0679//b3125//
AdiY	b3919//b3481//b3469//b1826//b0399//b2731//b1074//b3117//
AgaR	b2616//b3925//b1508//b0676//b1224//b3237//b1257//b4289//b3525//b3171//b3624//
AidB	b1518//
AlaS	b0853//
AllR	b0564//b2730//b3558//b2752//b3021//b3784//b4321//b2600//b2715//
AllS	b0758//b2781//b3868//
AlsR	b2215//b0895//b2702//b1913//b3956//b2283//
AppY	b0312//b0042//b0034//b0854//b3430//b2805//b0964//b4092//b1747//b2558//
AraC	b3036//b3942//b3096//b0061//b3491//b4313//b0864//b1488//b1101//b1744//b3256//b3409//b1947//b1747//
ArgP	b1183//b0592//b1041//b1200//b4072//b3225//b3255//b0462//b3925//b0516//b4095//b0447//b3165//b3161//
ArgR	b2237//b2800//b3141//b0757//b0037//b3723//b0112//b1283//b1386//b0587//b1680//b3661//b3140//b1579//b1594//b2414//b4153//b1747//b0653//b4366//b4662//b0755//b1259//b3221//b0086//b4122//b3792//b2990//b2313//b0696//b2991//b4381//b2465//b3723//b2698//b0313//b3417//b1920//
ArsR	b2279//b2660//b2673//
AscG	b2422//b4098//b0809//b4138//b3787//
AsnC	b0153//b1852//b1848//b4037//
AtoC	b2095//b0020//b1441//b1736//
BaeR	b0152//b3911//b2406//b4058//b1039//b2096//b2068//b1222//
BasR	b2684//b3071//b0068//b0161//b2206//b1887//b0721//b0928//b1940//b1075//b3934//b1569//b1113//
BetI	b3600//b1901//b0795//b4035//
BirA	b3225//b2237//b0681//b2407//b2703//
BluR	b4025//b3645//b3870//b2106//
BolA	b0351//b4089//
CadC	b0565//b4260//b1398//
CaiF	b0089//b2669//b1259//b1587//b3503//b2231//b0162//b2222//b3428//b0998//
Cbl	b4033//b0723//b0851//b1920//b3724//b1861//b2243//b1020//b1743//
CdaR	b3774//b2281//b2476//b1817//b0805//b1078//b3513//b2975//b1322//b4100//
CecR	b0061//b3441//b0979//b3037//b1488//
ChbR	b3368//b3413//b0118//b0584//b0617//b0429//
ComR	b3603//
CpxR	b0084//b2476//b0571//b2529//b1706//b2310//b1483//b4238//b4050//b2000//b3077//b4040//b3476//b2092//b0154//b1129//b2713//b2365//b2375//b2926//b0975//b0895//b0509//b0463//b3707//b0726//b0048//b1276//b4079//b2203//b1729//b1569//b3415//b0019//b2079//b4383//b0570//b0805//b3829//b2153//b2895//b1547//b2980//b2789//b0451//b1452//b2221//b3708//b1264//b3365//b1805//b1507//b0180//b0730//b2582//b2530//b1848//b1488//b0040//b0439//b3845//b2715//b0841//b2406//b0618//b2508//b4393//b1429//b4443//b4435//
Cra	b0889//b0197//b3188//b4637//b3828//b0565//b1492//b1970//b0605//b1920//b0207//b1851//b1298//b0782//b1922//b4193//b0584//b3625//b3124//b0929//b2489//b3139//b3022//cpxQ//b4539//b0614//b1396//b3701//b4481//b4323//b4090//b1861//b4439//b1287//b3132//b1378//b1810//b0484//b1287//b3008//b2368//b2096//b0061//b0774//b0392//b1003//b4522//b1184//b0094//b0573//b1409//b3480//b4416//b0674//b3749//b2710//b1676//b1247//b0115//b2000//b0484//b1391//b1008//b3481//b2731//b0505//b3624//b4439//b0517//b3268//b2393//b0075//b1546//b3625//b3190//b0811//b1130//b4117//b0679//
CreB	b0723//b4037//b3268//b1715//b1743//
CsgD	b3367//b2195//b2371//b0523//b1517//b1430//b0997//b0181//b0237//b4119//b2991//b4567//b2223//b0729//b4702//b3415//b3516//b3364//b4393//b2802//b3225//b1877//b1540//b1304//b3511//b3125//b3237//b0929//
CsiR	b3508//b1296//b1283//b0729//b2159//
CspA	b0974//b0044//
CueR	b1780//b4441//b0179//b1498//b2393//b0997//b1182//
CusR	b0779//b2423//b3223//b3132//b0654//b3518//b1221//b0348//b4238//b2783//b0294//b3752//
CynR	b0764//b1263//b3190//b3491//
CysB	b1131//b4006//b2574//b0232//b2617//b0517//b0043//b1184//b0578//b0207//b0895//b3729//b1441//b2231//b4036//b1004//b4076//b2671//b3334//b1857//b0849//b0044//b0112//b2676//b0113//b0237//b3784//b2484//b2570//b3773//b2364//b0365//
CytR	b2309//b1486//b1939//b0150//sroA//b3666//b2684//b2726//b4280//b0348//b4460//b4034//b0377//
Dan	b3500//b3367//b1901//b3688//
DcuR	b1333//b3680//b0178//b2803//b1887//b2223//b1576//b3967//b3408//
DeoR	b4457//b0397//b1594//b3138//b4070//b0031//
DhaR	b1914//b4040//b0616//b2756//
DicA	b0293//b3366//b0864//b0333//b2280//b2976//b2212//b0179//
DinJ-YafQ	b3027//b0931//b1223//
DnaA	b1949//b1300//b4309//b2824//b0891//b0430//b3038//b4016//b3118//b0557//b3329//b1683//
DpiA	b4032//b4539//b1948//b0273//b4241//b1300//b3065//b0978//b1736//b2092//b1608//
DsdC	b1902//b4240//b1434//
EbgR	b0786//b4033//
EnvR	b3095//b2722//
EnvY	b1924//b3615//
EvgA	b1078//b1167//b2707//b4397//b1941//b4451//b1781//b3171//b0062//b3113//b4100//b2485//b1578//b0180//b0724//b1265//b2407//b0232//b4354//
ExuR	b0675//b1252//b3558//b1859//b3601//b0086//b1656//b2096//b3057//
FabR	b1521//b3065//
FadR	b0856//b1224//b1589//b4074//b0950//b2127//b1394//b0553//b3500//b1878//b0783//b1039//b4381//b0928//b2759//b4381//b4099//b2721//b0597//b2198//b4125//b2713//b0068//
FeaR	b1782//b0043//
FhlA	b2604//b2163//b1014//b3479//b0096//b1517//b3478//b4075//b2529//b3501//b0460//b3510//b3214//b0076//b1407//b2903//b0431//b2222//b3367//b0855//b2759//b2718//b3923//b3022//b3903//b2732//b0347//b4131//yegZ//b3221//
FlhDC	b0178//b4411//b4096//b1247//b4138//b3157//b0516//b0722//b0618//b2631//b2787//b2662//b3503//b4376//b0785//b1656//b3166//b1878//b1013//b1492//b2500//b0979//b1245//b0032//b0696//b2486//b4044//b3511//b3325//b3138//b4637//b3450//b1784//b0806//b4288//b2913//b0586//b3431//b3469//b0575//b3413//b0931//b1241//b2224//b3469//b0048//b1949//b0063//b2716//b4071//b3924//b3709//b0795//b0584//b2169//b0696//b3073//b1194//b3169//b1474//b1487//b1518//b3410//b3066//b3450//b0732//b1129//b2729//b3791//b2388//b4670//b3614//b1008//b1567//b1588//b2895//b4124//b4415//b2406//b0929//b3172//b0036//
FliZ	b4209//b1136//b3577//b2508//b2464//b0464//b1891//b2660//b0856//b0595//b0778//b1207//b3330//b1167//b4400//b0428//b2476//b1199//b1611//b4104//b2156//
FucR	b2802//b4196//b0820//b2557//b1334//b3451//b1817//
Fur	b3469//b1732//b3416//b2288//b4018//b1166//b0820//b0586//b1536//b3070//b3167//b2603//b2551//b2582//b2342//b4242//b2557//b1622//b2277//b3408//b0232//b2091//b0154//b1938//b4289//b3127//b1042//b3863//b1508//b0728//b0655//b3331//b4075//b0150//b1485//b0084//b0504//b2364//b2605//b0461//b2379//b3432//b1982//b0958//b2068//b0951//b3741//b0473//b3222//b4152//b4187//b0734//b4151//b2485//b2279//b4435//b1012//b1038//b2208//b2239//b1902//b0074//b3214//b1256//b1262//b0074//b2605//b3727//b2542//b2686//b3577//b1166//b1020//b0336//b1321//b3845//b1901//b1783//b3727//b3410//b2425//b2600//b4086//b4309//b3508//b0792//b1038//b0048//b0588//b1006//b1728//b0312//b2604//b1226//b4131//b2787//b1949//b4291//b4106//b3905//b2283//b1682//b4195//b0428//b1597//b2224//b1512//b3614//b4086//b4397//b4198//b2560//b1714//b0341//b3513//b0511//b2207//b0937//b2659//b3066//b1575//b1288//b4086//b4366//b0516//b0849//b4192//b0431//b1575//b1166//
GadE	b4260//b3131//b1276//b0805//b3567//b3939//b0512//b0850//b0996//b1850//b1679//b3227//b1400//b1616//b1410//b1851//b4313//b0951//b2541//b0071//b2417//b1641//b4070//b0522//b1852//b2486//b0811//b1326//b3721//
GadE-RcsB	b1112//b2604//b1851//b1532//b2097//b4458//b4293//b1275//b1393//
GadW	b2838//b2573//b2167//b4039//b0411//b2091//b3168//b3429//b0936//b1791//b1673//b0574//b1037//b3038//b2366//
GadX	b2687//b1888//b1732//b2423//b1706//b2675//b2078//b1747//b1511//b3063//b2059//b1892//b3113//b4417//b4013//b2537//b3927//b3227//b0597//b2222//b2997//b3132//b1623//b3062//b1407//b0964//b4698//b1256//b0781//
GalR	b3481//b4106//b0980//b1301//b2429//b3268//b2995//b1925//b3516//b1394//
GalS	b4122//b2198//b3567//b1260//b1093//b4034//b2759//b1608//b1608//b4097//
GatR	b2079//b4323//b2727//b3005//b2095//b2783//
GcvA	b4098//b2203//b3037//b1579//b0623//
GlcC	b2808//b2923//b0863//b1275//b4702//b3165//b2942//
GlpR	b1264//b0674//b3116//b1575//b2061//b4698//b3566//b2822//b1669//
GlrR	b0862//b2234//b2659//b4522//b1508//
GntR	b1493//b2727//b3906//b2500//b0400//b1399//b2429//b0978//b0020//b3357//b2152//b1546//
GutM	b3329//b0368//b4240//b1954//b0151//b4072//b1227//
GutR	b3096//b1395//b3828//b4005//b2719//b2107//b0066//
HU	b3477//b0082//b1399//b1499//b1394//b4198//b2167//b1781//b2277//
HcaR	b0337//b1487//b1920//b2096//b2684//b3083//
HdfR	b4132//b2852//b3132//b3060//b2106//
HigA	b1223//b1307//
HigB-HigA	yegZ//b0754//
HipAB	b0515//b2224//b3168//b3161//b1516//
HipB	b3115//b1132//b0684//b3794//b4443//b2987//
HyfR	b3477//b3334//b2675//b1680//b1091//b1562//b2406//b0784//b2789//b1546//b0936//b4132//
HypT	b1131//b0933//b2995//b3926//b3600//b3742//b2107//b2538//b0995//b2617//b3599//b1513//b0509//
IclR	b2558//b4458//b0781//b2893//
IdnR	b0972//b0721//b1009//b2799//b4106//b4313//b1283//
IlvY	b4194//b3927//
IscR	b3183//b3565//b2991//b3359//b2723//b3579//b0303//b4030//b0841//b3082//b3188//b0570//b3721//b2942//b0435//b2127//b3701//b3742//b2557//b2373//b4323//b1016//b1818//b0087//b4197//b2288//b4452//b2582//b1706//b3213//b3082//b2710//
KdgR	b4415//b4118//
KdpE	b0587//b1902//b3116//b1303//
LacI	b3213//b1949//b0570//
LeuO	b3792//b3270//b2712//b1938//b2091//b1323//gadF//b1298//b2665//b0330//b1300//b3415//b2805//b1252//b1407//b1743//b2579//b1486//b4506//b3481//
LexA	b2574//b1036//b3625//b2310//b0786//b4071//b3748//b1680//b0578//b2107//b3060//b4312//b3408//b1252//b3491//b2476//b0035//b2481//b0618//b2414//b4063//b0751//b2344//b3869//b0199//b2484//b3753//b2839//b1182//b2213//b4416//b2169//b2223//b2788//b0584//b3367//b3329//b1130//b2719//b3966//b1518//b3495//b4119//b4355//b4324//b2782//b0590//b2278//b1888//b0874//b3095//b4698//b3408//b3330//b2826//b0432//b0353//b0411//b1715//
LldR	b4124//b3327//b2487//
LrhA	b0681//b3752//b4392//b0076//
LsrR	b1880//b1199//b0349//b2529//b3614//b2143//b2374//b3517//b3082//
LysR	b3449//b1136//
MalI	b4411//b2684//b0377//
MalT	b3926//b0682//b3707//b2539//b0588//b2904//b1944//b2759//b1781//b2557//
MarA	b2531//b1669//b2421//b4036//b2375//molR_1//b4293//b2428//b0411//molR_1//b1861//b4105//b0179//b3919//b1335//b2720//b0936//b0863//b2781//b3786//b3939//b1588//b4079//b3185//b3083//b0951//b1006//b0572//b0331//b3688//b0799//b0443//b0523//b2371//b3271//b0675//b0928//b3225//
MarR	b3066//b3787//b2997//
MatA	b2213//b4323//b1780//b4075//b3599//b2068//b2729//b1112//
MazE	b2240//b3727//b1164//
MazE-MazF	b1563//b1780//b0697//
McbR	b4698//b0851//b3437//b0976//
MelR	b3452//b1183//b3071//
MetJ	b0340//b1904//b2572//b3451//b1672//b2484//b0597//b3517//b4039//b0678//b2529//b1761//b4027//b1006//sroD//
MetR	b4119//b2603//b1676//b0570//b1914//
MhpR	b0810//b3774//b2991//b1728//b0441//b3741//
Mlc	b0721//b1702//b0734//b1515//b3790//b1921//b0035//b2838//b2720//b4101//
MlrA	b0723//b3788//b1531//b3133//b1954//b1784//b3688//b2374//b0397//b2823//
MngR	b3528//b1223//b0088//
MntR	b3093//b2202//b1321//b1780//b2818//
ModE	b0614//b2702//b0698//b2077//b0765//b1939//b0654//b0234//b0383//yegZ//b3365//b1276//b1008//b2151//b2279//b0976//b0507//b0156//b3582//b0757//b2674//b0755//b2916//b0070//b0277//b4468//b0997//b3506//b1263//b1386//b2709//b2198//b0964//b1846//b1735//b1396//b1783//b3416//b1926//b2903//b0652//b3417//b2169//b1101//b1671//b3128//
MprA	b2674//b2091//b0616//b4093//b1442//b2725//
MqsA	b0508//b2484//b0447//b1493//b4187//b2731//b0303//b3566//
MraZ	b3071//b3645//b0020//b0857//b1579//b2538//b2195//b1252//b1818//b3082//b0574//b3060//b2163//b1009//b4438//b0708//b1485//
MtlR	b1762//b4438//b2702//
MurR	b3092//b1676//b2208//
Nac	b2943//b2222//b3845//b1914//b1387//b1780//b0970//b2669//b1717//b4365//b2203//b4123//b2424//b4095//b2017//b2553//b1007//b1782//b4034//b0758//b3091//
NadR	b3958//b2289//b4033//b2706//
NagC	b3722//b4237//b4014//b2285//b2822//b0587//b1474//b1656//b3184//b3333//b3558//b2542//b2905//b1398//b4150//b0570//b3138//b1790//b1016//b0181//b3329//b2370//b2659//b2379//b1591//b4481//b2206//b3959//b0586//b3923//b2571//b2995//b3926//b1010//b1475//b3441//b0850//
NanR	b3256//b3131//b0044//b0850//b3409//b0336//b2235//b1410//b4698//b2476//b1860//
NarL	b2942//b0708//b3645//b2572//b4408//b4670//b3409//b2470//b2105//b3480//b4416//b3923//b1861//b3083//b3788//b3859//b2926//b1926//b3127//b2428//b1741//b3027//b4702//b1718//b4444//b3722//b0973//b1608//b3773//b1061//b4014//b0221//b2663//b2541//b0197//b3451//b2538//b3958//b4481//b2282//b3751//b4287//b3166//b1072//b2196//b2370//b4475//b4287//b1485//b2538//b1744//b2719//b2729//b2415//b3709//b3481//b3912//b3516//b3750//b1950//b2937//b0861//b1532//b3785//b1733//b0604//b0019//gadF//b0958//b0759//b0623//b2482//b1946//b3966//b1716//b3518//b0153//b4415//b0950//b2310//b3495//b1861//b4322//b4438//b2720//b1616//b0872//b0334//b0781//b4106//b0066//b3723//b1535//b4013//b4249//b4443//b4452//b1651//b0432//b0074//b0096//b0075//b1243//b2372//b3408//b2372//b4355//b3730//b4043//b1165//b2758//b3167//b4354//b2204//b2661//b0996//b3905//b1535//b2840//b0565//b3967//b0041//b1222//
NarP	b0277//b0179//b2199//b2824//b3141//b2407//b2937//b0093//b1672//b2905//b2731//b2927//b3581//b0935//b0090//b1681//b2729//b3785//b3603//b1194//b4006//b1548//b0596//b1939//b4323//b0731//b0390//b2499//b2500//b3329//b0996//b0150//b2159//b4079//b3513//b4098//b2223//b0697//b0721//b0439//b1241//b1623//b1743//b3332//b2751//b0070//b0863//b2756//b2528//b3450//
NemR	b1015//b0811//b1913//
NhaR	b1913//b1676//b1091//b1041//b0933//b4120//b1579//
NikR	b4104//b0093//b1620//b1888//b3022//b2671//
NimR	b2540//b2943//
NorR	b3859//b1850//b0974//
