#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3183//b3437//
AcrR	b1079//b4445//b0114//b0067//b3207//b1579//b2669//b0851//b0303//b4471//b0655//
Ada	b0977//b2750//b1888//b1393//
AdiY	b3066//b1546//b1921//b3071//b3576//b2366//b2630//b4159//
AgaR	b0031//b2280//b0331//b4193//b1569//b0390//b0874//b2824//b2823//b0366//b4096//
AidB	b1225//
AlaS	b0207//
AllR	b3157//b3722//b3666//b1988//b3614//b3961//b4062//b4347//b4120//
AllS	b3580//b3785//b0198//
AlsR	b4393//b4254//b2616//b2484//b4073//b3941//
AppY	b0197//b0063//b3331//b0783//b0231//b0198//b2663//b3579//b3870//b1326//
AraC	b1949//b2824//b2699//b3451//b0996//b1441//b0344//b2231//b1256//b1287//b3165//b1679//b3430//b2281//
ArgP	b1008//b2203//b1887//b1430//b0450//b0675//b3364//b0973//b4240//b4153//b3788//b2079//b2155//b1907//
ArgR	b2369//b2465//b1732//b4003//b1277//b0032//b2235//b4384//b2105//b0061//b1498//b3957//b1277//b3430//b0330//b4382//b2499//b0996//b3512//b2530//b0036//b0031//b4090//b3125//b3096//b2155//b0095//b2937//b3170//b1608//b2203//b4086//b4417//b2168//b1024//b2372//b2841//b2058//
ArsR	b3213//b2669//b0812//
AscG	b1608//b2415//b0623//b2726//b3564//
AsnC	b3870//b3912//b0591//b4154//
AtoC	b0020//b2085//b0873//b0340//
BaeR	b1982//b0987//b4087//b0377//b1430//b4034//b0871//b4613//
BasR	b1783//b2342//b1499//b1452//b1672//b1298//b2059//b2323//b2221//b3431//b1167//b0591//b1579//
BetI	b1384//b1498//b4054//b1500//
BirA	b4613//b3728//b3600//b4312//b4288//
BluR	b3941//b1901//b0400//b1166//
BolA	b0237//b0759//
CadC	b0304//b0676//b4030//
CaiF	b0080//b0889//b1501//b4513//b3115//b3599//b4347//b1745//b1260//b1043//
Cbl	b4506//b3926//b2676//b3113//b3363//b2414//b4523//b3480//b3967//
CdaR	b0377//b0573//b1702//b2093//b3082//b3421//b3476//b0619//b1256//b0347//
CecR	b3225//b3081//b1321//b4054//b0584//
ChbR	b2663//b4254//b2484//b3183//b4194//b1257//
ComR	b2616//
CpxR	b1905//b1707//b2605//b4291//b3408//b2903//b2306//b4254//b4662//b2486//b2283//b4323//b3742//b0851//b3441//b2705//b0389//b1409//b3027//b3449//b3723//b1716//b3566//b0516//b0945//b0076//b2758//b3566//b3156//b0810//b2702//b1071//b2903//b2279//b0896//b0820//b3512//b3794//b3741//b3708//b2484//b0116//b0805//b2279//b2751//b1325//b1943//b1227//b2704//b1452//b4265//b2987//b0330//b0785//b0565//b2168//b0792//b0827//b2407//b0776//b4037//b3092//b1519//b3066//b3225//b1656//b2722//b0385//b2059//b1519//
Cra	b1302//b0778//b1879//b2531//b0118//b1782//b3409//b3574//b3906//b1987//b1388//b2715//b2721//b4005//b0605//b4267//b3961//b1075//b2764//b3214//b3579//cpxQ//b3845//b2224//b1222//b3428//b3326//b2819//b2423//b0811//b3579//b3071//b0041//b4443//b1226//b0733//b2729//b1036//b4451//b2222//b2699//b2127//b0929//b4106//b4193//b2756//b1921//b1484//b1227//b4240//b0779//b1306//b2820//b1387//b0874//b2492//b3326//b1016//b0511//b1676//b3940//b0092//b4239//b3037//b4043//b3227//b2802//b1300//b3749//b2559//b2500//b1493//b0613//b1182//b2531//b3190//b1165//b2826//b3565//
CreB	b1818//b3022//b1950//b2017//b1167//
CsgD	b1307//b2600//b3128//molR_1//b1591//b3128//b2660//b3727//b3721//b0342//b1021//b1926//b1476//b3525//b2143//b1183//b1070//b0411//b0733//b2237//b2764//b1390//b4099//b0937//b1408//b1481//b3510//b0301//
CsiR	b1221//b4002//b1378//b1226//b3479//
CspA	b2202//b4096//
CueR	b3787//b3268//b1810//b1761//b1577//b2194//b2551//
CusR	b2168//b0674//b2167//yegZ//b3328//b4070//b0997//b1298//b0572//b3429//b0958//b0403//
CynR	b2722//b2552//b2365//b0574//
CysB	b3188//b3605//b1938//b2307//b3035//b4511//b1200//b1493//b2826//b1222//b0112//b1411//b0587//b1587//b2913//b3600//b4267//b1287//b1395//b1548//b4396//b0980//b1947//b0864//b0313//b2823//b1308//b0954//b0151//b1092//b0945//b3924//
CytR	b4071//b3137//b2570//b0398//b1887//b1579//b2167//b3903//b3418//b4322//b3800//b2684//b2094//
Dan	b3096//b4062//b2374//b0365//
DcuR	b1016//b0688//b2686//b3469//b1670//b0849//b3076//b3128//b3916//
DeoR	b0759//b2163//b2311//b2732//b2559//b0590//
DhaR	b3666//b1913//b0460//b2708//
DicA	b3223//b3957//b3270//b3789//b1888//b1924//b3790//b4354//
DinJ-YafQ	b1719//b0180//b0240//
DnaA	b2788//b1593//b2993//b2094//b0062//b0606//b0382//b4058//b0403//b2414//b2751//b3575//
DpiA	b0597//b1546//b0392//b1684//b1924//b0398//b4026//b3096//b1738//b0303//b3367//
DsdC	b0340//b2904//b4260//
EbgR	b2152//b2309//
EnvR	b0564//b1222//
EnvY	b1859//b1440//
EvgA	b2713//b0896//b1198//b2926//b1531//b0784//b0887//b2756//b2076//b1411//b0727//b2560//b3741//b1207//b2943//b4577//b4525//b4312//b1038//
ExuR	b0751//b4484//b1207//b1076//b0777//b4439//b1734//b2725//b3115//
FabR	b0463//b3449//
FadR	b3730//b3011//b2148//b2725//b3012//b1302//b3958//cpxQ//b1062//b0605//b2837//b3061//b2942//b2923//b1563//b3027//b3451//b4088//b1078//b0783//b0571//b2168//b4005//
FeaR	b3156//b2997//
FhlA	b0038//b3091//b3607//b2661//b4196//b2307//b0070//b3774//b3966//b0564//b3907//b0039//b3114//b3904//b2406//b2199//b2824//b1973//b0774//b3828//b0367//b1673//b2751//b2482//b3011//b2341//b2092//b1398//b1679//b0872//
FlhDC	b1620//b3225//b1947//b2199//b1377//b4441//b0234//b2838//b1796//b1508//b4193//b1259//sroC//b0594//b0112//b0958//b4290//b0584//b1080//b2539//b3749//b1297//b3214//b2784//b1442//b2198//b0762//b2280//b3113//b4468//b4443//b1252//b0903//b3701//b1013//b3170//b3325//b1857//b2975//b1221//b3065//b4040//b4577//b4119//b0820//b1634//b0764//b1081//b4431//b2993//b4002//b2539//b2106//b0995//b3615//b1568//b0862//b0020//b0892//b4321//b0509//b0929//b1761//b4293//b4093//b0396//b0618//b4397//b1970//b1728//b2281//b1252//b4237//b2417//b2579//b1733//b0339//b0153//b2213//b4028//b1334//b0733//
FliZ	b2699//b2482//b4133//b2500//b4187//b2531//b3137//b1702//b4042//b3525//b4087//b4476//b2150//b2196//b0928//b4106//b2482//b0517//b0997//b2964//b2312//
