#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b2845//b4297//b2844//b3800//
GO_0000023_6	b1623//
GO_0000025_7	b4032//
GO_0000027_7	b2481//b2687//b3512//b2731//b2199//b2784//b3414//b1719//b4637//b0064//b0038//b0381//b1863//
GO_0000028_7	b3513//b1522//b1601//b3299//b3953//b1061//b1822//b4124//b3816//
GO_0000032_8	b4393//
GO_0000041_8	b4118//b2266//b2263//b0463//b1259//b3206//b1162//b4100//b2788//b1595//b0115//b2892//b0895//b0191//b0894//b0556//b2415//b0213//b4242//b3228//b0033//b2442//b1786//b1008//b4315//b0388//b0601//b0101//b2242//b4251//b1317//b3981//b1257//b2745//b0068//b4024//b0400//b2704//b4565//
GO_0000050_5	b3135//b2525//b2182//b3041//b3194//b4111//b4070//
GO_0000053_5	b0778//
GO_0000096_5	b0140//b2545//b2233//b0200//b0350//b1377//b0467//b0528//b2310//b0462//b2544//b1377//b3701//b3342//b0962//b4511//b3719//b0330//b1508//b2511//b1801//
GO_0000097_6	b1873//b2138//b1660//b2556//b2483//b3972//b0401//b2997//b1259//b1772//b1352//b3577//b0437//b1594//
GO_0000098_6	b0320//b2159//b0314//b3893//b1066//
GO_0000101_6	b3238//b0241//b0451//b0962//b0867//b4004//b0742//b0092//insI4//b3565//b2942//b2756//b3622//b0650//b2341//
GO_0000103_5	b2705//b4478//b0041//
GO_0000105_6	b4349//b1763//b1651//insI4//b1879//b3984//b3794//b3622//
GO_0000154_7	b4031//b0446//b4129//b1477//b2256//b1601//b0698//b0492//b1655//b4177//b0632//b2162//b3144//b3728//b1554//b1199//b4353//b0732//b4129//b0591//b4235//b1711//b0357//b4085//b1824//b1712//b0058//b1748//b0226//b1107//b1539//b1525//
GO_0000160_5	b0640//b3620//b0070//srkA//b0045//b0709//b3721//b0921//b1429//b4470//b2634//b2787//gpr//b1697//b1635//b4015//b3676//b3149//b1613//b2136//b4063//b0592//b3486//b3426//b4453//b3812//b4170//b0365//b3181//b4388//b1913//b0697//b0072//b3279//b4319//b0741//b3954//b3371//b3714//b3047//b0431//b4298//b4154//
GO_0000162_7	b1645//b2201//b3549//b3091//b3417//b2311//b2794//b1162//b2574//
GO_0000255_5	b1223//b2889//b2942//b4539//b0034//
GO_0000256_6	b3829//b4524//b0662//b3725//b0591//
GO_0000270_7	b2628//b0444//b1988//b0696//b3924//b0789//b1514//bioD1//b3935//b2082//b1763//b3403//b0155//b2048//b2451//b0750//b3244//b1117//b1422//b2017//b0159//b2726//b2733//b1212//b3728//b1513//b1552//b0276//b2730//b3625//b1347//b3162//b3790//b4069//b1785//b3562//b4384//b3168//b2576//b2105//b2910//b3417//b0497//b4111//b0996//b3187//b1107//b2594//b0438//b2367//b3310//b0618//b1187//b2963//b3607//b2557//b0316//b4086//b3567//rhmR//b3048//bioP//b1210//
GO_0000271_6	b0847//b3737//b0981//b0287//b3809//b0887//b0721//b0348//b3431//b0941//b4111//b1477//b1856//b3903//b3633//b0979//b1049//b3709//b3177//b3778//b1973//b2890//b3974//b0063//b1126//b2696//b2040//b1450//b1625//b1257//b4373//b3875//b4154//b0830//b1518//b2110//b0601//b3152//b1507//b3011//b1994//b2367//b2616//b2662//b4371//b2892//b1174//b2742//b4300//b3784//
GO_0000272_6	b0651//b1600//b2415//b3326//b1025//b3897//
GO_0000302_5	b0783//b3622//b3528//b2442//b3721//b0823//b1782//b2744//b1296//b4196//b3667//b3422//b3299//b0932//b3724//b3500//b3693//b3084//b1739//b4318//b1812//b4171//b0512//b3708//b1715//b4232//b2199//b2821//b0856//b1827//b2757//
GO_0000303_6	b3056//b3689//
GO_0000305_5	b0585//b0427//b3620//
GO_0000372_11	b2566//
GO_0000375_9	b2759//
GO_0000376_10	b1223//
GO_0000413_9	b2291//b2659//b2690//b0514//b3732//b0270//b0074//b2469//
GO_0000451_7	b0307//b3359//b2834//b1478//b2195//
GO_0000453_8	b3410//b1842//b0260//b4019//b2027//
GO_0000455_9	b1512//b1703//b2558//b0046//b3130//b3805//b1076//
GO_0000462_11	b0174//b0199//
GO_0000469_8	b1274//
GO_0000470_10	b1378//
GO_0000478_9	b1385//
GO_0000715_6	b3699//
GO_0000716_7	b1876//
GO_0000724_8	b3563//
GO_0000725_7	b3668//b1476//b0195//b3366//b0594//b3911//
GO_0000726_7	b3679//
GO_0000731_7	b4384//b4269//b2630//b2370//b0091//b3262//b3941//
GO_0000737_7	b2157//
GO_0000738_7	b3961//b2177//b2906//
GO_0000746_4	b1859//
GO_0000820_7	b2802//
GO_0000902_5	b2369//
GO_0000910_4	b0350//b3770//b4376//b3413//b0954//b1871//b0574//b1197//b3163//b2975//b2201//b1533//b0228//b4018//b2180//b1074//b4194//b0920//
GO_0000917_6	hexR//b1891//b2665//b3019//b3908//
GO_0000918_6	b1939//b2711//b3143//b3606//
GO_0000920_3	b4279//b0331//b0679//b4024//b2599//
GO_0000921_6	b3135//
GO_0000966_8	b0076//b1259//b0180//b2194//
GO_0000967_10	b2026//b3461//b4148//
GO_0001101_4	b2366//b1303//b1473//b4232//b2989//b4520//b2597//b3682//b4208//b2742//b0085//b2199//b1693//b2312//b3731//b0789//b3640//b0469//b1120//b3410//b4528//b4195//b0102//b3729//b3641//b1125//
GO_0001121_7	b0605//b0215//
GO_0001123_8	b4046//
GO_0001124_8	b2436//
GO_0001407_7	b2527//b2563//b0178//b1569//
GO_0001505_4	b3176//b0528//b2678//b4460//b0649//b3209//b2877//b3526//b4356//b3194//b0162//b0640//b0022//b2972//b1530//b2038//
GO_0001510_5	b2456//b2212//b4484//b2942//b4520//b1990//b2686//b0911//b1100//b0233//b3386//b2786//b2336//b3526//b4161//b3407//b2890//b1218//b2121//b3266//b0118//b3632//b3295//b3224//b2458//b3175//b2340//b0968//b4484//b3236//b0347//b2688//b0313//b2082//b0191//b1602//b0263//b3459//b2552//b3884//
GO_0001514_8	b3953//
GO_0001522_7	b4130//b0524//b3524//b4565//b3244//b0034//b3441//b1619//b3130//b1728//b0860//b0333//b2480//
GO_0001539_4	b1096//b3824//b3365//b3954//b2283//b3339//b2609//b1819//b2751//b4371//b1084//b0870//b0874//b2380//b1993//b4230//b2330//b3889//b3056//b1831//b2930//insI4//b3363//b4419//b1932//b4318//b0007//b3928//b1328//b3558//b0847//
GO_0001558_5	b1197//b4132//b1293//b3778//b4419//b4666//b2763//b1185//
GO_0001561_6	b1327//
GO_0001666_4	b1465//
GO_0001676_6	b0184//b3119//b2074//
GO_0001680_11	b0428//
GO_0001682_11	b4481//
GO_0001731_7	b0033//
GO_0001762_6	b0796//
GO_0001887_4	b3844//b1279//b3794//
GO_0001896_5	b2888//rpnB//b0908//b3963//
GO_0001907_5	b2133//b0589//insI4//b4055//
GO_0001932_8	b4351//b3413//
GO_0001934_9	b3266//
GO_0002047_6	b0463//b2465//
GO_0002097_8	b0141//b1099//b3580//b1526//b0957//b2896//b3310//b2380//b2963//b1832//b0062//b4148//b0586//b2800//b0699//b1004//b3056//b0830//b2560//
GO_0002098_9	b1859//b2526//b1506//b2281//b2193//b0051//b2308//b1827//b3836//b3891//b4479//b2725//b2126//
GO_0002099_9	b3894//b0080//
GO_0002100_9	b2289//
GO_0002101_9	b4393//b3180//
GO_0002128_7	b4209//b1473//b2817//b4225//
GO_0002130_8	b1407//
GO_0002131_9	b2075//
GO_0002132_9	b3733//
GO_0002136_10	b2202//
GO_0002143_9	b0350//b3900//b1526//b3647//b2514//b2023//
GO_0002181_7	b3731//b2524//
GO_0002183_5	b2813//
GO_0002184_8	b1077//
GO_0002188_6	b3524//
GO_0002190_6	b2724//
GO_0002192_8	b0842//
GO_0002252_3	b4131//b3142//b1492//b1392//b1599//b1317//b0956//b0273//b2511//b0397//
GO_0002790_6	b0300//b4311//b1081//b1563//b3105//b3931//b4291//
GO_0002937_9	b1296//
GO_0002938_8	b1769//
GO_0002939_7	b1104//
GO_0002943_8	b2934//
GO_0002949_8	b0404//b4384//b2364//b1481//
GO_0003333_7	b2040//b2009//b0954//b0377//b2761//b2297//b1614//b2020//b2525//b2975//b1292//b0933//b2920//b4467//b0211//b4358//b4190//b1636//b2169//b1216//b0688//b2297//b3149//b1363//b3654//b0007//b1069//b2326//b0993//b4254//b1545//b2799//b3265//b1314//b2383//hxpA//b2037//b3190//b0313//b0101//b3686//b0805//b3177//b2010//msrQ//b2827//b1617//b0949//b0069//
GO_0005975_4	b0550//b2378//b1926//b3405//b2913//b1610//b1855//b3540//b3299//b0644//b0674//b0484//b3294//b3518//b1865//b0573//b0245//b2687//b2427//b1998//b1506//b2726//b0083//b3518//b2889//b1827//b1285//b2211//b0325//b0867//b0789//b3648//b0887//b1872//b2161//b3804//b0904//b0733//b4288//b0368//b0262//b4335//b3256//b3056//b1782//b0353//b0186//b3342//b0757//b4251//b1614//b1545//b3728//b0197//b3629//b0717//b0367//b3414//b1118//b1206//b0607//b1759//b0940//b1734//b0634//b3176//b2567//b3430//b4401//b1186//b3491//b0797//b3691//b2427//b2821//b0805//b2730//b2818//b0940//b3287//b3511//b3291//b0880//b0957//b4064//b2131//b1748//b1809//b2979//b2514//topAI//b0678//b1467//b0570//gapC//b2350//b1225//b0853//b1864//b0256//b0400//b3669//b3639//b2330//b0588//b1512//b4532//b0009//b3539//b2098//b0401//b4180//b0024//b4349//b2782//b1013//b2998//b4046//b2245//b1011//b3517//b3416//b1579//b4004//b2341//b3539//b2014//b1892//b0405//b4036//b0420//b3772//b3140//b2785//b0751//b3720//b2161//b1015//b2609//b4381//b4077//b1539//b3457//b0356//b1649//b1348//b1826//b0785//b4386//b2614//b0597//b3032//b0928//b1807//b2324//b3376//insI1//b2135//b4071//b2323//b4386//b0002//b1780//b3889//b3924//b2182//b2095//b0622//b1851//b3715//b2760//b0635//b0695//b2207//b4005//b1184//b2927//b2382//b2203//b4142//b3228//b0078//b0127//b3371//b2683//b2622//b0111//b3430//b0847//b3811//b0532//b0880//b2740//b2393//hprR//b2890//b3025//b3823//b3730//b0533//b0924//b1238//b2869//b0545//hiuH//b3608//b1200//hiuH//b1329//b4318//b1197//b0752//b2135//b3623//b0927//b0877//b1337//b0273//b2174//b1592//b0808//b3737//b1791//b1856//b4365//b0766//b2701//b0531//b0854//b2756//b3247//b0452//b0714//b0864//b3229//b2497//b4116//b2416//b3298//b2898//b3622//b2594//b0535//b2890//b1826//b0448//b0423//b0839//b3205//b1611//b2061//b3235//b0097//b2038//
GO_0005976_5	b1970//b3630//b2061//b0954//b2349//b3238//b1617//b4159//b0344//b4356//b0411//b3954//b4415//b1531//b0008//b3559//b3225//b2946//b3141//b3264//ftp//b1638//b0790//b2893//b0421//b1344//b0186//b4246//b2781//b3718//b2169//b1404//b1343//b3943//b0677//b1876//arcC//b3526//b0171//b4168//b1066//b1234//b2015//b3563//b4178//b2865//b0172//b0949//b1886//b3634//b0604//b3945//b0284//b2701//b1729//b2991//b2987//b2751//b0124//
GO_0005977_6	b1808//b1378//b2278//b0556//b0210//b0269//b2399//b4613//
GO_0005978_7	b0554//b3927//b0323//b4029//
GO_0005979_8	b3836//
GO_0005980_7	b2746//b3469//b0651//
GO_0005981_7	b4132//
GO_0005984_5	b3053//b0162//b1197//b1615//b2788//b2150//b2041//b3261//b0404//b3071//b0328//
GO_0005985_6	b2897//
GO_0005986_7	b2622//
GO_0005988_6	b4399//b3834//
GO_0005990_7	b0516//b1922//
GO_0005991_6	b3355//b2724//b2215//b1183//b2386//
GO_0005992_7	b2883//b2068//
GO_0005993_7	b4349//b0613//b1550//
GO_0005994_6	hxpB//
GO_0005995_7	b1496//
GO_0005996_4	b2253//b0710//b1259//b0009//b3131//b1475//b0343//b0637//b3635//b1597//b2041//b2416//b2674//b0679//b3442//b4177//b1505//b1186//b1262//rpnC//b4071//b1007//b2711//b2564//b3640//b2996//b2194//b2913//b3867//b0726//b1276//b1002//b1327//b0077//b4288//b2665//b2780//b1089//b3364//b1521//b1842//b0183//b1704//b4539//b1680//b2368//b0938//b2811//b3294//b2548//b3503//b0245//b3794//b0138//b3289//b3256//b4129//b3877//b1772//b2995//b3584//b0208//b3529//b4415//b2412//b1857//b2765//b3807//b0348//b3255//b2281//b1767//b3718//b2370//b0474//b3743//b2430//b4298//b0168//b0822//b3024//b2577//
GO_0005997_6	b4203//
GO_0005998_7	b1449//
GO_0006000_6	b1588//b1855//b4040//
GO_0006001_7	b4381//b1832//
GO_0006002_5	b3216//b3121//b4062//
GO_0006004_6	b3407//b1441//b0983//b1074//b2350//b2604//
GO_0006006_6	b1815//b4314//b4460//b4524//b2806//b0484//b3357//b2041//b2220//b3130//b2201//b2561//b1069//b2731//b1252//b3960//b0554//b1676//b0990//b1221//b3155//b3940//b2442//
GO_0006007_7	b4261//b2258//b2267//
GO_0006011_5	b3080//
GO_0006012_6	b0002//b2709//b3167//b0091//b4214//b3804//b3684//b0894//b2029//
GO_0006013_6	b2256//b2610//
GO_0006014_6	b0659//b0088//b3199//
GO_0006015_7	b0997//b1473//
GO_0006020_5	b1959//
GO_0006022_5	b3071//b1635//b1738//b3026//b2058//b4394//b3902//b3053//b2678//b0620//b3731//b4557//b2491//b3726//b2665//b2702//b1093//b4323//b4261//b0006//b4392//b1951//b4040//b1191//b0215//b2905//b2291//b3967//b2234//b0162//b0228//b2761//b2022//b0378//rhmD//b0184//b0679//b1035//b3350//b0655//b0124//b1606//b3844//b3870//b0910//b3997//b4116//b1378//b1198//b0624//b2869//b1917//b3628//b0151//b0333//b0237//b1008//b1290//b3629//b3115//b0040//b2441//b0260//
GO_0006023_6	b1798//b3983//b0758//b0742//b1633//b1733//b0962//b3794//b0532//b3645//b2478//b1216//b3063//b2575//b2021//b1534//b2218//b1723//b0083//b0077//b0048//b4245//topAI//b0597//b1514//b3475//b2383//b0739//b3665//b3725//b3376//b2553//b3175//b0431//b0879//b3829//b3129//b3437//b4237//
GO_0006024_7	b1887//b2894//b3567//b0949//b0082//b0460//b0466//b0046//b1445//b1838//b0481//b3631//b2687//b1518//b4162//b0880//b0472//b1336//b2126//b3940//b3195//b0344//b1129//b0093//b1809//b2762//b0173//b3408//b0918//b1252//b0490//b2819//b3653//b1613//b3957//b3041//b2910//b1296//b1303//
GO_0006026_6	b2294//b3919//b4201//b0641//b0162//b1440//b2269//b4471//b4114//b3192//
GO_0006027_7	b1362//b0353//b2541//b1220//b0009//b3269//b0592//b4120//b3454//b0550//
GO_0006040_5	b3437//b0775//b0968//b3688//b3375//b1741//b4227//b1227//b0486//b1167//b0149//b1774//b1613//b3876//b4152//b1113//b0732//
GO_0006044_7	b3459//b3139//b3679//b2159//b0210//
GO_0006046_8	b3462//b4100//b1256//b3867//
GO_0006047_5	b1022//b1352//b0099//b1363//b0819//b2661//b2184//
GO_0006048_6	b3344//b0051//b1313//b3899//b2716//b1303//
GO_0006050_6	b0328//
GO_0006051_7	b2896//
GO_0006053_8	b1126//
GO_0006054_6	b2015//b1421//b3524//b2817//b0732//b2065//b0890//
GO_0006056_6	b3094//
GO_0006057_7	b1243//
GO_0006059_6	b0662//b2718//b2947//b1261//
GO_0006060_7	b1639//
GO_0006062_8	b0876//
GO_0006063_5	b1835//b3221//b1375//b2281//b3884//b1335//b2076//b0797//b3667//
GO_0006064_6	b0846//b1731//b2753//b3336//b1622//b0930//
GO_0006066_4	b3949//b2308//b3516//b4289//b0188//b0870//b0080//b2579//b2580//b3746//b0194//b0692//b0087//b3772//b0333//rpnB//b1163//b1112//b2526//b3407//b1745//b3986//b1218//glsA//b3872//b3780//b3645//b3883//b3458//b1093//b2726//b3966//
GO_0006067_6	b4361//b1550//b0933//
GO_0006071_6	b2023//b0641//b1779//b2554//b2743//b4125//b3778//
GO_0006072_6	b4477//b1018//b0693//b4092//b2754//
GO_0006073_6	b3075//b0844//b0826//b1272//b1306//b2628//b1767//b0472//b3740//b3888//b3719//b3639//b2788//b2024//b2627//b4232//b3628//b2717//b2906//b3385//
GO_0006081_4	b3691//b3092//b2421//b0812//b1925//b1614//b3985//b2566//b3304//b0162//b2078//b1256//b1117//b3634//b4243//b0973//b2066//b0590//b3904//b3624//b3118//b4359//b4035//b2558//b1831//b1769//b2037//b0842//b3355//b4053//b3082//b0838//b1945//b3551//b3725//b0409//b2216//b1061//b1712//b2501//b4476//b3176//b1468//b2269//b1855//b1212//b0928//b0621//b1243//b3819//yeeL//b0159//b4112//b3166//b0029//b3553//b0889//b3182//b0133//b0086//b1237//b1061//b3229//b3084//b3022//b1072//b2677//
