#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3706//b0766//b0524//b0740//
GO_0000023_6	b3952//
GO_0000025_7	b2386//
GO_0000027_7	b0516//b2326//b1594//b2785//b2245//b2731//b2619//b2789//b3019//b0461//b3867//b2423//b3341//
GO_0000028_7	b1515//b3722//hprR//b2962//b1890//b3387//b0028//b4301//b0742//
GO_0000032_8	b1274//
GO_0000041_8	b0161//b0091//b1828//b1178//b2441//b1731//b0439//b3168//b1728//b3554//b0276//b0555//b1660//b1473//b1681//b2140//b2957//b1487//b0110//b4361//b1511//b3574//b3525//b3464//b2138//b0599//b3543//b3170//b0096//rhmD//b2108//b0112//b0042//b3173//b0424//b4050//b3264//b2946//b1404//
GO_0000050_5	b2354//b0998//b3833//b3881//b4032//b0635//b2057//
GO_0000053_5	b4241//
GO_0000096_5	b0307//b2520//b0020//b3167//b0661//b0785//b2942//b0554//b1522//b0693//b4179//b0180//b2523//b1610//b3725//b0408//b2897//b2739//b3450//b3634//b0852//
GO_0000097_6	b2094//b4222//b2341//b3893//b0067//b2392//b3690//b1886//b0210//b1303//b3410//b3919//b1300//b3775//
GO_0000098_6	b2739//b2501//b1022//b3364//b0864//
GO_0000101_6	b3879//b0430//b3961//b0940//b3009//b2376//b3370//b4356//b2811//b0497//b3824//b2329//b3895//b2155//b3738//
GO_0000103_5	b3778//b2620//b3627//
GO_0000105_6	b1709//b2930//b0300//b1588//b0183//b1440//b1339//b1550//
GO_0000154_7	b0639//b4084//b3673//b3704//b0441//b4550//b0812//b1764//b0492//b0440//b3208//b3390//b0591//b0113//b0607//b1200//b2065//b3191//b3349//b3735//b0180//b3307//b2104//b1415//b1890//b1735//b0315//b0089//b0612//b2687//b0963//b0945//
GO_0000160_5	b2756//b0599//b2530//b2821//b3477//b2616//b3983//b1945//b4415//b3433//b2918//b0641//b1176//b3262//b0990//b3816//b4005//b0212//b4033//b2525//b0587//b3800//b3126//b3540//b3577//b1433//b2740//b1890//b0641//b3029//b2380//b0533//b0466//b0254//b2731//b0863//b3934//b3477//b0871//b1209//b4421//b0035//b2579//
GO_0000162_7	b0314//b1611//b2082//b0871//b4346//b0127//b1145//b3320//b1021//
GO_0000255_5	b0727//b0184//b0577//b0882//b2831//
