#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3450//b4239//b3441//b2595//
GO_0000023_6	b4306//
GO_0000025_7	b1882//
GO_0000027_7	b3009//b1724//b1866//b0830//b2865//b3188//b2409//b1125//b1876//b3671//b0240//b3189//b3790//
GO_0000028_7	b1739//b0815//b1554//b0194//b3930//b0325//b3498//b2705//msrP//
GO_0000032_8	b3061//
GO_0000041_8	b4130//b2494//b4063//b0010//b2994//b1501//b1779//b2754//b3084//b3006//b3834//b1296//b3201//b3113//b0728//b1711//b3794//b3037//b1245//b2128//b2523//b1703//b2161//b1961//b3342//b1298//b1241//b0191//b0048//b0807//b3688//b4484//b1140//b1956//b3394//b3395//b0876//b3294//b0959//
GO_0000050_5	b3465//b3146//b4129//b2972//b4239//b3010//b0450//
GO_0000053_5	b0331//
GO_0000096_5	b0243//b3306//b1289//b1046//b3544//b0633//b2746//b4242//b4055//b0349//b3949//b3924//b2829//b3261//b2201//b3404//b4354//b3095//b3081//b1444//b2297//
GO_0000097_6	b3683//b0092//b2500//b2052//b4143//b2765//b0853//b3421//b3956//b2515//b2418//b0242//b2526//b3667//
GO_0000098_6	b1113//b3499//b3919//b2514//b3788//
GO_0000101_6	b2806//b0410//b3535//b0028//b2437//b1858//rpnA//b1133//b4022//b2458//b4421//b3645//b4300//b2209//b0721//
GO_0000103_5	b0331//b3956//b1634//
GO_0000105_6	b3253//b4602//b1545//b4235//b2094//b2125//b0388//b1448//
GO_0000154_7	b2921//b4359//b4026//b1925//b3630//b0221//b0192//b0920//b3321//b0052//b3132//b3028//b3705//b1579//b4501//b1557//b0585//b2927//b1815//b3367//b3542//b2150//b3553//b2935//b0893//b1430//b0426//b1953//b2387//b0675//b3255//b0475//
GO_0000160_5	b0131//b4026//b2667//b1798//b2065//b4261//b1409//b1525//b3578//rpnD//b2161//b0429//b0222//b3330//b4351//b2100//b0149//b2425//b1692//b3009//b2840//b3741//b3844//b1210//b3828//b2548//b0802//b3958//b4327//b3559//b1756//b2787//b3032//b3524//b1897//b4460//b3788//b2780//b2939//b3298//b3684//b3269//b0173//
GO_0000162_7	b3132//b3178//b2109//b3203//b2601//b4050//b4099//b2794//b0570//
GO_0000255_5	b3401//b3363//b0633//b1703//b3822//
GO_0000256_6	b2893//b0948//b1479//b3128//b4403//
GO_0000270_7	b1713//b2738//b1119//b0433//b2574//b4099//b4050//b2153//b1881//b1603//b1183//b1821//b3826//b2725//b3307//b0070//b3647//b2793//b2048//b1612//b3343//b3622//b0886//b3778//b1114//b3731//b3540//b4392//b2442//b1132//b3406//b3152//b1399//b0889//b2413//b2224//b3187//b2106//b1244//rpnC//b0329//b4072//b1621//b0313//b1272//b2877//b0608//b4180//b1759//b4309//b0469//b2313//b1183//b3304//b3163//b2195//b1478//b2960//b2677//b4483//b2038//b0109//b1662//
GO_0000271_6	b2990//b3935//b2091//b2421//b1333//b3022//b1779//b0325//b2594//b0349//b0451//b2292//b0430//b0256//b3983//b0937//b3562//b1136//b3470//b1162//b1188//b2678//b4122//b3667//b1377//b1433//b2594//b0029//b4662//b0970//b0516//b3298//b0856//b0862//b0068//b4392//b1088//b2326//b0497//b1619//b0426//b2313//b1048//b0197//b3901//b0106//b4035//b3455//b4081//b0211//
GO_0000272_6	b3722//b3238//b1994//b0539//b1901//b0696//
GO_0000302_5	b3461//msrP//b3839//b3375//b1386//b4388//b2702//b4355//b4240//bioD1//b0507//b0936//b2025//b4335//b0871//b3726//b3892//b0154//b3535//b4115//b1391//b4682//b1646//b3426//b1882//b4106//b1970//b4177//b3997//b0565//b3870//
GO_0000303_6	b0590//b1888//
GO_0000305_5	b3289//b0340//b3879//
GO_0000372_11	b0831//
GO_0000375_9	b1263//
GO_0000376_10	b1601//
GO_0000413_9	b2431//b0048//b2077//b2184//b3565//b3454//b4162//b3769//
GO_0000451_7	b0710//b2998//b3456//b2630//b1468//
GO_0000453_8	b3193//b4116//b3010//b4028//b2601//
GO_0000455_9	b1252//b1422//b0792//b1187//b1767//b1682//b0036//
GO_0000462_11	b3076//b0840//
GO_0000469_8	b3226//
GO_0000470_10	b3238//
GO_0000478_9	b3966//
GO_0000715_6	b3463//
GO_0000716_7	b2418//
GO_0000724_8	b0651//
GO_0000725_7	b0620//b3134//b1185//b0674//b0798//b0894//
GO_0000726_7	b1071//
GO_0000731_7	b2678//b2576//b1998//b3567//b4074//b0599//b1713//
GO_0000737_7	b0942//
GO_0000738_7	b2905//b0062//b0366//
GO_0000746_4	b3234//
GO_0000820_7	b4113//
GO_0000902_5	b1807//
GO_0000910_4	b0417//b4024//b2287//b1227//b2079//b1302//b3073//b0681//b3594//b0731//b2103//b2037//b4201//b2307//b4352//b2075//b3811//b0429//
GO_0000917_6	b1684//b4702//b0644//b3959//b3260//
GO_0000918_6	b4246//b1859//b3330//b2078//
GO_0000920_3	b3590//b2614//b0796//b0996//b1198//
GO_0000921_6	b4403//
GO_0000966_8	b3026//b0796//b0929//b1344//
GO_0000967_10	b3046//b2594//b3816//
GO_0001101_4	gpr//b3604//b3289//b3032//b1004//b0388//b0948//b4118//b1226//b3291//b1122//b3125//b2696//b1896//b0085//b2553//b4409//b3360//b2406//b3880//b2515//b4367//b3672//b2215//b2423//b2005//
GO_0001121_7	b3605//b1336//
GO_0001123_8	b1786//
GO_0001124_8	b3073//
GO_0001407_7	b0172//b4020//b3453//b3682//
GO_0001505_4	b2676//b2707//b3298//b1851//b3529//b0980//b2167//b4115//b2913//b0601//b3228//b3208//b3846//b4116//b1370//b1736//
GO_0001510_5	b2306//b1842//b1731//b0957//b4151//b4016//b3258//b4511//b4123//b2822//b2797//b1981//b2232//b4024//b4187//b1602//b3838//b3866//b3621//b4207//b3126//b3149//b3415//b2103//b0857//b2038//b3219//b4382//b1432//b4055//b1071//b3943//b1258//b4471//b0245//b2233//b3581//b1388//b4039//b3124//
GO_0001514_8	b0820//
GO_0001522_7	b3316//b2501//b2679//b0175//b3585//b2946//b2578//b1866//b4050//b2338//b3238//b4067//b1472//
GO_0001539_4	b3981//b1238//b1258//b4088//b4279//b0198//b1978//b2294//b1994//b1204//b4230//b2079//b2517//b0426//b2442//b3298//b3925//b3148//b1612//b0652//b3605//b1719//b3500//b0655//gpr//b0592//b2260//b4291//b2820//b2576//b2787//
GO_0001558_5	b2041//b1807//b3784//b4042//b3931//b1513//b1299//b3824//
GO_0001561_6	b1535//
GO_0001666_4	b4376//
GO_0001676_6	b1225//arcC//b4077//
GO_0001680_11	b0336//
GO_0001682_11	b0592//
GO_0001731_7	b3142//
GO_0001762_6	b2670//
GO_0001887_4	b2098//b1118//b1189//
GO_0001896_5	b3517//b1663//b1905//b0511//
GO_0001907_5	b3835//b0112//b1508//b4169//
GO_0001932_8	b3114//b0041//
GO_0001934_9	b0127//
GO_0002047_6	b3880//b2197//
GO_0002097_8	b0166//b1916//b0076//b2972//b0741//b0074//b2195//b3725//b4078//b1139//b0874//b0084//b1080//b1109//b3882//b3597//b0894//b0096//b1246//
GO_0002098_9	b4280//b4354//b3846//b4251//b2248//b3345//b0232//b1363//b0060//b0874//b1363//b1160//b0088//
GO_0002099_9	b0348//b3616//
GO_0002100_9	b1775//
GO_0002101_9	b1707//b2682//
GO_0002128_7	b4042//b1874//b2755//b1450//
GO_0002130_8	b0422//
GO_0002131_9	b0874//
GO_0002132_9	b2153//
GO_0002136_10	b3462//
GO_0002143_9	b2240//b0803//b1120//b3500//b1994//b3571//
GO_0002181_7	b0111//b3671//
GO_0002183_5	b0156//
GO_0002184_8	b1071//
GO_0002188_6	b3982//
GO_0002190_6	b2290//
GO_0002192_8	b3962//
GO_0002252_3	b0724//b1492//b4391//b4524//b1048//b2567//b0307//b0618//b0438//b0585//
GO_0002790_6	b4357//b1145//b3316//b1141//b2157//b1905//b4421//
GO_0002937_9	b0238//
GO_0002938_8	b3592//
GO_0002939_7	b1104//
GO_0002943_8	b3872//
GO_0002949_8	b3871//b0033//b1328//b0758//
GO_0003333_7	b3807//b1079//b0472//b1266//b3330//b0958//b0487//b0088//b2971//b0394//b1015//b0337//b1799//b0088//b0427//b3330//b0428//b0449//b0020//b2143//b2501//b1985//b2507//b3661//b0921//b2224//b3167//b0947//b1840//b2962//b4062//b2342//b2341//b0340//b1073//b1808//b2213//b0169//b0939//b1621//b0339//b1234//b4004//b2058//b1109//b0827//b4207//b0129//b0240//
