#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3259//b3458//b1539//b0393//
GO_0000023_6	b0077//
GO_0000025_7	b4143//
GO_0000027_7	b0602//b0177//b0036//b2215//b1059//b0528//b3635//b0036//b1336//b3481//b2955//b0889//b1579//
GO_0000028_7	b1328//b2110//b1079//b3960//b3396//b3715//b2185//insI3//b1390//
GO_0000032_8	b0102//
GO_0000041_8	b1007//b0300//b0729//b0185//b3138//b0445//b0161//b0603//b0978//b1438//b3731//b1339//b2558//b0878//b2206//b0197//b1343//b0602//b0807//b3742//b4260//b1521//b4532//b2726//b3581//b0517//b1783//b3306//b0733//b2976//b3367//b1981//b2422//b3225//b3708//b3452//b0189//b1430//b0932//
GO_0000050_5	b0709//b3195//b3939//yeeL//b3745//b3189//b0397//
GO_0000053_5	b0151//
GO_0000096_5	b3652//b2599//b4035//b0481//b2316//b3020//b2486//b4132//b0904//b4378//b4246//b0066//b1526//b3831//b2175//b1395//b0993//b0616//b0355//b4224//b0891//
GO_0000097_6	b3389//b3652//b2066//b1236//b4152//b1622//b0339//b1819//b0785//b4180//b0887//b3049//b3306//maoP//
GO_0000098_6	b0842//b4170//b0334//b3299//b3667//
GO_0000101_6	b4039//b1709//b0518//hxpA//b1035//b0382//b3142//b3393//hprR//b2569//b0798//b2236//b4235//b1204//b0341//
GO_0000103_5	b3629//b2022//b3070//
GO_0000105_6	b1450//b0334//b3040//b4089//b3863//b1243//b1723//b2213//
GO_0000154_7	b1800//b1293//b1617//b2328//b3904//b0059//b0741//b2060//b0169//b1883//b1985//b1317//b3034//b2082//b1234//b0895//b3749//b1141//b1066//b3176//b4557//b1745//b4245//b3368//b2892//b2477//b3621//b2581//b0879//b1084//b4478//b3583//
GO_0000160_5	b2521//b0532//b1411//b2195//b2412//b0053//b2217//b3703//b2491//b2993//b2362//b0304//b4113//b1098//b1617//b3521//b3205//b3742//b0718//b2379//b1292//b2682//b2667//b0287//b0001//b3829//b3730//b3510//b2897//b3918//b3793//b1276//b2631//b1729//b3385//b1272//b0583//b4355//b3210//b1988//b2865//b2491//b1538//
GO_0000162_7	b3424//b0394//b0195//b2996//b4358//b0331//b2689//b3967//b1259//
GO_0000255_5	b4289//b2575//b2960//b1896//b0106//
GO_0000256_6	b2195//b4109//b3844//b0892//b3637//
GO_0000270_7	b1621//b2379//b2199//b3963//b4613//b0066//b3279//b3894//b2150//b3509//b0933//b1158//b3563//b0504//b0417//b0334//b4011//b1047//b3621//b1394//b0565//b2451//b1967//b1824//b0393//b3400//b0859//b1890//b0627//b3558//b0287//b1101//b0028//b3519//b0182//b0133//b3679//b4025//insI4//b3365//b0312//b4259//b3910//b2421//b1275//b1238//b1006//b2292//b3843//b2422//b1078//b2411//b2558//b3897//bioP//b3219//b1286//b0724//b3138//b3247//b1883//b3844//b0805//
GO_0000271_6	b2599//srkA//b0401//b2890//b3783//b2478//b4415//b1733//b2676//b1587//b1881//b0179//b4015//b0025//b4613//b2523//b4351//b2108//b2424//b0726//b1874//b4067//b3905//b4398//b3706//b3032//b4602//b2987//b4380//b1232//b0831//b0875//b0908//b0981//b4251//b2341//b2068//b0109//b3486//b1677//b3141//b2834//b0644//b1956//b2906//b4511//b1698//b2291//b3204//b4347//
GO_0000272_6	b0724//b3684//b2264//b1188//b1786//b3252//
GO_0000302_5	b2138//b1575//b0945//b4687//b0692//b3320//b0937//b0043//b0307//b3619//b1277//b0732//b1930//b0521//b1323//b2110//b2374//b3028//b3162//b0104//b0473//b0779//b0924//b0377//b1780//b1970//b0859//b2023//b3347//b4465//b2257//
GO_0000303_6	b0776//b2008//
GO_0000305_5	b3943//b3735//b2521//
GO_0000372_11	b0071//
GO_0000375_9	b0729//
GO_0000376_10	b2821//
GO_0000413_9	b2098//b0959//b3553//b1684//b1951//b0662//b2725//b2154//
GO_0000451_7	b0721//b1863//b0383//b2041//b3363//
GO_0000453_8	b4085//b3838//b2333//b0311//b2677//
GO_0000455_9	b4485//b0238//b3310//b0065//b2563//b4097//b1246//
GO_0000462_11	b1292//b3193//
GO_0000469_8	b0915//
GO_0000470_10	b2544//
GO_0000478_9	b1317//
GO_0000715_6	b3902//
GO_0000716_7	b1438//
GO_0000724_8	b0475//
GO_0000725_7	b2285//insI1//b1892//b3391//b0603//b0889//
GO_0000726_7	b2323//
GO_0000731_7	b0921//b1390//b0835//b0920//b3517//b0242//b2004//
GO_0000737_7	b0198//
GO_0000738_7	b1835//b0678//b1300//
GO_0000746_4	b3719//
GO_0000820_7	b0363//
GO_0000902_5	b0662//
GO_0000910_4	b3349//b0059//b4353//b2407//b0798//b1741//b1022//b3622//b0199//b3291//b3654//b3205//b3580//b0041//b4321//b1943//b0133//b0920//
GO_0000917_6	b3462//b2417//b2023//b4474//b0873//
GO_0000918_6	b3252//b0731//b3577//b3706//
GO_0000920_3	b1878//b3521//b0254//b3067//b4386//
GO_0000921_6	b1349//
GO_0000966_8	b3316//b4058//b3266//b1956//
GO_0000967_10	b4112//b4084//b2175//
GO_0001101_4	b1613//b3526//b1221//b0426//b2005//b0939//b2148//b3569//bioD1//b1126//b0460//b1660//b2679//b0969//b2993//b0918//b2134//b1252//b0862//b3205//b3177//rpnB//b0739//b4358//b0710//b3169//
GO_0001121_7	b4510//b1203//
GO_0001123_8	b0640//
GO_0001124_8	b2048//
GO_0001407_7	b2368//b3455//b0233//b2347//
GO_0001505_4	b4168//b2808//b3666//b4483//b2374//b0847//b3312//b1201//b3679//b2995//b1505//b4052//b0995//b1636//b1520//b3019//
GO_0001510_5	b2791//b1652//b1829//b3912//b4208//b3311//b2822//b0078//b2767//b3320//b2344//b1334//b2924//b1538//b4224//b4317//b3949//b3782//b0029//b3375//b3113//b4173//b2040//b3358//b1642//b1973//b3219//b3737//b2740//b1411//b2312//b2544//b3168//b0795//b1393//b1609//b2061//b0846//b2502//b3664//
GO_0001514_8	b4078//
GO_0001522_7	b2743//b1920//b3514//b2830//b1634//b2906//b3608//b1301//b1370//b0047//b4501//b3616//b0029//
GO_0001539_4	b3559//b0491//b3794//b3259//b3386//b3735//b1782//b1015//b2064//b3772//b0584//b0873//b1587//b3525//b2916//b0155//b1119//b0403//b2922//b2608//b0714//b2801//b4180//b3665//b2047//b0312//b4180//b3895//qorA//b0127//b3547//
GO_0001558_5	b1774//b3684//b1798//b2431//b1737//b3343//b0526//b0069//
GO_0001561_6	b1959//
GO_0001666_4	b2068//
GO_0001676_6	b0111//b3794//b3991//
GO_0001680_11	b3290//
GO_0001682_11	b0304//
GO_0001731_7	b1025//
GO_0001762_6	b4159//
GO_0001887_4	b0232//b1236//b1050//
GO_0001896_5	b2494//b2202//b3132//b2995//
GO_0001907_5	b2831//b0006//b2140//b2422//
GO_0001932_8	b3748//b3268//
GO_0001934_9	b1253//
GO_0002047_6	b2962//b3502//
GO_0002097_8	b1130//b2730//b3806//b2524//b2362//b0996//b0464//b3262//b0576//b0640//b1343//b2382//b1278//b0721//b3138//b3037//b3119//b3533//b1409//
GO_0002098_9	b3929//b2961//b0832//b0426//b4363//b0382//b1807//b4130//b2069//b3318//b3745//b2027//b0180//
GO_0002099_9	b0004//b2979//
GO_0002100_9	b1261//
GO_0002101_9	b0972//b3647//
GO_0002128_7	b4143//b0932//b1433//b1183//
GO_0002130_8	b4124//
GO_0002131_9	b0048//
GO_0002132_9	b3344//
GO_0002136_10	b1387//
GO_0002143_9	b1304//b0497//b2037//b3342//b2385//b1953//
GO_0002181_7	b0975//b2796//
GO_0002183_5	b3061//
GO_0002184_8	b2992//
GO_0002188_6	b1769//
GO_0002190_6	b2023//
GO_0002192_8	b2108//
GO_0002252_3	b0401//b2666//b3308//b3093//b1865//b4041//b2369//b0975//b2922//b1917//
GO_0002790_6	b3721//b1840//b1756//b3687//b4035//b2574//b1090//
GO_0002937_9	b3105//
GO_0002938_8	b1023//
GO_0002939_7	b4252//
GO_0002943_8	b2867//
GO_0002949_8	b1474//b1045//b3983//b3720//
GO_0003333_7	b3738//b1288//b4090//arcC//b0555//b2774//b2765//b0714//b3720//b3606//b3005//b1812//b2506//b0211//b0755//b2510//b3238//b4309//b3386//b1047//b1018//b1091//b1096//b0239//b2265//b2015//b0959//b3685//b2329//b2703//b2949//b2049//b1473//b0240//b2531//b4520//b3710//b3341//b2839//b2679//b1466//b3805//b2258//b4070//b2711//b1327//b1822//b3507//b3019//
GO_0005975_4	b3668//b4055//b0812//b1882//b0007//b0894//b4058//b0103//b1119//b3180//b2530//b2108//b0940//b1682//b0880//b3138//b3503//b1609//b2388//b2706//b0121//b1926//b3783//b4198//b0771//b4180//b3906//b1296//b3981//b3612//b0763//b1084//b2897//b1676//b1828//b3825//b3029//b1167//b0914//b0607//b3091//b3080//b3046//b3400//b1714//b0962//b4337//b4687//b1693//b2532//b3237//b2380//b2869//b3688//b0509//b3236//b1932//b0042//b1407//b1525//b2754//b2265//b0490//b3212//b1506//b3011//b4197//b1576//b3479//b1615//b4213//b4479//b4381//b4122//b1538//b3580//b1276//b1621//b2834//b0124//b3784//b0768//b2841//b1489//b1826//b0046//b3590//b2831//b3351//hxpA//b3892//b1859//b2349//b1779//b0441//b2837//b2597//b4028//b0184//b2294//b4232//b0115//b4077//b0612//b1764//hxpA//b4419//b0517//b3701//b0960//b0312//b0900//b1388//b0710//b4355//b3683//b3345//b3887//b0197//b1258//b2774//b1805//b3962//b1676//b2198//b1870//b0186//b2376//mtnN//b3387//b1731//b2243//b0424//b3260//b2786//b2743//b0287//b3722//b3076//b2898//b2431//b3460//b4025//b4179//b2091//b1039//b1120//b0281//b3512//b4335//b2093//b3904//b2162//b3685//b2616//b3962//b4362//b0608//b4324//b0023//b3347//b1360//b3301//b1101//b0243//b1410//b0418//b4382//b2518//b1160//b4096//b3082//b1838//b3009//b0662//b1743//b1841//b2131//b1212//b3361//b1636//b1404//b1244//b2669//b4586//b0936//b3652//b2972//b3974//b2430//b2813//b0366//b4016//b3522//b0221//b0551//b3132//b2553//b0533//b4321//b4050//b1506//b0427//b0526//b1010//b4098//b0383//b0307//b3224//b2010//b3811//b0543//b1053//b3889//b0046//b1224//b0052//b3989//b0092//b0426//b2058//b3616//b3474//b3343//b2634//b0659//b2883//b3228//b1646//b4154//b1244//b3574//b1863//b3811//b1250//b1838//b1337//b1323//b4453//b1905//b3966//b2430//b2801//b1319//b2136//b0159//b1084//b0644//b3359//b1118//b3137//b3952//b1497//b2943//
GO_0005976_5	b2347//b3927//b3231//b1991//b3292//b0693//b0448//b2151//b0882//b2374//b2338//b3900//b0915//b3259//b3412//b3117//b1319//b4586//b4124//b1375//b0020//b0394//b3919//b1692//b2622//b2201//b0509//b2311//b3358//b3126//b3519//b4198//b1817//b2202//b1241//b3952//b0062//b3456//b0154//b3351//b1749//b4052//b3498//b1703//b0974//b3650//b2387//b4081//b2478//b3028//b1145//b3556//b0174//b3066//b2531//b2779//b1882//b1391//b2078//
GO_0005977_6	b3935//b3132//b2987//b1099//b4239//b3686//b2037//b1275//
GO_0005978_7	b0795//b1703//b2615//b1710//
GO_0005979_8	b1912//
GO_0005980_7	b3918//b4070//b0073//
GO_0005981_7	b2211//
GO_0005984_5	b0340//b4322//b1296//msrQ//b3431//b2134//selU//b3958//b1776//b4565//b2763//
GO_0005985_6	b2277//
GO_0005986_7	b4460//
GO_0005988_6	b0905//b3616//
GO_0005990_7	b3132//b3073//
GO_0005991_6	b4198//b1257//b3389//b3875//b1951//
GO_0005992_7	b0637//b4524//
GO_0005993_7	b4559//b1212//b0040//
GO_0005994_6	b1081//
GO_0005995_7	b0083//
