#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b2918//b4306//b0774//b1203//
GO_0000023_6	b4088//
GO_0000025_7	b2159//
GO_0000027_7	b3875//b3406//b1399//b4682//b2423//b2155//b4025//glsA1//b4123//b2930//b0891//b3885//b3839//
GO_0000028_7	b0651//b1701//b0436//b2995//b3385//b4106//b1478//b1012//b3571//
GO_0000032_8	b3683//
GO_0000041_8	b4258//b0059//b1166//b2837//b0437//b4203//b4254//b0138//b1779//b3403//b4298//b0812//b1497//b0340//b1701//b0819//b0946//b2763//b1953//b0445//b0764//b0861//b0575//b1622//b1270//b4078//b3049//b1049//b1749//b1505//b0245//b3867//b2413//b0299//b0698//b0260//b1189//b0195//b3904//
GO_0000050_5	b1079//b2679//b2890//b0263//b2624//b1015//b1092//
GO_0000053_5	b1022//
GO_0000096_5	b1294//b3298//b0281//b1066//b2269//b4401//b0604//b2361//b4094//b1678//b2318//b1779//b0466//b2670//b1854//b2431//b0231//b1602//b3137//b3389//b3517//
GO_0000097_6	b1082//b1679//b4399//b3905//b2075//b0566//b3258//b4306//b3260//b1211//b1118//b3048//b1522//b3712//
GO_0000098_6	b2025//b1623//b0597//b3298//b2579//
GO_0000101_6	b3847//b2307//b3850//b0167//b1694//b3682//b0844//b4453//b0920//b0802//b4014//b0398//b3191//b3893//insI3//
GO_0000103_5	b1807//b4071//b2437//
GO_0000105_6	b2151//b0599//b3507//b2058//b3095//b4304//b2294//arcC//
GO_0000154_7	b0789//b1465//b3514//b4613//b2182//b3902//b0891//b4705//b2916//b2551//b4203//b0388//b0210//b1715//b1886//b1304//b3187//b0752//b3370//b0161//b3929//b4266//b3960//b4378//b0623//b0447//b2421//b0262//b3502//b1101//b1241//b2565//
GO_0000160_5	b1883//b0904//b1603//b2581//b1856//b0450//b3351//b2882//b3194//b3432//b0904//b3457//b1681//b4377//b0413//b3480//b4094//b1987//b0239//b0862//b0481//b2545//b2663//b0633//b2763//b3705//b1247//b0087//b2595//b3584//b0794//b3297//b3568//b0318//b0337//b0775//b3906//b1249//b0945//b3152//b1715//b3961//b2781//
GO_0000162_7	b1343//b0386//b2865//hprR//b1023//b1432//b2121//b3119//b3405//
GO_0000255_5	b3781//b4166//b1281//b4064//b1409//
GO_0000256_6	b3048//b1127//b3410//b0032//b0088//
GO_0000270_7	b2094//b1918//b3165//b2922//b4154//b4189//b3155//b3666//b4159//b0312//b3019//b0596//b0827//b3612//b1642//b3571//b1681//b1191//b4637//b3718//b0805//b2751//b2027//b2057//b1042//b2981//b2150//b2295//b3632//b3005//b2989//b3309//b3243//b0571//b1611//b3847//b2349//b3463//b0082//b1334//b1638//b0237//b0677//b1343//b4279//b3892//b0438//b0731//b0394//b2302//b0357//b2601//b3105//b0162//b2203//b3223//b1049//b4099//b3071//b3899//b2328//b1808//b4034//
GO_0000271_6	b0688//b2663//b4111//b1812//b0813//b2735//b4118//b3481//b4243//b0995//b1084//b4376//b0329//b2617//b1840//b2714//b1077//b0698//b3590//b2376//b2842//b3697//b1139//b3704//b1467//b0903//b2065//b1468//b0284//b4106//b0556//b2424//b2107//b3067//b2362//b1569//b2008//b2290//b1293//b1162//b1635//b1300//b4078//b1352//b1539//b2347//b0731//b0997//b1247//b4169//
GO_0000272_6	b0088//b1282//b1061//b0907//b1538//b0446//
GO_0000302_5	b1851//b0504//b0832//b2508//b3902//b0041//b3673//b3673//b3339//b4202//msrQ//b2893//b3549//b0878//b1112//qorA//b3724//b3549//b3811//b0637//b3588//b1738//b1234//b0714//b2077//b1613//b1764//b3227//b3148//b4123//b3943//
GO_0000303_6	b0294//b2134//
GO_0000305_5	b2993//b4409//b2184//
GO_0000372_11	b4453//
GO_0000375_9	b1776//
GO_0000376_10	b2201//
GO_0000413_9	b3456//b2218//b4243//b3615//b0850//b3300//b2417//b0596//
GO_0000451_7	b1286//b0882//b0464//b3869//b3250//
GO_0000453_8	b1856//b2564//b3166//b0212//b0774//
GO_0000455_9	b2100//b4209//b0483//b0381//b0102//b1114//b0197//
GO_0000462_11	b2926//b3553//
GO_0000469_8	b3392//
GO_0000470_10	b2218//
GO_0000478_9	b4052//
GO_0000715_6	b1921//
GO_0000716_7	b0790//
GO_0000724_8	b2383//
GO_0000725_7	b3738//b0427//b3906//b1145//b0428//b1066//
GO_0000726_7	b1398//
GO_0000731_7	b1270//b2421//b3805//b2741//b2312//b2075//b0762//
GO_0000737_7	b1116//
GO_0000738_7	b3876//b0659//b3605//
GO_0000746_4	b1098//
GO_0000820_7	b1236//
GO_0000902_5	b3052//
GO_0000910_4	b1961//b0349//b3626//b2802//b1575//b1501//b0808//b2699//b4071//b1575//b0476//b3200//b4357//b3885//b3703//b1046//b1236//b3423//
GO_0000917_6	b0325//b3194//b0512//b1658//b1100//
GO_0000918_6	b1099//b3145//b3769//b0067//
GO_0000920_3	b4054//b0678//b1993//b0185//b0806//
GO_0000921_6	b0601//
GO_0000966_8	b2945//b0805//b2561//b0200//
GO_0000967_10	b3493//b2218//b3807//
GO_0001101_4	b2717//b3544//b0546//b4322//b1779//b4484//b2938//b3113//b1482//b0045//b0320//b1615//b3512//b3665//b3062//b1053//b0847//b2143//b1269//b1840//b1842//b0115//b1780//b4042//b1879//b4026//
GO_0001121_7	b4381//b0162//
GO_0001123_8	b4550//
GO_0001124_8	b2165//
GO_0001407_7	b2148//b2595//b2382//b1917//
GO_0001505_4	b1289//b3648//b2289//b2066//b0723//b0024//b2407//rpnB//b0061//b0261//b0509//b0638//b1533//b3986//b3637//b1015//
GO_0001510_5	b2611//b0064//b1563//b2478//b2233//b3193//b3991//b4099//b2620//b3699//b1900//b0637//b4168//b1123//b1289//b0212//b0064//b1926//b3342//b1676//b4098//b2057//b3062//b3387//b1312//b2516//b0957//b3025//b0624//b2103//b1849//b0367//b0444//b1415//b1006//b4090//b3588//b1707//b1932//b1955//
GO_0001514_8	b4664//
GO_0001522_7	b3981//b0393//b0856//b3738//b2315//b0997//b4153//b3441//b1521//b2456//b3138//b3361//b3668//
GO_0001539_4	b0726//b0765//b2530//b0432//b0007//b1329//b1333//b4174//b1363//b1786//b3229//b1714//b1530//b0484//b0853//b3421//b0388//b2842//b1059//b1514//b3308//b3128//b1158//b1282//b1205//b1692//b1536//b3679//b1089//b1259//b3990//
GO_0001558_5	b1194//b3637//b2610//b3395//b3238//b4255//b0220//b3311//
GO_0001561_6	b2156//
GO_0001666_4	b4464//
GO_0001676_6	b4289//b4243//b2269//
GO_0001680_11	b2584//
GO_0001682_11	b0307//
GO_0001731_7	b2934//
GO_0001762_6	b2215//
GO_0001887_4	b0460//b3985//b3028//
GO_0001896_5	b2702//b1398//b3513//b1916//
GO_0001907_5	b0346//b3547//b3597//b1866//
