#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b2350//b0365//b0776//b4232//
GO_0000023_6	b1324//
GO_0000025_7	b3021//
GO_0000027_7	b1053//b1635//b2520//b1024//b3632//b0620//b4148//b1009//b3909//b3789//b3728//b0222//b3549//
GO_0000028_7	b4265//b1707//b2416//b4094//b3234//b2684//b1447//b2310//b1513//
GO_0000032_8	b2498//
GO_0000041_8	b3017//b3507//b4300//b2757//b1499//b3165//b1772//b0111//b1002//b4485//b2220//b2748//b1215//b1289//b3147//b3866//b4178//b2479//b4097//b2980//b1474//b3592//b1084//b2711//b4118//b0313//b1192//b1723//b2008//b1878//b1386//b3928//b3724//b0334//b2312//b3846//b2704//b2308//b3637//
GO_0000050_5	b1512//b2903//b2699//b2996//b1292//b2233//b0010//
GO_0000053_5	b4251//
GO_0000096_5	b3935//b1139//b3167//b1554//b0068//b3268//b1257//b4172//b1133//b0554//b1621//b3105//b3179//b0125//b2231//b2326//b3503//b0413//b3780//b3700//b3613//
GO_0000097_6	b2867//b1040//b2197//b0650//b4221//b3084//b3933//b0734//b0178//b2438//b1091//b4352//b0677//b3105//
GO_0000098_6	b2538//b1854//b1516//b2548//b1253//
GO_0000101_6	b3932//b2530//b3608//b3206//b1785//b3148//b0836//b1430//b0811//b0210//b4288//b4124//b0208//b1412//b3130//
GO_0000103_5	b3363//b1886//b3626//
GO_0000105_6	b0136//b2627//b3574//b3628//b0398//b1294//b1158//b3671//
GO_0000154_7	b0680//b3605//b4702//b2253//b0313//b3956//b2913//b4144//b0095//b2930//b1080//b4231//b2724//b2828//b4506//b4178//b0907//b4474//b0997//b1606//b2980//b2689//b2531//b3647//b2709//b3642//b1587//b1882//b0093//b3230//b4394//b0397//
GO_0000160_5	b3790//b1651//b3562//b1238//b1525//b3438//b2342//b1881//b1579//b1167//b1976//b4154//b1861//b0001//b0175//b2370//b3136//b3607//b2218//b0910//b2091//b4393//b0409//b2521//b1828//hxpB//b1054//b0829//b2435//b0876//b2155//b0612//b3384//b2609//b3465//b4136//b3960//b1292//b2976//b3709//b4095//b1136//b0571//
GO_0000162_7	b0998//b1603//b4065//b2606//b3932//b2831//b0573//b2138//b1506//
GO_0000255_5	b1256//b1271//b3170//b2103//b3940//
GO_0000256_6	b2942//b4074//b0178//b3137//b3080//
GO_0000270_7	b1615//b0405//b4052//b0639//b1183//b1617//b0767//b0162//b0895//b3981//b4383//b0176//b3146//b1854//b2082//b1698//b4372//b0507//b0221//b0752//b3956//b2568//b0942//b4125//b2140//b1764//b2409//b0995//b1956//b3060//b4393//b0586//b2912//b2242//b3456//b3460//b3499//b1439//b1465//b2103//b4350//b1994//b2949//b2096//b2796//b1874//b0530//b2148//b2756//b3705//b2370//b1101//b2451//b3026//b0532//b0546//b1061//b1858//b0839//b2364//b0151//b4665//b1187//
GO_0000271_6	b0998//b3204//b0649//b1145//b2729//b0082//b0220//b3653//b3493//b1704//b4064//b0447//b3375//b0281//rpnC//b4027//b0757//b3778//b3432//b4139//b1872//b0733//b3790//b3843//b1661//b3261//b4141//b4227//b3728//b0071//b2509//b1738//b2387//b4386//b2611//b3163//b3941//b2666//b3743//b1022//b3497//b2486//b2874//b2414//b0098//b2198//b0049//b1374//b2107//b2049//
GO_0000272_6	b0344//b1413//b4022//b1920//b1185//b2987//
GO_0000302_5	b2061//b1576//b3647//b0808//b0518//b1286//b0599//b3549//b1804//b3983//b1738//b0998//b3416//b0386//b1319//b2131//b0517//b1786//b2277//b4428//b3794//b3298//b2326//b2548//b0241//b1197//b3564//b4291//b3912//b4034//b1084//
GO_0000303_6	b3720//b0303//
GO_0000305_5	b2565//b4354//b0294//
GO_0000372_11	b2965//
GO_0000375_9	b3153//
GO_0000376_10	b3771//
GO_0000413_9	b2892//b2424//b4483//b0345//b1025//b4162//b3290//b3019//
GO_0000451_7	b4347//b0771//b0577//b0272//b1018//
GO_0000453_8	b1642//b0095//b3050//b0738//b2211//
GO_0000455_9	b2290//b1113//b3386//b1520//b0554//b1050//b3060//
GO_0000462_11	b4029//b2151//
GO_0000469_8	b3657//
GO_0000470_10	b0774//
GO_0000478_9	b2313//
GO_0000715_6	b2663//
GO_0000716_7	b3385//
GO_0000724_8	b4389//
GO_0000725_7	b0103//b2260//b1926//b0937//b1636//b1384//
GO_0000726_7	b3424//
GO_0000731_7	b2617//b1481//b4162//b1874//b3513//b1131//b0062//
GO_0000737_7	b1533//
GO_0000738_7	b1091//hprS//b1098//
GO_0000746_4	hprS//
GO_0000820_7	b3806//
GO_0000902_5	b2382//
GO_0000910_4	b0256//b3847//b2544//b1879//b0062//b3464//b3143//b0240//b1375//b0947//b3084//b3625//b3297//b0763//b4352//b0528//b3510//b3526//
GO_0000917_6	b4506//b3410//b1497//b1554//b3507//
GO_0000918_6	b3496//b0804//b2627//b1050//
GO_0000920_3	b0687//b3687//b3231//b0269//b0880//
GO_0000921_6	b2976//
GO_0000966_8	b4029//b1212//b4511//b1540//
GO_0000967_10	b0156//b4374//b4046//
GO_0001101_4	b1652//b3633//b4071//b3997//b4237//b3251//b1781//b3047//b2110//b0526//b3784//b0823//b2019//b0094//b4168//b3288//b1022//b4302//b0191//b4306//b0608//b2630//b2812//b1384//b2320//b2129//
GO_0001121_7	b3119//b4481//
GO_0001123_8	b4350//
GO_0001124_8	b2552//
GO_0001407_7	b1511//b3271//b3891//b4301//
GO_0001505_4	b1015//b4242//b2972//b3175//b3569//b2105//b0467//b4637//b0427//b3304//b3453//b2135//b2380//b0864//b3789//b1767//
GO_0001510_5	b3407//b2203//b2130//b3627//b3905//b0710//hprS//b0507//b4309//b4554//b4393//b0161//b1072//b4119//b1939//b2458//b1729//b3588//b3297//b0045//b4180//b3634//b3940//b1707//b3778//b0481//b3911//b3540//b3023//b0398//b0268//b2129//b1976//b0511//b3126//b3319//b0031//b3666//selU//b0683//
GO_0001514_8	b1323//
GO_0001522_7	b3116//b2197//b2294//b1696//b4133//b2465//b1639//b3713//b0683//b3401//b1959//b3071//b1314//
GO_0001539_4	b0642//b0481//b2557//b1360//b4112//b1282//b3030//b4079//b1922//b3399//b3981//b2058//b0571//b3502//b0838//b2068//b2019//b4378//b2369//b0550//b3165//b3894//b1645//b3730//b0968//b1293//b0829//b4532//b1300//b0543//b0263//
GO_0001558_5	b3357//b0889//b0809//b4195//b0881//b1786//b0766//b1059//
GO_0001561_6	b0935//
GO_0001666_4	b3710//
GO_0001676_6	b3412//b2523//b1304//
GO_0001680_11	b2125//
GO_0001682_11	b2373//
GO_0001731_7	b3994//
GO_0001762_6	b0847//
GO_0001887_4	b2224//b0025//b2347//
GO_0001896_5	b2103//b0087//b2536//b0836//
GO_0001907_5	b4166//b1126//b0890//b0586//
GO_0001932_8	b3713//b0618//
GO_0001934_9	b0657//
GO_0002047_6	b3846//b3843//
GO_0002097_8	rhmD//b1165//b3025//b2610//b1441//b2185//b3666//b3541//b3080//b2893//b0633//b1212//b0941//b2310//b1697//b3199//b2573//b3918//b3724//
GO_0002098_9	b2817//b3579//b1921//b0532//b2389//b0728//b3175//b2159//b0608//b0867//b0022//b0789//b0106//
GO_0002099_9	b0182//b4201//
GO_0002100_9	b3141//
GO_0002101_9	b0933//b0755//
GO_0002128_7	b1299//b1103//b4240//b4053//
GO_0002130_8	b4040//
GO_0002131_9	b0051//
GO_0002132_9	b2297//
GO_0002136_10	b1385//
GO_0002143_9	b3221//b0903//b0029//b3497//b2143//b0846//
GO_0002181_7	b2921//b1119//
GO_0002183_5	b3089//
GO_0002184_8	b3350//
GO_0002188_6	b2341//
GO_0002190_6	b1814//
GO_0002192_8	b1808//
GO_0002252_3	b3973//b0214//b0043//b2678//b3191//b2265//b0139//b0524//b3162//b1661//
GO_0002790_6	b0959//b1587//b3386//b0015//b0472//b0123//b2739//
GO_0002937_9	b2699//
GO_0002938_8	b1544//
GO_0002939_7	b2943//
GO_0002943_8	rhmD//
GO_0002949_8	b4352//b0942//b0028//b3481//
GO_0003333_7	b2378//b1841//rpnB//b0151//b4177//b3319//b1023//b0140//b3410//b2100//b1881//b0166//b3718//b4132//b4097//b2336//b4468//b0861//b1128//b0506//b3871//b1660//b1959//b0887//b4401//b2742//maoP//b0091//b4153//b4240//b2202//b0182//b3222//b3912//b0208//b0755//b4355//b0776//b4064//b0839//b1658//b1274//b1534//b4081//b3714//b3766//b3049//b0960//b4155//
