#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b1227//b4078//b3771//b1060//
GO_0000023_6	b0862//
GO_0000025_7	b3731//
GO_0000027_7	b0337//b3953//b1163//b2287//b2929//b0698//b0794//b0014//b2529//b0902//b0071//b3967//b0033//
GO_0000028_7	b1076//b4357//b3563//b1644//b4043//b0604//b2532//b3954//b1390//
GO_0000032_8	b3626//
GO_0000041_8	b2781//b4550//b0940//b3715//b2839//b2399//b3404//b2811//b3967//b1774//b3229//b3177//b0941//b1304//b2606//b4335//b2218//b4221//b2197//b2091//b0061//glsA2//b3260//b3351//b0942//b3588//b2416//b2556//b3622//b2682//b0941//b4382//b0399//b3460//b3639//b3030//b3998//b3621//b0300//
GO_0000050_5	b3028//b4362//b0945//b1018//b3510//b1223//b1658//
GO_0000053_5	b3620//
GO_0000096_5	b1375//b2557//b2923//b4000//b4260//b3967//b0652//b1062//b0197//b0344//b1807//b1122//b3599//b4072//b2339//b3404//b0531//b4125//b2479//b2017//b2392//
GO_0000097_6	b1112//b3458//b1953//b2182//b4428//b0014//b1508//b3728//b3662//b2195//b2508//b2159//b0478//b4016//
GO_0000098_6	b3452//b2987//b3386//b0129//b2268//
GO_0000101_6	b2344//b0803//b2182//b0058//b3954//b4539//b2032//b2240//b2837//b0604//b3860//b2416//b0771//b3387//rhmD//
GO_0000103_5	b3082//b1612//b4378//
GO_0000105_6	b1215//b3558//b0822//b0804//b0325//b3965//b1344//b2276//
GO_0000154_7	b3772//b1274//b1298//b4350//b1943//b3074//b2435//b2096//b1918//b1104//b3161//b2582//b2174//b3578//b1012//b0446//b3930//b2784//b4125//b1386//b2095//b2260//b2741//b2971//b3615//b4161//b2573//b2840//b1859//b2704//b2241//b3117//
