#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4664//b4198//b0608//b4175//
GO_0000023_6	b2135//
GO_0000025_7	b0968//
GO_0000027_7	b3071//b0894//b1729//b3317//b2731//b3963//b1060//b2995//b2684//b4166//b1084//b0594//b0732//
GO_0000028_7	b3667//b3113//b0074//b2611//b3110//b3201//b3901//b0533//b3624//
GO_0000032_8	b0973//
GO_0000041_8	b2662//b1220//b4299//b1698//b2889//b0357//b3597//b3252//b3017//b0325//b4528//b2728//b4067//b3164//b0265//b3076//b3469//b4311//b4027//b4243//b0824//b1580//b4119//b0067//b4116//b2888//b3011//b0239//b1493//b4312//b1719//b2314//b1264//b1227//b0518//b3738//b0320//b2667//b3470//
GO_0000050_5	b3177//b0143//b4365//b0685//b3710//b1848//b3732//
GO_0000053_5	b1191//
GO_0000096_5	b1865//b1384//b2425//b4702//b1822//b2762//b0593//b0651//b1445//b0803//b4209//b1990//b1096//b0084//b1261//b1518//b2330//b0002//b4705//b1424//b3237//
GO_0000097_6	b0598//b3062//b3463//b2236//b3608//b1695//b1289//b3544//b1821//b0182//b0194//b4111//b4260//b2609//
GO_0000098_6	b2942//b0953//b0022//b3676//b0905//
GO_0000101_6	b3958//b1002//b2933//b4123//b3392//b4481//b0718//b2802//b0633//b2068//b1610//b2828//b0154//b3541//b0655//
GO_0000103_5	b1679//b0695//b0054//
GO_0000105_6	b2289//b2699//b3790//b4209//b3930//b1892//b2529//b3708//
GO_0000154_7	b1592//b2486//b0692//b4072//b3765//b1370//b0694//b0999//b2502//b1832//b4557//b2243//b3095//b3700//b1888//b3526//b2724//b2592//b3414//b1985//b1681//b4312//b0873//b2975//b3811//b3191//b1072//b1375//b4027//b3253//b3025//b0721//
GO_0000160_5	b3026//b0641//b3909//b3095//b3564//b0692//b3637//b0958//b0256//b1636//b3588//b0904//b3503//b2663//b2801//b4120//b1955//b3311//b0046//b2916//b4094//b3023//b0031//b3350//b4076//b2706//b1783//b0908//b1787//b4376//b0276//b0004//b3734//b2049//b2738//b3691//gpr//b0870//b3621//b0182//b0904//b2622//b4153//
GO_0000162_7	b4326//b4014//b0900//xisR//b0400//b0767//b4076//b2620//b1200//
GO_0000255_5	b3478//b2829//b1411//b0767//b3501//
GO_0000256_6	b0045//b2575//b4114//srkA//b3900//
GO_0000270_7	b4011//b2369//b3924//b3437//b2277//b1800//b1132//b3499//b1060//b4028//b4358//b3666//b0881//b2995//b0320//b4203//b3887//b3666//b1587//b1241//b2469//b1205//b3533//b1197//b2494//b1858//b0068//b2614//b3780//b1798//b4324//b0785//b0346//b2411//b1327//b3153//b0170//b0067//b2806//b1257//b1756//b4031//b2180//b4668//b2750//b3359//b4062//b1716//b2919//b4177//b0334//b3746//b3911//b1135//b3178//b2552//b1012//b3118//b4520//b0231//b4353//b3253//b0973//
GO_0000271_6	b0043//b2479//b2592//b0314//b4705//b2714//b3155//b3132//b1505//b3133//b1377//b1133//b0063//b3080//b1753//b1739//b3640//b2020//b2066//b3476//b0823//b1516//b2231//b1876//b2914//b2548//b0325//b1892//b3510//b0431//b2836//b3588//b2836//b2207//b0879//b0404//b0411//b0409//b0799//b1119//b0098//b1684//b2098//b1312//topAI//b0804//b0528//b4388//b3371//b2937//
GO_0000272_6	b3028//b1078//b2541//b3754//b2413//b0464//
GO_0000302_5	b3883//b3456//b0813//b2595//b1139//b2620//b2507//b2529//b3110//b2500//b3082//b1953//b2537//b2676//b4665//b4011//b3657//b2576//b4289//b0904//b2011//b2744//b0400//b0602//b0077//b1876//b4365//b1237//b2179//b2066//b0850//
GO_0000303_6	b3835//b0464//
GO_0000305_5	b3883//b1807//b1049//
GO_0000372_11	b1215//
GO_0000375_9	b0905//
GO_0000376_10	b1339//
GO_0000413_9	b3908//b1013//b0394//b3620//b2803//b4155//b1732//b3945//
GO_0000451_7	b3955//b2934//b1072//b0973//b2037//
GO_0000453_8	b3076//b0572//b2378//b3713//b2218//
GO_0000455_9	b4132//b0697//b1945//b0768//b3144//b3671//b4339//
