#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4702//b0718//b2788//b1188//
GO_0000023_6	b1564//
GO_0000025_7	b1128//
GO_0000027_7	b1256//b4365//b3115//b2670//b0083//b1919//b0619//b1174//b4052//b1576//b3605//b3208//rhmR//
GO_0000028_7	b1235//b3303//b2262//b0376//b2514//b0589//b3582//b2553//b3012//
GO_0000032_8	b3454//
GO_0000041_8	b3458//b4539//b2525//b3022//b3565//b1544//b3320//b0139//b1347//b1570//b0731//b4269//b3073//b2699//b3306//b1317//b0260//b1107//b0069//b2955//b0602//b2392//b0875//b4116//b0093//b0480//b2871//b0276//b3422//b1650//b3965//b2822//b3546//b0876//b2796//b3935//b3659//b1429//b3145//
GO_0000050_5	b1703//b1694//b1109//b4172//b2287//b0461//b0015//
GO_0000053_5	b3666//
GO_0000096_5	b3414//b3464//b3651//b3928//b3404//b2935//b1387//b1329//b0131//b3906//b0208//b3789//b2569//b3345//b4388//b4467//b0197//b0033//b0731//b0777//b0889//
GO_0000097_6	b1871//b3962//b0954//b4112//b2738//b3588//b0222//b1570//b2683//b0144//b0337//b4115//b1010//b0186//
GO_0000098_6	b1244//b1234//b1601//b1534//b0634//
GO_0000101_6	b1970//b1206//b1386//b0233//b2174//b2929//b2387//b0053//b0867//b3091//b0839//b3116//b4316//b2481//b3882//
GO_0000103_5	b0221//b4032//b2565//
GO_0000105_6	b1313//b2497//b3722//b0939//b1165//b4100//b2053//b4665//
GO_0000154_7	b3839//b0491//b0640//b1278//b3096//b1790//b1222//b3462//b3226//b0797//b2677//b1992//b0296//b2151//b2903//b2606//b2362//b1679//b1917//b1049//b0411//b0030//b1312//b4667//b2167//b2430//b3296//b3313//b2912//b0146//b3454//b0852//
GO_0000160_5	b1753//b4153//maoP//b1863//b0098//b3165//b3963//b0996//b0192//b3838//b1110//b2193//b3345//b3028//b0144//b4501//b0894//b1014//b3608//b4357//b3499//b2763//b2791//b3191//b3073//b4376//b0424//b2831//b2786//b3476//b3905//b3590//b1644//b2143//b2341//b1661//b3671//b0464//b4383//b1042//b1227//b0433//b4477//
GO_0000162_7	b0106//b2784//b2599//b0958//b2687//b0159//b1136//b0793//b2557//
GO_0000255_5	b0797//b1642//b4136//b4155//b4138//
GO_0000256_6	b2474//b1176//b1246//b4089//b2661//
GO_0000270_7	b0136//b3903//b3924//b1264//b0592//b2312//b2378//b1895//b0272//b0426//b3781//b1477//b1348//b2573//b1247//b0511//b4322//b0242//b3925//b3428//b0330//b4087//b1599//arcC//b3153//b0526//b1187//b1859//b1769//b4240//b1508//b2843//b3407//b2077//b1014//b3491//b1866//b1337//b0880//b4265//rpnB//b3925//b3603//b1339//b0062//b1819//b4323//b4043//b4054//b1761//b3229//b3774//b1284//b2260//b2516//b4419//b2017//b2581//b0759//b1073//b2297//b2153//b1967//
GO_0000271_6	b1174//b2180//b3307//b1132//b1007//b1828//b2497//b2728//b3012//b1191//b2053//b3053//b4382//b1250//b2920//b4000//b0551//b2540//b4124//b1798//b3406//b1197//b1890//b2313//b0492//b0074//b0802//b1010//b0237//b1183//b2839//b2699//b1679//b3170//b0243//b1892//b0470//b3924//b1832//b3936//b1379//b1615//b3746//b3457//b3178//b4142//b2493//b1854//b0853//b1280//
GO_0000272_6	b3271//b0173//insI4//b1865//b2627//b0213//
GO_0000302_5	b4015//b1786//b2295//b0109//b4388//b3989//b1276//b2149//b1814//b1204//b0173//b2242//b2537//b2566//b4312//b1035//b0103//b2673//b2365//b3479//b0029//b3529//b0763//b4137//b0741//b3023//b1684//b1409//b2676//b2153//b3535//
GO_0000303_6	b3376//b4323//
GO_0000305_5	bioD2//b2211//b1482//
GO_0000372_11	b1518//
GO_0000375_9	glsB//
GO_0000376_10	b2757//
GO_0000413_9	b0877//b0896//b1477//xisR//b4095//b3981//b1105//b4393//
GO_0000451_7	b0347//insI4//b3149//b4149//b2486//
GO_0000453_8	b1920//b0932//b3710//b3175//b2587//
GO_0000455_9	b1497//b3533//b2990//b2150//b1111//b2913//b2762//
GO_0000462_11	b0674//b0683//
GO_0000469_8	b4289//
GO_0000470_10	b0346//
GO_0000478_9	b1422//
GO_0000715_6	b1650//
GO_0000716_7	b4020//
GO_0000724_8	b2544//
GO_0000725_7	b1008//b0062//b2510//b3724//b1468//b1375//
GO_0000726_7	b0794//
GO_0000731_7	b2554//b0556//b1140//b1112//b2077//b3135//b2947//
GO_0000737_7	b0724//
GO_0000738_7	b0553//b1004//b3980//
GO_0000746_4	b1496//
GO_0000820_7	b3783//
GO_0000902_5	b3507//
GO_0000910_4	b2423//b0557//b0739//b4153//b3558//b1158//b0674//b1291//b4520//b4346//b3804//b1625//b3812//b4192//b0982//b0508//b0853//b4099//
GO_0000917_6	b4219//b0999//b2965//b0539//b0856//
GO_0000918_6	b1870//b1658//b2500//b3613//
GO_0000920_3	b0526//b1243//b3438//b3410//b1388//
GO_0000921_6	b0438//
GO_0000966_8	b3984//b1071//b2897//b4096//
GO_0000967_10	b3741//b0232//b3095//
