#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0464//b3781//b2093//b0611//
GO_0000023_6	b3500//
GO_0000025_7	b2995//
GO_0000027_7	b2865//b2393//b2698//b1253//b4301//b1976//b3816//b2786//b3941//b3424//b1330//b1653//b2961//
GO_0000028_7	b4178//msrQ//b0410//b3061//b2316//b0264//b3119//b2143//b3497//
GO_0000032_8	b0129//
GO_0000041_8	b3666//b3037//b4415//b3729//b0073//b0740//b0777//b1022//b4261//b0774//b3991//b0790//b3165//b1145//b1050//b0113//xisR//b1973//b4602//b3567//b1489//b0959//b2867//b2867//b2393//b4485//b2553//b4016//b3609//b2842//b3169//b3945//b4162//b0446//b3022//b1854//b2278//b1329//b1710//
GO_0000050_5	b3148//b0807//b2481//b3770//b3774//b0779//b2573//
GO_0000053_5	b2469//
GO_0000096_5	b0120//b0692//b1394//b3192//b4209//b0428//b4557//b3915//b2894//b1127//b2964//b2287//b0222//b3676//b3193//b1302//b0438//b0159//b3177//b4358//b3906//
GO_0000097_6	b0155//b0346//b3631//b1644//b1828//b2802//b4354//b0875//b1411//b1799//b2038//b4054//b0076//b2696//
GO_0000098_6	b1841//b0170//b3676//b4162//b0053//
GO_0000101_6	b2292//b3309//b4033//b1508//b1719//b3256//b2810//b1124//b3958//b1924//b0792//b3522//b0614//b3241//b0350//
GO_0000103_5	b3899//b1429//b1951//
GO_0000105_6	b2184//b2320//b4403//b3899//b2939//b2901//b0388//b3829//
GO_0000154_7	b4415//b1216//b1914//b1601//b0910//b2079//b0841//b4362//b3037//b1709//rpnA//b1339//b2093//b1119//b0605//b2942//b2140//b2365//b4322//b0554//b3835//b0095//b3331//b1320//b2175//b0728//b0182//b1335//b3259//b3029//b2052//b3493//
GO_0000160_5	b2114//b0940//b2436//b1857//b4190//b2955//b4168//b0183//b3831//b3569//b0636//b3654//b2758//b3894//b1096//b3542//b3809//b4322//b1998//b4242//b2925//b1891//b3367//b3615//b1388//b0115//b3478//b1851//b2920//b3909//b3929//b1753//b1874//b2803//b3769//b1098//b0564//b3791//b0006//b4131//b3401//b1187//b3811//
GO_0000162_7	b1012//b1062//b0724//b4550//b1221//b3918//b0750//b0270//b2524//
GO_0000255_5	b2827//b2094//b2594//b4067//b2185//
GO_0000256_6	b3491//b1552//b4613//b1715//b4194//
GO_0000270_7	b3766//b1344//b2184//b0091//b1476//b4351//b1662//glsA//b2676//b4171//b0793//b3652//b2255//b2269//b4005//b3395//b1015//b4366//b3030//b0556//b1127//b2093//b1520//b0284//b4070//b3930//b0220//b1714//b3400//b0001//b4159//b0623//b0908//b2385//b3901//b2845//b0633//b2542//b2037//b2533//b1645//b0940//b2421//b0357//b1798//b4125//b1512//b4238//b2428//b3911//b3458//b4197//b0028//b2330//b3357//b0697//b3745//b1021//b2818//b3009//b2698//b4166//b3961//
GO_0000271_6	b2282//b2015//b0443//b3182//b1264//b2686//b0256//b1092//b4279//b0742//b3128//b3461//b3224//b0904//b2690//b1415//b3183//b2560//b0597//rpnD//b0047//b3877//b4063//b3811//b4221//b3714//b2615//b0921//b0592//b0620//b0680//b0900//b0662//b1890//b3416//b2894//b3540//b4255//b3541//b1158//b0003//b3358//b1296//b3260//b0543//b3191//b3231//b3558//b2842//b2224//
GO_0000272_6	b3433//b3850//b0184//b1078//b3889//b3021//
GO_0000302_5	b2383//b1536//b3998//b4059//b0349//b2929//b0739//b2079//b2725//b0296//b1575//b3704//b3807//b3081//xisR//b3057//b4339//b0752//b4172//b2194//b4339//b0345//b0545//b2260//b2231//b2891//b1841//b3824//b1141//b4070//b0166//
GO_0000303_6	b1715//b1081//
GO_0000305_5	b3710//b0003//b2574//
GO_0000372_11	b1212//
GO_0000375_9	b0417//
GO_0000376_10	b1326//
GO_0000413_9	b0333//b4076//b3063//bioD1//b0443//b0061//b2253//b2028//
GO_0000451_7	b0447//b1124//b3066//b1660//b4297//
GO_0000453_8	b1434//b3009//b4031//b0947//b1763//
GO_0000455_9	b3298//b0880//b0661//b4377//b2220//b1749//b0403//
GO_0000462_11	b0535//b0766//
GO_0000469_8	b2135//
GO_0000470_10	b0060//
GO_0000478_9	b0512//
GO_0000715_6	b0118//
GO_0000716_7	b2255//
GO_0000724_8	b2168//
GO_0000725_7	b2706//b2990//b3020//b0211//b1683//b1854//
GO_0000726_7	b0403//
GO_0000731_7	b0546//b0781//b0607//b3509//b3744//b3173//b4314//
GO_0000737_7	b2358//
GO_0000738_7	b0820//b3866//b0762//
GO_0000746_4	b4319//
GO_0000820_7	b3726//
GO_0000902_5	b2750//
GO_0000910_4	b0829//b0697//b0076//b2739//b4453//b2798//b4383//b3067//b1855//b1021//b1066//b0504//rpnD//b2889//b2666//b0518//b3481//b1328//
GO_0000917_6	b3139//rpnC//b1259//b2465//b0721//
GO_0000918_6	b2802//b3265//b4096//b3426//
GO_0000920_3	b0006//b0535//b0424//b3738//b4321//
GO_0000921_6	b3009//
GO_0000966_8	b4668//b2425//b2100//b3528//
GO_0000967_10	b0409//b1998//b1344//
GO_0001101_4	b0874//b3514//b1692//b1636//b1602//b2153//b2566//b1440//b4315//b1466//b0121//b0771//b3782//b0447//b3137//b1223//b1439//b1956//b0803//b3875//b0408//b4198//b0086//b1386//b2761//b3180//
GO_0001121_7	b2905//b1082//
GO_0001123_8	b4323//
GO_0001124_8	b0059//
GO_0001407_7	b4524//b3627//b0215//b0583//
GO_0001505_4	b0476//b2882//b4510//b3684//b2903//b0447//b0419//b3128//b2149//b3180//b3787//b1922//b4306//b0048//b1024//b1133//
GO_0001510_5	b2594//b0138//b2511//b3474//b0120//b3206//b1294//b4155//b0413//b1194//b1590//b1100//b2947//b1644//b3024//b3961//b2811//b4384//b3057//b0436//b3720//b3365//b2571//b1377//glsA//b4000//b0586//b1646//b1293//b1780//b4377//b3350//b1728//b1863//b0634//b2005//b1012//b1253//b2561//b4245//
GO_0001514_8	b1370//
GO_0001522_7	b0423//b0200//b3584//b3664//b0491//b1783//b3464//b0545//b1603//b1959//b3049//b2506//b4162//
GO_0001539_4	arcC//b3259//b3652//b2350//b4255//bioD1//b1482//b1098//b2659//b3413//b0162//b1162//b3867//b2414//b1259//b0421//b0823//b0131//b1344//b2812//b1092//b4131//b2224//b3060//b3070//b0264//b3496//b1614//srkA//b2149//b1334//
GO_0001558_5	b0812//b4177//b4133//b0014//b1857//b3416//b3450//b0443//
GO_0001561_6	b1656//
GO_0001666_4	b1422//
GO_0001676_6	b3769//b1098//b1394//
GO_0001680_11	b1280//
GO_0001682_11	b2730//
GO_0001731_7	b1220//
GO_0001762_6	b2679//
GO_0001887_4	b2914//b3083//b1740//
GO_0001896_5	b2837//b0751//b3105//b3201//
GO_0001907_5	b4120//b0339//b0679//b1920//
GO_0001932_8	b2194//b0972//
GO_0001934_9	b0464//
GO_0002047_6	b0969//b3592//
