#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0167//b2412//b2874//b2129//
GO_0000023_6	b0343//
GO_0000025_7	b1469//
GO_0000027_7	b2383//b4288//b1918//b3132//b1158//b3600//b2877//b0051//b2741//b1243//b3136//b2699//b3360//
GO_0000028_7	b0805//b2315//b3491//b0019//b0233//b0900//b2015//b1120//b2009//
GO_0000032_8	b2047//
GO_0000041_8	b3591//b0089//b4026//b4483//b4208//b3149//b3682//b1084//b1304//b0026//b0826//b0315//b1859//b3883//b3370//b0612//b2257//msrQ//b0231//b3931//b2896//b0699//b3509//rpnC//b4485//b3744//b1200//b3358//b1707//b2574//b0111//b0612//b1477//b0655//b0873//b3513//b3491//b3781//b1293//
GO_0000050_5	b1141//b3309//b4083//b3452//b1270//b2027//b0936//
GO_0000053_5	b1550//
GO_0000096_5	b3903//b1093//b1601//b2140//b2178//b0061//b1093//b1258//b1642//b1165//b2358//b2726//b4243//b4506//rpnD//b4238//b2724//b4079//b2946//b0939//b0586//
GO_0000097_6	b0226//b3502//b2082//b1466//b0478//b3119//b1178//b3911//b2540//b0770//hiuH//b2972//b4132//b1024//
GO_0000098_6	b4131//b0149//b1202//b3765//b3290//
GO_0000101_6	b0570//b1200//b3783//b1276//b4511//b0657//b0369//b3554//b4166//b0031//b3011//b1650//b3709//b0981//b0325//
GO_0000103_5	b1225//bioD2//b1439//
GO_0000105_6	b3479//b1004//b4024//b4198//b1489//b3350//b4094//b0180//
GO_0000154_7	b1347//b0514//b1636//b3765//msrQ//b3731//b3578//b3205//b4177//b4203//b0093//b3967//b2976//b3145//b0838//b1042//b3601//b4193//b2393//b4092//b2024//b0508//b3498//b0732//b0775//b3860//b4004//b0435//b0404//b4239//b3454//b0356//
GO_0000160_5	b4000//b0893//b3930//b2829//b3608//b3221//b1684//b2441//b3327//b0804//b3168//b3936//b1116//b0938//b4300//b1215//b2168//b1141//b2334//b3144//b3706//b0635//b3725//b1299//b0692//b4128//b2515//b0475//b3474//b2381//b2811//b2803//b3980//b2287//b3542//b2313//b3389//b2405//b2132//b4203//b1775//b1534//b3093//
GO_0000162_7	b1891//b0679//b3727//b2333//b0555//b4146//b2757//b1274//b0862//
