#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3998//b1286//b2765//b3124//
GO_0000023_6	b1536//
GO_0000025_7	b3726//
GO_0000027_7	b3652//b2916//b3788//b4554//b4162//b0871//b1625//b1654//b2409//b1987//b3788//b3882//b0077//
GO_0000028_7	b1235//b4019//b1959//b2728//b0513//b1921//b0598//b1993//b4243//
GO_0000032_8	b3234//
GO_0000041_8	b2049//b0594//b1564//b0096//b1326//b1107//b2213//b1296//b0028//b2841//b1873//b3877//b0096//b0426//b1468//b3138//b4378//b3385//b0215//b3939//b0829//b1266//b1814//b2491//b1092//bioD2//b2738//b4040//b0487//b0393//b3628//b2834//b2803//b3026//b2240//rpnA//b1466//b4267//b4372//
GO_0000050_5	b2285//b3384//b4288//b2276//b1336//b4301//b0947//
GO_0000053_5	b0864//
GO_0000096_5	b1798//b2098//b1871//b4501//b4245//b3869//b4377//b0970//b3787//b0035//b1783//b3902//b0366//b2019//b1506//b3906//b1360//b0948//b1042//b1718//b4453//
GO_0000097_6	b3520//b0366//b0429//b1430//b2819//b1606//b2745//b2510//b0490//b4220//b1094//b4166//b3753//b2481//
GO_0000098_6	b2307//b1412//b0521//b1776//b2949//
GO_0000101_6	b2628//b1593//b3292//b3030//b0474//b0328//b3021//b1993//b0099//b0411//b2169//b1692//b4220//bioP//b1635//
GO_0000103_5	b3839//b1791//b2640//
GO_0000105_6	b1397//b1101//b1945//b2711//b0337//b3141//b2994//b4046//
GO_0000154_7	b2442//b2516//b1772//b3812//b3336//b3558//b0068//b4225//b0349//b2587//b2078//b4637//b3870//b2497//b1263//b1918//b2164//b1319//b0842//b3430//b2164//b1745//b3710//b0182//b3928//b3932//b0439//b2180//b1271//b2264//b3253//b1174//
GO_0000160_5	b2620//b1526//b2456//b0260//b3355//b2435//b0192//b4245//b3669//b0424//b2684//b0066//b2707//b3740//b0311//b3748//b3639//b3169//b1587//b3208//b4361//b2704//b4071//b0042//b3410//b4323//b0192//b2631//b1599//b1258//b3308//b2290//b0381//b0091//b1243//b1858//b1199//b3825//b3486//b1807//b2423//b2784//b2972//
GO_0000162_7	b4613//b4171//b2742//b1395//b0996//b1544//b1262//b3749//b0073//
GO_0000255_5	b3041//b3200//b0696//b3642//b3657//
GO_0000256_6	b0929//b2347//b1724//b3949//b3949//
GO_0000270_7	b3133//b3715//b4138//b2774//b3950//b3429//b4477//b3368//b2436//b2290//b0305//b1701//b3997//b4237//b0718//b4043//b0086//b0571//b0616//b2399//b1817//b3941//b0433//b2164//b1887//b2520//b2267//b2838//b3180//b3990//b3006//b2224//b3313//b4225//b4131//b1919//b3989//b0921//b2565//b3640//b0348//b4101//b2308//b1649//b2971//b2314//gapC//b0268//b1342//b2093//b3477//b2020//b2684//b2877//b2709//b1136//b4428//b4114//b1779//b3052//b0129//b4372//b1729//
GO_0000271_6	b2686//b0838//b1188//b0422//b1956//b3734//b3519//b1597//b1622//b0003//b2684//b4067//b2912//b1466//b0067//b0085//b3965//b4079//b2762//b0478//b1237//b0403//yeeL//b3169//b2526//b4235//b0543//b0608//b1192//b0262//b1642//b2469//b3139//b3889//b1054//b3730//b2888//b4063//b4101//b1602//b4300//b1440//b2708//b0409//b3259//b3494//b2125//b0368//b3843//b1694//
GO_0000272_6	b1263//b0212//b0406//b3037//b0265//b1827//
GO_0000302_5	glsB//b0710//b3024//b3062//b1075//b4118//b2211//b0080//b1622//b0264//b1370//b0932//b0796//b0618//b0311//b3052//b3702//b1206//b0852//b0446//b0651//b4093//b2994//b4224//b3997//b4381//b1339//b2842//b3650//b3641//srkA//
GO_0000303_6	b2704//b2519//
GO_0000305_5	b2338//b3574//b0091//
GO_0000372_11	b2717//
GO_0000375_9	b0981//
GO_0000376_10	b0185//
GO_0000413_9	b3206//b3178//b2870//b2874//b3219//b3223//b2042//b2663//
GO_0000451_7	b3442//b1209//b0214//b4096//b3620//
GO_0000453_8	b1212//b1258//b0590//b2514//b0623//
GO_0000455_9	b2801//b1187//b4106//b1429//b1275//b2945//b1194//
GO_0000462_11	b3679//b0530//
GO_0000469_8	b0111//
GO_0000470_10	b1326//
GO_0000478_9	b0599//
GO_0000715_6	b0449//
GO_0000716_7	b2756//
GO_0000724_8	b3916//
