#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0449//b0554//b1015//b2702//
GO_0000023_6	b1489//
GO_0000025_7	b3127//
GO_0000027_7	b4467//b3330//b0411//b0907//b3256//b3366//b4055//b3577//b4111//b0734//b2438//b3131//b3499//
GO_0000028_7	b0239//b1225//b3547//b0607//b2393//b2091//b3657//b1277//b4326//
GO_0000032_8	b2409//
GO_0000041_8	b3657//b2134//b2349//b2364//b0677//b2834//b1212//b2525//b2933//b2707//b3357//b4347//b4149//b1808//b4702//b1086//b4478//b0425//b1119//b0047//b3113//b0504//b1091//b4225//b1098//b4613//b1013//b2386//b3210//b1489//b2811//b0222//b0064//b1779//b0813//b0444//b3588//b3857//b3494//
GO_0000050_5	b4034//b2277//b0918//b1506//b2782//b2212//b4092//
GO_0000053_5	b1252//
GO_0000096_5	b3670//b0213//b3072//b1748//b3871//b2897//b3365//b2235//b2285//b0698//b3715//b0829//b3981//b0166//b2157//b1854//b3355//b1205//b3643//b3035//b4315//
GO_0000097_6	b3955//b2310//b2358//b0688//b3132//b2301//b1680//b1639//b3022//b1782//b3392//b0440//b0762//b2741//
GO_0000098_6	b2212//b0492//b2021//b2938//b3300//
GO_0000101_6	b0557//b0639//b1855//b3772//bioD2//b3942//b3264//b0329//b2874//b3087//b1444//b0928//b2263//b1873//b0367//
GO_0000103_5	b2916//b1466//hprS//
GO_0000105_6	b4090//b1622//b3748//b0155//b3943//glsB//b1440//b4155//
GO_0000154_7	b1073//b2303//b0154//b0024//b1444//b0241//b0587//b3311//b4252//b3567//b2631//b2920//b0077//b0054//b1376//b2904//b3771//b3497//b3846//b3009//b1413//b3514//b1769//b3006//b0349//b2735//b0799//b3899//b1780//b2512//b4106//b0980//
