#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b1991//b3390//b2961//b2574//
GO_0000023_6	b3135//
GO_0000025_7	b3917//
GO_0000027_7	b1822//b0169//b3084//b1314//b2392//b1145//b3442//b3330//b4254//b2284//b0604//b4372//b4020//
GO_0000028_7	b2108//b0487//hprR//b3192//b3253//maoP//b0860//b3009//b2712//
GO_0000032_8	b2312//
GO_0000041_8	b4393//b1014//b0356//b2728//b0213//b2315//b1391//b3454//b4304//b1772//b4035//b0091//b0943//b1740//b1804//b0765//b2224//b0817//b0723//b4481//b2199//b3794//b1922//b1074//b1787//b2995//b1925//b4160//b2093//b0239//b3765//b0734//b0463//b1476//b0088//b0025//b3642//b0751//b3563//
GO_0000050_5	b2381//b1323//b3535//b1335//b2947//b3310//b0059//
GO_0000053_5	b4291//
GO_0000096_5	b3908//b0727//b2640//b2243//b4372//b3145//b1680//b0867//b1039//b1981//b0172//b2600//b3081//b1731//b1288//b3347//b1362//b3882//b1569//b0741//b2755//
GO_0000097_6	b2921//b0685//b2528//b4355//b1618//b3905//b3917//b2573//b3190//b1307//b1917//b2310//b2079//b3577//
GO_0000098_6	b1337//b2980//b4141//b0999//b0382//
GO_0000101_6	b2114//b3321//b1865//b4094//b4005//b0300//b1334//b4071//b2789//rpnC//b3845//b3535//b3731//b3714//b4171//
GO_0000103_5	b4241//b2437//b0861//
GO_0000105_6	b2136//b2907//b0357//b0490//b1349//b2378//b4122//b3643//
GO_0000154_7	b1002//b1819//b1701//b0035//b1394//b3182//b2947//b4484//b2714//b2197//b3604//b3292//b3408//b0261//b0954//b0900//b0095//b1045//b2717//b2705//b1252//b1314//b0421//b3301//b3281//b2500//b0601//b2843//b3590//b3879//b2600//b4078//
GO_0000160_5	b2765//b0334//b3793//b1600//b0298//b0195//b3087//b3597//srkA//b0571//b3247//b0728//yeeL//b1732//b4115//b3881//b4240//b1222//b1715//b0394//b4346//b3226//b0233//b3312//b3651//b3094//b1278//b2278//b2143//b1602//b3607//b1299//b2336//b0344//mltG//b1333//b0938//b0154//b1855//b4168//qorA//b2257//b2839//
GO_0000162_7	b3637//b3891//b4618//b0053//b3952//b3229//b0688//b2156//b3512//
GO_0000255_5	b4483//b3737//b4280//b0196//b3685//
GO_0000256_6	b4320//b2960//b0875//b2608//b0996//
GO_0000270_7	b4586//b1826//b1327//b4667//b0133//b2150//b3021//b0427//b1919//b3017//b0367//b4155//b3185//b0220//b2511//b0554//b4147//b4664//b1741//b4401//b3941//b3974//b2380//b4339//msrP//b0889//b0734//b0104//b4249//b0524//b0156//b4041//b1884//b4106//b4668//b4320//b3041//b0875//b1101//b3876//b1337//b1739//b3252//b0215//b3415//b1651//b2688//b4327//b3860//b2364//b2379//b2413//b2493//b0652//b3008//b1183//b2893//b1651//b4025//b2995//b3567//b4381//b2759//
GO_0000271_6	b3470//b1818//b3023//b0592//b2114//b1919//b0627//b0633//b1224//b4362//b3182//b0811//b4317//b2674//b0210//b0876//b0331//b1263//b4086//b2803//b0676//b0008//b0025//b2442//b0996//b3262//b0120//b0513//b2794//b4237//b0264//b3229//b3950//b0417//b3623//b0197//b3145//b0177//b3521//bioD2//b1970//b2042//b3715//b4557//b0938//b0830//b1050//b4301//b3309//b3683//
