#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3578//b3236//b0795//b4377//
GO_0000023_6	b1116//
GO_0000025_7	b2891//
GO_0000027_7	b0636//b1286//b3129//b0545//b4152//b1897//b2067//b1427//b1088//b0817//b3082//b3074//b1189//
GO_0000028_7	b2765//b2992//b4155//b3432//b0784//b1200//b3502//b4557//b0188//
GO_0000032_8	b0812//
GO_0000041_8	b0997//b1686//b2335//b2257//b3414//b2313//b0607//b4042//b1397//b3386//b2167//b0382//b0577//b1890//b2616//b3935//b2739//b2197//b1127//b4201//b3203//b2548//b1082//b2829//b0555//b3357//b1848//b0422//b4702//b0815//b3676//b1609//b2418//b2995//b3163//b3825//b2258//b0553//b2125//
GO_0000050_5	b1223//b3685//b0954//b4225//b1439//b0281//b3231//
GO_0000053_5	b4267//
GO_0000096_5	b3168//b1985//b3457//b3941//b0207//b2617//b4346//b1953//b1905//b0927//b3344//b4168//b3451//b1844//b2091//b0815//b2159//b2563//b4335//b2340//b0328//
GO_0000097_6	b2027//b3128//b4115//b0111//b1363//b0377//b1050//b1082//b0382//b3812//b2324//b2324//b1275//b2837//
GO_0000098_6	b4080//b1122//b2068//b4289//b2480//
GO_0000101_6	b2759//b2743//b1735//b2233//b0344//b3521//b1232//b1882//b4259//b3162//b1397//b2231//b3496//b3931//b3143//
GO_0000103_5	b1521//b0212//b2421//
GO_0000105_6	b3407//b3365//b0466//b3547//b2061//b0554//b3185//b3783//
GO_0000154_7	b0198//b0159//b2418//b3666//b2634//b3990//b3664//b1257//b1753//b0914//b3032//b1220//b3476//b2076//b3804//b3682//b1743//b2979//b2164//b1635//b2774//b3145//b2733//b0010//b1738//b1114//b0215//b0930//b3844//b3793//b3889//b3786//
GO_0000160_5	b2212//b1563//b1053//b2149//b1047//b1822//b0020//b0655//b1132//b3982//b3190//b1377//b3464//b2481//b3786//b2161//b2606//b0035//mltG//b2979//b0318//b0826//b0937//b0284//b3945//b4174//b4101//b2802//b1814//b0182//b3729//b3822//b1234//b0464//b2972//b4004//b0240//b2975//b0038//b1883//b1692//b2665//b3433//
GO_0000162_7	b2677//b2507//b0440//b3469//b2224//b2614//b3393//b3456//b0826//
GO_0000255_5	b0945//b2330//b4129//b2138//b2697//
GO_0000256_6	b4586//xisR//b1681//b0004//b1104//
GO_0000270_7	glsA2//b0070//b1094//b0314//b1841//b0622//b3823//b3671//b0598//b1127//b4480//b1994//b2926//b3770//b3144//b1885//b2542//b3345//b4078//b0850//b0256//b2894//b3781//b0178//b3718//b2834//b4219//b1615//b4327//b1891//b2061//b4178//b4428//b2811//b2518//b0630//b0168//b0808//b1748//b1550//b1606//b3603//b0427//b2734//b1246//b4478//b3496//b0796//b1136//b2109//b3689//b2556//b3701//b1250//b4321//b1614//b3308//b4266//b2521//b0413//b3870//rhmR//b1857//
GO_0000271_6	b1734//b0644//b0348//b1916//b3996//b3209//b0311//b3554//b1874//b0221//b2040//b2712//b2696//b3933//b2609//b3371//b3415//b1633//b3139//b3741//b3707//b0512//b4366//b2995//b2064//b2235//b4069//b3709//b2423//b4266//b0509//b2667//b0732//b3366//b1474//b0168//b4316//b2028//b3026//b3835//hprR//b1468//b4359//b3131//b2400//b0129//b3222//b0470//b4143//b4262//
GO_0000272_6	b3952//b4089//b1518//b1260//b3256//b1114//
GO_0000302_5	b0611//b1702//b1874//b0907//b1282//b0729//b1579//b2154//b1384//b0697//b1900//mltG//b3600//b3010//b1513//b0771//b1822//b3885//b0556//b1857//b4177//b3428//b0738//b2904//b1612//b2297//b2149//b0947//b3813//b2592//b1736//
GO_0000303_6	b1092//b2121//
GO_0000305_5	b2670//b0010//b4111//
GO_0000372_11	b3361//
GO_0000375_9	b0461//
GO_0000376_10	b2340//
GO_0000413_9	b3057//b4479//b0856//b2699//b4371//b2079//b2545//b0047//
GO_0000451_7	b1317//b1564//b0424//b3225//b2285//
GO_0000453_8	b1182//b3095//b2411//b0346//b2282//
GO_0000455_9	b3289//b1467//b2606//b3693//b1468//b3115//b0172//
GO_0000462_11	b0273//b1385//
GO_0000469_8	b1844//
GO_0000470_10	b0082//
GO_0000478_9	b0578//
GO_0000715_6	b3227//
GO_0000716_7	b1450//
GO_0000724_8	b3825//
GO_0000725_7	b2219//b1467//rpnB//b2939//b0049//hxpA//
GO_0000726_7	b2996//
GO_0000731_7	b1035//b1275//b2517//b3790//b1961//b3370//b1046//
GO_0000737_7	b1262//
GO_0000738_7	b3869//b2724//b3826//
GO_0000746_4	b1109//
GO_0000820_7	b2065//
GO_0000902_5	b1476//
GO_0000910_4	b1728//b4043//b0627//b2429//b2831//b3581//b0124//b1313//b1096//b0655//b3998//b3237//b3867//b3956//b0461//b1317//b1739//b3546//
GO_0000917_6	b1738//b3070//b2264//b1078//b0822//
GO_0000918_6	b3222//b0300//b1694//b3457//
GO_0000920_3	b0962//b0605//b4192//b3991//b1294//
GO_0000921_6	b3181//
GO_0000966_8	b0112//b2344//b3193//b4152//
GO_0000967_10	b3894//b3074//b2381//
GO_0001101_4	b1844//b0260//b4539//b2742//b0605//b1714//b0450//b2506//b0052//b4419//b1211//b2780//b3423//b2839//b1887//b2436//b2427//b3981//b1853//b0307//b1525//b2733//b1328//b3201//b3669//b0938//
GO_0001121_7	b0376//b3849//
GO_0001123_8	b3574//
GO_0001124_8	b0473//
GO_0001407_7	b3400//b3035//b3358//b0575//
GO_0001505_4	b2703//b0979//b4160//b3748//b3064//b2882//b2597//b0408//b3037//b3833//b1501//b2789//b4460//b2126//b0078//b3514//
GO_0001510_5	b0803//b3370//b1077//b1439//b3148//b3712//b0143//b3743//b3028//b3341//b0239//b3942//b0973//b0589//b1058//b3748//b1926//b1552//b1905//b2156//b2409//b4322//b0369//b0325//b0053//b2082//b3049//b2310//b1535//b0587//b1427//b0397//b2689//b1326//b1769//b4240//b0435//b0417//b3724//b1590//
GO_0001514_8	b1614//
GO_0001522_7	b3509//b0188//b2725//b2109//b4297//b3581//b1518//b0366//b1221//b4036//b0466//b3780//b2688//
GO_0001539_4	b0436//b2207//b3934//b4174//b3012//b0886//b1272//b3872//b4052//b2105//b4213//b3634//b3752//b0675//b3070//b2728//b3330//b2524//b1216//b1501//b3639//b3357//b1223//b3093//b3897//b3094//b0104//b2607//b2381//b2976//b1514//
GO_0001558_5	b0778//b1828//b2261//b2370//b0874//b0116//b1992//b0347//
GO_0001561_6	b3438//
GO_0001666_4	b0804//
GO_0001676_6	b3893//b1025//b4280//
GO_0001680_11	b4146//
GO_0001682_11	b0752//
GO_0001731_7	b1683//
GO_0001762_6	b1135//
GO_0001887_4	b3997//b2492//b0313//
GO_0001896_5	b1800//b1759//b1723//b2416//
GO_0001907_5	b0171//b0238//b2414//b4094//
GO_0001932_8	b2184//b0973//
GO_0001934_9	rpnA//
GO_0002047_6	b1886//b3998//
GO_0002097_8	b0459//b3132//b4237//b3549//b4361//b0675//b3339//b3705//b0072//b2209//b0020//b0733//b0461//b2793//b3606//b2151//b2799//b2178//b2616//
GO_0002098_9	b3053//b2296//b1736//b1508//b2706//b0092//b0423//b2819//b1407//b3883//b1818//b1223//b0356//
GO_0002099_9	b3591//b0905//
GO_0002100_9	b0449//
GO_0002101_9	b2729//b2110//
GO_0002128_7	b2220//b1362//b2041//b1008//
GO_0002130_8	b3672//
GO_0002131_9	b0460//
GO_0002132_9	b1488//
GO_0002136_10	b1166//
GO_0002143_9	b2234//b4399//b0653//b0946//b3113//b1222//
GO_0002181_7	b2842//b0184//
GO_0002183_5	b1238//
GO_0002184_8	b4245//
GO_0002188_6	b3986//
GO_0002190_6	b1160//
GO_0002192_8	b0400//
GO_0002252_3	b2996//b2277//b3728//b1599//b1925//b1370//b3312//b2105//b2674//b4077//
GO_0002790_6	b1925//b2132//b2005//b1852//b3605//b0113//b0066//
GO_0002937_9	b1344//
GO_0002938_8	b3603//
GO_0002939_7	b0090//
GO_0002943_8	b2837//
GO_0002949_8	b4154//b0435//b3833//b3682//
GO_0003333_7	b4161//b0564//b0804//b3017//b2929//b2930//b0432//b3128//b1654//b0724//b1888//b3897//b3882//b0272//b0920//b0071//b3423//b1718//b2418//b4193//b1719//b3521//b0612//b2411//b0721//b0047//b2896//b2316//b1375//b2926//b1738//b4305//b3236//b2292//b1313//b2794//b2754//b1141//b1554//b4052//b1430//b1215//b3026//b2301//b2252//b4089//b3774//b1842//b1187//
