#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b1588//b2551//b2335//b1223//
GO_0000023_6	b3719//
GO_0000025_7	b3876//
GO_0000027_7	b0709//b1112//b0638//b0265//b3599//b1225//b3884//b3556//b0940//b3477//b4246//b0243//yjgX//
GO_0000028_7	b2640//b1132//b1905//b2312//b2052//b2949//b2047//b1678//b0095//
GO_0000032_8	b1107//
GO_0000041_8	b0239//b4129//b2133//b0969//b3124//b4409//b2308//b3884//b1163//b3231//b0186//b0975//b0070//b1126//b2677//b0367//b0687//b1489//b2523//b3347//b1266//b0008//b1054//b2709//b2437//b3127//b3318//b4117//b1525//b4109//b3623//b0583//b3910//b1187//b1411//b0131//b1718//b1352//b1073//
GO_0000050_5	b3749//b3875//b4123//b1427//b3238//b2910//b2808//
GO_0000053_5	b2065//
GO_0000096_5	b0590//b3895//b4052//b4269//b3423//b1474//b3018//b3778//b1243//b3650//b4119//b1817//b3607//b0875//b2032//b2289//b0953//b3934//b1092//b3417//b2624//
GO_0000097_6	b1778//b1693//b0300//b1951//b1188//b0129//b0349//b2019//b3072//b0125//b0158//b1623//b2416//b1201//
GO_0000098_6	rhmR//b2276//b4363//b3559//b3785//
GO_0000101_6	b2580//b1312//b1512//b1932//b0264//b3666//b1084//b1729//b3989//b3410//b3010//b0784//b0226//b1830//b3734//
GO_0000103_5	b3409//b3313//b3020//
GO_0000105_6	b1062//b1141//b1826//b0270//b4460//b2400//b0997//b1838//
GO_0000154_7	b2703//b0718//b2703//b2405//b0120//b3584//b0462//b1489//b0222//b2569//b3169//b3118//b0732//b2569//b1340//b1497//b3960//b1579//b3279//b3588//b4379//b1136//b2441//b1272//b3605//b4088//b2914//b3910//b1994//b1645//b1049//b2710//
GO_0000160_5	b1651//b1864//b1398//b1237//b4079//b1737//b3621//b0078//b4085//b3451//b2164//b3685//b0363//b3363//b3136//b2704//b3229//b2183//b1493//b4319//b0104//b1243//b2525//b0425//b1515//b2705//glsA//b0487//b3590//b2724//b3500//b1223//b2316//b0269//b0281//b1175//b2147//b3647//b4170//b4114//b3746//b3931//b3136//
GO_0000162_7	b2744//b0040//b0738//b0624//b1412//b1710//b0172//b3259//b1735//
GO_0000255_5	b4371//b1920//b3525//b4322//b4123//
GO_0000256_6	b0082//b0633//b4174//b3887//b3626//
GO_0000270_7	b0859//b3720//b2919//b2551//b3226//b2481//b2912//b3741//b3668//b1338//rpnD//b1595//b3034//b3498//b4565//b1860//b1520//b3661//b3401//b0040//b0779//b3385//b3882//b0035//b1238//b3308//b4665//b1084//insI3//b2971//b2600//b2726//b1544//hprR//b1736//b2374//b2427//b2217//b2199//b0767//b2512//rpnB//b0492//b1778//b3935//b3474//b0958//b1520//b4311//b1271//b0949//b2708//b3779//b1376//b0451//b3740//b2712//b3791//b2837//b0969//b3421//b0340//b2416//
GO_0000271_6	b0798//b0721//b0835//b0908//b4088//b3076//b2022//b3831//b0652//b2258//b1262//b0341//b2157//b1399//b3546//b1389//b4377//b0199//b4083//b0325//b0621//b3794//b2497//b1617//b4355//b2028//hprS//b3176//b2800//b1492//b2387//b1821//b2105//b4339//b1112//b3522//b0030//b3178//b2877//b2537//b0995//b3813//b3105//b3126//b0640//b2677//b0162//b0889//b2320//b3423//
GO_0000272_6	b1266//b1450//b4201//b0042//b0842//insI1//
GO_0000302_5	b1114//b4267//b0997//b1210//b3513//b0572//b3161//b1654//b3147//b0207//b3706//b3083//b0618//b0863//b4114//b4403//b2302//b0349//b0812//b0797//b1575//b2216//b2381//b3136//b1620//b1300//b2819//b2554//b0535//b1392//b3574//
GO_0000303_6	b4238//b4020//
GO_0000305_5	b0933//b3640//b0083//
GO_0000372_11	b3706//
GO_0000375_9	b4478//
GO_0000376_10	b3568//
GO_0000413_9	b2301//b2256//b0014//b0781//b1072//b2565//b1801//b1013//
GO_0000451_7	b2208//b3165//b3779//b3930//b3510//
GO_0000453_8	qorA//b4361//b1570//b2577//b0182//
GO_0000455_9	b0428//b3749//b1737//b3653//b1277//b3129//b4155//
GO_0000462_11	b2682//b0116//
GO_0000469_8	b3826//
GO_0000470_10	b2493//
GO_0000478_9	b1216//
GO_0000715_6	b0640//
GO_0000716_7	b2218//
GO_0000724_8	b1859//
GO_0000725_7	b3743//b4346//b2929//b2569//b3330//b4033//
GO_0000726_7	b2935//
GO_0000731_7	b0621//b3392//b4152//b2528//b1652//b1117//b3209//
GO_0000737_7	b1887//
GO_0000738_7	b2110//b4357//b3442//
GO_0000746_4	b2126//
GO_0000820_7	b1924//
GO_0000902_5	b2165//
GO_0000910_4	b1409//b1388//b0784//b3040//b1466//b1285//b2177//b1434//b3625//b1849//b3262//b2801//b3719//b1050//b2053//b1609//b4101//b2392//
GO_0000917_6	b2781//b1538//b3238//b1650//b2125//
GO_0000918_6	b2344//b3256//b3071//b4197//
GO_0000920_3	b2264//b3564//xisR//b3392//bioP//
GO_0000921_6	b3900//
GO_0000966_8	b3887//b2684//b2516//b0608//
GO_0000967_10	b3889//b1247//b2705//
GO_0001101_4	b0053//b3035//b2793//b1407//b3691//b4467//b1554//b1377//b0086//b4557//b3567//b0789//b2103//b3336//b1090//b2965//b2661//b1713//b1756//b4081//b3236//b0497//b1013//b1278//b2241//b4386//
GO_0001121_7	b1438//b0590//
