#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b2687//b1075//b4098//b3813//
GO_0000023_6	b1221//
GO_0000025_7	b0998//
GO_0000027_7	b0556//b3048//b1866//b1050//b1394//b1824//b0642//b0450//b0443//b0857//b1554//b0953//b4314//
GO_0000028_7	b0840//b3580//b0094//b2261//b0334//b3494//b1124//b3366//b3659//
GO_0000032_8	b1848//
GO_0000041_8	b4026//b0585//b1651//b0941//b2074//b4095//b0822//b2382//b2130//b4142//b3774//b2269//b3670//b4019//b3902//b2334//b4311//b2514//b2215//b1249//insI1//b0156//b0781//b3040//b2347//b1645//b1126//b3790//b2458//b1096//b3959//b0213//b0624//b2329//b1312//b0222//b3833//b0269//b3733//
GO_0000050_5	b0550//b3481//b3288//b3563//b0810//b0085//b1075//
GO_0000053_5	b0020//
GO_0000096_5	b1535//b2470//b3783//b4078//b0175//b4019//b3748//b2017//b4261//b3137//b3364//b3316//b3708//b1075//b2339//b2418//b3813//b0969//b0685//b0169//b1119//
GO_0000097_6	b2185//b2578//b3569//b4311//b0490//b3863//b2728//b2207//b2770//b2163//b1141//b2529//b1034//b0161//
GO_0000098_6	b2392//b0176//b0022//b1804//b2756//
GO_0000101_6	b2103//b0859//b3880//b3125//b1301//b2874//b2898//b4221//b4109//b1536//b1544//b3749//b4094//b2888//b4112//
GO_0000103_5	b3965//b4528//b0242//
GO_0000105_6	b3707//b2162//b0378//b3832//b3390//b2532//b0513//b2620//
GO_0000154_7	b1479//b0607//b4178//b4196//b1189//b0177//b2560//b3261//b2916//b4224//b2240//b2019//b3915//b0876//b1830//b1617//b0861//b3707//b3114//b4311//b0078//b1650//b0681//b2086//b0262//b4269//b1004//b3256//b3170//b3936//b2255//b2277//
GO_0000160_5	b3319//b2787//b0404//b0462//b2150//b3167//b2442//b0378//b1245//b0460//b2689//b0462//b1388//b2829//b0751//b0268//b1409//b1841//b3907//b0123//b4311//b3659//b0464//b1878//b0171//b3423//b3672//b0757//b0444//b2283//b0722//b1925//b4477//b2294//b3392//b0212//b3539//b4317//b3780//b2282//b3926//b2308//b0852//
GO_0000162_7	b0555//b3791//b2787//hxpB//b2064//insI4//b0565//b0996//b2975//
GO_0000255_5	b3271//b3524//b1719//b1328//b0795//
GO_0000256_6	b2906//b2290//b3225//b1554//b2418//
GO_0000270_7	b4094//b3136//b0762//b2955//b0102//b1319//b0262//b1595//b4090//b1103//b2818//b3961//b0577//b0435//b3604//b2640//b3326//b2958//b0312//b4117//b3786//b2797//b0042//b0213//b0820//b3788//b1656//b4120//b0171//b3794//b3198//b3053//b3432//b3083//b2015//b0533//b0681//b0777//b1988//b3932//b2004//b0847//b2960//b1884//b0272//b0602//b1285//b1039//mltG//b4160//b4398//b0264//b2506//yeeL//b3816//b3526//b4350//b0487//b0188//b4161//b4054//b4321//b0467//
GO_0000271_6	b0154//b0508//b0678//b0524//b0383//b1090//b0192//b4230//b2144//b0419//b0946//b0620//b0783//b3421//b3250//b3451//b3665//srkA//b4149//b3893//b0330//b0819//b2741//b1924//b2456//b1198//b3664//b1841//b3973//b0238//b0782//b4243//b0296//b0160//b2086//b4190//b0124//b4453//b2328//b3825//b0953//b3606//b4028//b1116//b1617//b2674//b4337//b2437//b4252//b4376//
GO_0000272_6	b2108//b2750//b0778//b0215//b3984//b1785//
GO_0000302_5	b3786//b0427//b0675//b2676//b3461//b2763//b3732//b3985//b3632//b1111//b0241//b1759//b0446//b1865//b0797//b1530//b4375//b2712//b0583//b0737//b3210//b0160//b2103//b2726//b1621//b3741//b2563//b4374//b3426//b1914//b3785//
GO_0000303_6	b0014//b2728//
GO_0000305_5	b0025//b1864//b2841//
GO_0000372_11	b1914//
GO_0000375_9	b4266//
GO_0000376_10	b1159//
GO_0000413_9	b4039//b2871//b2417//b1024//b0428//b0112//b0185//b2746//
GO_0000451_7	b1599//b3359//b3528//b4075//b1994//
GO_0000453_8	b3580//b0565//b2218//b0486//b2533//
GO_0000455_9	b4403//b3148//b0765//b4036//b2997//b3581//b3578//
GO_0000462_11	b3392//b3744//
GO_0000469_8	b1124//
GO_0000470_10	b4026//
GO_0000478_9	b0066//
GO_0000715_6	b0723//
GO_0000716_7	b2164//
GO_0000724_8	b2111//
GO_0000725_7	b1328//b3553//b0979//b2663//b3895//b0318//
GO_0000726_7	b0007//
GO_0000731_7	b0751//b3347//b4063//b3424//b3511//b3892//b1054//
GO_0000737_7	b2005//
GO_0000738_7	b3608//b3965//b1319//
GO_0000746_4	b2678//
GO_0000820_7	b4602//
GO_0000902_5	b0339//
GO_0000910_4	b2961//b2573//b3685//b4242//b1274//b1492//b4063//b2699//b3624//b3748//b4305//b3143//b3910//b1269//b4268//b2029//b1160//b2508//
GO_0000917_6	b0497//b4602//b0770//b3105//b2458//
GO_0000918_6	b0228//b3022//b0080//b1189//
GO_0000920_3	b3409//b3746//b0687//b4322//b1101//
GO_0000921_6	b4367//
GO_0000966_8	b0478//b3983//b0632//b1323//
GO_0000967_10	b0435//b0459//b0570//
GO_0001101_4	b3341//b0943//b0161//b2759//b0243//b3035//b0294//b3939//b1612//b2165//b2232//b4084//b3857//b3691//b4062//b4392//b2339//b4125//b2559//b3709//b1511//b1013//b0516//b2829//b2312//b0409//
GO_0001121_7	b4384//b1073//
GO_0001123_8	b0476//
GO_0001124_8	b4306//
GO_0001407_7	b3993//b2548//b1663//b0831//
GO_0001505_4	b1101//b3950//b2167//b3261//b3962//b1047//b4544//b2178//b2094//b4243//b4177//b2366//b4467//b2508//b3950//b4143//
GO_0001510_5	mltG//b1078//b1684//b4365//b0782//b2111//b0680//b4015//b2342//b4033//b1854//b1093//b3392//b0838//b4301//b4258//b2236//b2308//b4136//b1073//b1719//b0077//b0238//b1603//b3401//b4401//b4415//b0228//b2062//b4119//b3478//b4317//b3931//b0480//b1125//b1535//b1278//b2963//b0399//b1603//
GO_0001514_8	b3872//
GO_0001522_7	b3642//b3906//b3634//b2893//b3343//b0975//b4376//b2939//b4398//b0140//b4203//b3650//b2074//
GO_0001539_4	b4349//b0002//insI4//b1174//b3901//b2838//b2530//b3878//b1014//b0437//b1918//b2757//b1866//b2614//b2234//b3260//b0111//b0313//b1927//b1197//b0554//b0685//b1445//b1506//b0763//b2465//b0587//b3279//b3604//b4162//b2492//
