#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0608//b1327//b1613//b0912//
GO_0000023_6	b0852//
GO_0000025_7	b3880//
GO_0000027_7	b2388//b1780//b0698//b1766//b3400//b2125//b3553//b3368//b3365//b0514//b3829//b2662//b2148//
GO_0000028_7	b3616//b3437//b1656//b0612//b0228//b3367//b1712//b4224//b1198//
GO_0000032_8	b2098//
GO_0000041_8	b2501//b2568//b2407//b1496//b3317//b0778//b3710//b3366//b3819//b1335//b2066//b1326//b0336//b3933//b0068//b2026//b2336//b2347//b1497//b1475//b2806//b3940//b0459//b3296//b2314//b2476//b1245//b2496//b1970//b4078//b1782//b3430//b3892//b0726//b4391//b3360//b1824//b4637//b3213//
GO_0000050_5	b2509//b4139//yeeL//b3405//b1649//b3588//b0233//
GO_0000053_5	b2519//
GO_0000096_5	b0461//b3026//b0731//b2074//b4031//b1377//b0045//b1649//b0226//b3680//b2893//b1302//b1207//b2975//b1412//b1198//b2757//b3008//b2327//b2037//b0492//
GO_0000097_6	b1074//b3654//b1468//b2236//b0155//b3047//b1114//b2296//b1126//b1858//b1082//b0809//b2361//b2689//
GO_0000098_6	b3708//b2670//b3357//b3367//b0303//
GO_0000101_6	b2370//b0483//b2184//b1007//b1897//b2677//b3511//b3608//b4480//b3403//b1579//b2291//b4198//b2784//b2677//
GO_0000103_5	b3912//b1651//b0115//
GO_0000105_6	b0103//b1778//b1985//b2078//b1176//b2486//b3562//b0032//
GO_0000154_7	b3909//b1379//b1282//b3603//b2558//b1327//b1729//b1790//b0060//b0997//b3403//b1200//b0343//b0045//b3806//srkA//b2508//b1292//b0578//b0939//b2569//b3138//b0298//b3370//b0173//b2594//b0839//b1718//b1698//b4081//b3961//b1892//
GO_0000160_5	b0287//b0166//b3910//b2958//b1584//b1702//b3318//b4268//b3688//b1496//b0639//b3631//b3410//b4073//b3732//b3393//b2076//b3063//b3156//b0243//b3699//b1859//b3926//b3371//b1098//b0136//b3915//b2064//b1422//b2086//b0653//b0948//b1397//b3041//b4391//b0570//b2896//b1613//b0053//b1499//b2779//b1338//b0367//
GO_0000162_7	b1694//b0613//b2701//b2758//b3683//b1661//b2334//b2869//b3869//
GO_0000255_5	b3360//b2933//b3645//b3724//b1058//
GO_0000256_6	b0918//b3167//b0531//b3952//b4080//
GO_0000270_7	b2786//b2508//b1663//b3375//b0173//b1764//b1218//b3345//hxpA//b0613//b0790//b0174//b0241//b0195//b1592//b3125//b1042//b4067//b2673//b3956//b1266//b4081//b3464//b3568//b4302//b2706//b1887//b3740//b0685//b1224//b1447//b2711//b0307//b1015//b2437//b0583//b4319//b4137//b3687//b0602//b3608//b1552//b1221//b1438//b3559//b2153//b1520//b0685//b2246//b3428//b2429//b3237//b0284//b1818//b4141//b0765//b4618//b0530//b4101//b3604//b0063//b3198//b0070//
GO_0000271_6	b3344//b1612//b3752//b1265//b0504//b2108//b0640//b0524//b4014//b3163//b0316//b0717//b1467//b1658//b0765//b2782//b2594//b3230//b0928//b3765//b0024//b1636//bioD1//b2220//b3139//b3481//b4339//b0466//b1141//b0340//b1652//b4018//b4178//b0854//b3358//b1166//b1264//b0028//b3691//b0094//b0409//b2183//b2568//b1540//hxpB//b3877//b3465//b0182//b1360//b2263//
GO_0000272_6	b3804//b2284//b0857//b0096//b4399//b0233//
GO_0000302_5	b1013//b0472//b0090//b3715//b0576//b1086//rpnC//b3629//b0910//b0674//b4557//b0460//b4040//b1932//b3901//b3594//b0084//b2705//rpnC//b4101//b2233//b2759//b1323//b2701//b2207//b0859//b0931//b0423//b3728//b4261//b1844//
GO_0000303_6	b4149//b0960//
GO_0000305_5	b0418//b2546//b1798//
GO_0000372_11	b3307//
GO_0000375_9	b3613//
GO_0000376_10	b4251//
GO_0000413_9	b1645//b1534//b3049//b4288//b4318//b3897//b3647//b3925//
GO_0000451_7	b0339//b0752//b3895//b4093//b1037//
GO_0000453_8	b0870//b0887//b0996//b4133//b2386//
GO_0000455_9	b0688//b3592//b3613//b0301//b2765//b2008//b1918//
GO_0000462_11	b0739//b1116//
GO_0000469_8	b1114//
GO_0000470_10	b1800//
GO_0000478_9	b1913//
GO_0000715_6	b3011//
GO_0000716_7	b2785//
GO_0000724_8	b2234//
GO_0000725_7	b2624//b1718//b0896//b3709//b2818//b0004//
GO_0000726_7	b3831//
GO_0000731_7	b0459//b2516//b2610//b3526//b3320//b2801//b3591//
GO_0000737_7	b1238//
GO_0000738_7	b2537//b4222//b4322//
GO_0000746_4	b1646//
GO_0000820_7	b0113//
GO_0000902_5	b1872//
GO_0000910_4	b0483//b3355//b3091//b3518//b1049//b2729//b0092//b2178//b2132//b3364//b4096//b2800//b0214//b1715//b3828//b2523//b2076//b0427//
GO_0000917_6	b1745//b3251//b3502//b3891//b0970//
GO_0000918_6	b3167//b2109//b3422//b3829//
GO_0000920_3	b0639//b3057//b0019//b4378//b1191//
GO_0000921_6	b4213//
GO_0000966_8	b3320//b1683//b2578//b1205//
GO_0000967_10	b0409//b1466//b3251//
GO_0001101_4	b2388//b1110//b2527//b0062//b4081//b1167//b0576//b2669//hprR//b4428//b3047//b2785//b2961//b0936//b3452//b1245//b1798//b2791//b3623//b1440//b0608//b0676//ftp//b2316//b1580//b0578//
GO_0001121_7	b3706//b3153//
GO_0001123_8	b3165//
GO_0001124_8	b1091//
GO_0001407_7	b1712//b0578//b4399//b0739//
GO_0001505_4	b3647//b1695//b1449//b3623//b1158//b2774//b2224//b0959//b1612//b3911//b4197//b3813//b2919//b2738//b2839//b0518//
