#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4040//b2674//b0983//b1413//
GO_0000023_6	b3784//
GO_0000025_7	b2344//
GO_0000027_7	b4209//b3177//b2362//b4290//b3360//b3558//b1301//b3664//b3247//b1378//b3572//b3710//b3299//
GO_0000028_7	b4004//b4340//b3734//b1412//b0116//b1216//b4162//b3566//b3461//
GO_0000032_8	b3750//
GO_0000041_8	b2067//b3930//b3018//b2831//b1819//b0069//b0357//b1991//b3230//b4394//b3619//b3518//b1093//b1829//b3945//b1905//b0945//b2610//b3752//b3903//b1891//b2801//b0588//b1281//b3996//b0427//b1390//b1531//b1245//b2679//b3867//b1857//b2661//b1693//b1187//b1199//b3129//b0463//b2285//
GO_0000050_5	b1693//b1203//b0381//b3006//b3074//b2494//b3118//
GO_0000053_5	b3115//
GO_0000096_5	b0397//b1360//b3578//b3223//b1136//b1378//b1890//b2078//b2756//b3179//b0406//b0265//b1432//b1633//b1939//b3252//b0733//b2597//b1394//b0060//b3349//
GO_0000097_6	b2340//b1323//b3843//b3511//b4320//b0061//b1712//b4154//b1397//b3972//b3060//b0733//b0752//b1905//
GO_0000098_6	b2379//b2107//b0831//b3463//b4501//
GO_0000101_6	b1874//b4011//b0007//b3730//b2839//b3654//b1270//b2676//b2980//b0445//b3740//b2688//b2110//b3634//b2219//
GO_0000103_5	b3832//b0714//b4191//
GO_0000105_6	b0038//b0340//b3754//b2677//b4382//b1223//b1779//b0061//
GO_0000154_7	b4318//b1390//b0071//b1649//b2683//b0315//b4232//b1009//b4524//b3465//b4337//b0947//b3037//b0997//b3846//b0820//b2609//b1314//b0111//b4046//b1487//b0755//b3431//b0511//b1805//b4249//b0340//b4403//b2062//b2320//b2926//b2246//
GO_0000160_5	b0981//b2728//b2121//b0511//b2676//b1444//b3453//b2100//b2923//b2193//b4160//b0783//b3908//b3310//b4159//b0754//b2995//b0832//b0592//b2774//b4082//b0797//b1860//b2235//b3030//b2578//b1189//b2910//b4239//b3416//b3650//b1518//b2424//b3956//b4375//b0170//b3963//b1695//b0015//b1266//b1338//b3766//b3990//
GO_0000162_7	b2741//b1849//b2133//b3880//b0714//b0717//b2531//b3137//b4381//
GO_0000255_5	b2765//b2169//b3025//b3148//b1990//
GO_0000256_6	b1378//b2560//b2531//b4174//b3740//
GO_0000270_7	b3809//b1658//b2669//b1107//b0685//b3943//b1389//b3572//b4347//b1985//b1060//b1197//b3182//b3156//b2919//b1260//b3110//b2264//b0878//b1221//b2208//b1292//b3829//b1479//b1994//b1038//b1042//b0261//b3019//b3142//b4028//b1291//b2690//b3717//b2082//b1220//b0927//b2576//b1023//b4003//b2129//b0504//b2659//b1763//b3547//b2405//b0993//b4550//b3050//b2283//b3156//b3222//b2753//b3734//b2062//b0427//b4125//b1178//b0451//b3516//b4382//b0001//b1849//
GO_0000271_6	b0143//b0315//b2934//b2914//b1945//b4335//b3355//b2048//b1895//b0879//b1266//b0084//b1104//b3200//b3309//b0399//b1870//b0583//b2011//b1037//b3206//b1130//b4026//b0263//b3357//b2538//b3347//b0604//b1140//b2091//b2869//b1205//b4315//b2276//b1761//b3676//b3213//b1783//b1538//b1236//b2019//b3643//b1061//b2508//b2539//b3431//b4315//b4132//b1336//b0024//
GO_0000272_6	b4557//b1202//b0484//b3189//b4191//b0634//
