#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4024//b3824//b1634//b2568//
GO_0000023_6	b0369//
GO_0000025_7	b3459//
GO_0000027_7	b2738//b3966//b2801//b1338//b0764//b2194//b0597//b1840//b0436//arcC//b4087//b3652//b1496//
GO_0000028_7	b1587//b2683//b3813//b1711//b3486//b0793//b1131//b4128//b1073//
GO_0000032_8	b1407//
GO_0000041_8	b3047//b3481//b3250//b4305//b3096//b0208//b2178//b3005//b2803//b2818//b3355//b4098//b1852//b2282//b3491//b3931//b3850//b4109//b4086//b2406//b2686//b2416//b1021//b0598//b1023//b2413//b0554//b0685//b4136//b4196//b3345//b3330//b2231//b1433//b3032//b1012//b0076//b3429//b3632//
GO_0000050_5	b0134//b2570//b0768//b3621//b1922//b2744//b0722//
GO_0000053_5	b0730//
GO_0000096_5	b1718//b2616//b3563//b4119//b0363//b1855//b1764//b3594//b0685//b2075//b2601//b0413//b0483//b0184//b2339//b3199//b3368//b1129//b1329//b2568//b4321//
GO_0000097_6	b3672//b4322//b3972//b0870//b4027//b3900//b0507//b1191//b3967//b1289//b3667//b3313//b0521//b0054//
GO_0000098_6	b1049//b0927//b3162//b3465//b3700//
GO_0000101_6	b1109//b1210//b2964//b3060//b3005//b1113//b3110//b0908//b2963//ftp//b4254//b2193//b1924//b0827//b1312//
GO_0000103_5	b2622//b4031//b1900//
GO_0000105_6	b4100//b0123//b0167//b3730//b3040//b0046//b2428//b2827//
GO_0000154_7	b3144//b3918//b3812//b0265//b0779//b3772//b3498//b0556//b0041//b4209//b1166//b2218//b0611//b3833//b4170//b3933//b3216//b0162//b1741//b3243//b3661//b4381//b3910//b3454//b3930//b0431//b3303//b0024//b1203//b0183//b0566//b1852//
GO_0000160_5	b1552//b3479//b1638//b3703//b0479//b1018//b0490//b1785//b2705//b2243//b0349//b3355//b4022//b3518//b1377//b0650//b1545//b1077//b2174//b1826//b3387//b2785//b2779//b0564//b1655//b0344//b1580//b3205//b3376//b0023//b3351//b0195//b2261//b2385//b2474//b2138//b0003//b3600//b0635//b3822//b2024//b0852//b0073//
GO_0000162_7	b3138//b3623//b2907//b3497//b3863//b4238//b0262//b0679//b0652//
GO_0000255_5	b4190//b2256//b3291//b3591//b3391//
GO_0000256_6	b3844//b1246//b3834//b0639//b1235//
GO_0000270_7	b1473//b4015//b2877//b0974//b0886//b3459//b2761//b1060//b1007//b4371//b2334//b0624//b3584//b4383//b1084//b2503//b0178//b4115//b2091//b3553//b3035//b0822//b2405//b4040//b2774//b2477//b3264//b0937//b0616//b2263//b3393//b1232//b2757//b3579//b4318//b2217//b0607//b2292//b2597//b0284//b4322//b2392//b3153//b0807//b4147//b0054//b2905//yjgX//b2387//b4337//b2830//b3699//b3693//b2026//b2893//b1314//b3895//b1450//b3303//b4193//b3616//b3229//b3714//
GO_0000271_6	b3305//b4322//b0594//b0024//b2164//b4063//b1676//b1058//b3441//b0534//b0855//b3929//b1264//b0928//b1312//b2042//b3991//b3493//b4320//b1226//b4063//b0954//b4520//b3502//b4557//b0957//b3441//b0333//hexR//b0483//b0793//glsA//b4470//b0215//b4324//b1386//b0294//b0588//b1734//b1620//b2697//b4318//b0265//b0584//b1015//b0110//b4020//b1918//b2515//b1348//
GO_0000272_6	rpnB//b3153//b0840//b0159//b3872//b4501//
GO_0000302_5	b3178//b4214//b3704//b3049//b2167//b3671//b4702//b3396//b3295//b2998//b0479//b4361//b4340//b3406//b3450//b0222//b1579//b3931//b3125//b2232//b0441//b3863//b2789//b0721//b3542//b3673//b0740//b2009//b2132//b2215//b0106//
GO_0000303_6	b1009//b2821//
GO_0000305_5	b1073//b0006//b3084//
GO_0000372_11	b2735//
GO_0000375_9	b1203//
GO_0000376_10	b2329//
GO_0000413_9	b2135//b3299//b0350//b1785//b3401//b2981//b3628//b0855//
GO_0000451_7	b2923//b3296//b3230//b2335//b3287//
GO_0000453_8	b0475//b1394//b1858//b1086//b3368//
GO_0000455_9	b2792//b3704//b2924//b3812//b2529//b2310//b0911//
GO_0000462_11	b4096//b0518//
GO_0000469_8	b3592//
GO_0000470_10	b4137//
GO_0000478_9	b2611//
GO_0000715_6	b0608//
GO_0000716_7	b1709//
GO_0000724_8	b3395//
GO_0000725_7	b3667//b2822//b1045//b3247//b3899//b4160//
GO_0000726_7	b3339//
GO_0000731_7	b0934//b3822//b4209//b3583//b3399//b0452//b0177//
GO_0000737_7	b3060//
GO_0000738_7	b2486//b0225//b3074//
GO_0000746_4	b2417//
GO_0000820_7	b2422//
GO_0000902_5	b1776//
GO_0000910_4	b0195//b0785//b3607//b2389//b4291//b2245//b3743//b4363//b1348//b2349//b3330//b4269//b4297//b4079//b2107//b1468//b3509//b0367//
GO_0000917_6	b1194//b2830//b3574//b2414//b1994//
GO_0000918_6	b3447//b2690//b1282//b1415//
GO_0000920_3	b3707//b1313//b3753//b3326//b3500//
GO_0000921_6	b0864//
GO_0000966_8	b3181//b2582//b0408//glsA1//
GO_0000967_10	b4398//b2037//b3981//
GO_0001101_4	b4322//b2349//b3543//b0029//b3918//b0853//b0089//srkA//b4079//b2698//b0294//b0844//b2725//b3068//b1118//b3191//b1662//b0927//b0333//b2374//b2728//b0573//b1918//b3592//b1921//b1246//
GO_0001121_7	b3225//b3685//
GO_0001123_8	b3221//
GO_0001124_8	b3298//
GO_0001407_7	b4058//b3416//b0741//b3115//
GO_0001505_4	b2437//b0797//b4539//b4063//b0936//b2545//b2904//b0298//b1297//b2417//b1686//b0146//b4219//b2842//b1987//b4359//
GO_0001510_5	b1761//b2047//b1492//b0303//b2373//b2066//b2943//b3917//b0466//b2957//b3994//b4339//b0084//b3326//b0824//b3682//b3670//b0125//b2407//b2367//b2258//b3148//b0518//b4262//b1513//b2146//b1856//b1326//bioP//b2266//b0774//b3024//b3363//b1427//b3580//b2252//b3009//b2559//b3583//b2236//
GO_0001514_8	b1842//
GO_0001522_7	b3219//b3431//b3493//b1702//b3842//b1870//b3029//b2818//b2566//b3502//b3136//b0337//b0437//
GO_0001539_4	b2243//b0570//b3806//b0730//b3177//b1499//b3182//b1824//b2400//b3235//b1959//b1320//b2110//b0595//b0627//b4300//b0662//b1178//b3316//b3613//b1119//b2724//b1335//b3255//b0639//b0403//b0196//b1158//b3071//b2724//b3321//
