#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b3952//b0378//b3679//b0034//
GO_0000023_6	b2246//
GO_0000025_7	b3707//
GO_0000027_7	b1049//b0065//b4015//b0091//b2546//b2312//b0882//b4266//b2316//b4070//b0365//b4347//b1533//
GO_0000028_7	b3881//b3401//b1798//b1870//b2296//b4113//b2213//b0982//b3114//
GO_0000032_8	b2704//
GO_0000041_8	b2662//arcC//b3670//b2465//b4131//b2684//b0419//b0943//b1799//b2934//b2140//b4318//b0417//b1564//b3349//b2313//b3679//maoP//b3421//b2212//b0375//b0595//b0830//b2553//b4269//b2510//b0808//b0025//b1205//b2418//b2996//b1370//b4470//b3375//b2748//b0751//b0882//b3591//b0756//
GO_0000050_5	b2557//b2175//b3787//b2943//b0614//b2569//b2669//
GO_0000053_5	b1753//
GO_0000096_5	b0775//b3918//b3724//b3094//b2812//b0920//b4139//b3541//b1035//b0261//b3834//b2103//b0112//b3727//b0484//b2500//b3175//b1827//b1410//b1505//b2184//
GO_0000097_6	b3297//b1272//b2523//b3933//b4384//b0377//b0076//b2913//b0140//b1112//b0469//b3546//b2184//b0071//
GO_0000098_6	b0813//b1944//b4510//glsB//b2532//
GO_0000101_6	b1778//b0584//b3771//b3687//b1300//b3301//b4367//b3143//b2715//b4142//b2387//b2336//b3892//b1375//b2079//
GO_0000103_5	b3533//b3737//b0688//
GO_0000105_6	b0159//b4070//hiuH//b1204//b1635//b1606//b0532//b0296//
GO_0000154_7	b0681//b3195//b0652//b0973//b2477//b1409//b1122//b2207//b2756//b0022//b3955//b1096//b3129//b1107//b0449//b3409//b1184//b3460//b2493//b2541//b2213//b1739//b2686//b2677//b1096//b3396//b0312//b0467//b1066//yeeL//b4028//b3648//
GO_0000160_5	b0296//b0357//b1104//b3700//b1887//b3556//b0875//b4355//b3047//b3568//b2726//b3229//b2558//b4246//b1445//b3562//b0054//b3155//b3330//b3452//b0659//b3569//b0861//b1288//b0490//b4148//b4177//b3691//b3824//b3582//b2358//b2144//b2841//b0939//b3629//b2155//b4312//b0871//b3962//b1592//b1615//b2661//b4268//
GO_0000162_7	b4356//b3659//b2746//b2556//b0638//b1882//b3387//b1306//b2934//
GO_0000255_5	b1445//b3791//b3183//b0755//b3866//
GO_0000256_6	b2831//b3441//b4372//b0946//b1535//
GO_0000270_7	b3512//b4419//b1736//b2364//b1006//b4028//b0153//b3357//b3413//b4314//b0355//b0423//b0652//b0575//b3715//b4421//b0854//b1084//b1617//b2907//b3553//b0662//b4302//b3118//b3981//b0781//b0938//xisR//b1407//b3306//b2219//b3547//b4687//b2168//b1441//b4063//b0469//b1258//b1184//b3779//b1716//b1865//b2114//b1260//b2883//b2202//b2341//b3816//b3367//b2252//b3928//b0954//b2430//b4220//b3470//b3261//b3942//b1112//b2502//b4245//b0040//b1183//b3956//
GO_0000271_6	b3752//b4148//b1110//b4147//b2379//b0404//b0446//b1271//b2241//b3981//b2318//b2292//b2709//b2746//b1291//b1100//b2606//b1200//b0918//b3422//b0731//b1465//b1902//b1824//b1200//b0958//b3972//b3496//b0073//b1748//b0025//b3770//b3900//b3652//b1697//b0323//b2540//b0777//b1007//b3996//b3955//b0974//b0284//b2819//b2388//b3996//b1703//b2376//b3190//b4128//
GO_0000272_6	b1450//b3707//b4380//b3153//b1224//b2386//
GO_0000302_5	b2291//b1635//b1506//b1707//b1660//b0194//b0422//b3564//b0593//b0696//b1575//b1045//b4365//b0032//b0419//b1590//b0593//b2253//b2938//b3195//b3525//b3292//b2744//b3643//b1891//b0808//b1967//b2565//b4171//b3703//b1518//
GO_0000303_6	b2330//b1932//
GO_0000305_5	b1990//b0954//b2243//
GO_0000372_11	b3916//
GO_0000375_9	b0688//
GO_0000376_10	b1896//
GO_0000413_9	b2712//b2890//b3247//b2587//b2883//b3306//b0860//b0732//
GO_0000451_7	b2896//b0981//b2808//b0461//b1444//
GO_0000453_8	b3928//b2365//b1098//b1885//b1602//
GO_0000455_9	b3556//b2955//b3064//b1397//b4314//b3347//b1399//
GO_0000462_11	b2536//b3139//
GO_0000469_8	b1766//
GO_0000470_10	b3673//
GO_0000478_9	b2634//
GO_0000715_6	maoP//
GO_0000716_7	b0802//
GO_0000724_8	b0094//
GO_0000725_7	b3353//b3052//b1472//b3057//b0008//b1298//
GO_0000726_7	b3520//
GO_0000731_7	b4376//b2211//b0823//b3828//b2294//b0532//b3844//
GO_0000737_7	b1270//
GO_0000738_7	b2664//b3620//b1914//
GO_0000746_4	b3221//
GO_0000820_7	b3442//
GO_0000902_5	b1683//
GO_0000910_4	b0064//b3127//b4265//b2167//b1580//b2767//b2374//b0151//b0047//b3146//b0307//b4111//b1709//b0125//b1838//b3456//b1554//b4063//
GO_0000917_6	b1884//b2168//b3460//b0491//b0589//
