#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b0399//b1379//b4268//b3424//
GO_0000023_6	b0889//
GO_0000025_7	b2162//
GO_0000027_7	b2709//b4375//b4476//b1932//b3546//b0111//b2791//b1563//b1764//b3688//b1861//b4354//b1334//
GO_0000028_7	b1129//b1200//b0776//b3125//b1651//b0404//b1563//b3234//b0159//
GO_0000032_8	b1399//
GO_0000041_8	b0750//b0797//b3672//b3061//b4230//glsA//b0367//b3883//b0043//b3092//b0089//b2368//b3141//hxpB//b3553//b1012//b3607//b0272//b4078//b4154//b3744//b3684//b4480//b3299//b0262//b2828//b2530//b3819//b3930//b1884//b2883//b0094//b0436//b0575//b2517//b0717//b2435//b3375//b2925//
GO_0000050_5	b0694//b2992//b0424//b2614//b0120//b2147//b0750//
GO_0000053_5	b3701//
GO_0000096_5	b2438//b4111//b0752//b0597//b4087//b3850//b2763//b3813//b1614//b0301//b3501//b2100//b3401//b0272//b0072//b1515//b4187//b0874//b1921//b2125//b2987//
GO_0000097_6	b3653//b3307//b2916//b3576//b3714//b3927//b4130//b4249//b0479//b3625//b2053//b0124//b0557//b3882//
GO_0000098_6	b1987//b2537//b1917//b2425//b1693//
GO_0000101_6	b0681//b1319//b2386//b0367//b3012//b3486//b3831//b1253//b3258//b1791//b4464//b1445//b2060//b1829//b0260//
GO_0000103_5	b2541//b2268//b0759//
GO_0000105_6	b1008//b0605//b2329//b2144//b1094//b1642//b4046//b0170//
GO_0000154_7	b2379//b4201//b4142//b0076//b4143//b0766//b3185//b1206//b4209//b1232//b0641//b1297//b0798//b3118//b4050//b3847//b1277//b2196//b3153//b3630//b4468//b3934//b0006//b1124//b0636//b3535//b3831//b4118//b1363//b0535//b2248//b1203//
GO_0000160_5	b3305//b4532//b3187//b2136//b2370//b2037//b3331//b3089//b3456//b3212//b0420//b0566//b3895//b0996//b1576//b3812//b0318//b2233//b1278//b1198//b4173//b0098//b1307//b3247//b1826//b1079//b2843//b1683//b0231//b4511//b0946//b4178//b3620//b0771//b1116//b3539//b4042//b1341//b4246//b0636//b4027//b4099//b0305//
GO_0000162_7	b4352//b1093//b1554//b3070//b0146//b0592//b3307//b2733//b0170//
GO_0000255_5	b1943//b0125//b4209//b0470//b3524//
GO_0000256_6	b0978//b0871//b2414//b2129//b3522//
GO_0000270_7	b1612//b3292//b1550//b2075//b0781//b1696//b0222//b0131//b3583//b0733//b0714//b2096//b4666//b3442//b0921//b1238//b1772//b4586//b2971//b3872//b2867//b3291//b1822//b4220//b0492//b3298//b4004//b0685//b2916//b0611//b3509//b0879//b2198//b4034//b4262//b4065//b1828//b0256//b2303//b4419//b0856//b0717//b3578//b3265//b3319//b2779//b0062//b1988//b0077//b2255//b3718//b2206//b0032//b1682//b0401//b0949//b3562//b3105//b4327//b1158//b1300//b3365//b2266//
GO_0000271_6	b2231//b0574//b0585//b2253//b2218//b3408//b4260//b3030//b1925//b1441//b4453//b0730//b3385//b3933//b2515//b1210//b3459//b3309//b4131//b0333//b3011//b2767//b4080//b0928//b0077//b0958//b2333//b3713//b3310//b1307//b3134//b0812//b2622//b2640//b2820//b1601//b1270//b2209//b2213//b2580//b2716//b4479//b3894//b2503//b0139//b1679//b1093//b3553//b0445//b0539//
GO_0000272_6	b2431//b2246//b2436//b0152//b2032//b2717//
GO_0000302_5	b2701//b1881//b3515//b3080//b0435//b4034//b0314//b0741//b0138//b0557//b2867//b3227//b2261//b4254//b1664//b3689//b3831//b3749//b2038//b2696//b3216//b3238//b0393//b1885//b0699//b3279//b1390//b3041//b1104//b4349//b4421//
GO_0000303_6	b2525//b1960//
GO_0000305_5	b3542//b3838//b1634//
GO_0000372_11	b3588//
GO_0000375_9	b3642//
GO_0000376_10	b3631//
GO_0000413_9	b2581//b3301//b0973//b3930//b3212//b2743//b1439//b0325//
GO_0000451_7	b2207//b4053//b3693//b3847//b2557//
GO_0000453_8	b3774//b2532//rpnC//b1411//b0417//
GO_0000455_9	b4125//b0427//b0784//b3308//b1782//b0106//b0854//
GO_0000462_11	b1045//b3264//
GO_0000469_8	b1743//
GO_0000470_10	b0740//
GO_0000478_9	b0323//
GO_0000715_6	b4393//
GO_0000716_7	b3526//
GO_0000724_8	b3849//
GO_0000725_7	b1024//b2366//b4025//selU//b1663//b2113//
GO_0000726_7	b2971//
GO_0000731_7	b0595//b0820//b4114//b3932//b3169//b0074//b2689//
GO_0000737_7	b1038//
GO_0000738_7	b2333//b3143//b0783//
GO_0000746_4	b1313//
GO_0000820_7	b1387//
GO_0000902_5	b4340//
GO_0000910_4	b1994//b1901//b3571//b3474//b2496//b3954//b1621//b3775//b1163//b3621//b3519//b4032//b4161//b2177//b1916//b4116//b2285//b0820//
GO_0000917_6	b3829//b2920//b1432//b3717//b3163//
GO_0000918_6	b4323//b0854//b3613//b3574//
GO_0000920_3	b1988//b2483//b2676//b4554//b2129//
GO_0000921_6	b3769//
GO_0000966_8	b3456//b3133//b2128//b3826//
GO_0000967_10	b4077//b1584//b4520//
GO_0001101_4	b3733//b3578//b3805//b0514//b2208//b4260//b1882//b3131//b1920//b1739//b3958//b0427//b4064//b0173//b1427//b0023//b0516//b3619//b4501//b3424//b4041//b0368//b0174//b2938//b3224//b1716//
GO_0001121_7	b0905//b0123//
GO_0001123_8	b0678//
GO_0001124_8	b3690//
GO_0001407_7	b2896//b4261//b4388//b2381//
GO_0001505_4	b1499//b1830//b2980//b3543//b2224//b2333//b0411//b0078//b3206//b3311//b3431//b2906//b3838//b2209//bioP//b2762//
GO_0001510_5	b2383//b3651//b2493//b0873//b1360//b0640//b2903//b0902//b2316//b3902//b1049//b2734//b1645//b1101//b3238//b3804//b1822//b2728//b4319//b1800//b3932//b4160//b0411//b0403//b0195//b0889//b3462//b2316//b0530//b1497//b2834//b2744//b2992//b2689//b4238//b0124//b2838//b3192//b0046//b0469//
GO_0001514_8	b4464//
GO_0001522_7	b2195//b1778//b2877//b1178//b2025//b0112//b0871//b1312//b1257//b0871//b1160//b0934//b0504//
GO_0001539_4	b0010//b2661//b0605//b3517//b0591//b0066//b2519//b2512//b4258//b1782//b1878//b2965//b1664//b3030//b4239//b0806//b0068//b3781//b1662//b2834//b2421//b2634//b1660//b2699//b2369//b0138//b2405//b1870//b0727//b4477//b2170//
GO_0001558_5	b4464//b0574//b3401//b3478//b0871//b0571//b3804//b4359//
GO_0001561_6	b4065//
